Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
76        	17:01:19  	834.2 	21.7  	56    	10.1     	173   	-1.2       	10.0       	1690      	12.5
78        	17:01:21  	833.3 	21.6  	56    	9.9      	172   	-1.4       	9.8        	1698      	12.4
80        	17:01:23  	832.5 	21.5  	56    	9.7      	171   	-1.6       	9.6        	1706      	12.2
82        	17:01:25  	831.7 	21.4  	55    	9.4      	170   	-1.7       	9.2        	1714      	12.1
84        	17:01:27  	830.9 	21.3  	55    	8.9      	170   	-1.6       	8.8        	1722      	12.0
86        	17:01:29  	830.3 	21.3  	55    	8.6      	169   	-1.6       	8.4        	1731      	11.9
88        	17:01:31  	829.6 	21.2  	55    	8.1      	169   	-1.6       	7.9        	1738      	12.0
90        	17:01:33  	828.9 	21.2  	56    	7.7      	169   	-1.5       	7.6        	1744      	12.0
92        	17:01:35  	828.2 	21.1  	56    	7.4      	170   	-1.3       	7.3        	1750      	12.0
94        	17:01:37  	827.5 	21.1  	56    	7.2      	171   	-1.1       	7.1        	1758      	12.1
96        	17:01:39  	826.8 	20.9  	57    	7.1      	174   	-0.8       	7.1        	1766      	12.1
98        	17:01:41  	825.8 	20.8  	57    	7.2      	175   	-0.6       	7.2        	1774      	12.1
100       	17:01:43  	824.8 	20.7  	58    	7.3      	178   	-0.3       	7.3        	1785      	12.1
102       	17:01:45  	823.8 	20.5  	59    	7.5      	179   	-0.1       	7.5        	1797      	12.1
104       	17:01:47  	822.8 	20.4  	59    	7.8      	179   	-0.1       	7.8        	1809      	12.1
106       	17:01:49  	821.7 	20.4  	59    	8.1      	180   	-0.0       	8.1        	1819      	12.0
108       	17:01:51  	820.7 	20.3  	58    	8.5      	180   	-0.0       	8.5        	1830      	11.8
110       	17:01:53  	820.1 	20.2  	57    	9.1      	180   	-0.0       	9.1        	1839      	11.5
112       	17:01:55  	819.4 	20.3  	57    	9.7      	180   	-0.0       	9.7        	1844      	11.4
114       	17:01:57  	818.8 	20.4  	56    	10.3     	181   	0.1        	10.3       	1850      	11.4
116       	17:01:59  	818.4 	20.5  	55    	10.7     	181   	0.1        	10.7       	1855      	11.3
118       	17:02:01  	817.9 	20.5  	55    	10.9     	180   	-0.0       	10.9       	1859      	11.1
120       	17:02:03  	817.5 	20.4  	54    	11.2     	180   	-0.0       	11.2       	1864      	10.8
122       	17:02:05  	816.9 	20.3  	53    	11.4     	181   	0.1        	11.4       	1869      	10.6
124       	17:02:07  	816.4 	20.3  	53    	11.6     	181   	0.2        	11.6       	1875      	10.4
126       	17:02:09  	815.9 	20.3  	53    	11.7     	181   	0.3        	11.7       	1881      	10.3
128       	17:02:11  	815.2 	20.3  	52    	11.9     	182   	0.4        	11.9       	1888      	10.2
130       	17:02:13  	814.5 	20.2  	52    	11.8     	182   	0.5        	11.8       	1896      	10.0
132       	17:02:15  	813.8 	20.2  	51    	11.7     	183   	0.6        	11.7       	1903      	9.8
134       	17:02:17  	813.0 	20.2  	51    	11.6     	183   	0.7        	11.6       	1911      	9.6
136       	17:02:19  	812.3 	20.2  	50    	11.3     	185   	0.9        	11.3       	1919      	9.6
138       	17:02:21  	811.6 	20.1  	50    	11.1     	185   	1.0        	11.1       	1927      	9.5
140       	17:02:23  	810.9 	20.1  	50    	11.0     	186   	1.2        	10.9       	1933      	9.4
142       	17:02:25  	810.3 	20.1  	50    	10.8     	186   	1.2        	10.7       	1939      	9.3
144       	17:02:27  	809.7 	20.0  	50    	10.7     	187   	1.3        	10.6       	1946      	9.2
146       	17:02:29  	809.1 	20.0  	49    	10.5     	187   	1.3        	10.4       	1953      	9.1
148       	17:02:31  	808.4 	20.0  	49    	10.3     	187   	1.2        	10.2       	1960      	9.0
150       	17:02:33  	807.8 	20.0  	49    	9.9      	187   	1.2        	9.8        	1967      	9.0
152       	17:02:35  	807.1 	19.9  	49    	9.6      	187   	1.2        	9.5        	1974      	8.9
154       	17:02:37  	806.5 	19.8  	49    	9.3      	187   	1.1        	9.2        	1980      	8.8
156       	17:02:39  	805.8 	19.8  	49    	9.1      	187   	1.1        	9.0        	1988      	8.7
158       	17:02:41  	805.1 	19.8  	49    	8.9      	186   	1.0        	8.8        	1996      	8.7
160       	17:02:43  	804.3 	19.7  	49    	8.6      	186   	0.9        	8.6        	2003      	8.6
162       	17:02:45  	803.6 	19.7  	49    	8.1      	186   	0.9        	8.1        	2012      	8.6
164       	17:02:47  	802.8 	19.6  	49    	7.7      	187   	0.9        	7.6        	2020      	8.5
166       	17:02:49  	802.1 	19.6  	49    	7.1      	186   	0.8        	7.1        	2028      	8.5
168       	17:02:51  	801.4 	19.5  	49    	6.8      	187   	0.8        	6.8        	2036      	8.4
170       	17:02:53  	800.7 	19.4  	49    	6.5      	187   	0.8        	6.5        	2043      	8.4
172       	17:02:55  	800.0 	19.4  	49    	6.3      	188   	0.9        	6.2        	2050      	8.4
174       	17:02:57  	799.4 	19.3  	49    	6.0      	188   	0.8        	5.9        	2057      	8.4
176       	17:02:59  	798.8 	19.2  	49    	5.6      	188   	0.8        	5.5        	2064      	8.3
178       	17:03:01  	798.1 	19.2  	49    	5.2      	188   	0.7        	5.2        	2070      	8.3
180       	17:03:03  	797.5 	19.1  	49    	4.9      	187   	0.6        	4.9        	2077      	8.2
182       	17:03:05  	796.9 	19.1  	49    	4.8      	187   	0.6        	4.8        	2084      	8.2
184       	17:03:07  	796.2 	19.0  	49    	4.8      	186   	0.5        	4.8        	2091      	8.2
186       	17:03:09  	795.6 	19.0  	49    	4.7      	185   	0.4        	4.7        	2098      	8.1
188       	17:03:11  	795.0 	18.9  	49    	4.5      	183   	0.2        	4.5        	2105      	8.1
190       	17:03:13  	794.3 	18.9  	49    	4.3      	180   	-0.0       	4.3        	2111      	8.0
192       	17:03:15  	793.7 	18.9  	49    	4.1      	179   	-0.1       	4.1        	2118      	8.0
194       	17:03:17  	793.1 	18.8  	49    	3.9      	177   	-0.2       	3.9        	2125      	8.0
196       	17:03:19  	792.6 	18.8  	49    	3.8      	175   	-0.3       	3.8        	2131      	8.0
198       	17:03:21  	792.0 	18.7  	50    	3.7      	174   	-0.4       	3.7        	2137      	8.0
200       	17:03:23  	791.4 	18.7  	50    	3.5      	173   	-0.4       	3.5        	2143      	8.0
202       	17:03:25  	790.9 	18.6  	50    	3.3      	173   	-0.4       	3.3        	2149      	7.9
204       	17:03:27  	790.4 	18.6  	50    	3.1      	174   	-0.3       	3.1        	2154      	7.9
206       	17:03:29  	789.8 	18.5  	50    	2.9      	174   	-0.3       	2.9        	2160      	7.9
208       	17:03:31  	789.3 	18.4  	50    	2.9      	176   	-0.2       	2.9        	2166      	7.9
210       	17:03:33  	788.7 	18.4  	50    	2.8      	180   	-0.0       	2.8        	2172      	7.8
212       	17:03:35  	788.1 	18.3  	50    	2.7      	182   	0.1        	2.7        	2179      	7.8
214       	17:03:37  	787.4 	18.2  	50    	2.6      	184   	0.2        	2.6        	2186      	7.7
216       	17:03:39  	786.8 	18.2  	50    	2.5      	187   	0.3        	2.5        	2194      	7.7
218       	17:03:41  	786.0 	18.1  	50    	2.4      	189   	0.4        	2.4        	2202      	7.6
220       	17:03:43  	785.2 	18.0  	50    	2.4      	189   	0.4        	2.4        	2211      	7.6
222       	17:03:45  	784.5 	17.9  	51    	2.3      	187   	0.3        	2.3        	2219      	7.6
224       	17:03:47  	783.9 	17.9  	51    	2.3      	187   	0.3        	2.3        	2225      	7.6
226       	17:03:49  	783.3 	17.9  	51    	2.1      	185   	0.2        	2.1        	2232      	7.6
228       	17:03:51  	782.7 	17.8  	51    	2.0      	186   	0.2        	2.0        	2238      	7.5
230       	17:03:53  	782.0 	17.7  	51    	1.8      	183   	0.1        	1.8        	2245      	7.5
232       	17:03:55  	781.4 	17.7  	51    	1.6      	184   	0.1        	1.6        	2252      	7.5
234       	17:03:57  	780.8 	17.6  	51    	1.5      	180   	-0.0       	1.5        	2259      	7.5
236       	17:03:59  	780.2 	17.5  	52    	1.3      	180   	-0.0       	1.3        	2266      	7.4
238       	17:04:01  	779.6 	17.5  	52    	1.1      	180   	-0.0       	1.1        	2273      	7.5
240       	17:04:03  	779.0 	17.4  	52    	1.0      	180   	-0.0       	1.0        	2279      	7.5
242       	17:04:05  	778.5 	17.4  	52    	0.8      	180   	-0.0       	0.8        	2284      	7.5
244       	17:04:07  	778.0 	17.3  	52    	0.7      	180   	-0.0       	0.7        	2290      	7.5
246       	17:04:09  	777.5 	17.3  	53    	0.6      	189   	0.1        	0.6        	2295      	7.5
248       	17:04:11  	777.0 	17.2  	53    	0.6      	189   	0.1        	0.6        	2301      	7.5
250       	17:04:13  	776.5 	17.1  	53    	0.6      	198   	0.2        	0.6        	2306      	7.5
252       	17:04:15  	776.0 	17.1  	53    	0.6      	211   	0.3        	0.5        	2311      	7.4
254       	17:04:17  	775.5 	17.0  	53    	0.6      	225   	0.4        	0.4        	2317      	7.4
256       	17:04:19  	775.0 	17.0  	53    	0.7      	236   	0.6        	0.4        	2323      	7.4
258       	17:04:21  	774.4 	16.9  	53    	0.8      	247   	0.7        	0.3        	2329      	7.3
260       	17:04:23  	773.9 	16.9  	53    	0.8      	256   	0.8        	0.2        	2335      	7.3
262       	17:04:25  	773.3 	16.8  	53    	0.9      	257   	0.9        	0.2        	2341      	7.3
264       	17:04:27  	772.8 	16.8  	53    	1.1      	265   	1.1        	0.1        	2347      	7.3
266       	17:04:29  	772.3 	16.7  	54    	1.4      	266   	1.4        	0.1        	2353      	7.3
268       	17:04:31  	771.7 	16.7  	54    	1.6      	266   	1.6        	0.1        	2358      	7.2
270       	17:04:33  	771.2 	16.6  	54    	1.9      	270   	1.9        	0.0        	2364      	7.2
272       	17:04:35  	770.7 	16.6  	54    	2.1      	267   	2.1        	0.1        	2370      	7.2
274       	17:04:37  	770.2 	16.6  	54    	2.2      	267   	2.2        	0.1        	2375      	7.2
276       	17:04:39  	769.8 	16.5  	54    	2.4      	268   	2.4        	0.1        	2380      	7.3
278       	17:04:41  	769.3 	16.5  	54    	2.6      	268   	2.6        	0.1        	2386      	7.3
280       	17:04:43  	768.8 	16.5  	54    	2.7      	268   	2.7        	0.1        	2391      	7.3
282       	17:04:45  	768.3 	16.5  	54    	2.9      	268   	2.9        	0.1        	2396      	7.3
284       	17:04:47  	767.8 	16.5  	55    	3.0      	268   	3.0        	0.1        	2401      	7.3
286       	17:04:49  	767.3 	16.4  	55    	3.0      	268   	3.0        	0.1        	2407      	7.3
288       	17:04:51  	766.9 	16.4  	55    	3.0      	268   	3.0        	0.1        	2413      	7.3
290       	17:04:53  	766.4 	16.4  	55    	2.9      	268   	2.9        	0.1        	2418      	7.3
292       	17:04:55  	765.9 	16.4  	55    	2.9      	268   	2.9        	0.1        	2423      	7.3
294       	17:04:57  	765.4 	16.4  	55    	2.8      	268   	2.8        	0.1        	2429      	7.3
296       	17:04:59  	764.9 	16.3  	55    	2.8      	268   	2.8        	0.1        	2434      	7.3
298       	17:05:01  	764.4 	16.3  	55    	2.7      	268   	2.7        	0.1        	2439      	7.2
300       	17:05:03  	764.0 	16.2  	55    	2.7      	268   	2.7        	0.1        	2445      	7.2
302       	17:05:05  	763.5 	16.1  	55    	2.6      	268   	2.6        	0.1        	2450      	7.1
304       	17:05:07  	763.0 	16.1  	55    	2.6      	268   	2.6        	0.1        	2455      	7.1
306       	17:05:09  	762.5 	16.1  	55    	2.5      	270   	2.5        	0.0        	2460      	7.1
308       	17:05:11  	762.1 	16.0  	55    	2.5      	270   	2.5        	0.0        	2466      	7.1
310       	17:05:13  	761.6 	16.0  	56    	2.5      	270   	2.5        	0.0        	2471      	7.1
312       	17:05:15  	761.1 	15.9  	56    	2.5      	272   	2.5        	-0.1       	2477      	7.1
314       	17:05:17  	760.6 	15.9  	56    	2.5      	272   	2.5        	-0.1       	2482      	7.1
316       	17:05:19  	760.2 	15.8  	56    	2.6      	272   	2.6        	-0.1       	2487      	7.1
318       	17:05:21  	759.7 	15.8  	56    	2.7      	274   	2.7        	-0.2       	2492      	7.1
320       	17:05:23  	759.2 	15.7  	56    	2.8      	274   	2.8        	-0.2       	2498      	7.1
322       	17:05:25  	758.7 	15.7  	56    	2.9      	276   	2.9        	-0.3       	2503      	7.1
324       	17:05:27  	758.3 	15.7  	56    	2.9      	276   	2.9        	-0.3       	2508      	7.0
326       	17:05:29  	757.8 	15.7  	56    	3.0      	276   	3.0        	-0.3       	2513      	7.0
328       	17:05:31  	757.4 	15.6  	56    	3.1      	276   	3.1        	-0.3       	2518      	7.0
330       	17:05:33  	756.9 	15.6  	56    	3.3      	277   	3.3        	-0.4       	2523      	7.0
332       	17:05:35  	756.5 	15.5  	56    	3.5      	277   	3.5        	-0.4       	2528      	6.9
334       	17:05:37  	756.0 	15.5  	56    	3.7      	278   	3.7        	-0.5       	2533      	6.8
336       	17:05:39  	755.6 	15.5  	56    	3.9      	277   	3.9        	-0.5       	2538      	6.8
338       	17:05:41  	755.2 	15.5  	56    	4.0      	279   	4.0        	-0.6       	2543      	6.8
340       	17:05:43  	754.7 	15.5  	56    	4.1      	278   	4.1        	-0.6       	2548      	6.8
342       	17:05:45  	754.3 	15.4  	56    	4.3      	279   	4.2        	-0.7       	2553      	6.8
344       	17:05:47  	753.9 	15.4  	56    	4.5      	279   	4.4        	-0.7       	2558      	6.7
346       	17:05:49  	753.4 	15.3  	56    	4.6      	280   	4.5        	-0.8       	2563      	6.7
348       	17:05:51  	753.0 	15.3  	56    	4.7      	281   	4.6        	-0.9       	2567      	6.7
350       	17:05:53  	752.6 	15.3  	56    	4.7      	281   	4.6        	-0.9       	2572      	6.6
352       	17:05:55  	752.2 	15.3  	56    	4.8      	282   	4.7        	-1.0       	2576      	6.6
354       	17:05:57  	751.8 	15.2  	56    	4.8      	282   	4.7        	-1.0       	2581      	6.6
356       	17:05:59  	751.5 	15.2  	56    	4.8      	282   	4.7        	-1.0       	2585      	6.6
358       	17:06:01  	751.1 	15.2  	56    	4.8      	282   	4.7        	-1.0       	2589      	6.6
360       	17:06:03  	750.7 	15.1  	56    	4.8      	281   	4.7        	-0.9       	2593      	6.6
362       	17:06:05  	750.3 	15.1  	56    	4.8      	281   	4.7        	-0.9       	2598      	6.5
364       	17:06:07  	749.9 	15.1  	56    	4.8      	281   	4.7        	-0.9       	2602      	6.5
366       	17:06:09  	749.6 	15.1  	57    	4.8      	280   	4.7        	-0.8       	2606      	6.6
368       	17:06:11  	749.2 	15.1  	56    	4.8      	278   	4.7        	-0.7       	2611      	6.5
370       	17:06:13  	748.8 	15.1  	56    	4.8      	278   	4.7        	-0.7       	2615      	6.4
372       	17:06:15  	748.5 	15.0  	56    	4.8      	277   	4.8        	-0.6       	2619      	6.3
374       	17:06:17  	748.1 	15.0  	56    	4.8      	276   	4.8        	-0.5       	2623      	6.3
376       	17:06:19  	747.7 	15.0  	56    	4.9      	276   	4.9        	-0.5       	2627      	6.3
378       	17:06:21  	747.3 	15.1  	56    	4.9      	276   	4.9        	-0.5       	2632      	6.3
380       	17:06:23  	746.9 	15.1  	55    	4.9      	276   	4.9        	-0.5       	2636      	6.3
382       	17:06:25  	746.5 	15.1  	55    	4.8      	275   	4.8        	-0.4       	2641      	6.2
384       	17:06:27  	746.1 	15.1  	55    	4.7      	274   	4.7        	-0.3       	2646      	6.2
386       	17:06:29  	745.7 	15.1  	55    	4.7      	274   	4.7        	-0.3       	2650      	6.2
388       	17:06:31  	745.3 	15.1  	55    	4.5      	273   	4.5        	-0.2       	2655      	6.2
390       	17:06:33  	744.9 	15.2  	55    	4.4      	273   	4.4        	-0.2       	2659      	6.2
392       	17:06:35  	744.5 	15.2  	55    	4.3      	271   	4.3        	-0.1       	2664      	6.2
394       	17:06:37  	744.1 	15.2  	54    	4.1      	271   	4.1        	-0.1       	2668      	6.1
396       	17:06:39  	743.8 	15.2  	54    	3.8      	270   	3.8        	0.0        	2672      	6.1
398       	17:06:41  	743.4 	15.3  	54    	3.6      	270   	3.6        	0.0        	2677      	6.1
400       	17:06:43  	743.0 	15.2  	54    	3.4      	268   	3.4        	0.1        	2681      	6.0
402       	17:06:45  	742.6 	15.2  	54    	3.3      	268   	3.3        	0.1        	2685      	5.9
404       	17:06:47  	742.2 	15.2  	54    	3.2      	268   	3.2        	0.1        	2690      	5.9
406       	17:06:49  	741.8 	15.3  	53    	3.1      	268   	3.1        	0.1        	2694      	5.9
408       	17:06:51  	741.4 	15.3  	53    	3.1      	266   	3.1        	0.2        	2699      	5.8
410       	17:06:53  	741.0 	15.3  	53    	3.1      	264   	3.1        	0.3        	2704      	5.7
412       	17:06:55  	740.6 	15.2  	53    	3.0      	262   	3.0        	0.4        	2709      	5.7
414       	17:06:57  	740.2 	15.3  	53    	3.0      	261   	3.0        	0.5        	2713      	5.7
416       	17:06:59  	739.8 	15.3  	53    	3.1      	261   	3.1        	0.5        	2718      	5.7
418       	17:07:01  	739.4 	15.3  	53    	3.2      	259   	3.1        	0.6        	2722      	5.7
420       	17:07:03  	739.0 	15.2  	53    	3.2      	257   	3.1        	0.7        	2727      	5.6
422       	17:07:05  	738.6 	15.2  	53    	3.3      	254   	3.2        	0.9        	2731      	5.6
424       	17:07:07  	738.2 	15.2  	53    	3.4      	253   	3.2        	1.0        	2736      	5.6
426       	17:07:09  	737.8 	15.2  	53    	3.4      	251   	3.2        	1.1        	2741      	5.6
428       	17:07:11  	737.4 	15.1  	53    	3.4      	251   	3.2        	1.1        	2745      	5.5
430       	17:07:13  	737.0 	15.1  	52    	3.3      	249   	3.1        	1.2        	2750      	5.5
432       	17:07:15  	736.6 	15.1  	52    	3.3      	249   	3.1        	1.2        	2754      	5.4
434       	17:07:17  	736.2 	15.0  	52    	3.2      	248   	3.0        	1.2        	2759      	5.3
436       	17:07:19  	735.8 	15.0  	52    	3.3      	247   	3.0        	1.3        	2764      	5.3
438       	17:07:21  	735.4 	15.0  	52    	3.2      	246   	2.9        	1.3        	2768      	5.2
440       	17:07:23  	735.0 	15.0  	52    	3.1      	248   	2.9        	1.2        	2773      	5.2
442       	17:07:25  	734.6 	14.9  	52    	3.1      	248   	2.9        	1.2        	2777      	5.1
444       	17:07:27  	734.2 	14.9  	52    	3.1      	249   	2.9        	1.1        	2782      	5.1
446       	17:07:29  	733.8 	14.9  	52    	3.1      	251   	2.9        	1.0        	2786      	5.1
448       	17:07:31  	733.4 	14.9  	52    	3.0      	253   	2.9        	0.9        	2791      	5.0
450       	17:07:33  	733.0 	14.9  	52    	3.1      	255   	3.0        	0.8        	2796      	5.0
452       	17:07:35  	732.5 	14.8  	52    	3.1      	257   	3.0        	0.7        	2801      	5.0
454       	17:07:37  	732.1 	14.8  	52    	3.2      	259   	3.1        	0.6        	2806      	5.0
456       	17:07:39  	731.7 	14.8  	52    	3.2      	261   	3.2        	0.5        	2811      	5.0
458       	17:07:41  	731.3 	14.8  	52    	3.3      	263   	3.3        	0.4        	2816      	5.0
460       	17:07:43  	730.8 	14.7  	52    	3.4      	265   	3.4        	0.3        	2821      	5.0
462       	17:07:45  	730.4 	14.7  	52    	3.5      	267   	3.5        	0.2        	2826      	4.9
464       	17:07:47  	730.0 	14.7  	52    	3.6      	268   	3.6        	0.1        	2831      	4.9
466       	17:07:49  	729.6 	14.6  	52    	3.6      	268   	3.6        	0.1        	2835      	4.9
468       	17:07:51  	729.2 	14.6  	52    	3.7      	268   	3.7        	0.1        	2840      	5.0
470       	17:07:53  	728.7 	14.6  	52    	3.7      	268   	3.7        	0.1        	2845      	4.9
472       	17:07:55  	728.3 	14.5  	52    	3.8      	270   	3.8        	0.0        	2850      	4.9
474       	17:07:57  	727.9 	14.4  	53    	3.8      	270   	3.8        	0.0        	2855      	4.9
476       	17:07:59  	727.4 	14.4  	53    	3.8      	272   	3.8        	-0.1       	2860      	4.9
478       	17:08:01  	727.0 	14.4  	53    	3.8      	272   	3.8        	-0.1       	2866      	4.8
480       	17:08:03  	726.5 	14.3  	53    	3.8      	272   	3.8        	-0.1       	2871      	4.8
482       	17:08:05  	726.1 	14.2  	53    	3.8      	272   	3.8        	-0.1       	2876      	4.8
484       	17:08:07  	725.6 	14.2  	53    	3.8      	272   	3.8        	-0.1       	2881      	4.7
486       	17:08:09  	725.2 	14.2  	53    	3.8      	272   	3.8        	-0.1       	2887      	4.7
488       	17:08:11  	724.7 	14.1  	53    	3.8      	272   	3.8        	-0.1       	2892      	4.7
490       	17:08:13  	724.3 	14.1  	53    	3.7      	273   	3.7        	-0.2       	2897      	4.6
492       	17:08:15  	723.8 	14.0  	53    	3.7      	273   	3.7        	-0.2       	2902      	4.6
494       	17:08:17  	723.4 	14.0  	53    	3.7      	273   	3.7        	-0.2       	2907      	4.6
496       	17:08:19  	722.9 	13.9  	53    	3.7      	273   	3.7        	-0.2       	2913      	4.5
498       	17:08:21  	722.5 	13.9  	53    	3.6      	272   	3.6        	-0.1       	2918      	4.5
500       	17:08:23  	722.0 	13.8  	53    	3.6      	270   	3.6        	0.0        	2923      	4.5
502       	17:08:25  	721.5 	13.8  	53    	3.6      	268   	3.6        	0.1        	2929      	4.4
504       	17:08:27  	721.1 	13.7  	53    	3.6      	267   	3.6        	0.2        	2935      	4.4
506       	17:08:29  	720.6 	13.6  	53    	3.6      	265   	3.6        	0.3        	2940      	4.4
508       	17:08:31  	720.1 	13.6  	53    	3.6      	265   	3.6        	0.3        	2946      	4.4
510       	17:08:33  	719.6 	13.6  	53    	3.6      	262   	3.6        	0.5        	2952      	4.4
512       	17:08:35  	719.1 	13.6  	54    	3.6      	261   	3.6        	0.6        	2958      	4.3
514       	17:08:37  	718.6 	13.5  	54    	3.6      	259   	3.5        	0.7        	2963      	4.3
516       	17:08:39  	718.2 	13.5  	54    	3.6      	257   	3.5        	0.8        	2969      	4.3
518       	17:08:41  	717.7 	13.5  	54    	3.5      	255   	3.4        	0.9        	2974      	4.3
520       	17:08:43  	717.2 	13.4  	54    	3.5      	255   	3.4        	0.9        	2980      	4.3
522       	17:08:45  	716.7 	13.4  	54    	3.4      	253   	3.3        	1.0        	2986      	4.3
524       	17:08:47  	716.2 	13.3  	54    	3.4      	251   	3.2        	1.1        	2992      	4.3
526       	17:08:49  	715.7 	13.3  	54    	3.3      	250   	3.1        	1.1        	2998      	4.2
528       	17:08:51  	715.2 	13.2  	54    	3.3      	249   	3.1        	1.2        	3004      	4.2
530       	17:08:53  	714.7 	13.2  	54    	3.2      	248   	3.0        	1.2        	3010      	4.2
532       	17:08:55  	714.2 	13.1  	54    	3.2      	248   	3.0        	1.2        	3016      	4.2
534       	17:08:57  	713.7 	13.1  	55    	3.3      	247   	3.0        	1.3        	3021      	4.2
536       	17:08:59  	713.1 	13.0  	55    	3.2      	246   	2.9        	1.3        	3028      	4.1
538       	17:09:01  	712.6 	13.0  	55    	3.2      	246   	2.9        	1.3        	3034      	4.1
540       	17:09:03  	712.0 	12.9  	55    	3.2      	246   	2.9        	1.3        	3041      	4.1
542       	17:09:05  	711.5 	12.9  	55    	3.2      	246   	2.9        	1.3        	3047      	4.1
544       	17:09:07  	711.0 	12.8  	55    	3.2      	244   	2.9        	1.4        	3053      	4.1
546       	17:09:09  	710.5 	12.8  	55    	3.2      	244   	2.9        	1.4        	3059      	4.1
548       	17:09:11  	710.0 	12.7  	56    	3.2      	244   	2.9        	1.4        	3065      	4.1
550       	17:09:13  	709.5 	12.7  	56    	3.2      	244   	2.9        	1.4        	3071      	4.1
552       	17:09:15  	709.0 	12.6  	56    	3.2      	242   	2.8        	1.5        	3077      	4.0
554       	17:09:17  	708.4 	12.5  	56    	3.2      	240   	2.8        	1.6        	3083      	4.0
556       	17:09:19  	707.9 	12.4  	56    	3.2      	240   	2.8        	1.6        	3089      	4.0
