Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
300       	17:05:15  	726.4 	14.8  	30    	10.5     	209   	5.1        	9.2        	2863      	-2.8
302       	17:05:17  	725.6 	14.6  	30    	10.6     	209   	5.2        	9.2        	2871      	-2.9
304       	17:05:19  	724.9 	14.5  	30    	10.7     	210   	5.4        	9.2        	2880      	-3.0
306       	17:05:21  	724.1 	14.4  	30    	10.7     	211   	5.5        	9.2        	2889      	-3.1
308       	17:05:23  	723.3 	14.3  	30    	10.8     	211   	5.6        	9.2        	2898      	-3.1
310       	17:05:25  	722.5 	14.3  	30    	10.8     	212   	5.7        	9.2        	2908      	-3.2
312       	17:05:27  	721.7 	14.3  	30    	10.8     	212   	5.7        	9.2        	2917      	-3.2
314       	17:05:29  	721.0 	14.3  	30    	10.8     	212   	5.7        	9.2        	2927      	-3.2
316       	17:05:31  	720.2 	14.2  	30    	10.8     	212   	5.7        	9.2        	2935      	-3.3
318       	17:05:33  	719.5 	14.1  	30    	10.8     	212   	5.7        	9.2        	2944      	-3.3
320       	17:05:35  	718.7 	14.0  	30    	10.8     	212   	5.7        	9.2        	2952      	-3.4
322       	17:05:37  	718.0 	13.9  	30    	10.8     	212   	5.7        	9.2        	2961      	-3.5
324       	17:05:39  	717.3 	13.8  	30    	10.8     	212   	5.7        	9.2        	2969      	-3.5
326       	17:05:41  	716.5 	13.7  	30    	10.8     	212   	5.7        	9.2        	2978      	-3.5
328       	17:05:43  	715.8 	13.7  	30    	10.8     	212   	5.7        	9.2        	2987      	-3.5
330       	17:05:45  	715.0 	13.6  	30    	10.8     	212   	5.7        	9.2        	2996      	-3.5
332       	17:05:47  	714.3 	13.5  	30    	10.9     	212   	5.8        	9.2        	3005      	-3.6
334       	17:05:49  	713.6 	13.5  	30    	11.0     	213   	6.0        	9.2        	3012      	-3.6
336       	17:05:51  	713.0 	13.4  	30    	11.2     	214   	6.2        	9.3        	3020      	-3.6
338       	17:05:53  	712.3 	13.3  	30    	11.3     	215   	6.4        	9.3        	3028      	-3.6
340       	17:05:55  	711.6 	13.3  	31    	11.5     	216   	6.7        	9.3        	3036      	-3.7
342       	17:05:57  	711.0 	13.2  	30    	11.6     	217   	6.9        	9.3        	3044      	-3.7
344       	17:05:59  	710.2 	13.1  	30    	11.8     	217   	7.1        	9.4        	3052      	-3.8
346       	17:06:01  	709.5 	13.0  	30    	11.9     	218   	7.3        	9.4        	3061      	-3.9
348       	17:06:03  	708.8 	12.9  	30    	12.0     	219   	7.5        	9.4        	3069      	-4.0
350       	17:06:05  	708.0 	12.8  	30    	12.2     	219   	7.7        	9.4        	3078      	-4.1
352       	17:06:07  	707.2 	12.8  	30    	12.4     	220   	7.9        	9.5        	3088      	-4.2
354       	17:06:09  	706.4 	12.7  	30    	12.4     	220   	7.9        	9.5        	3098      	-4.2
356       	17:06:11  	705.6 	12.6  	31    	12.4     	220   	8.0        	9.5        	3107      	-4.2
358       	17:06:13  	704.9 	12.5  	31    	12.5     	221   	8.2        	9.5        	3116      	-4.2
360       	17:06:15  	704.1 	12.4  	31    	12.7     	221   	8.3        	9.6        	3125      	-4.2
362       	17:06:17  	703.3 	12.3  	31    	12.8     	221   	8.4        	9.6        	3134      	-4.2
364       	17:06:19  	702.6 	12.2  	31    	12.9     	222   	8.6        	9.6        	3143      	-4.2
366       	17:06:21  	701.9 	12.1  	31    	13.0     	222   	8.7        	9.7        	3151      	-4.3
368       	17:06:23  	701.1 	12.1  	31    	13.2     	222   	8.9        	9.8        	3160      	-4.4
370       	17:06:25  	700.4 	12.0  	31    	13.5     	222   	9.0        	10.0       	3169      	-4.5
372       	17:06:27  	699.6 	11.9  	31    	13.7     	222   	9.1        	10.2       	3179      	-4.6
374       	17:06:29  	698.8 	11.9  	31    	13.9     	222   	9.3        	10.3       	3188      	-4.7
376       	17:06:31  	698.0 	11.8  	31    	14.0     	222   	9.3        	10.5       	3198      	-4.8
378       	17:06:33  	697.1 	11.7  	31    	14.2     	221   	9.3        	10.7       	3208      	-5.0
380       	17:06:35  	696.3 	11.7  	31    	14.3     	221   	9.3        	10.8       	3218      	-5.0
382       	17:06:37  	695.5 	11.6  	31    	14.4     	221   	9.4        	10.9       	3228      	-5.1
384       	17:06:39  	694.7 	11.5  	31    	14.5     	221   	9.4        	11.0       	3238      	-5.1
386       	17:06:41  	693.9 	11.4  	31    	14.6     	221   	9.5        	11.1       	3247      	-5.1
388       	17:06:43  	693.2 	11.4  	31    	14.7     	221   	9.6        	11.1       	3256      	-5.1
390       	17:06:45  	692.5 	11.3  	31    	14.6     	221   	9.6        	11.0       	3264      	-5.2
392       	17:06:47  	691.8 	11.2  	31    	14.7     	221   	9.7        	11.0       	3273      	-5.2
394       	17:06:49  	691.1 	11.2  	31    	14.7     	222   	9.8        	10.9       	3280      	-5.2
396       	17:06:51  	690.5 	11.1  	31    	14.7     	222   	9.8        	10.9       	3288      	-5.4
398       	17:06:53  	689.8 	11.0  	31    	14.7     	222   	9.9        	10.9       	3297      	-5.4
400       	17:06:55  	689.1 	11.0  	31    	14.7     	223   	9.9        	10.8       	3305      	-5.5
402       	17:06:57  	688.3 	10.9  	31    	14.7     	222   	9.9        	10.9       	3314      	-5.5
404       	17:06:59  	687.6 	10.8  	31    	14.7     	222   	9.9        	10.9       	3323      	-5.6
406       	17:07:01  	686.9 	10.8  	31    	14.7     	222   	9.8        	11.0       	3331      	-5.7
408       	17:07:03  	686.3 	10.7  	31    	14.9     	222   	9.9        	11.1       	3340      	-5.7
410       	17:07:05  	685.6 	10.6  	31    	15.0     	222   	10.0       	11.2       	3348      	-5.8
412       	17:07:07  	684.9 	10.6  	31    	15.0     	222   	10.0       	11.2       	3356      	-5.8
414       	17:07:09  	684.2 	10.5  	31    	15.2     	222   	10.1       	11.3       	3364      	-5.9
416       	17:07:11  	683.6 	10.4  	31    	15.2     	222   	10.2       	11.3       	3372      	-6.0
418       	17:07:13  	682.9 	10.4  	31    	15.4     	222   	10.3       	11.4       	3380      	-6.0
420       	17:07:15  	682.3 	10.3  	31    	15.4     	222   	10.4       	11.4       	3388      	-6.1
422       	17:07:17  	681.7 	10.3  	31    	15.6     	222   	10.5       	11.5       	3395      	-6.2
424       	17:07:19  	681.1 	10.2  	31    	15.7     	222   	10.6       	11.6       	3403      	-6.3
426       	17:07:21  	680.4 	10.1  	31    	15.8     	222   	10.6       	11.7       	3410      	-6.3
428       	17:07:23  	679.8 	10.1  	31    	15.9     	222   	10.7       	11.8       	3417      	-6.4
430       	17:07:25  	679.2 	10.0  	31    	15.9     	222   	10.7       	11.8       	3425      	-6.4
432       	17:07:27  	678.6 	9.9   	31    	16.0     	222   	10.7       	11.9       	3433      	-6.5
434       	17:07:29  	677.9 	9.9   	31    	16.1     	222   	10.7       	12.0       	3441      	-6.5
436       	17:07:31  	677.3 	9.8   	31    	16.1     	222   	10.7       	12.0       	3449      	-6.6
438       	17:07:33  	676.6 	9.7   	31    	16.2     	221   	10.7       	12.1       	3458      	-6.7
440       	17:07:35  	675.9 	9.6   	31    	16.2     	221   	10.7       	12.1       	3466      	-6.7
442       	17:07:37  	675.2 	9.6   	31    	16.2     	221   	10.7       	12.1       	3474      	-6.8
444       	17:07:39  	674.6 	9.5   	31    	16.2     	221   	10.7       	12.1       	3482      	-6.8
446       	17:07:41  	673.9 	9.4   	31    	16.1     	222   	10.8       	12.0       	3490      	-6.9
448       	17:07:43  	673.3 	9.3   	31    	16.1     	223   	10.9       	11.8       	3498      	-6.9
450       	17:07:45  	672.6 	9.3   	31    	16.1     	223   	11.1       	11.7       	3506      	-6.9
452       	17:07:47  	672.0 	9.2   	31    	16.1     	224   	11.2       	11.5       	3514      	-7.0
454       	17:07:49  	671.4 	9.1   	31    	16.1     	225   	11.4       	11.4       	3522      	-7.1
456       	17:07:51  	670.8 	9.1   	31    	16.1     	226   	11.5       	11.3       	3529      	-7.1
458       	17:07:53  	670.1 	9.0   	31    	16.1     	227   	11.7       	11.1       	3537      	-7.1
460       	17:07:55  	669.5 	8.9   	31    	16.1     	227   	11.8       	11.0       	3545      	-7.2
462       	17:07:57  	668.9 	8.9   	31    	16.2     	228   	12.0       	10.9       	3552      	-7.2
464       	17:07:59  	668.2 	8.8   	31    	16.2     	229   	12.2       	10.7       	3560      	-7.3
466       	17:08:01  	667.6 	8.8   	31    	16.3     	229   	12.3       	10.7       	3568      	-7.3
468       	17:08:03  	666.9 	8.7   	31    	16.3     	229   	12.3       	10.7       	3576      	-7.4
470       	17:08:05  	666.3 	8.6   	31    	16.3     	229   	12.4       	10.6       	3585      	-7.4
472       	17:08:07  	665.7 	8.6   	31    	16.3     	229   	12.4       	10.6       	3592      	-7.5
474       	17:08:09  	665.0 	8.5   	31    	16.3     	230   	12.5       	10.5       	3600      	-7.5
476       	17:08:11  	664.4 	8.4   	31    	16.3     	230   	12.5       	10.4       	3608      	-7.6
478       	17:08:13  	663.8 	8.4   	31    	16.3     	231   	12.6       	10.3       	3615      	-7.6
480       	17:08:15  	663.2 	8.3   	31    	16.2     	231   	12.6       	10.2       	3622      	-7.7
482       	17:08:17  	662.6 	8.3   	31    	16.1     	231   	12.6       	10.1       	3630      	-7.8
484       	17:08:19  	662.0 	8.3   	31    	16.2     	232   	12.7       	10.1       	3638      	-7.9
486       	17:08:21  	661.4 	8.3   	31    	16.2     	232   	12.7       	10.0       	3645      	-7.9
488       	17:08:23  	660.8 	8.2   	31    	16.2     	232   	12.8       	10.0       	3653      	-8.0
490       	17:08:25  	660.1 	8.2   	31    	16.2     	232   	12.8       	9.9        	3661      	-8.1
492       	17:08:27  	659.5 	8.1   	31    	16.3     	232   	12.9       	10.0       	3670      	-8.2
494       	17:08:29  	658.8 	8.0   	30    	16.4     	232   	13.0       	10.0       	3678      	-8.2
496       	17:08:31  	658.2 	8.0   	30    	16.5     	232   	13.1       	10.1       	3686      	-8.3
498       	17:08:33  	657.5 	7.9   	30    	16.8     	233   	13.3       	10.2       	3694      	-8.3
500       	17:08:35  	656.9 	7.9   	31    	17.0     	233   	13.5       	10.3       	3702      	-8.4
502       	17:08:37  	656.2 	7.8   	31    	17.1     	233   	13.6       	10.4       	3710      	-8.4
504       	17:08:39  	655.6 	7.7   	31    	17.3     	233   	13.7       	10.5       	3718      	-8.4
506       	17:08:41  	654.9 	7.6   	31    	17.5     	233   	13.9       	10.6       	3727      	-8.4
508       	17:08:43  	654.2 	7.5   	31    	17.6     	233   	14.0       	10.7       	3735      	-8.5
510       	17:08:45  	653.5 	7.5   	31    	17.7     	233   	14.1       	10.7       	3744      	-8.5
512       	17:08:47  	652.9 	7.4   	31    	17.9     	233   	14.3       	10.8       	3753      	-8.5
514       	17:08:49  	652.2 	7.3   	31    	18.1     	233   	14.4       	10.9       	3761      	-8.5
516       	17:08:51  	651.5 	7.2   	31    	18.1     	233   	14.5       	10.9       	3769      	-8.5
518       	17:08:53  	650.9 	7.2   	32    	18.1     	233   	14.5       	10.9       	3777      	-8.5
520       	17:08:55  	650.3 	7.1   	32    	18.1     	233   	14.5       	10.9       	3784      	-8.5
522       	17:08:57  	649.7 	7.0   	32    	18.3     	233   	14.6       	11.0       	3792      	-8.5
524       	17:08:59  	649.1 	7.0   	32    	18.4     	233   	14.7       	11.0       	3800      	-8.5
526       	17:09:01  	648.5 	6.9   	32    	18.4     	233   	14.8       	11.0       	3808      	-8.5
528       	17:09:03  	647.9 	6.8   	32    	18.4     	233   	14.8       	11.0       	3816      	-8.5
530       	17:09:05  	647.3 	6.7   	33    	18.5     	234   	14.9       	11.0       	3823      	-8.5
532       	17:09:07  	646.7 	6.7   	33    	18.5     	234   	14.9       	11.0       	3830      	-8.5
534       	17:09:09  	646.1 	6.6   	33    	18.6     	233   	14.9       	11.1       	3838      	-8.5
536       	17:09:11  	645.4 	6.5   	33    	18.6     	233   	14.9       	11.1       	3846      	-8.6
538       	17:09:13  	644.8 	6.5   	33    	18.6     	233   	14.9       	11.2       	3854      	-8.6
540       	17:09:15  	644.2 	6.4   	33    	18.7     	233   	14.9       	11.3       	3861      	-8.6
542       	17:09:17  	643.7 	6.3   	33    	18.7     	233   	14.9       	11.3       	3869      	-8.7
544       	17:09:19  	643.1 	6.3   	33    	18.7     	232   	14.8       	11.4       	3876      	-8.7
546       	17:09:21  	642.5 	6.3   	33    	18.7     	232   	14.8       	11.5       	3883      	-8.7
548       	17:09:23  	642.0 	6.3   	33    	18.7     	232   	14.7       	11.6       	3890      	-8.7
550       	17:09:25  	641.4 	6.2   	33    	18.8     	231   	14.6       	11.8       	3897      	-8.7
