Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"Total Hours in Period",6360,6360,6360
"Valid Ambient Hours (N)",5087,5131,5131
"Valid Ambient Recovery","79.98427672956 %","80.676100628931 %","80.676100628931 %"
Mean,0.2629,0.2922,0.1741
Median,0.0932,0.2495,0.1141
Deviation,0.5993,0.8518,0.2824

Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2025-01-01 0",0.0328,0.2346,0.2856
"2025-01-01 1",0.0244,0.0965,0.3517
"2025-01-01 4",0.0328,0.1003,0.3804
"2025-01-01 5",0.0466,0.1303,0.4569
"2025-01-01 6",0.086,0.1298,0.2694
"2025-01-01 7",0.1277,0.1097,0.3917
"2025-01-01 8",0.1359,0.1765,0.4737
"2025-01-01 9",0.1061,0.2891,0.3851
"2025-01-01 10",0.0343,0.2393,0.3877
"2025-01-01 11",0,0.0405,0.2894
"2025-01-01 12",0,0.1701,0.3234
"2025-01-01 13",0,0.0465,0.4334
"2025-01-01 14",0,0.1555,0.3197
"2025-01-01 15",0.0393,0.1182,0.3955
"2025-01-01 16",0.0393,0.1426,0.2747
"2025-01-01 17",0.1028,0.1697,0.3732
"2025-01-01 18",0.0773,0.1263,0.3282
"2025-01-01 19",0.1977,0.1497,0.4348
"2025-01-01 20",0.0627,0.122,0.3619
"2025-01-01 21",0.1501,0.159,0.336
"2025-01-01 22",0.2471,0.2097,0.3922
"2025-01-01 23",0.1572,0.1697,0.4818
"2025-01-02 2",0.1669,0.158,0.4905
"2025-01-02 3",0.1672,0,0.5808
"2025-01-02 4",0.0951,0.1493,0.4955
"2025-01-02 5",0.0851,0.1069,0.417
"2025-01-02 6",0.2303,0.1862,0.4076
"2025-01-02 7",0.1411,0.2071,0.4093
"2025-01-02 8",0.2449,0.1993,0.4829
"2025-01-02 9",0.2017,0.251,0.5798
"2025-01-02 10",0.0674,0.2311,0.3394
"2025-01-02 11",0.1055,0.1855,0.3984
"2025-01-02 12",0.0277,0.1533,0.3157
"2025-01-02 13",AE,AE,AE
"2025-01-02 14",AE,AE,AE
"2025-01-03 10",AE,AE,AE
"2025-01-03 11",AE,AE,AE
"2025-01-03 12",AE,AE,AE
"2025-01-03 15",0.0865,0.2422,0.4225
"2025-01-03 16",0.1196,0.2292,0.4258
"2025-01-03 17",0.1114,0.1581,0.5403
"2025-01-03 18",0.0622,0.1093,0.377
"2025-01-03 19",0.0861,0.2311,0.4003
"2025-01-03 20",0.1154,0.1581,0.3123
"2025-01-03 21",0,0.1984,0.3756
"2025-01-03 22",0.0251,0.1971,0.3607
"2025-01-04 8",AN,AN,AN
"2025-01-04 9",AN,AN,AN
"2025-01-04 10",AN,AN,AN
"2025-01-04 11",AN,AN,AN
"2025-01-04 12",AN,AN,AN
"2025-01-04 13",AN,AN,AN
"2025-01-04 14",AN,AN,AN
"2025-01-04 15",AN,AN,AN
"2025-01-04 16",AN,AN,AN
"2025-01-04 17",AN,AN,AN
"2025-01-04 18",AN,AN,AN
"2025-01-04 19",AN,AN,AN
"2025-01-04 20",AN,AN,AN
"2025-01-04 23",AS,0.2012,0.581
"2025-01-05 0",AS,0.2185,0.4654
"2025-01-05 1",AS,0,0.4768
"2025-01-05 5",AS,0.196,0.617
"2025-01-05 6",AS,0.137,0.5374
"2025-01-05 7",AS,0.2234,0.4683
"2025-01-05 8",AS,0.1862,0.5251
"2025-01-05 9",AS,0.2246,0.4133
"2025-01-05 10",AS,0.1604,0.2661
"2025-01-05 11",AS,0.1737,0.3514
"2025-01-05 12",AS,0.1716,0.3071
"2025-01-05 13",AS,0.0924,0.4128
"2025-01-05 14",AS,0.1478,0.2997
"2025-01-05 15",AS,0.1131,0.2945
"2025-01-05 16",AS,0.199,0.3313
"2025-01-05 17",AS,0.2408,0.369
"2025-01-05 18",AS,0.2239,0.5021
"2025-01-05 19",AS,0.1223,0.3246
"2025-01-05 20",AS,0.114,0.2898
"2025-01-05 21",AS,0.2306,0.454
"2025-01-05 22",AS,0.1334,0.3858
"2025-01-05 23",AS,0.2088,0.519
"2025-01-06 2",AS,0.1697,0.4696
"2025-01-06 3",AS,0.1893,0.5431
"2025-01-06 4",AS,0.1891,0.54
"2025-01-06 5",AS,0.1905,0.4936
"2025-01-06 6",AS,0.1792,0.5346
"2025-01-06 7",AS,0,0.6886
"2025-01-06 8",AS,0.0882,0.4711
"2025-01-06 9",AS,0.2867,0.4126
"2025-01-06 10",AS,0.1446,0.328
"2025-01-06 11",AS,0.3683,0.3434
"2025-01-06 12",AS,0.3074,0.3957
"2025-01-06 13",AS,0.1227,0.3301
"2025-01-06 15",AS,AN,AN
"2025-01-06 16",AS,0.2178,0.427
"2025-01-06 17",AS,0.1957,0.3844
"2025-01-06 18",AS,0.1697,0.3585
"2025-01-06 19",AS,0.1334,0.3088
"2025-01-06 20",AS,0.1711,0.4552
"2025-01-06 21",AS,0.2109,0.3439
"2025-01-06 22",AS,0.1983,0.3189
"2025-01-06 23",AS,0.2298,0.3647
"2025-01-07 0",AS,0.1806,0.4067
"2025-01-07 1",AS,0.1967,0.3228
"2025-01-07 2",0.0735,0.2102,0.3941
"2025-01-07 5",0.1345,0.1699,0.583
"2025-01-07 6",0.1116,0.2225,0.4919
"2025-01-07 7",0.0598,0.176,0.4035
"2025-01-07 8",0.0744,0.1735,0.4151
"2025-01-07 10",0.0433,0.187,0.3171
"2025-01-07 11",0.0203,0.0564,0.3394
"2025-01-07 17",0,0.1493,0.3545
"2025-01-07 18",0,0.2976,0.3896
"2025-01-07 19",0,0.1808,0.3445
"2025-01-07 20",0,0.0415,0.4894
"2025-01-07 21",0,0.0746,0.3016
"2025-01-07 22",0,0.1519,0.2561
"2025-01-07 23",0,0.0642,0.2855
"2025-01-08 2",0.0381,0.2353,0.368
"2025-01-08 3",0.0865,0.195,0.3682
"2025-01-08 4",0.1185,0.2651,0.3512
"2025-01-08 5",0.1761,0.1879,0.3725
"2025-01-08 6",0.1872,0.1438,0.4012
"2025-01-08 7",0.0794,0.0727,0.3268
"2025-01-08 8",AI,AI,AI
"2025-01-09 13",AS,AS,AS
"2025-01-09 14",AS,AS,AS
"2025-01-09 16",AS,AS,AS
"2025-01-09 17",AS,AS,AS
"2025-01-09 18",AS,AS,AS
"2025-01-09 19",AS,AS,AS
"2025-01-09 20",AS,AS,AS
"2025-01-09 21",AS,AS,AS
"2025-01-10 2",AS,AS,AS
"2025-01-10 3",AS,AS,AS
"2025-01-10 6",AS,AS,AS
"2025-01-10 7",AS,AS,AS
"2025-01-10 14",AS
"2025-01-10 15",AS,AS,AS
"2025-01-10 16",AS,AS,AS
"2025-01-10 19",AS,AS,AS
"2025-01-10 20",AS,AS,AS
"2025-01-10 21",AS,AS,AS
"2025-01-10 22",AS,AS,AS
"2025-01-10 23",AS,AS,AS
"2025-01-11 0",AS,AS,AS
"2025-01-11 1",AS,AS,AS
"2025-01-11 4",AS,AS,AS
"2025-01-11 5",AS,AS,AS
"2025-01-11 6",AS,AS,AS
"2025-01-11 7",AS,AS,AS
"2025-01-11 8",AS,AS,AS
"2025-01-11 9",AS,AS,AS
"2025-01-11 10",AS,AS,AS
"2025-01-11 11",AS,AS,AS
"2025-01-11 12",AS,AS,AS
"2025-01-11 17",AS,AS,AS
"2025-01-11 18",AS,AS,AS
"2025-01-11 19",AS,AS,AS
"2025-01-11 20",AS,AS,AS
"2025-01-11 23",AS,AS,AS
"2025-01-12 3",AS,AS,AS
"2025-01-12 4",AS,AS,AS
"2025-01-12 5",AS,AS,AS
"2025-01-12 6",AS,AS,AS
"2025-01-12 7",AS,AS,AS
"2025-01-12 8",AS,AS,AS
"2025-01-12 9",AS,AS,AS
"2025-01-12 10",AS,AS,AS
"2025-01-12 17",AS,AS,AS
"2025-01-12 18",AS,AS,AS
"2025-01-12 19",AS,AS,AS
"2025-01-12 20",AS,AS,AS
"2025-01-12 21",AS,AS,AS
"2025-01-12 22",AS,AS,AS
"2025-01-12 23",AS,AS,AS
"2025-01-13 0",AS,AS,AS
"2025-01-13 1",AS,AS,AS
"2025-01-13 4",AS,AS,AS
"2025-01-13 5",AS,AS,AS
"2025-01-13 6",AS,AS,AS
"2025-01-13 7",AS,AS,AS
"2025-01-13 8",AS,AS,AS
"2025-01-13 9",AS,AS,AS
"2025-01-13 10",AS,AS,AS
"2025-01-13 11",AS,AS,AS
"2025-01-13 12",AS,AS,AS
"2025-01-13 13",AS,AS,AS
"2025-01-13 14",AS,AS,AS
"2025-01-13 15",AS,AS,AS
"2025-01-13 16",AS,AS,AS
"2025-01-13 17",AS,AS,AS
"2025-01-13 18",AS,AS,AS
"2025-01-13 19",AS,AS,AS
"2025-01-13 20",AS,AS,AS
"2025-01-13 21",AS,AS,AS
"2025-01-13 22",AS,AS,AS
"2025-01-13 23",AS,AS,AS
"2025-01-14 2",AS,AS,AS
"2025-01-14 3",AS,AS,AS
"2025-01-14 4",AS,AS,AS
