"2025-01-13 5",0.0703,0,0.1502
"2025-01-13 7",0.1624,0.1363,0.1221
"2025-01-13 8",0.2747,0.2687,0.1444
"2025-01-13 9",0.1451,0.2105,0.1361
"2025-01-13 10",0.0656,0.1839,0.0924
"2025-01-13 11",0,0.1631,0.129
"2025-01-13 12",0.0614,0.1319,0.1569
"2025-01-13 13",0,0.0964,0.1772
"2025-01-13 14",0,0.1267,0.1883
"2025-01-13 15",0,0.0362,0.1747
"2025-01-13 16",0,0.0538,0.1761
"2025-01-13 17",0,0.0745,0.1605
"2025-01-13 18",0.0467,0.0698,0.1752
"2025-01-13 19",0.0411,0.0866,0.1305
"2025-01-13 20",0.0845,0.1174,0.1134
"2025-01-13 21",0.1134,0.0973,0.1053
"2025-01-13 22",0.0932,0.1103,0.1064
"2025-01-13 23",0,0.092,0.1401
"2025-01-14 0",0,0.0632,0.1473
"2025-01-14 1",0,0.0511,0.1517
"2025-01-14 4",0,0.0549,0.135
"2025-01-14 5",0.0431,0.1604,0.1254
"2025-01-14 6",0.0619,0.2017,0.1247
"2025-01-14 7",0.0934,0.1832,0.1209
"2025-01-14 8",0.129,0.2026,0.104
"2025-01-14 15",BA,BA,BA
"2025-01-14 16",BA,BA,BA
"2025-01-14 20",BA,BA,BA
"2025-01-14 21",BA,BA,BA
"2025-01-14 22",BA,BA,BA
"2025-01-14 23",BA,BA,BA
"2025-01-15 2",0.0952,BH,0.4064
"2025-01-15 3",0.1153,BH,0.2962
"2025-01-15 4",0.1426,BH,0.3577
"2025-01-15 5",0.097,BH,0.3334
"2025-01-15 6",0.1557,BH,0.2807
"2025-01-15 7",0.2438,BH,0.3695
"2025-01-15 8",0.2854,BH,0.3415
"2025-01-15 9",0.1119,BH,0.3656
"2025-01-15 10",0.0708,BH,0.42
"2025-01-15 11",0.0427,BH,0.4947
"2025-01-15 12",0,BH,0.4269
"2025-01-15 13",0,BH,0.47
"2025-01-15 14",0,BH,0.4771
"2025-01-15 15",0,BH,0.4111
"2025-01-15 16",0,BH,0.4158
"2025-01-15 17",0,BH,0.3907
"2025-01-15 18",0.0841,BH,0.2711
"2025-01-15 19",0.2803,BH,0.3095
"2025-01-15 20",0.2133,BH,0.3653
"2025-01-15 21",0.3933,BH,0.3553
"2025-01-15 22",0.1829,BH,0.3028
"2025-01-15 23",0.1713,BH,0.3127
"2025-01-16 0",0.1137,BH,0.2714
"2025-01-16 1",0.0981,BH,0.2928
"2025-01-16 4",0.1139,BH,0.2473
"2025-01-16 5",0.115,BH,0.2587
"2025-01-16 6",0.2427,BH,0.279
"2025-01-16 7",0.356,BH,0.2221
"2025-01-16 8",0.5192,BH,0.331
"2025-01-16 9",0.2312,BH,0.3234
"2025-01-16 10",0.1012,BH,0.2794
"2025-01-16 11",0.0703,BH,0.3028
"2025-01-16 12",0.0536,BH,0.3651
"2025-01-16 13",0.0416,BH,0.4113
"2025-01-16 14",0.0534,BH,0.3513
"2025-01-16 15",0,BH,0.3269
"2025-01-16 16",0,BH,0.3039
"2025-01-16 17",0,BH,0.2542
"2025-01-16 18",0.152,BH,0.2865
"2025-01-16 19",0.2899,BH,0.3597
"2025-01-16 20",0.4411,BH,0.3867
"2025-01-16 21",0.2073,BH,0.3091
"2025-01-16 22",0.1344,BH,0.2381
"2025-01-16 23",0.1477,BH,0.2827
"2025-01-17 2",0.1916,BH,0.276
"2025-01-17 3",0.2122,BH,0.227
"2025-01-17 4",0.2928,BH,0.4742
"2025-01-17 5",0.2848,BH,0.3287
"2025-01-17 6",0.3279,BH,0.3946
"2025-01-17 7",0.3718,BH,0.3544
"2025-01-17 8",0.3749,BH,0.2749
"2025-01-17 9",0.3855,BH,0.2881
"2025-01-17 10",0.3083,BH,0.38
"2025-01-17 11",0.1831,BH,0.3993
"2025-01-17 12",0.1575,BH,0.2798
"2025-01-17 13",0.119,BH,0.1904
"2025-01-17 14",0.1052,BH,0.1821
"2025-01-17 15",0.091,BH,0.2403
"2025-01-17 16",0,BH,0.2859
"2025-01-17 17",0,BH,0.3017
"2025-01-17 18",0,BH,0.474
"2025-01-17 19",0,BH,0.3743
"2025-01-17 20",0,BH,0.3133
"2025-01-17 21",0,BH,0.3414
"2025-01-17 22",0,BH,0.3464
"2025-01-17 23",0,BH,0.3488
"2025-01-18 0",0,BH,0.3126
"2025-01-18 1",0,BH,0.308
"2025-01-18 4",0,BH,0.2645
"2025-01-18 5",0,BH,0.2854
"2025-01-18 6",0,BH,0.2827
"2025-01-18 7",0,BH,0.2703
"2025-01-18 8",0,BH,0.2598
"2025-01-18 9",0,BH,0.2539
"2025-01-18 10",0,BH,0.2622
"2025-01-18 11",0,BH,0.2823
"2025-01-18 12",0,BH,0.2901
"2025-01-18 13",0,BH,0.2972
"2025-01-18 14",0,BH,0.2857
"2025-01-18 15",0,BH,0.2881
