Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2025-03-07 18",0.0837,0.6635,0.139
"2025-03-07 19",0.0702,0.4694,0.1534
"2025-03-07 20",0,0.4593,0.148
"2025-03-07 21",0.063,0.4253,0.1671
"2025-03-07 22",0.0675,0.4137,0.1331
"2025-03-07 23",0,0.4459,0.1199
"2025-03-08 2",0,0.3897,0.1395
"2025-03-08 3",0.0704,0.4204,0.1244
"2025-03-08 4",0.0635,0.4758,0.1431
"2025-03-08 5",0,0.4176,0.1295
"2025-03-08 6",0,0.4717,0.1196
"2025-03-08 7",0,0.4626,0.1239
"2025-03-08 8",0,0.4327,0.1385
"2025-03-08 9",0,0.457,0.1451
"2025-03-08 10",0.1046,0.1835,0.1709
"2025-03-08 11",0.0786,0.6157,0.1871
"2025-03-08 12",0.0995,0.6685,0.1226
"2025-03-08 13",0.0649,0.6698,0.1339
"2025-03-08 14",0.0794,0.6808,0.1298
"2025-03-08 15",0.0738,0.6956,0.1413
"2025-03-08 16",0.0697,0.6639,0.1219
"2025-03-08 17",0.0668,0.7035,0.1357
"2025-03-08 18",0.0926,0.748,0.1541
"2025-03-08 19",0.0688,0.6139,0.1855
"2025-03-08 20",0.0654,0.6023,0.1736
"2025-03-08 23",0,0.4552,0.1493
"2025-03-09 0",0,0.4239,0.1684
"2025-03-09 1",0.0671,0.5213,0.1383
"2025-03-09 5",0,0.3665,0.129
"2025-03-09 6",0,0.4391,0.118
"2025-03-09 7",0,0.4178,0.1337
"2025-03-09 8",0.0724,0.4541,0.1433
"2025-03-09 9",0.0873,0.5037,0.1368
"2025-03-09 10",0.0839,0.4712,0.1178
"2025-03-09 11",0.0867,0.5747,0.1347
"2025-03-09 12",0.1188,0.5778,0.1426
"2025-03-09 13",0.0929,0.6148,0.1423
"2025-03-09 14",0.0665,0.6749,0.1664
"2025-03-09 15",0.1046,0.5924,0.1375
"2025-03-09 16",0.0797,0.6359,0.1188
"2025-03-09 17",0.0669,0.5855,0.1434
"2025-03-09 18",0.0736,0.6075,0.1594
"2025-03-09 19",0.0724,0.4993,0.1618
"2025-03-09 20",0.0651,0.4608,0.1309
"2025-03-09 21",0,0.4804,0.1428
"2025-03-09 22",0.0629,0.4605,0.1644
"2025-03-09 23",0,0.4883,0.1199
"2025-03-10 2",0.0635,0.4145,0.149
"2025-03-10 3",0,0.4101,0.1134
"2025-03-10 4",0,0.4273,0.1456
"2025-03-10 5",0,0.5724,0.1193
"2025-03-10 6",0,0.4717,0.1474
"2025-03-10 7",0.0637,0.422,0.1416
"2025-03-10 8",0.0781,0.5228,0.1855
"2025-03-10 9",0.1144,0.6759,0.1531
"2025-03-10 10",0.0988,0.6356,0.1411
"2025-03-10 11",0.1237,0.6305,0.1879
"2025-03-10 12",0.1013,0.7478,0.1122
"2025-03-10 13",0.0882,0.595,0.1201
"2025-03-10 14",0.1032,0.7072,0.1359
"2025-03-10 15",0.1203,0.86,0.1543
"2025-03-10 16",0.0946,0.8218,0.1669
"2025-03-10 17",0.0764,0.7559,0.1431
"2025-03-10 18",0,0.6905,0.1405
"2025-03-10 19",0,0.5393,0.1594
"2025-03-10 20",0.0707,0.5351,0.1329
"2025-03-10 21",0,0.5209,0.1214
"2025-03-10 22",0.0685,0.5313,0.1281
"2025-03-10 23",0,0.5418,0.1145
"2025-03-11 0",0,0.4781,0.1125
"2025-03-11 1",0,0.5553,0.1253
"2025-03-11 4",0,0.4022,0.1193
"2025-03-11 5",0,0.4409,0.1293
"2025-03-11 6",0,0.4666,0.1161
"2025-03-11 7",0.0629,0.4956,0.1115
"2025-03-11 8",0,0.6397,0.1267
"2025-03-11 9",0.0714,0.5722,0.1189
"2025-03-11 10",0.1082,0.7002,0.1209
"2025-03-11 11",0.0655,0.6384,0.1224
"2025-03-11 12",0.068,0.7043,0.112
"2025-03-11 13",0.0725,0.6282,0.1239
"2025-03-11 14",0.0806,0.6455,0.1088
"2025-03-11 15",0.0758,0.632,0.1015
"2025-03-11 16",0.0713,0.6621,0.1137
"2025-03-11 17",0.0746,0.6731,0.1191
"2025-03-11 18",0.0962,0.6419,0.1306
"2025-03-11 19",0.0836,0.7066,0.1227
"2025-03-11 20",0.0741,0.5962,0.136
"2025-03-11 21",0,0.6287,0.1281
"2025-03-11 22",0,0.5127,0.1189
"2025-03-11 23",0,0.5014,0.1212
"2025-03-12 2",0,0.404,0.1368
"2025-03-12 3",0,0.4761,0.0986
"2025-03-12 4",0,0.4924,0.1055
"2025-03-12 5",0,0.4756,0.1166
"2025-03-12 6",0.0826,0.4902,0.1189
"2025-03-12 7",0,0.5098,0.1362
"2025-03-12 8",0.0842,0.5323,0.1403
"2025-03-12 9",0.066,0.572,0.1201
"2025-03-12 10",0,0.5735,0.106
"2025-03-12 11",0,0.5579,0.1007
"2025-03-12 12",0,0.5842,0.1214
"2025-03-12 13",0.3647,0.5852,0.1253
"2025-03-12 14",0.1046,0.5734,0.1189
"2025-03-12 15",0.083,0.5443,0.1278
"2025-03-12 16",0.0828,0.5099,0.1068
"2025-03-12 17",0.0862,0.5599,0.1288
"2025-03-12 18",0,0.5232,0.1306
"2025-03-12 19",0.0777,0.4956,0.1322
"2025-03-12 20",0,0.4886,0.1173
"2025-03-12 21",0,0.4735,0.1255
"2025-03-12 22",0,0.5318,0.1244
"2025-03-12 23",0,0.5548,0.1175
"2025-03-13 0",0,0.491,0.1255
"2025-03-13 1",0,0.4965,0.0958
"2025-03-13 4",0,0.3828,0.1222
"2025-03-13 5",0.0708,0.4488,0.1255
"2025-03-13 6",0.0682,0.5126,0.1226
"2025-03-13 7",0,0.5155,0.1091
"2025-03-13 8",0.0666,0.5392,0.1104
"2025-03-13 9",0.0697,0.7081,0.1505
"2025-03-13 10",0.0791,0.6036,0.1334
"2025-03-13 11",0.2912,0.5303,0.1549
"2025-03-13 12",0.1153,0.4991,0.1403
"2025-03-13 13",0.0802,0.5499,0.1337
"2025-03-13 14",0.0736,0.6215,0.1244
"2025-03-13 15",0.0725,0.4792,0.1393
"2025-03-13 16",0.0775,0.5727,0.127
"2025-03-13 17",0,0.531,0.1084
"2025-03-13 18",0.0753,0.4938,0.1263
"2025-03-13 19",0.0837,0.6333,0.1349
"2025-03-13 20",0.0758,0.6162,0.1281
"2025-03-13 21",0.0711,0.6174,0.1283
"2025-03-13 22",0.0708,0.6213,0.1252
"2025-03-13 23",0.0638,0.5272,0.1257
"2025-03-14 2",0,0.4183,0.1413
"2025-03-14 3",0.0688,0.4365,0.1293
"2025-03-14 4",0.0795,0.4503,0.0946
"2025-03-14 5",0.0806,0.621,0.115
"2025-03-14 6",0.148,0.641,0.1318
"2025-03-14 7",0.0727,0.4876,0.123
"2025-03-14 8",0.0623,0.4102,0.1263
"2025-03-14 9",0.0624,0.531,0.1083
"2025-03-14 10",0.0806,0.5962,0.1132
"2025-03-14 11",0.0654,0.4314,0.129
"2025-03-14 12",0.1636,0.5443,0.1106
"2025-03-14 13",0.0942,0.5078,0.1161
"2025-03-14 14",0.0728,0.585,0.0971
"2025-03-14 15",0.0671,0.56,0.126
"2025-03-14 16",0.1113,0.5717,0.126
"2025-03-14 17",0.0775,0.5283,0.1204
"2025-03-14 18",0.0747,0.5931,0.1235
"2025-03-14 19",0,0.5162,0.1355
"2025-03-14 20",0.077,0.5515,0.1232
"2025-03-14 21",0,0.4874,0.1245
"2025-03-14 22",0.0635,0.44,0.1138
"2025-03-14 23",0,0.4322,0.1364
"2025-03-15 0",0,0.416,0.1153
"2025-03-15 1",0.0643,0.5466,0.1531
"2025-03-15 4",0.0733,0.4449,0.1194
"2025-03-15 5",0.0685,0.4605,0.1262
"2025-03-15 6",0.075,0.4845,0.1211
"2025-03-15 7",0.0704,0.6282,0.1194
"2025-03-15 8",0.0918,0.5397,0.1158
"2025-03-15 9",0,0.6231,0.118
"2025-03-15 10",0.0732,0.6248,0.1199
"2025-03-15 11",0.0704,0.4738,0.1257
"2025-03-15 12",0.0647,0.4717,0.0922
"2025-03-15 13",0,0.4455,0.0945
"2025-03-15 14",0.0714,0.4866,0.1094
"2025-03-15 15",0.0671,0.4771,0.1318
"2025-03-15 16",0,0.5218,0.1171
"2025-03-15 17",0.0665,0.4759,0.1232
"2025-03-15 18",0.0842,0.5139,0.1045
"2025-03-15 19",0.0705,0.5405,0.1365
"2025-03-15 20",0.0727,0.5007,0.1304
"2025-03-15 23",0,0.3616,0.1135
"2025-03-16 3",0,0.3384,0.1249
"2025-03-16 4",0,0.4061,0.1046
"2025-03-16 5",0,0.4105,0.1219
"2025-03-16 6",0,0.4482,0.1193
"2025-03-16 7",0,0.4483,0.0968
"2025-03-16 8",0,0.4772,0.1181
"2025-03-16 9",0.0652,0.4738,0.1119
"2025-03-16 10",0.0713,0.4639,0.0943
"2025-03-16 11",0.0693,0.438,0.1219
"2025-03-16 12",0.0859,0.4271,0.1336
"2025-03-16 13",0,0.4685,0.1129
"2025-03-16 14",0.0641,0.4401,0.0984
"2025-03-16 15",0.0741,0.4174,0.1048
"2025-03-16 16",0.0742,0.4549,0.1142
"2025-03-16 17",0.0671,0.4168,0.1101
"2025-03-16 18",0,0.4677,0.0996
"2025-03-16 19",0,0.4232,0.1079
"2025-03-16 20",0,0.44,0.1068
"2025-03-16 21",0.0669,0.446,0.1107
"2025-03-16 22",0,0.5109,0.1106
"2025-03-16 23",0.063,0.4991,0.1023
"2025-03-17 0",0.0633,0.5305,0.1009
"2025-03-17 1",0,0.5352,0.0925
"2025-03-17 4",0,0.3872,0.1183
"2025-03-17 5",0,0.4728,0.1134
"2025-03-17 6",0.0688,0.494,0.1111
"2025-03-17 7",0.0688,0.4643,0.1181
"2025-03-17 8",0.0674,0.484,0.0917
"2025-03-17 9",0.0644,0.5114,0.094
"2025-03-17 10",0.0853,0.5021,0.1102
"2025-03-17 11",0.0644,0.5407,0.1014
"2025-03-17 12",0.082,0.5142,0.0928
"2025-03-17 13",0.0755,0.5341,0.1099
"2025-03-17 14",0.0747,0.474,0.103
"2025-03-17 15",0.08,0.5104,0.1155
"2025-03-17 16",0.0766,0.5867,0.0964
"2025-03-17 17",0.0696,0.5336,0.1327
"2025-03-17 18",0.0651,0.5045,0.1076
"2025-03-17 19",0.0702,0.4873,0.1015
"2025-03-17 20",0,0.509,0.0977
"2025-03-17 21",0.0675,0.578,0.1313
"2025-03-17 22",0.0742,0.5824,0.1173
"2025-03-17 23",0.064,0.6198,0.1442
"2025-03-18 2",0.0649,0.5425,0.1377
"2025-03-18 3",0.0699,0.6241,0.1198
"2025-03-18 4",0.0803,0.6274,0.1291
"2025-03-18 5",0.0842,0.5998,0.1112
"2025-03-18 6",0.0688,0.573,0.1084
"2025-03-18 7",0,0.4501,0.1221
"2025-03-18 8",0,0.4899,0.0858
"2025-03-18 9",0.0661,0.4477,0.1063
"2025-03-18 10",0,0.4593,0.092
"2025-03-18 11",0.0879,0.4942,0.1153
"2025-03-18 12",0.0763,0.5237,0.1004
"2025-03-18 13",0.085,0.5669,0.1115
"2025-03-18 14",0.0786,0.4649,0.102
"2025-03-18 15",0.0806,0.6379,0.115
"2025-03-18 16",0.0921,0.4958,0.0974
"2025-03-18 17",0.0705,0.5945,0.1111
"2025-03-18 18",0,0.4812,0.0917
"2025-03-18 19",0.0627,0.4533,0.0982
"2025-03-18 20",0.0775,0.4838,0.1043
"2025-03-18 21",0.076,0.4193,0.1074
"2025-03-18 22",0,0.4253,0.0973
"2025-03-18 23",0.064,0.3803,0.103
"2025-03-19 0",0,0.468,0.0895
"2025-03-19 1",0,0.3839,0.0907
"2025-03-19 4",0,0.298,0.1055
"2025-03-19 5",0,0.3593,0.0999
"2025-03-19 6",0,0.3788,0.1007
"2025-03-19 7",0,0.405,0.1014
"2025-03-19 8",0.064,0.3981,0.0956
"2025-03-19 9",0.0786,0.4404,0.0853
"2025-03-19 10",0.0702,0.436,0.1191
"2025-03-19 11",0.0811,0.5032,0.0879
"2025-03-19 12",0,0.4805,0.08
"2025-03-19 13",0,0.5109,0.0994
"2025-03-19 14",0,0.5587,0.0981
"2025-03-19 15",0,0.5561,0.0922
"2025-03-19 16",0,0.5776,0.0979
"2025-03-19 17",0.0739,0.5906,0.1115
"2025-03-19 18",0.0635,0.4935,0.0848
"2025-03-19 19",0,0.5313,0.1188
"2025-03-19 20",0,0.5057,0.1143
"2025-03-19 21",0,0.5209,0.1152
"2025-03-19 22",0,0.5185,0.1042
"2025-03-19 23",0,0.4864,0.0946
"2025-03-20 2",0.0749,0.4832,0.1142
"2025-03-20 3",0.0655,0.5385,0.0928
"2025-03-20 4",0.0714,0.4896,0.1055
"2025-03-20 5",0,0.5577,0.1096
"2025-03-20 6",0.0704,0.5293,0.1188
"2025-03-20 7",0.09,0.5576,0.0992
"2025-03-20 8",0.101,0.5462,0.1152
"2025-03-20 9",0.1146,0.6762,0.1278
"2025-03-20 10",0.1019,0.8495,0.128
"2025-03-20 11",0.1029,0.5405,0.1181
"2025-03-20 12",0.1068,0.6501,0.1293
"2025-03-20 13",0.0647,0.5602,0.0959
"2025-03-20 14",0,0.5132,0.1053
"2025-03-20 15",0.0736,0.5878,0.1273
"2025-03-20 16",0.0851,0.5221,0.1038
"2025-03-20 17",0.0833,0.5221,0.1038
"2025-03-20 18",0.0713,0.5242,0.116
"2025-03-20 19",0,0.4925,0.0984
"2025-03-20 20",0,0.5147,0.0828
"2025-03-20 21",0,0.5798,0.0844
"2025-03-20 22",0,0.4846,0.1145
"2025-03-20 23",0,0.5231,0.083
"2025-03-21 6",BJ,BJ,BJ
"2025-03-21 7",BJ,BJ,BJ
"2025-03-21 8",BJ,BJ,BJ
"2025-03-21 9",BJ,BJ,BJ
"2025-03-21 10",BJ,BJ,BJ
"2025-03-21 11",BJ,BJ,BJ
"2025-03-21 12",BJ,BJ,BJ
"2025-03-21 13",BJ,BJ,BJ
"2025-03-21 16",0.0797,0.492,0.1042
"2025-03-21 17",0.0965,0.5334,0.1066
"2025-03-21 18",0.0974,0.539,0.1111
"2025-03-21 19",0.0641,0.5472,0.1147
"2025-03-21 20",0,0.5439,0.1145
"2025-03-21 21",0,0.4759,0.1112
"2025-03-21 22",0.0672,0.4687,0.1184
"2025-03-21 23",0,0.3944,0.115
"2025-03-22 2",0,0.4293,0.1332
"2025-03-22 3",0,0.4227,0.1327
"2025-03-22 4",0,0.3875,0.1538
"2025-03-22 5",0,0.4229,0.1388
"2025-03-22 6",0,0.31,0.1303
"2025-03-22 7",0,0.1273,0.1101
"2025-03-22 8",0,0.3327,0.1464
"2025-03-22 9",0.0719,0.5104,0.1089
"2025-03-22 10",0.0744,0.5009,0.1393
"2025-03-22 11",0.0689,0.0864,0.1416
"2025-03-22 12",0.0688,0.4329,0.123
"2025-03-22 13",0.0697,0.4423,0.1306
"2025-03-22 14",0.0792,0.4937,0.1188
"2025-03-22 15",0.0915,0.4521,0.1245
"2025-03-22 16",0.0633,0.4396,0.1015
"2025-03-22 17",0,0.4735,0.1101
"2025-03-22 18",0,0.4293,0.1107
"2025-03-22 19",0.0623,0.4473,0.123
"2025-03-22 20",0,0.4746,0.0969
"2025-03-22 23",0.0788,0.1955,0.1525
"2025-03-23 0",0.0705,0.0981,0.1079
"2025-03-23 1",0.0623,0.3649,0.1207
"2025-03-23 5",0,0.275,0.1268
"2025-03-23 6",0,0.3675,0.1257
"2025-03-23 7",0.0624,0.3701,0.1398
"2025-03-23 8",0,0.445,0.1089
"2025-03-23 9",0,0.4401,0.1079
"2025-03-23 10",0.0735,0.5037,0.1083
"2025-03-23 11",0.0696,0.5515,0.1015
"2025-03-23 12",0.084,0.6376,0.1066
"2025-03-23 13",0.0925,0.6088,0.1239
"2025-03-23 14",0.1279,0.4892,0.1053
"2025-03-23 15",0.0965,0.4403,0.1104
"2025-03-23 16",0.0781,0.5163,0.1115
"2025-03-23 17",0.0774,0.471,0.0989
"2025-03-23 18",0,0.4133,0.1181
"2025-03-23 19",0,0.4322,0.1257
"2025-03-23 20",0,0.3673,0.1265
"2025-03-23 21",0,0.3926,0.1201
"2025-03-23 22",0,0.3673,0.1066
"2025-03-23 23",0,0.3754,0.1191
"2025-03-24 2",0.064,0.3043,0.1007
"2025-03-24 3",0,0.2972,0.1257
"2025-03-24 4",0,0.2872,0.112
"2025-03-24 5",0.0977,0.331,0.1132
"2025-03-24 6",0,0.3552,0.1
"2025-03-24 7",0.0708,0.3647,0.1355
"2025-03-24 8",0.1155,0.3723,0.1257
"2025-03-24 9",0.1356,0.2702,0.0999
"2025-03-24 10",0.1519,0.4416,0.0981
"2025-03-24 11",0.1594,0.6276,0.0982
"2025-03-24 12",0.1555,0.5183,0.095
"2025-03-24 13",0.1536,0.555,0.1193
"2025-03-24 14",0.1648,0.5646,0.1626
"2025-03-24 15",0.1672,0.4702,0.1196
"2025-03-24 16",0.1211,0.4308,0.1391
"2025-03-24 17",0.0786,0.4342,0.1352
"2025-03-24 18",0.0669,0.1975,0.1175
"2025-03-24 19",0,0.0675,0.1536
"2025-03-24 20",0,0.3379,0.1184
"2025-03-24 21",0,0.3269,0.1203
"2025-03-24 22",0,0.2147,0.1058
"2025-03-24 23",0,0.3452,0.1242
"2025-03-25 0",0,0.3261,0.1165
"2025-03-25 1",0,0.3136,0.1406
"2025-03-25 4",0,0.2499,0.1544
"2025-03-25 5",0,0.3018,0.1303
"2025-03-25 6",0,0.2852,0.1127
"2025-03-25 7",0,0.3299,0.128
"2025-03-25 8",0.1111,0.1825,0.1329
"2025-03-25 9",0.1819,0.1587,0.1345
"2025-03-25 10",0.1583,0.148,0.1304
"2025-03-25 11",0.1469,0.7838,0.174
"2025-03-25 12",0.1335,0.7061,0.1211
"2025-03-25 13",0.1566,0.8359,0.1413
"2025-03-25 14",0.1749,0.7528,0.125
"2025-03-25 15",0.1793,0.7275,0.1465
"2025-03-25 16",0.1486,0.7133,0.1344
"2025-03-25 17",0.1307,0.5885,0.1525
"2025-03-25 18",0.087,0.5029,0.1559
"2025-03-25 19",0,0.6261,0.1873
"2025-03-25 20",0.068,0.5655,0.1607
"2025-03-25 21",0,0.5423,0.1337
"2025-03-25 22",0.0665,0.4206,0.1423
"2025-03-25 23",0,0.4378,0.1143
"2025-03-26 2",0,0.3716,0.1148
"2025-03-26 3",0,0.3982,0.1224
"2025-03-26 4",0.0854,0.517,0.1249
"2025-03-26 5",0,0.4899,0.1245
"2025-03-26 6",0,0.4063,0.0954
"2025-03-26 7",0.0686,0.0889,0.1434
"2025-03-26 8",0.0873,0.1502,0.1506
"2025-03-26 9",0.1997,0.1416,0.1398
"2025-03-26 10",0.2184,0.2073,0.1313
"2025-03-26 11",0.2134,0.9031,0.1362
"2025-03-26 12",0.2165,1.0887,0.141
"2025-03-26 13",0.2059,0.9402,0.1717
"2025-03-26 14",0.2719,0.5001,0.1355
"2025-03-26 15",0.1617,0.7623,0.1329
"2025-03-26 16",0.1975,0.8719,0.118
"2025-03-26 17",0.1731,0.8352,0.1446
"2025-03-26 18",0.1511,0.7771,0.2098
"2025-03-26 19",0.0705,0.5635,0.1976
"2025-03-26 20",0,0.5793,0.1587
"2025-03-26 21",0,0.5239,0.1505
"2025-03-26 22",0,0.4677,0.2382
"2025-03-26 23",0,0.4258,0.1258
"2025-03-27 0",0,0.4748,0.14
"2025-03-27 1",0,0.5481,0.1285
"2025-03-27 4",0,0.4064,0.1244
"2025-03-27 5",0,0.505,0.1132
"2025-03-27 6",0,0.4933,0.1193
"2025-03-27 7",0,0.4886,0.1383
"2025-03-27 8",0.087,0.1165,0.1536
"2025-03-27 9",0.1695,0.1503,0.136
"2025-03-27 10",0.1469,0.7327,0.1073
"2025-03-27 11",0.1194,0.6453,0.1055
"2025-03-27 12",0.1272,0.6999,0.0987
"2025-03-27 13",0.1315,0.7427,0.1101
"2025-03-27 14",0.1245,0.6277,0.1112
"2025-03-27 15",0.1149,0.6601,0.1091
"2025-03-27 16",0.0998,0.6159,0.0971
"2025-03-27 17",0.1104,0.6269,0.1408
"2025-03-27 18",0.096,0.1308,0.126
"2025-03-27 19",0.0727,0.6838,0.1184
"2025-03-27 20",0.0655,0.6972,0.0923
"2025-03-27 21",0,0.5826,0.1023
"2025-03-27 22",0.0683,0.5282,0.1014
"2025-03-27 23",0,0.4664,0.0999
"2025-03-28 2",0,0.4634,0.1184
"2025-03-28 3",0,0.4621,0.118
"2025-03-28 4",0,0.5109,0.1071
"2025-03-28 5",0,0.4965,0.102
"2025-03-28 6",0,0.4897,0.1086
"2025-03-28 7",0,0.5722,0.1101
"2025-03-28 8",0.0646,0.6332,0.123
"2025-03-28 9",0.1679,0.2269,0.2775
"2025-03-28 10",0.09,0.7017,0.22
"2025-03-28 11",0.0817,0.7118,0.1485
"2025-03-28 12",0.1085,0.7509,0.1497
"2025-03-28 13",0.1044,0.623,0.1357
"2025-03-28 14",0.1051,0.6961,0.1035
"2025-03-28 15",0.0921,0.644,0.1152
"2025-03-28 16",0.1088,0.6849,0.1106
"2025-03-28 17",0.0953,0.6056,0.1117
"2025-03-28 18",0.0814,0.6581,0.1193
"2025-03-28 19",0.0806,0.4618,0.1449
"2025-03-28 20",0.0683,0.4774,0.164
"2025-03-28 21",0,0.4593,0.1161
"2025-03-28 22",0,0.5096,0.1322
"2025-03-28 23",0,0.4771,0.1188
"2025-03-29 0",0,0.4692,0.1618
"2025-03-29 1",0,0.4567,0.1416
"2025-03-29 4",0.0819,0.471,0.1304
"2025-03-29 5",0,0.4745,0.1354
"2025-03-29 6",0,0.5321,0.1145
"2025-03-29 7",0.1191,0.3342,0.2837
"2025-03-29 8",0.0915,0.1485,0.1572
"2025-03-29 9",0.1177,0.174,0.1766
"2025-03-29 10",0.1175,0.6461,0.2058
"2025-03-29 11",0.0879,0.5743,0.1421
"2025-03-29 12",0.0848,0.4649,0.1035
"2025-03-29 13",0.0665,0.4446,0.1196
"2025-03-29 14",0,0.4564,0.1268
"2025-03-29 15",0,0.4263,0.1227
"2025-03-29 16",0,0.4283,0.0951
"2025-03-29 17",0,0.445,0.0951
"2025-03-29 18",0.0705,0.4574,0.1206
"2025-03-29 19",0.0686,0.394,0.0933
"2025-03-29 20",0,0.4432,0.128
"2025-03-29 23",0.0904,0.1677,0.1735
"2025-03-30 3",0,0.1406,0.1643
"2025-03-30 4",0,0.0721,0.1562
"2025-03-30 5",0,0.2753,0.1513
"2025-03-30 6",0,0.3273,0.1373
"2025-03-30 7",0,0.3641,0.1426
"2025-03-30 8",0.1088,0.2234,0.1554
"2025-03-30 9",0.0629,0.4628,0.1306
"2025-03-30 10",0,0.4648,0.0905
"2025-03-30 11",0,0.5441,0.0747
"2025-03-30 12",0.0711,0.4777,0.1112
"2025-03-30 13",0.0714,0.5637,0.0915
"2025-03-30 14",0.0945,0.6136,0.0984
"2025-03-30 15",0.0991,0.5799,0.1122
"2025-03-30 16",0.0702,0.5469,0.091
"2025-03-30 17",0.0842,0.6723,0.1322
"2025-03-30 18",0,0.5689,0.1129
"2025-03-30 19",0.0767,0.1127,0.1442
"2025-03-30 20",0,0.4294,0.1888
"2025-03-30 21",0,0.4296,0.1298
"2025-03-30 22",0,0.506,0.1051
"2025-03-30 23",0,0.5361,0.1414
"2025-03-31 0",0.0769,0.4853,0.1142
"2025-03-31 1",0,0.4444,0.1207
"2025-03-31 4",0,0.4933,0.1038
"2025-03-31 5",0,0.4488,0.1
"2025-03-31 6",0,0.4996,0.0973
"2025-03-31 7",0.1321,0.6836,0.1107
"2025-03-31 8",0.0945,0.6723,0.1094
"2025-03-31 9",0.0758,0.641,0.0861
"2025-03-31 10",0.0651,0.5944,0.0958
"2025-03-31 11",0.0658,0.5343,0.1046
"2025-03-31 12",0.0654,0.5109,0.1074
"2025-03-31 13",0.0716,0.5742,0.0974
"2025-03-31 14",0.0652,0.5277,0.0928
"2025-03-31 15",0.0686,0.5597,0.0897
"2025-03-31 16",0.0918,0.5857,0.1025
"2025-03-31 17",0,0.5044,0.127
"2025-03-31 18",0,0.516,0.102
"2025-03-31 19",0,0.4958,0.0862
"2025-03-31 20",0,0.5829,0.1226
"2025-03-31 21",0,0.6093,0.0931
"2025-03-31 22",0,0.5676,0.1032
"2025-03-31 23",0,0.5213,0.0862
"2025-04-01 2",0,0.4503,0.1007
"2025-04-01 3",0,0.657,0.1111
"2025-04-01 4",0.0637,0.5425,0.1235
"2025-04-01 5",0.0719,0.563,0.1033
"2025-04-01 6",0.0879,0.6157,0.1332
"2025-04-01 7",0.0943,0.7201,0.1158
"2025-04-01 8",0.115,0.7233,0.1084
"2025-04-01 9",0.3184,0.5269,0.1017
"2025-04-01 10",0.1043,0.5071,0.0941
"2025-04-01 11",0.1549,0.7008,0.0849
"2025-04-01 12",0,0.6686,0.1222
"2025-04-01 13",0,0.5231,0.0907
"2025-04-01 14",0,0.5577,0.1176
"2025-04-01 15",0.0999,0.5868,0.0989
"2025-04-01 16",0.0749,0.5665,0.0713
"2025-04-01 17",0.0713,0.6138,0.0977
"2025-04-01 18",0,0.5145,0.1
"2025-04-01 19",0,0.4766,0.0989
"2025-04-01 20",0,0.4766,0.1033
"2025-04-01 21",0,0.4838,0.0981
"2025-04-01 22",0,0.495,0.0826
"2025-04-01 23",0,0.4334,0.0915
"2025-04-02 0",0,0.4501,0.0986
"2025-04-02 1",0,0.469,0.094
"2025-04-02 4",0,0.3491,0.1194
"2025-04-02 5",0,0.4883,0.0902
"2025-04-02 6",0,0.404,0.0862
"2025-04-02 7",0.0979,0.6019,0.1014
"2025-04-02 8",0.2059,0.7685,0.1421
"2025-04-02 9",0.1455,0.1694,0.1199
"2025-04-02 10",0.1029,0.7248,0.1538
"2025-04-02 11",0.1068,0.8022,0.1309
"2025-04-02 12",0.0674,0.7554,0.1303
"2025-04-02 13",0.071,0.6714,0.0956
"2025-04-02 14",0.0752,0.8055,0.0973
"2025-04-02 15",0.0686,0.5893,0.1037
"2025-04-02 16",0.0644,0.612,0.095
"2025-04-02 17",0.0629,0.5995,0.1038
"2025-04-02 18",0.0747,0.5904,0.1061
"2025-04-02 19",0.0763,0.5004,0.1334
"2025-04-02 20",0,0.4569,0.1073
"2025-04-02 21",0,0.4388,0.1135
"2025-04-02 22",0,0.4488,0.0969
"2025-04-02 23",0,0.4391,0.1076
"2025-04-03 2",0,0.3468,0.1092
"2025-04-03 3",0,0.3645,0.1245
"2025-04-03 4",0,0.3752,0.0879
"2025-04-03 5",0,0.402,0.0974
"2025-04-03 6",0.0722,0.4703,0.095
"2025-04-03 7",0,0.4976,0.1157
"2025-04-03 8",0,0.4432,0.0946
"2025-04-03 9",0.1083,0.4674,0.0874
"2025-04-03 10",0.1125,0.4797,0.0851
"2025-04-03 11",0.0987,0.5231,0.0948
"2025-04-03 12",0.0851,0.565,0.1028
"2025-04-03 13",0.0704,0.527,0.0887
"2025-04-03 14",0,0.5209,0.1091
"2025-04-03 15",0.0805,0.5801,0.0859
"2025-04-03 16",0.0744,0.6792,0.0736
"2025-04-03 17",0,0.5643,0.0892
"2025-04-03 18",0,0.5466,0.0856
"2025-04-03 19",0,0.5188,0.1019
"2025-04-03 20",0,0.4986,0.0982
"2025-04-03 21",0,0.5426,0.0979
"2025-04-03 22",0,0.4357,0.0922
"2025-04-03 23",0,0.3897,0.1088
"2025-04-04 0",0,0.3841,0.0958
"2025-04-04 1",0,0.4023,0.0905
"2025-04-04 4",0,0.2941,0.1099
"2025-04-04 5",0,0.3378,0.1046
"2025-04-04 6",0,0.3762,0.1158
"2025-04-04 7",0,0.3979,0.102
"2025-04-04 8",0,0.4247,0.1165
"2025-04-04 9",0.0753,0.4473,0.1129
"2025-04-04 10",0.066,0.4381,0.0961
"2025-04-04 11",0.0987,0.5395,0.0843
"2025-04-04 12",0.0811,0.5035,0.0826
"2025-04-04 13",0.0926,0.5663,0.1015
