Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2025-02-02 15",0,0.073,0.1097
"2025-02-02 16",0,0,0.0636
"2025-02-02 17",0,0.0059,0.1758
"2025-02-02 18",0,0.0109,0.0227
"2025-02-02 19",0,0,0.0642
"2025-02-02 20",0,0.0199,0
"2025-02-02 21",0,0.003,0
"2025-02-02 22",0,0,0
"2025-02-02 23",0,0.0053,0.0103
"2025-02-03 2",0,0,0
"2025-02-03 3",0,0,0
"2025-02-03 4",0,0.0319,0.0144
"2025-02-03 5",0,0.0194,0
"2025-02-03 6",0,0.0229,0.0271
"2025-02-03 7",0,0,0.0282
"2025-02-03 8",0,0.0181,0
"2025-02-03 9",0,0.0039,0
"2025-02-03 10",0,0.0306,0
"2025-02-03 11",0.0281,0.0583,0.0048
"2025-02-03 12",0,0,0.0221
"2025-02-03 13",0,0,0
"2025-02-03 14",0,0.0326,0.0218
"2025-02-03 15",0,0.01,0
"2025-02-03 16",0,0.0124,0
"2025-02-03 17",0,0.0055,0.0055
"2025-02-03 18",0,0.0061,0
"2025-02-03 19",0,0,0.0109
"2025-02-03 20",0,0,0
"2025-02-03 21",0,0,0
"2025-02-03 22",0,0,0
"2025-02-03 23",0,0.0122,0
"2025-02-04 0",0,0,0
"2025-02-04 1",0,0.0041,0
"2025-02-04 4",0,0,0
"2025-02-04 5",0,0.0533,0
"2025-02-04 6",0,0,0
"2025-02-04 7",0,0.0367,0
"2025-02-04 8",0,0.0068,0
"2025-02-04 9",0,0.0338,0
"2025-02-04 10",0,0.0343,0.0243
"2025-02-04 11",0,0.028,0
"2025-02-04 12",0,0,0
"2025-02-04 13",0,0,0
"2025-02-04 14",0,0,0.0159
"2025-02-04 15",0,0,0
"2025-02-04 16",0,0,0.003
"2025-02-04 17",0,0,0
"2025-02-04 18",0,0,0
"2025-02-04 19",0,0,0
"2025-02-04 20",0,0,0.0177
"2025-02-04 21",0,0,0
"2025-02-04 22",0,0,0.0083
"2025-02-04 23",0,0.0328,0.0148
"2025-02-05 2",0,0,0
"2025-02-05 3",0,0,0
"2025-02-05 4",0,0,0
"2025-02-05 5",0,0,0
"2025-02-05 6",0,0.036,0.0256
"2025-02-05 7",0,0.0057,0
"2025-02-05 8",0,0.0083,0
"2025-02-05 9",0,0,0
"2025-02-05 10",0,0.0035,0
"2025-02-05 11",0.0327,0.0048,0
"2025-02-05 12",0,0.0138,0.0046
"2025-02-05 13",0,0,0.0085
"2025-02-05 14",0,0,0
"2025-02-05 15",0,0.0323,0
"2025-02-05 16",0,0.0026,0
"2025-02-05 17",0,0.003,0.0328
"2025-02-05 18",0,0.0085,0
"2025-02-05 19",0,0.0175,0.026
"2025-02-05 20",0,0.0113,0.0101
"2025-02-05 21",0,0.0125,0
"2025-02-05 22",0,0.0343,0
"2025-02-05 23",0,0.0026,0
"2025-02-06 0",0,0.0037,0.0118
"2025-02-06 1",0,0,0.0083
"2025-02-06 4",0,0.0107,0
"2025-02-06 5",0,0.0135,0.0255
"2025-02-06 6",0,0,0.0332
"2025-02-06 7",0,0.0629,0.0478
"2025-02-06 8",0,0,0.0159
"2025-02-06 9",0,0,0.014
"2025-02-06 10",0,0,0
"2025-02-06 11",0,0.0146,0
"2025-02-06 12",0,0.0063,0
"2025-02-06 13",0,0.0848,0.0052
"2025-02-06 14",0,0.0651,0
"2025-02-06 15",0,0.017,0
"2025-02-06 16",0,0.0113,0
"2025-02-06 17",0,0.0328,0
"2025-02-06 18",0,0.0253,0.0199
"2025-02-06 19",0,0.0981,0.0338
"2025-02-06 20",0,0.0037,0.0037
"2025-02-06 21",0,0.0148,0.0055
"2025-02-06 22",0,0.0341,0.0138
"2025-02-06 23",0,0.0448,0.0223
"2025-02-07 2",0,0.021,0
"2025-02-07 3",0,0.0041,0
"2025-02-07 4",0,0,0
"2025-02-07 5",0,0,0
"2025-02-07 6",0,0,0
"2025-02-07 7",0,0.0113,0
"2025-02-07 8",0,0.0031,0
"2025-02-07 9",0,0.0323,0
"2025-02-07 10",0,0.0098,0
"2025-02-07 11",0,0.0232,0.0057
"2025-02-07 12",0,0.0238,0
"2025-02-07 13",0,0.0135,0
"2025-02-07 14",0,0.0293,0
"2025-02-07 15",0,0.007,0.003
"2025-02-07 16",0,0,0
"2025-02-07 17",0,0,0.0195
"2025-02-07 18",0,0.0026,0
"2025-02-07 19",0,0,0
"2025-02-07 20",0,0.0044,0
"2025-02-07 21",0,0.0004,0.0066
"2025-02-07 22",0,0.0085,0.0151
"2025-02-07 23",0,0.0361,0.0057
"2025-02-08 0",0,0.0031,0
"2025-02-08 1",0,0.0037,0.0277
"2025-02-08 4",0,0.0105,0.0808
"2025-02-08 5",0,0.1223,0.0216
"2025-02-08 6",0,0.0788,0.0249
"2025-02-08 7",0,0.0059,0
"2025-02-08 8",0,0.0179,0
"2025-02-08 9",0,0,0
"2025-02-08 10",0,0.0339,0
"2025-02-08 11",0,0.0133,0.0035
"2025-02-08 12",0,0.0146,0
"2025-02-08 13",0,0.0345,0
"2025-02-08 14",0,0.0411,0.0149
"2025-02-08 15",0,0.0133,0
"2025-02-08 16",0,0.012,0.0033
"2025-02-08 17",0,0.0057,0
"2025-02-08 18",0,0,0.0039
"2025-02-08 19",0,0,0.0465
"2025-02-08 20",0,0.04,0.0365
"2025-02-08 23",0,0,0.0682
"2025-02-09 3",0,0.0116,0.016
"2025-02-09 4",0,0.0221,0.0164
"2025-02-09 5",0,0,0.0284
"2025-02-09 6",0,0.0037,0
"2025-02-09 7",0,0,0
"2025-02-09 8",0,0,0
"2025-02-09 9",0,0.0116,0.0284
"2025-02-09 10",0,0.0079,0
"2025-02-09 11",0,0,0.0518
"2025-02-09 12",0,0.0262,0
"2025-02-09 13",0,0.0417,0
"2025-02-09 14",0,0.0347,0
"2025-02-09 15",0,0,0
"2025-02-09 16",0,0,0.0113
"2025-02-09 17",0,0,0
"2025-02-09 18",0,0,0
"2025-02-09 19",0,0.0105,0
"2025-02-09 20",0,0.0042,0
"2025-02-09 21",0,0.0249,0
"2025-02-09 22",0,0,0.019
"2025-02-09 23",0,0,0.0057
"2025-02-10 0",0,0,0.0081
"2025-02-10 1",0,0.0037,0.0031
"2025-02-10 4",0,0,0.0207
"2025-02-10 5",0,0.0459,0
"2025-02-10 6",0,0.0002,0.0417
"2025-02-10 7",0,0.0042,0.0598
"2025-02-10 8",0.0278,0.0314,0.0385
"2025-02-10 9",0,0,0.0295
"2025-02-10 10",0,0.0103,0
"2025-02-10 11",0,0,0
"2025-02-10 12",0,0,0
"2025-02-10 13",0,0,0
"2025-02-10 14",0,0,0.002
"2025-02-10 15",0,0.0113,0
"2025-02-10 16",0,0.043,0
"2025-02-10 17",0,0,0
"2025-02-10 18",0,0.0133,0.0179
"2025-02-10 19",0,0.0087,0.0039
"2025-02-10 20",0,0.0212,0
"2025-02-10 21",0,0.0332,0
"2025-02-10 22",0,0.0162,0
"2025-02-10 23",0,0,0.118
"2025-02-11 2",0,0,0.0153
"2025-02-11 3",0,0.0243,0
"2025-02-11 4",0,0.0752,0.0107
"2025-02-11 5",0,0.0041,0.003
"2025-02-11 6",0,0,0.009
"2025-02-11 7",0,0.0066,0
"2025-02-11 8",0,0,0.0361
"2025-02-11 9",0,0.0201,0
"2025-02-11 10",0,0,0
"2025-02-11 11",0,0.009,0
"2025-02-11 12",0,0,0.0044
"2025-02-11 13",0,0.0085,0
"2025-02-11 14",0,0,0
"2025-02-11 15",0,0,0.0227
"2025-02-11 16",0,0.0031,0.0031
"2025-02-11 17",0,0.0218,0
"2025-02-11 18",0,0,0
"2025-02-11 19",0,0.0199,0
"2025-02-11 20",0,0.0155,0
"2025-02-11 21",0,0.0118,0
"2025-02-11 22",0,0,0
"2025-02-11 23",0,0.0083,0
"2025-02-12 0",0,0,0
"2025-02-12 1",0,0.0188,0
"2025-02-12 4",0,0,0
"2025-02-12 5",0,0,0.0074
"2025-02-12 6",0,0.0039,0.045
"2025-02-12 7",0,0,0
"2025-02-12 8",0,0,0.0085
"2025-02-12 9",0,0.0188,0
"2025-02-12 10",0,0,0.0409
"2025-02-12 11",0,0,0
"2025-02-12 12",0,0,0
"2025-02-12 13",0,0,0
"2025-02-12 14",0,0.0365,0
"2025-02-12 15",0,0,0
"2025-02-12 16",0,0.0063,0
"2025-02-12 17",0,0.0096,0.0089
"2025-02-12 18",0,0,0
"2025-02-12 19",0,0.0042,0
"2025-02-12 20",0,0.0055,0
"2025-02-12 21",0,0.0157,0.0181
"2025-02-12 22",0,0,0
"2025-02-12 23",0,0.0101,0
"2025-02-13 2",0,0.0238,0.0129
"2025-02-13 3",0,0.0227,0
"2025-02-13 4",0,0,0.0489
"2025-02-13 5",0,0,0.0124
"2025-02-13 6",0,0,0
"2025-02-13 7",0,0.0376,0.0669
"2025-02-13 8",0,0.0061,0.0526
"2025-02-13 9",0,0,0.012
"2025-02-13 10",0,0,0
"2025-02-13 11",0,0,0
"2025-02-13 12",0,0,0.0074
"2025-02-13 13",0,0,0
"2025-02-13 14",0,0.0197,0
"2025-02-13 15",0,0.0118,0
"2025-02-13 16",0,0.0646,0.005
"2025-02-13 17",0,0,0.0136
"2025-02-13 18",0,0.0229,0.0135
"2025-02-13 19",0,0.0055,0
"2025-02-13 20",0,0.0227,0.0312
"2025-02-13 21",0,0,0
"2025-02-13 22",0,0.0326,0
"2025-02-13 23",0,0.0216,0
"2025-02-14 0",0,0,0
"2025-02-14 1",0,0.0028,0.0129
"2025-02-14 4",0,0,0
"2025-02-14 5",0,0,0
"2025-02-14 6",0,0,0
"2025-02-14 7",0,0.012,0
"2025-02-14 8",0,0.0413,0.0212
"2025-02-14 9",0,0.0153,0.01
"2025-02-14 10",0,0.0037,0.0627
"2025-02-14 11",0,0,0.0559
"2025-02-14 12",0,0.0103,0.0096
"2025-02-14 13",0,0.0063,0.0671
"2025-02-14 14",0,0.0028,0.0146
"2025-02-14 15",0,0.0066,0.0068
"2025-02-14 16",0,0,0
"2025-02-14 17",0,0.029,0
"2025-02-14 18",0,0.0524,0.019
"2025-02-14 19",0,0.0098,0.0065
"2025-02-14 20",0,0,0.0323
"2025-02-14 21",0,0,0
"2025-02-14 22",0,0,0.0068
"2025-02-14 23",0,0,0
"2025-02-15 2",0,0.0135,0
"2025-02-15 3",0,0,0.0004
"2025-02-15 4",0,0.0149,0
"2025-02-15 5",0,0.0212,0
"2025-02-15 6",0,0,0
"2025-02-15 7",0,0.0173,0
"2025-02-15 8",0,0,0.0148
"2025-02-15 9",0,0,0
"2025-02-15 10",0,0,0
"2025-02-15 11",0,0,0
"2025-02-15 12",0,0.0015,0
"2025-02-15 13",0,0,0
"2025-02-15 14",0,0,0
"2025-02-15 15",0,0.0037,0
"2025-02-15 16",0,0.0122,0
"2025-02-15 17",0,0,0
"2025-02-15 18",0,0.0061,0
"2025-02-15 19",0,0.0068,0.0511
"2025-02-15 20",0,0,0.0526
"2025-02-15 23",0,0,0
"2025-02-16 0",0,0.0087,0
"2025-02-16 1",0,0.0249,0
"2025-02-16 5",0,0.007,0
"2025-02-16 6",0,0.0076,0
"2025-02-16 7",0,0,0
"2025-02-16 8",0,0.0039,0.0105
"2025-02-16 9",0,0,0
"2025-02-16 10",0,0,0
"2025-02-16 11",0,0,0
"2025-02-16 12",0,0.0194,0.0138
"2025-02-16 13",0,0,0
"2025-02-16 14",0,0.0151,0
"2025-02-16 15",0,0.0326,0.0179
"2025-02-16 16",0,0.0151,0
"2025-02-16 17",0,0.0046,0.0548
"2025-02-16 18",0,0,0
"2025-02-16 19",0,0,0.0105
"2025-02-16 20",0,0.0651,0.0273
"2025-02-16 21",0,0,0.0483
"2025-02-16 22",0,0,0.0072
"2025-02-16 23",0,0.0297,0
"2025-02-17 2",0,0,0.0341
"2025-02-17 3",0,0,0
"2025-02-17 4",0,0,0
"2025-02-17 5",0,0,0.0068
"2025-02-17 6",0,0,0.0136
"2025-02-17 7",0,0.0033,0
"2025-02-17 8",0,0.0048,0
"2025-02-17 9",0,0.0328,0.007
"2025-02-17 10",0,0.01,0.1322
"2025-02-17 11",0,0,0.0419
"2025-02-17 12",0,0,0
"2025-02-17 13",0,0.0031,0
"2025-02-17 14",0,0,0.0122
"2025-02-17 15",0,0,0
"2025-02-17 16",0,0,0.0061
"2025-02-17 17",0,0,0
"2025-02-17 18",0,0,0
"2025-02-17 19",0,0,0
"2025-02-17 20",0,0.0065,0
"2025-02-17 21",0,0,0
"2025-02-17 22",0,0,0
"2025-02-17 23",0,0,0.0053
"2025-02-18 0",0,0.0461,0.0122
"2025-02-18 1",0,0,0.0336
"2025-02-18 4",0,0,0
"2025-02-18 5",0,0.0234,0
"2025-02-18 6",0.0415,0.0242,0.0229
"2025-02-18 7",0,0,0
"2025-02-18 8",0,0,0.0061
"2025-02-18 9",0,0.0253,0.0037
"2025-02-18 10",0,0.0581,0.0325
"2025-02-18 11",0,0,0
"2025-02-18 12",0,0.0439,0
"2025-02-18 13",0,0,0
"2025-02-18 14",0,0,0
"2025-02-18 15",0,0,0
"2025-02-18 16",0,0,0
"2025-02-18 17",0,0.0035,0
"2025-02-18 18",0,0.0081,0
"2025-02-18 19",0,0.005,0.0443
"2025-02-18 20",0,0,0
"2025-02-18 21",0,0,0.0044
"2025-02-18 22",0,0,0.0275
"2025-02-18 23",0,0,0
"2025-02-19 2",0,0,0.007
"2025-02-19 3",0,0,0
"2025-02-19 4",0,0.0107,0.0059
"2025-02-19 5",0,0,0
"2025-02-19 6",0,0,0
"2025-02-19 7",0,0.0061,0
"2025-02-19 8",0,0.0092,0
"2025-02-19 9",0,0,0.0223
"2025-02-19 10",0,0.045,0
"2025-02-19 11",0,0,0
"2025-02-19 12",0,0,0
"2025-02-19 13",0,0,0
"2025-02-19 14",0,0.0197,0
"2025-02-19 15",0,0,0.0384
"2025-02-19 16",0,0,0
"2025-02-19 17",0,0,0
"2025-02-19 18",0,0,0
"2025-02-19 19",0,0,0
"2025-02-19 20",0,0.0061,0.0066
"2025-02-19 21",0,0.0153,0
"2025-02-19 22",0,0,0
"2025-02-19 23",0,0,0
"2025-02-20 0",0,0,0
"2025-02-20 1",0,0,0
"2025-02-20 4",0,0.003,0
"2025-02-20 5",0,0.0081,0.0094
"2025-02-20 6",0.0406,0,0.0223
"2025-02-20 7",0,0.0079,0.0053
"2025-02-20 8",0,0,0
"2025-02-20 9",0,0.0155,0
"2025-02-20 10",0,0.0065,0
"2025-02-20 11",0,0.0297,0
"2025-02-20 12",0,0.0044,0
"2025-02-20 13",0,0.0024,0
"2025-02-20 14",0,0.0079,0.0065
"2025-02-20 15",0,0.0096,0
"2025-02-20 16",0,0,0
"2025-02-20 17",0,0.0107,0.0153
"2025-02-20 18",0,0,0
"2025-02-20 19",0,0.0028,0
"2025-02-20 20",0,0.0079,0.0939
"2025-02-20 21",0.0417,0.0122,0.1083
"2025-02-20 22",0.038,0.012,0.0367
"2025-02-21 1",0,0.0046,0.0053
"2025-02-21 2",0,0.0373,0.0135
"2025-02-21 3",0,0,0.0286
"2025-02-21 4",0,0.0315,0.0586
"2025-02-21 5",0,0,0
"2025-02-21 7",BJ,BJ,BJ
"2025-02-21 9",0,0.0114,0.0142
"2025-02-21 10",0,0,0
"2025-02-21 11",0,0.0219,0.0046
"2025-02-21 12",0,0.0103,0
"2025-02-21 13",0,0.0159,0
"2025-02-21 14",0,0.0101,0
"2025-02-21 15",0,0,0
"2025-02-21 16",0,0.0066,0
"2025-02-21 17",0,0.0334,0
"2025-02-21 18",0,0.0195,0.0255
"2025-02-21 19",0.0387,0.024,0.0965
"2025-02-21 20",0.033,0.0101,0.0338
"2025-02-21 21",0,0.0044,0
"2025-02-21 22",0,0,0
"2025-02-21 23",0,0,0.005
"2025-02-22 0",0,0,0.0026
"2025-02-22 1",0,0.0323,0.0061
"2025-02-22 4",0,0,0.0314
"2025-02-22 5",0,0,0.007
"2025-02-22 6",0,0.0085,0
"2025-02-22 7",0,0,0
"2025-02-22 8",0,0,0.0107
"2025-02-22 9",0,0,0.0035
"2025-02-22 10",0,0,0
"2025-02-22 11",0,0,0.0048
"2025-02-22 12",0,0,0
"2025-02-22 13",0,0,0
"2025-02-22 14",0,0,0.0317
"2025-02-22 15",0,0.0039,0.0173
"2025-02-22 16",0,0,0.0181
"2025-02-22 17",0,0.069,0
"2025-02-22 18",0,0,0.0125
"2025-02-22 19",0,0.071,0.0186
"2025-02-22 20",0.0431,0.0509,0.0361
"2025-02-22 23",0.0359,0.0402,0.0314
"2025-02-23 3",0,0,0.0125
"2025-02-23 4",0,0,0.0437
"2025-02-23 5",0,0.0085,0.0269
"2025-02-23 6",0,0.0109,0.0083
"2025-02-23 7",0,0.0037,0
"2025-02-23 8",0,0.0223,0.0201
"2025-02-23 9",0,0.0057,0
"2025-02-23 10",0,0.0035,0.0291
"2025-02-23 11",0,0.0236,0.043
"2025-02-23 12",0,0,0
"2025-02-23 13",0,0.0326,0
"2025-02-23 14",0,0.0197,0.0039
"2025-02-23 15",0,0.0072,0.0148
"2025-02-23 16",0,0,0.012
"2025-02-23 17",0,0.0371,0.009
"2025-02-23 18",0,0,0.0074
"2025-02-23 19",0,0.0155,0.0518
"2025-02-23 20",0,0.0085,0.0089
"2025-02-23 21",0,0.0098,0.0887
"2025-02-23 22",0.0334,0.0461,0.1112
"2025-02-23 23",0,0,0
"2025-02-24 0",0,0.0343,0.0553
"2025-02-24 1",0,0,0.0365
"2025-02-24 4",0.0385,0.0205,0
"2025-02-24 5",0,0.0208,0.0284
"2025-02-24 6",0,0,0.0365
"2025-02-24 7",0,0.0288,0.0199
"2025-02-24 8",0,0,0.0332
"2025-02-24 9",0,0,0.0098
"2025-02-24 10",0,0,0
"2025-02-24 11",0,0,0.0454
"2025-02-24 12",0,0.0083,0
"2025-02-24 13",0,0.0568,0.0232
"2025-02-24 14",0,0.0111,0.0218
"2025-02-24 15",0.0408,0.0308,0
"2025-02-24 16",0,0,0.0046
"2025-02-24 17",0.0403,0.0421,0.0406
"2025-02-24 18",0,0.0852,0.0745
"2025-02-24 19",0,0.1389,0.0216
"2025-02-24 20",0,0,0
"2025-02-24 21",0,0,0
"2025-02-24 22",0,0,0
"2025-02-24 23",0,0,0.0175
"2025-02-25 2",0,0,0
"2025-02-25 3",0,0,0
"2025-02-25 4",0,0,0
"2025-02-25 5",0,0.0153,0.0339
"2025-02-25 6",0,0,0
"2025-02-25 7",0,0,0.005
"2025-02-25 8",0,0,0.0273
"2025-02-25 9",0,0.0044,0
"2025-02-25 10",0,0,0
"2025-02-25 11",0,0,0
"2025-02-25 12",0,0.0042,0
"2025-02-25 13",0,0,0
"2025-02-25 14",0,0.0083,0
"2025-02-25 15",0,0.005,0
"2025-02-25 16",0,0,0
"2025-02-25 17",0,0.0042,0
"2025-02-25 18",0,0,0
"2025-02-25 19",0,0.0046,0.0026
"2025-02-25 20",0,0,0.0124
"2025-02-25 21",0,0.0035,0
"2025-02-25 22",0,0.0474,0.0242
"2025-02-25 23",0,0.0048,0.0315
"2025-02-26 0",0,0.0076,0.0302
"2025-02-26 1",0,0,0.0018
"2025-02-26 9",0,0,0
"2025-02-26 10",0,0,0
"2025-02-26 11",0,0,0
"2025-02-26 12",0,0,0.0072
"2025-02-26 13",0,0.009,0
"2025-02-26 14",0,0.0046,0
"2025-02-26 15",0,0,0
"2025-02-26 18",0,0,0
"2025-02-26 19",0,0,0.0087
"2025-02-26 20",0,0,0.003
"2025-02-26 21",0,0,0.0066
"2025-02-26 22",0,0,0
"2025-02-26 23",0,0.0231,0.0124
"2025-02-27 2",0,0,0.0127
"2025-02-27 3",0,0.0125,0.0094
"2025-02-27 4",0,0,0.0173
"2025-02-27 5",0,0.0214,0
"2025-02-27 6",0,0.0166,0.01
"2025-02-27 7",0,0.0048,0
"2025-02-27 8",AN,AN,AN
"2025-02-27 13",0.0642,0.0743,0.0398
"2025-02-27 14",0.0562,0.1217,0
"2025-02-27 15",0.0418,0.0895,0.1713
"2025-02-27 18",0,0.0976,0.109
"2025-02-27 21",0,0.0616,0.0976
"2025-02-27 22",0.0424,0.1057,0.2195
"2025-02-27 23",0.1056,0.0954,0.1927
"2025-02-28 0",0,0.1057,0.1203
"2025-02-28 1",0,0.0834,0.1494
"2025-02-28 4",0,0.0461,0.0968
"2025-02-28 5",0,0.0581,0.1435
"2025-02-28 6",0,0.0675,0.0181
"2025-02-28 7",0.0954,0.0622,0.0974
"2025-02-28 8",0,0.0393,0.1717
"2025-02-28 9",0,0.0749,0.128
"2025-02-28 10",0,0.0395,0.0675
"2025-02-28 11",0.0446,0.038,0.0114
"2025-02-28 17",AN,AN,AN
"2025-02-28 19",0,0.1599,0.1481
"2025-02-28 20",0,0.1215,0.2169
"2025-02-28 21",0,0.1262,0.2486
"2025-02-28 22",0,0.2257,0.0592
"2025-02-28 23",0.0445,0.0633,0.0837
"2025-03-01 6",0,0.1117,0.1577
"2025-03-01 7",0,0.0804,0.0234
"2025-03-01 8",0,0,0.1398
"2025-03-01 9",0,0.0152,0.1781
"2025-03-01 10",0.0322,0.0388,0.3051
"2025-03-01 11",0.0621,0,0.217
"2025-03-01 12",0.089,0,0.2481
"2025-03-01 13",0.0627,0.014,0.2698
"2025-03-01 14",0.0408,0,0.2733
"2025-03-01 15",0.0596,0,0.3026
"2025-03-01 16",0.048,0,0.2689
"2025-03-01 17",0,0.0594,0.2448
"2025-03-01 18",0.0251,0,0.223
"2025-03-01 19",0.0238,0.0849,0.1213
"2025-03-01 20",0,0.032,0.0998
"2025-03-01 23",0.0353,0.073,0.1768
"2025-03-02 0",0.0136,0,0.1361
"2025-03-02 1",0.0151,0.0488,0.1132
"2025-03-02 5",0.0129,0.0065,0.1248
"2025-03-02 6",0,0.0161,0.0924
"2025-03-02 7",0,0,0.1104
"2025-03-02 8",0.0138,0.0173,0.1113
"2025-03-02 9",0.0141,0.0266,0.1856
"2025-03-02 10",0.0406,0,0.1674
"2025-03-02 11",0.0466,0.028,0.1669
"2025-03-02 12",0.1441,0.057,0.202
"2025-03-02 13",0.0773,0.0267,0.1796
"2025-03-02 14",0.1241,0.0114,0.1808
"2025-03-02 15",0.0463,0.0164,0.2244
"2025-03-02 16",0.0659,0,0.1887
"2025-03-02 17",0,0,0.2153
"2025-03-02 18",0,0,0.1476
"2025-03-02 19",0,0.0222,0.151
"2025-03-02 20",0,0,0.1852
"2025-03-02 21",0,0.0147,0.1634
"2025-03-02 22",0,0.0274,0.1574
"2025-03-02 23",0,0,0.1368
"2025-03-03 2",0,0,0.134
"2025-03-03 3",0,0,0.1272
"2025-03-03 4",0,0.019,0.1293
"2025-03-03 5",0,0,0.239
"2025-03-03 6",0,0.0238,0.1211
"2025-03-03 7",0,0,0.1345
"2025-03-03 8",0.0189,0,0.1349
"2025-03-03 9",0,0,0.1704
"2025-03-03 10",0.0267,0,0.1248
"2025-03-03 11",0.0921,0,0.1178
"2025-03-03 12",0.0623,0,0.1241
"2025-03-03 13",0.0711,0,0.1461
"2025-03-03 14",0.0313,0.0124,0.1863
"2025-03-03 15",0.0337,0.011,0.156
"2025-03-03 16",0,0,0.1387
"2025-03-03 17",0,0,0.1419
"2025-03-03 18",0,0.0218,0.1819
"2025-03-03 19",0,0.0271,0.1608
"2025-03-03 20",0.0091,0.0128,0.1132
"2025-03-03 21",0,0,0.1171
"2025-03-03 22",0,0,0.1045
"2025-03-03 23",0.0084,0.0568,0.1232
"2025-03-04 0",0,0.0437,0.1333
"2025-03-04 1",0,0.0351,0.1062
"2025-03-04 4",0,0,0
"2025-03-04 5",AI,AI,AI
"2025-03-04 6",AI,AI,AI
"2025-03-04 7",0,0,0
"2025-03-06 15",0.2126,0,2.2635
"2025-03-07 9",0,0,1.2004
"2025-03-07 10",0,0,0.3524
"2025-03-07 11",0,0.0594,0.4529
"2025-03-07 12",0,0.0309,0.5345
"2025-03-07 13",0,0,0.5394
"2025-03-07 14",0,0.0468,0.5752
"2025-03-07 17",0,0.0065,0.4382
"2025-03-07 18",0,0.0425,0.5518
"2025-03-07 19",0,0.0328,0.4796
"2025-03-07 20",0,0.0397,0.4865
"2025-03-07 21",0,0.061,0.358
"2025-03-07 22",0,0.0769,0.3442
"2025-03-07 23",0.0262,0.1536,0.1997
"2025-03-08 2",0.0127,0.0255,0.264
"2025-03-08 3",0,0.1089,0.3119
"2025-03-08 4",0.0153,0.0077,0.317
"2025-03-08 5",0.0184,0.0225,0.3012
"2025-03-08 6",0,0.0718,0.3295
"2025-03-08 7",0.0093,0.0589,0.2852
"2025-03-08 8",0.0141,0.1272,0.3344
"2025-03-08 9",0,0,0.4449
"2025-03-08 10",0,0.036,0.4232
"2025-03-08 11",0.0241,0.0213,0.4452
"2025-03-08 12",0.0299,0,0.4534
"2025-03-08 13",0.0389,0.0187,0.4643
"2025-03-08 14",0.0301,0.0227,0.4375
"2025-03-08 15",0.0349,0.0105,0.4468
"2025-03-08 16",0,0.0288,0.4049
"2025-03-08 17",0,0,0.3835
"2025-03-08 18",0,0,0.3407
"2025-03-08 19",0.2031,0.0654,0.3862
"2025-03-08 20",0.0236,0.1019,0.2133
"2025-03-08 23",0,0.0124,0.2123
"2025-03-09 0",0,0.028,0.1712
"2025-03-09 1",0,0.0128,0.1545
"2025-03-09 5",0,0.0533,0.1335
"2025-03-09 6",0,0,0.1592
"2025-03-09 7",0,0.0376,0.1779
"2025-03-09 8",0,0.0491,0.1714
"2025-03-09 9",0,0,0.2364
"2025-03-09 10",0.0251,0,0.275
"2025-03-09 11",0.0303,0,0.2766
"2025-03-09 12",0.0487,0.0197,0.3093
"2025-03-09 13",0.0346,0,0.3026
"2025-03-09 14",0.0632,0.0178,0.3654
"2025-03-09 15",0.0831,0,0.3322
"2025-03-09 16",0.0265,0.033,0.3554
"2025-03-09 17",0,0,0.3089
"2025-03-09 18",0,0,0.2756
"2025-03-09 19",0.0117,0.0488,0.1952
"2025-03-09 20",0.0312,0.0157,0.1525
"2025-03-09 21",0.0425,0.1324,0.159
"2025-03-09 22",0,0,0.1461
"2025-03-09 23",0,0,0.1697
"2025-03-10 2",0.0103,0.0271,0.1179
"2025-03-10 3",0.0219,0.0297,0.1244
"2025-03-10 4",0,0,0.1169
"2025-03-10 5",0,0,0.1066
"2025-03-10 6",0.0341,0.0135,0.1317
"2025-03-10 7",0.0448,0.0816,0.1101
"2025-03-10 8",0.0721,0.1564,0.1504
"2025-03-10 9",0.0399,0.1029,0.1985
"2025-03-10 10",0.032,0,0.198
"2025-03-10 11",0.0485,0,0.246
"2025-03-10 12",0.059,0.0068,0.2464
"2025-03-10 13",0.0657,0,0.2853
"2025-03-10 14",0.0849,0,0.2918
"2025-03-10 15",0.0463,0,0.2846
"2025-03-10 16",0.0485,0,0.2637
"2025-03-10 17",0.0124,0.0075,0.2612
"2025-03-10 18",0,0.028,0.1922
"2025-03-10 19",0.0217,0.0482,0.1153
"2025-03-10 20",0.0231,0.1045,0.192
"2025-03-10 21",0.0919,0.1571,0.1429
"2025-03-10 22",0.0978,0.126,0.1527
"2025-03-10 23",0.0244,0.011,0.2009
"2025-03-11 0",0,0.036,0.1155
"2025-03-11 1",0.0133,0.0133,0.1522
"2025-03-11 4",0,0.0543,0.1155
"2025-03-11 5",0,0,0.1436
"2025-03-11 6",0,0.0411,0.1529
"2025-03-11 7",0.0258,0.0138,0.1529
"2025-03-11 8",0,0.0479,0.1705
"2025-03-11 9",0.0361,0,0.1896
"2025-03-11 10",0.0969,0.0253,0.195
"2025-03-11 11",0.1298,0,0.2113
"2025-03-11 18",0,0.0327,0.1429
"2025-03-11 19",0.0151,0.0514,0.1456
"2025-03-11 20",0.0138,0.0395,0.1295
"2025-03-11 21",0.009,0,0.1527
"2025-03-11 22",0,0.0054,0.1581
