Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2023-02-03 22",0.0197,0,0
"2023-02-03 23",0.0479,0,0
"2023-02-04 2",0.1542,0.0768,0.1238
"2023-02-04 3",0.1542,0.077,0
"2023-02-04 4",0.1683,0.0915,0
"2023-02-04 5",0.1996,0.1973,0.1695
"2023-02-04 6",0.1949,0.1016,0.1414
"2023-02-04 7",0.2593,0.2828,0.1307
"2023-02-04 8",0.2794,0.3344,0.1183
"2023-02-04 9",0.1213,0.1877,0.0859
"2023-02-04 10",0.0436,0,0
"2023-02-04 11",0.0202,0.2488,0
"2023-02-04 12",0,0,0.0793
"2023-02-04 13",0,0,0.0811
"2023-02-04 14",0.0233,0.4922,0
"2023-02-04 15",0,0.1211,0
"2023-02-04 16",0.0285,0.3142,0
"2023-02-04 17",0.0375,0,0
"2023-02-04 18",0.0219,0,0
"2023-02-04 19",0.0816,0,0
"2023-02-04 20",0.1075,0.1759,0
"2023-02-04 23",0.1508,0.1756,0
"2023-02-05 0",0.1874,0.2309,0.0871
"2023-02-05 1",0.1759,0.0916,0
"2023-02-05 5",0.212,0.2245,0.1359
"2023-02-05 6",0.2023,0.1877,0
"2023-02-05 7",0.0922,0,0
"2023-02-05 8",0.1559,0,0.081
"2023-02-05 9",0.0331,0,0
"2023-02-05 10",0.0774,0,0
"2023-02-05 11",0.0515,0,0
"2023-02-05 12",0.062,0,0.0813
"2023-02-05 13",0.0662,0.158,0.0828
"2023-02-05 14",0.0447,0,0
"2023-02-05 15",0.0567,0,0
"2023-02-05 16",0.0725,0,0
"2023-02-05 17",0.0988,0,0
"2023-02-05 18",0.1943,0.1632,0.0862
"2023-02-05 19",0.1431,0,0
"2023-02-05 20",0.1716,0,0
"2023-02-05 21",0.2459,0,0.1097
"2023-02-05 22",0.2269,0,0
"2023-02-05 23",0.1781,0,0
"2023-02-06 2",0.2027,0,0.1921
"2023-02-06 3",0.1879,0.0758,0.1502
"2023-02-06 4",0.1952,0,0.1521
"2023-02-06 5",0.1936,0,0
"2023-02-06 6",0.1285,0,0.0862
"2023-02-06 7",0.0764,0,0
"2023-02-06 8",0.0983,0,0
"2023-02-06 9",0.0584,0,0
"2023-02-06 10",0.0468,0,0.0796
"2023-02-06 11",0.0344,0,0
"2023-02-06 12",0.0109,0,0
"2023-02-06 13",0,0,0
"2023-02-06 14",0,0,0
"2023-02-06 15",0,0,0
"2023-02-06 16",0,0,0
"2023-02-06 17",0.0303,0,0
"2023-02-06 18",0.0541,0.146,0
"2023-02-06 19",0.0869,0,0
"2023-02-06 20",0.1167,0,0.0886
"2023-02-06 21",0.0651,0,0
"2023-02-06 22",0.1253,0,0.0958
"2023-02-06 23",0.1498,0.1374,0
"2023-02-07 0",0.1604,0,0.1111
"2023-02-07 1",0.1833,0.2003,0.1446
"2023-02-07 4",0.014,0,0.1351
"2023-02-07 5",0.0774,0,0
"2023-02-07 6",0.0799,0,0
"2023-02-07 7",0.2436,0.1667,0
"2023-02-07 8",0.1752,0,0
"2023-02-07 9",0.084,0,0.0868
"2023-02-07 10",0,0,0
"2023-02-07 11",0.0121,0,0
"2023-02-07 12",0.0154,0.1072,0.0882
"2023-02-07 13",0,0,0
"2023-02-07 14",0,0,0
"2023-02-07 15",0,0,0
"2023-02-07 16",0,0,0
"2023-02-07 17",0,0,0
"2023-02-07 18",0.0375,0,0
"2023-02-07 19",0.0651,0,0.0802
"2023-02-07 20",0.2043,0.0815,0.0832
"2023-02-07 21",0.0783,0,0.087
"2023-02-07 22",0.0729,0,0
"2023-02-07 23",0.1203,0,0.0885
"2023-02-08 2",0.0964,0,0
"2023-02-08 3",0.0671,0,0
"2023-02-08 4",0.1329,0,0.0787
"2023-02-08 5",0.1876,0.3463,0
"2023-02-08 6",0.2989,0.2149,0.0755
"2023-02-08 7",0.2404,0.2699,0.1322
"2023-02-08 8",0.2562,0.1876,0.0788
"2023-02-08 9",0.0817,0,0.0784
"2023-02-08 12",0,0,0.0832
"2023-02-08 13",0,0,0
"2023-02-08 14",0.0349,0.1677,0
"2023-02-08 15",0,0,0.0796
"2023-02-08 16",0,0,0
"2023-02-08 17",0.0119,0,0.0766
"2023-02-08 18",0,0,0.1077
"2023-02-08 19",0.0079,0,0
"2023-02-08 20",0,0,0
"2023-02-08 21",0.0162,0,0
"2023-02-08 22",0.0535,0,0
"2023-02-08 23",0.0791,0.126,0
"2023-02-09 2",0,0,0
"2023-02-09 3",0,0,0
"2023-02-09 4",0,0,0
"2023-02-09 5",0,0,0
"2023-02-09 6",0.0162,0,0
"2023-02-09 7",0.1345,0,0
"2023-02-09 8",0.1227,0,0
"2023-02-09 9",0.0266,0,0
"2023-02-09 10",0,0,0.0911
"2023-02-09 11",0,0,0
"2023-02-09 12",0,0,0
"2023-02-09 13",0,0,0
"2023-02-09 14",0,0,0
"2023-02-09 15",0,0,0
"2023-02-09 16",0,0,0
"2023-02-09 17",0,0,0
"2023-02-09 18",0.0131,0,0
"2023-02-09 19",0.0348,0,0
"2023-02-09 20",0.0804,0,0
"2023-02-09 21",0.0843,0,0.0958
"2023-02-09 22",0.0565,0,0.0859
"2023-02-09 23",0.0484,0,0
"2023-02-10 0",0.0574,0,0
"2023-02-10 1",0.054,0,0
"2023-02-10 4",AQ,AQ,AQ
"2023-02-10 5",AQ,AQ,AQ
"2023-02-10 6",AQ,AQ,AQ
"2023-02-10 7",AQ,AQ,AQ
"2023-02-10 8",AQ,AQ,AQ
"2023-02-10 9",AQ,AQ,AQ
"2023-02-10 11",AQ,AQ,AQ
"2023-02-10 12",AQ,AQ,AQ
"2023-02-10 13",AQ,AQ,AQ
"2023-02-10 14",AQ,AQ,AQ
"2023-02-10 15",AQ,AQ,AQ
"2023-02-10 16",AQ,AQ,AQ
"2023-02-10 17",AQ,AQ,AQ
"2023-02-10 18",AQ,AQ,AQ
"2023-02-10 19",AQ,AQ,AQ
"2023-02-10 20",AQ,AQ,AQ
"2023-02-10 23",0.353,0.2739,0.1498
"2023-02-11 2",0.2472,0.1043,0
"2023-02-11 3",0.2785,0.2633,0.1442
"2023-02-11 4",0.2015,0.1082,0.204
"2023-02-11 5",0.1911,0.2383,0
"2023-02-11 6",0.2187,0.2822,0
"2023-02-11 7",0.2407,0.2841,0
"2023-02-11 8",0.289,0.0903,0
"2023-02-11 9",0.3201,0.0965,0.1283
"2023-02-11 10",0.1516,0.2804,0
"2023-02-11 11",0.0824,0.2304,0.1099
"2023-02-11 12",0.0626,0.2472,0.102
"2023-02-11 13",0.0154,0,0
"2023-02-11 14",0.0168,0.174,0
"2023-02-11 15",0,0,0
"2023-02-11 16",0.0161,0,0
"2023-02-11 17",0.0356,0,0
"2023-02-11 18",0.0215,0,0
"2023-02-11 19",0.0699,0,0
"2023-02-11 20",0.1278,0.1066,0
"2023-02-11 23",0.1516,0,0.1102
"2023-02-12 0",0.1553,0.2147,0.0755
"2023-02-12 1",0.1922,0.2376,0.126
"2023-02-12 5",0.2133,0.2048,0.0866
"2023-02-12 6",0.1708,0.0804,0
"2023-02-12 7",0.1418,0.0765,0.0894
"2023-02-12 8",0.1482,0.1925,0.1358
"2023-02-12 9",0.1039,0.1273,0
"2023-02-12 10",0.0514,0,0
"2023-02-12 11",0.0348,0.1929,0
"2023-02-12 12",0,0,0.1115
"2023-02-12 13",0,0,0
"2023-02-12 14",0,0,0.084
"2023-02-12 15",0,0,0
"2023-02-12 16",0,0,0
"2023-02-12 17",0,0,0
"2023-02-12 18",0,0,0
"2023-02-12 19",0.0408,0,0
"2023-02-12 20",0.1556,0,0.0882
"2023-02-12 21",0.2232,0.075,0.0997
"2023-02-12 22",0.207,0.0864,0
"2023-02-12 23",0.175,0,0
"2023-02-13 2",0.0978,0,0.0915
"2023-02-13 3",0.1221,0,0.0823
"2023-02-13 4",0.1027,0,0.1077
"2023-02-13 5",0.1332,0,0
"2023-02-13 6",0.1199,0,0.0845
"2023-02-13 7",0.2734,0.2128,0.0867
"2023-02-13 8",0.3217,0.2337,0.0769
"2023-02-13 9",0.1058,0,0
"2023-02-13 10",0.0718,0,0
"2023-02-13 11",0.0388,0,0.0883
"2023-02-13 12",0.0288,0.0811,0
"2023-02-13 13",0.0131,0,0.0763
"2023-02-13 14",0,0,0
"2023-02-13 15",0.0092,0.1005,0
"2023-02-13 16",0,0,0
"2023-02-13 17",0.0202,0,0
"2023-02-13 18",0.1034,0.1802,0
"2023-02-13 19",0.1604,0.1789,0.0961
"2023-02-13 20",0.1968,0.3363,0.1129
"2023-02-13 21",0.058,0.4532,0.1025
"2023-02-13 22",0.0606,0.224,0
"2023-02-13 23",0.0262,0,0.086
"2023-02-14 0",0,0,0
"2023-02-14 1",0,0,0
"2023-02-14 4",0,0,0
"2023-02-14 5",0.0418,0,0.0807
"2023-02-14 6",0.0764,0,0.0941
"2023-02-14 7",0.2143,0.1258,0.0903
"2023-02-14 8",0.2301,0.1528,0
"2023-02-14 9",0.0641,0,0
"2023-02-14 10",0,0,0
"2023-02-14 11",0,0,0
"2023-02-14 12",0,0,0
"2023-02-14 13",0,0,0
"2023-02-14 14",0,0,0
"2023-02-14 15",0,0,0
"2023-02-14 16",0,0,0
"2023-02-14 17",0,0,0
"2023-02-14 18",0,0,0
"2023-02-14 19",0,0,0
"2023-02-14 20",0,0,0
"2023-02-14 21",0.017,0,0
"2023-02-14 22",0.0297,0,0
"2023-02-14 23",0,0,0
"2023-02-15 2",0.0128,0,0.077
"2023-02-15 3",0,0,0
"2023-02-15 4",0,0,0
"2023-02-15 5",0,0,0
"2023-02-15 6",0.018,0,0
"2023-02-15 7",0.0196,0,0
"2023-02-15 8",0,0,0
"2023-02-15 9",0,0,0
"2023-02-15 10",0,0,0
"2023-02-15 11",0,0,0.0762
"2023-02-15 12",0,0,0
"2023-02-15 13",0,0,0
"2023-02-15 14",0,0,0
"2023-02-15 15",0,0,0
"2023-02-15 16",0,0,0
"2023-02-15 17",0,0,0
"2023-02-15 18",0,0,0
"2023-02-15 19",0.0248,0,0
"2023-02-15 20",0.0213,0,0
"2023-02-15 21",0.0311,0,0
"2023-02-15 22",0.0239,0,0
"2023-02-15 23",0.0318,0,0
"2023-02-16 0",0,0,0
"2023-02-16 1",0,0,0
"2023-02-16 4",0,0,0
"2023-02-16 5",0.0443,0,0
"2023-02-16 6",0.0633,0,0
"2023-02-16 7",0.0989,0,0
"2023-02-16 8",0.0953,0,0
"2023-02-16 9",0.0109,0,0
"2023-02-16 10",0,0,0
"2023-02-16 11",0,0,0
"2023-02-16 12",0,0,0
"2023-02-16 13",0,0,0
"2023-02-16 14",0,0,0
"2023-02-16 15",0,0,0
"2023-02-16 16",0,0,0.0806
"2023-02-16 17",0,0,0
"2023-02-16 18",0,0,0
"2023-02-16 19",0.0226,0,0
"2023-02-16 20",0.0672,0,0
"2023-02-16 21",0.0677,0,0
"2023-02-16 22",0.0234,0,0
"2023-02-16 23",0.0603,0,0
"2023-02-17 2",0.0775,0,0.0834
"2023-02-17 3",0.0761,0,0.0773
"2023-02-17 6",0.0966,0,0.1017
"2023-02-17 7",0.1901,0,0
"2023-02-17 8",0.1179,0.1152,0
"2023-02-17 9",0.0269,0,0.0759
"2023-02-17 10",0,0,0
"2023-02-17 11",0,0,0
"2023-02-17 12",0,0,0.0789
"2023-02-17 13",0,0,0
"2023-02-17 14",0,0,0
"2023-02-17 15",0,0.0783,0
"2023-02-17 16",0,0,0
"2023-02-17 17",0,0,0
"2023-02-17 18",0.0308,0,0.1201
"2023-02-17 19",0.0365,0,0
"2023-02-17 20",0.0219,0,0
"2023-02-17 21",0.0683,0,0
"2023-02-17 22",0.1445,0,0
"2023-02-17 23",0.1453,0.181,0
"2023-02-18 0",0.1528,0,0.104
"2023-02-18 1",0.1093,0,0
"2023-02-18 4",0.132,0,0.1546
"2023-02-18 5",0.1333,0,0.1234
"2023-02-18 6",0.1278,0,0.0813
"2023-02-18 7",0.2064,0,0.1027
"2023-02-18 8",0.2012,0.3001,0.1114
"2023-02-18 9",0.0921,0.3047,0.1693
"2023-02-18 10",0.04,0.203,0
"2023-02-18 11",0.0149,0,0
"2023-02-18 12",0,0,0
"2023-02-18 13",0,0.1993,0
"2023-02-18 14",0,0,0.0826
"2023-02-18 15",0,0,0
"2023-02-18 16",0,0,0
"2023-02-18 17",0,0,0
"2023-02-18 18",0,0,0
"2023-02-18 19",0,0,0
"2023-02-18 20",0.0106,0,0
"2023-02-18 23",0.0652,0,0.0751
"2023-02-19 3",0.0352,0,0
"2023-02-19 4",0.0354,0,0
"2023-02-19 5",0.0201,0,0.1108
"2023-02-19 6",0.0239,0,0
"2023-02-19 7",0.0595,0,0
"2023-02-19 8",0.0849,0,0
"2023-02-19 9",0.0232,0,0
"2023-02-19 10",0,0,0
"2023-02-19 11",0,0,0
"2023-02-19 12",0,0,0
"2023-02-19 13",0,0,0
"2023-02-19 14",0,0,0
"2023-02-19 15",0,0,0
"2023-02-19 16",0,0,0
"2023-02-19 17",0,0,0
"2023-02-19 18",0.0282,0,0
"2023-02-19 19",0.1415,0,0
"2023-02-19 20",0.1277,0,0
"2023-02-19 21",0.1162,0,0.1141
"2023-02-19 22",0.099,0,0
"2023-02-19 23",0.1169,0,0.1149
"2023-02-20 0",0.082,0.187,0.0879
"2023-02-20 1",0.0423,0,0
"2023-02-20 4",0,0,0.1122
"2023-02-20 5",0,0,0
"2023-02-20 6",0.0271,0,0
"2023-02-20 7",0.011,0,0
"2023-02-20 8",0.0832,0,0
"2023-02-20 9",0.0788,0,0
"2023-02-20 10",0.0411,0,0
"2023-02-20 11",0.0454,0,0
"2023-02-20 12",0.0385,0,0
"2023-02-20 13",0.0278,0,0
"2023-02-20 14",0.0376,0,0
"2023-02-20 15",0,0,0
"2023-02-20 16",0,0,0
"2023-02-20 17",0,0,0
"2023-02-20 18",0.0816,0,0
"2023-02-20 19",0.0959,0,0.0776
"2023-02-20 20",0.1113,0,0
"2023-02-20 21",0.1603,0,0
"2023-02-20 22",0.1566,0,0.1467
"2023-02-20 23",0.1228,0,0
"2023-02-21 2",0.0571,0.2334,0.2038
"2023-02-21 3",0.0595,0,0.1707
"2023-02-21 4",0.0307,0,0
"2023-02-21 5",0.0635,0,0.1436
"2023-02-21 6",0.0945,0,0
"2023-02-21 7",0.0751,0,0
"2023-02-21 8",0.0621,0,0.1047
"2023-02-21 9",0.0374,0,0
"2023-02-21 10",0,0,0.084
"2023-02-21 11",0,0,0
"2023-02-21 12",0,0,0
"2023-02-21 13",0,0,0.0908
"2023-02-21 14",0,0,0
"2023-02-21 15",0,0,0
"2023-02-21 16",0,0,0
"2023-02-21 17",0,0,0
"2023-02-21 18",0.0189,0,0
"2023-02-21 19",0,0,0
"2023-02-21 20",0,0,0
"2023-02-21 21",0.0262,0,0.0789
"2023-02-21 22",0.0509,0,0
"2023-02-21 23",0,0,0
"2023-02-22 0",0,0,0
"2023-02-22 1",0,0,0
"2023-02-22 4",0,0,0.0823
"2023-02-22 5",0,0,0
"2023-02-22 6",0,0,0
"2023-02-22 7",0.0154,0,0
"2023-02-22 8",0,0,0
"2023-02-22 9",0,0,0
"2023-02-22 10",0,0,0
"2023-02-22 11",0,0,0
"2023-02-22 12",0,0,0
"2023-02-22 13",0,0,0
"2023-02-22 14",0,0,0
"2023-02-22 15",0,0,0
"2023-02-22 16",0,0,0
"2023-02-22 17",0,0,0
"2023-02-22 18",0.0215,0,0
"2023-02-22 19",0.0604,0,0
"2023-02-22 20",0.1038,0,0
"2023-02-22 21",0.1105,0,0.0795
"2023-02-22 22",0.0988,0,0.126
"2023-02-22 23",0.0128,0,0
"2023-02-23 2",0,0,0
"2023-02-23 3",0,0,0
"2023-02-23 4",0.0268,0,0
"2023-02-23 5",0.0425,0,0
"2023-02-23 6",0.0809,0,0
"2023-02-23 7",0.1166,0,0.0772
"2023-02-23 8",0.1186,0,0
"2023-02-23 9",0.0339,0,0
"2023-02-23 10",0,0,0
"2023-02-23 11",0,0,0
"2023-02-23 12",0,0,0
"2023-02-23 13",0,0,0
"2023-02-23 14",0,0,0
"2023-02-23 15",0,0,0
"2023-02-23 16",0,0,0
"2023-02-23 17",0,0,0
"2023-02-23 18",0,0,0
"2023-02-23 19",0,0,0
"2023-02-23 20",0,0,0
"2023-02-23 21",0,0,0
"2023-02-23 22",0,0,0
"2023-02-23 23",0,0,0
"2023-02-24 0",0.033,0,0.0778
"2023-02-24 1",0.0628,0,0
"2023-02-24 4",0.0289,0,0.095
"2023-02-24 5",0.0404,0,0
"2023-02-24 6",0.0656,0,0
"2023-02-24 7",0.0832,0,0
"2023-02-24 8",0.0594,0,0.0769
"2023-02-24 9",0.0451,0,0
"2023-02-24 10",0,0,0
"2023-02-24 11",0,0,0
"2023-02-24 12",0,0,0
"2023-02-24 13",0,0,0
"2023-02-24 14",0,0,0
"2023-02-24 15",0,0,0
"2023-02-24 16",0,0,0
"2023-02-24 17",0,0,0
"2023-02-24 18",0,0,0
"2023-02-24 19",0.0186,0,0
"2023-02-24 20",0,0,0
"2023-02-24 21",0,0,0
"2023-02-24 22",0,0,0
"2023-02-24 23",0,0,0
"2023-02-25 2",0.0422,0,0.0772
"2023-02-25 3",0,0,0
"2023-02-25 4",0.0493,0,0
"2023-02-25 5",0.0594,0,0.0952
"2023-02-25 6",0.1001,0,0
"2023-02-25 7",0.0887,0,0
"2023-02-25 8",0.0843,0,0.0808
"2023-02-25 9",0,0,0
"2023-02-25 10",0,0,0
"2023-02-25 11",0,0,0
"2023-02-25 12",0,0,0
"2023-02-25 13",0,0,0
"2023-02-25 14",0,0,0
"2023-02-25 15",0,0,0
"2023-02-25 16",0.0381,0,0
"2023-02-25 17",0.0541,0,0
"2023-02-25 18",0.0585,0,0
"2023-02-25 19",0.1037,0,0
"2023-02-25 20",0.1327,0.1731,0
"2023-02-25 23",0.2809,0,0.1607
"2023-02-26 0",0.1969,0,0.1329
"2023-02-26 1",0.077,0,0
"2023-02-26 5",0.1372,0,0
"2023-02-26 6",0.1624,0,0
"2023-02-26 7",0.155,0.075,0.1287
"2023-02-26 8",0.0345,0,0.0926
"2023-02-26 9",0,0,0
"2023-02-26 10",0,0,0
"2023-02-26 11",0,0,0
"2023-02-26 12",0,0,0
"2023-02-26 13",0,0,0
"2023-02-26 14",0,0,0
"2023-02-26 15",0,0,0
"2023-02-26 16",0,0,0
"2023-02-26 17",0,0,0
"2023-02-26 18",0,0,0
"2023-02-26 19",0,0,0
"2023-02-26 20",0,0,0
"2023-02-26 21",0,0,0
"2023-02-26 22",0,0,0
"2023-02-26 23",0,0,0
"2023-02-27 2",0.0225,0,0
"2023-02-27 3",0,0,0
"2023-02-27 4",0,0,0
"2023-02-27 5",0,0,0
"2023-02-27 6",0,0,0
"2023-02-27 7",0,0,0
"2023-02-28 10",BA,BA,BA
"2023-03-01 2",AS,AS,AS
"2023-03-01 3",AS,AS,AS
"2023-03-01 4",AS,AS,AS
"2023-03-01 11",AS,AS,AS
"2023-03-01 12",AS,AS,AS
"2023-03-01 13",AS,AS,AS
"2023-03-01 14",AS,AS,AS
"2023-03-01 15",AS,AS,AS
"2023-03-01 18",AS,AS,AS
"2023-03-01 19",AS,AS,AS
"2023-03-01 20",AS,AS,AS
"2023-03-01 21",AS,AS,AS
"2023-03-01 22",AS,AS,AS
"2023-03-01 23",AS,AS,AS
"2023-03-02 0",AS,AS,AS
"2023-03-02 1",AS,AS,AS
"2023-03-02 4",AS,AS,AS
"2023-03-02 5",AS,AS,AS
"2023-03-02 6",AS,AS,AS
"2023-03-02 7",AS,AS,AS
"2023-03-02 8",AS,AS,AS
"2023-03-02 9",AS,AS,AS
"2023-03-02 12",AS,AS,AS
"2023-03-02 13",AS,AS,AS
"2023-03-02 14",AS,AS,AS
"2023-03-02 15",AS,AS,AS
"2023-03-02 16",AS,AS,AS
"2023-03-02 17",AS,AS,AS
"2023-03-02 18",AS,AS,AS
"2023-03-03 2",AS,AS,AS
"2023-03-03 3",AS,AS,AS
"2023-03-03 6",AS,AS,AS
"2023-03-03 7",AS,AS,AS
"2023-03-03 8",AS,AS,AS
"2023-03-03 9",AS,AS,AS
"2023-03-03 10",AS,AS,AS
"2023-03-03 11",AS,AS,AS
"2023-03-03 12",AS,AS,AS
"2023-03-03 13",AS,AS,AS
"2023-03-03 14",AS,AS,AS
"2023-03-03 15",AS,AS,AS
"2023-03-03 16",AS,AS,AS
"2023-03-03 17",AS,AS,AS
"2023-03-03 18",AS,AS,AS
"2023-03-03 19",AS,AS,AS
"2023-03-03 20",AS,AS,AS
"2023-03-03 21",AS,AS,AS
"2023-03-03 22",AS,AS,AS
"2023-03-03 23",AS,AS,AS
"2023-03-04 0",AS,AS,AS
"2023-03-04 1",AS,AS,AS
"2023-03-04 4",AS,AS,AS
"2023-03-04 5",AS,AS,AS
"2023-03-04 6",AS,AS,AS
"2023-03-04 7",AS,AS,AS
"2023-03-04 8",AS,AS,AS
"2023-03-04 9",AS,AS,AS
"2023-03-04 10",AS,AS,AS
"2023-03-04 11",AS,AS,AS
"2023-03-04 12",AS,AS,AS
"2023-03-04 13",AS,AS,AS
"2023-03-04 14",AS,AS,AS
"2023-03-04 15",AS,AS,AS
"2023-03-04 16",AS,AS,AS
"2023-03-04 17",AS,AS,AS
"2023-03-04 18",AS,AS,AS
"2023-03-04 19",AS,AS,AS
"2023-03-04 20",AS,AS,AS
"2023-03-04 23",AS,AS,AS
"2023-03-05 3",AS,AS,AS
"2023-03-05 4",AS,AS,AS
"2023-03-05 5",AS,AS,AS
"2023-03-05 6",AS,AS,AS
"2023-03-05 7",AS,AS,AS
"2023-03-05 8",AS,AS,AS
"2023-03-05 9",AS,AS,AS
"2023-03-05 10",AS,AS,AS
"2023-03-05 11",AS,AS,AS
"2023-03-05 12",AS,AS,AS
"2023-03-05 13",AS,AS,AS
"2023-03-05 14",AS,AS,AS
"2023-03-05 15",AS,AS,AS
"2023-03-05 16",AS,AS,AS
"2023-03-05 17",AS,AS,AS
"2023-03-05 18",AS,AS,AS
"2023-03-05 19",AS,AS,AS
"2023-03-05 20",AS,AS,AS
"2023-03-05 21",AS,AS,AS
"2023-03-05 22",AS,AS,AS
"2023-03-05 23",AS,AS,AS
"2023-03-06 0",AS,AS,AS
"2023-03-06 1",AS,AS,AS
"2023-03-06 4",AS,AS,AS
"2023-03-06 5",AS,AS,AS
"2023-03-06 6",AS,AS,AS
"2023-03-06 7",AS,AS,AS
"2023-03-06 8",AS,AS,AS
"2023-03-06 9",AS,AS,AS
"2023-03-06 12",AS,AS,AS
"2023-03-06 13",AS,AS,AS
"2023-03-06 14",AS,AS,AS
"2023-03-06 15",AS,AS,AS
"2023-03-06 16",AS,AS,AS
"2023-03-06 17",AS,AS,AS
"2023-03-06 18",AS,AS,AS
"2023-03-06 19",AS,AS,AS
"2023-03-06 20",AS,AS,AS
"2023-03-06 21",AS,AS,AS
"2023-03-06 22",AS,AS,AS
"2023-03-06 23",AS,AS,AS
"2023-03-07 2",0.0603,0.0847,AS
"2023-03-07 3",0.0434,0.0717,AS
"2023-03-07 4",0.0358,0.0796,AS
"2023-03-07 5",0.0379,0.0685,AS
"2023-03-07 6",0.0851,0.08,AS
"2023-03-07 7",0.0967,0.1289,AS
"2023-03-07 8",0.1685,0.3493,AS
"2023-03-07 9",0.1238,0.33,AS
"2023-03-07 10",0.0538,0.3445,AS
"2023-03-07 11",0.0177,0.3576,AS
"2023-03-07 13",0.0194,0.1235,AS
"2023-03-07 20",0.0741,0.1061,AS
"2023-03-07 21",0.0842,0.1626,AS
"2023-03-07 22",0.0832,0.3401,AS
"2023-03-07 23",0.0793,0.2407,AS
"2023-03-08 0",0.1092,0.3268,AS
"2023-03-08 1",0.0759,0.1607,AS
"2023-03-08 4",0.0751,0.1679,AS
"2023-03-08 5",0.0137,0.0717,AS
"2023-03-08 6",0.0243,0.1237,AS
"2023-03-08 7",0.0191,0.0712,AS
"2023-03-08 8",0.1102,0.1334,AS
"2023-03-08 9",0.3024,0.4876,AS
"2023-03-08 10",0.1574,0.4579,AS
"2023-03-08 11",0.0615,0.3316,AS
"2023-03-08 12",0.0366,0.3751,AS
"2023-03-08 13",0.0457,0.2874,AS
"2023-03-08 14",0.0277,0.3342,AS
"2023-03-08 15",0.0259,0.2292,AS
"2023-03-08 16",0.0504,0.1071,AS
"2023-03-08 17",0.0479,0.1124,AS
"2023-03-08 18",0.0356,0.1843,AS
"2023-03-08 19",0.081,0.092,AS
"2023-03-08 20",0.0967,0.0943,AS
"2023-03-08 21",0.145,0.1422,AS
"2023-03-08 22",0.0683,0.0924,AS
"2023-03-08 23",0.0244,0.0898,AS
"2023-03-09 2",0,0.0708,AS
"2023-03-09 3",0.0309,0.0738,AS
"2023-03-09 4",0.055,0.083,AS
"2023-03-09 5",0.0707,0.1052,AS
"2023-03-09 6",0.1825,0.1141,AS
"2023-03-09 7",0.0973,0.0794,AS
"2023-03-09 8",0.0784,0.0836,AS
"2023-03-09 9",0.0141,0.0866,AS
"2023-03-09 10",0,0,AS
"2023-03-09 11",0,0.0687,AS
"2023-03-09 12",0.0622,0.0786,AS
"2023-03-09 13",0.031,0.1138,AS
"2023-03-09 14",0.0166,0.0777,AS
"2023-03-09 15",0,0,AS
"2023-03-09 16",0.0148,0,AS
"2023-03-09 17",0.0318,0.0919,AS
"2023-03-09 18",0.087,0.1228,AS
"2023-03-09 19",0.1668,0.3615,AS
"2023-03-09 20",0.1708,0.3458,AS
"2023-03-09 21",0.152,0.3494,AS
"2023-03-09 22",0.2198,0.3819,AS
"2023-03-09 23",0.1485,0.2872,AS
"2023-03-10 0",0,0,0.1438
"2023-03-10 1",0,0,0.134
"2023-03-10 4",0,0,0.1636
"2023-03-10 5",0,0,0.1126
"2023-03-10 6",0,0,0.1092
"2023-03-10 7",0.0163,0,0.0877
"2023-03-10 8",0.016,0,0.1451
"2023-03-10 9",0,0,0.0732
"2023-03-10 10",0,0,0.1043
"2023-03-10 11",0,0,0.066
"2023-03-10 12",0,0,0
"2023-03-10 13",0,0,0.0792
"2023-03-10 14",0,0,0.0895
"2023-03-10 15",0,0,0.0727
"2023-03-10 16",0.018,0,0.0778
"2023-03-10 17",0.0186,0,0.0673
"2023-03-10 18",0,0,0
"2023-03-10 19",0.0156,0,0.1152
"2023-03-10 20",0,0,0.1426
"2023-03-10 21",0.0277,0,0.1992
"2023-03-10 22",0.0317,0,0.137
"2023-03-10 23",0.0763,0.0689,0.1844
"2023-03-11 2",0.0797,0.0856,0.2499
"2023-03-11 3",0.1174,0.0895,0.2627
"2023-03-11 4",0.1145,0.0718,0.2213
"2023-03-11 5",0.0295,0,0.1475
"2023-03-11 6",0.0493,0,0.1132
"2023-03-11 7",0.0473,0,0.2376
"2023-03-11 8",0.048,0,0.1853
"2023-03-11 9",0.0304,0,0.1515
"2023-03-11 10",0,0,0.1052
"2023-03-11 11",0,0,0
"2023-03-11 12",0,0,0.1468
"2023-03-11 13",0,0.0694,0.0793
"2023-03-11 14",0,0.0706,0.1072
"2023-03-11 15",0.0186,0.0901,0
"2023-03-11 16",0,0,0.1408
"2023-03-11 17",0,0,0.0672
"2023-03-11 18",0.0267,0,0.1315
"2023-03-11 19",0.0357,0.0923,0.1295
"2023-03-11 20",0.0808,0.0804,0.1837
"2023-03-11 23",0.114,0.1185,0.2487
"2023-03-12 0",0.0942,0.2095,0.2959
"2023-03-12 1",0.0707,0.1385,0.2434
"2023-03-12 5",0.0572,0.1394,0.3207
"2023-03-12 6",0.0456,0.1022,0.2509
"2023-03-12 7",0.0238,0.0667,0.1648
"2023-03-12 8",0.0406,0.0935,0.1366
"2023-03-12 9",0.0451,0.1026,0.1907
"2023-03-12 10",0.0385,0.1298,0.144
"2023-03-12 11",0.0361,0.1935,0.1957
