Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2021-01-11 13",0.0361,0.2574,0.3527
"2021-01-11 14",0.0268,0,0.2571
"2021-01-11 15",0.032,0.1082,0.3307
"2021-01-11 16",0.0204,0.1751,0.3378
"2021-01-11 17",0.0702,0,0.411
"2021-01-11 18",0.1698,0.1262,0.5217
"2021-01-11 19",0.2236,0.7607,0.5831
"2021-01-11 20",0.2207,0.6027,0.6468
"2021-01-11 21",0.3283,0.839,0.4075
"2021-01-11 22",0.3308,1.1839,0.4214
"2021-01-11 23",0.2555,2.4199,0.5754
"2021-01-12 2",0.156,0.8525,0.5853
"2021-01-12 3",0.1915,1.0697,0.6362
"2021-01-12 4",0.1304,0.3752,0.6066
"2021-01-12 5",0.0786,0.6881,0.4192
"2021-01-12 6",0.1125,0.719,0.3078
"2021-01-12 7",0.0191,0.7743,0.3385
"2021-01-12 8",0.3824,0.9937,0.3381
"2021-01-12 9",0.1822,0.5455,0.2398
"2021-01-12 10",0.0475,0.2948,0.4572
"2021-01-12 11",0.0415,0.1752,0.3827
"2021-01-12 12",0.0436,0.6335,0.4461
"2021-01-12 13",0.0599,0,0.5252
"2021-01-12 14",0.0427,0.1551,0.4089
"2021-01-12 15",0.0383,0,0.4863
"2021-01-12 16",0.0295,0,0.3995
"2021-01-12 17",0.0862,0.9193,0.6635
"2021-01-12 18",0.2807,0.45,1.0303
"2021-01-12 19",0.3409,1.2291,3.4332
"2021-01-12 20",0.1516,0.1597,0.6339
"2021-01-12 21",0.3411,0.6474,1.9197
"2021-01-12 22",0.301,0.2729,0.4154
"2021-01-12 23",0.2472,0.2313,0.3705
"2021-01-13 0",0.2129,0.3995,0.3592
"2021-01-13 1",0.2646,1.9662,0.5096
"2021-01-13 4",0.0866,0.7881,0.5827
"2021-01-13 5",0.0921,0.6135,0.498
"2021-01-13 6",0.1352,0.6477,0.5721
"2021-01-13 7",0.2139,0.8208,0.643
"2021-01-13 8",0.4959,0.7208,0.3181
"2021-01-13 9",0.2668,0.2978,0.254
"2021-01-13 10",0.0706,0.28,0.435
"2021-01-13 11",0.0595,0.2174,0.3941
"2021-01-13 12",0.0356,0.3275,0.3612
"2021-01-13 13",0.0467,0.3091,0.4249
"2021-01-13 14",0.0506,0.3963,0.362
"2021-01-13 15",0.0497,0.3138,0.3896
"2021-01-13 16",0.0547,0.6715,0.4914
"2021-01-13 17",0.0404,0,0.714
"2021-01-13 18",0.033,0,0.0944
"2021-01-13 19",0.0412,0.4825,0.5148
"2021-01-13 20",0.0485,0.6627,0.6033
"2021-01-13 21",0.0906,0,0.6139
"2021-01-13 22",0.0746,0,0.4761
"2021-01-13 23",0.0308,0,0.336
"2021-01-14 2",0.1467,0.8102,0.6845
"2021-01-14 3",0.192,0.9815,0.6217
"2021-01-14 4",0.1522,0.834,0.5261
"2021-01-14 5",0.1997,0.7524,0.3476
"2021-01-14 6",0.2543,0.7609,0.6989
"2021-01-14 7",0.3606,0.9543,0.3871
"2021-01-14 8",0.4292,0.8593,0.5522
"2021-01-14 9",0.254,0.4805,0.2691
"2021-01-14 10",0.0724,0,0.4565
"2021-01-14 11",0.0828,0,0.4283
"2021-01-14 12",0.0436,0.1697,0.3773
"2021-01-14 13",0,0.1324,0.2661
"2021-01-14 14",0,0.0941,0.2672
"2021-01-14 15",0,0,0.2829
"2021-01-14 16",0.0424,0.1413,0.3087
"2021-01-14 17",0.0386,0.1225,0.2461
"2021-01-14 18",0.0877,0,0.4921
"2021-01-14 19",0.1467,0.4267,0.4352
"2021-01-14 20",0.2385,0.4188,0.3537
"2021-01-14 21",0.3034,0.5612,0.3534
"2021-01-14 22",0.2187,0.2596,0.2969
"2021-01-14 23",0.2614,0.9194,0.7351
"2021-01-15 0",0.2798,0.895,0.7
"2021-01-15 1",0.1988,0.4129,0.3966
"2021-01-15 4",0.134,0.7071,0.5638
"2021-01-15 5",0.0993,0.6855,0.5326
"2021-01-15 6",0.2383,0.811,0.2981
"2021-01-15 7",0.2996,0.929,0.5426
"2021-01-15 8",0.4096,1.0121,0.3356
"2021-01-15 9",0.1686,0.336,0.256
"2021-01-15 10",0.0713,0.483,0.3788
"2021-01-15 11",0.0471,0.3769,0.3319
"2021-01-15 12",0.0332,0.1642,0.3427
"2021-01-15 13",0.0392,0.1153,0.3231
"2021-01-15 14",0.0226,0.108,0.3253
"2021-01-15 15",0.0194,0.1548,0.3355
"2021-01-15 16",0.0304,0.1059,0.3595
"2021-01-15 17",0.0675,0,0.3605
