Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
370       	17:06:11  	746.0 	20.7  	18    	13.5     	052   	-10.7      	-8.3       	2711      	-4.3
372       	17:06:13  	745.2 	20.7  	18    	13.9     	052   	-10.9      	-8.6       	2720      	-4.4
374       	17:06:15  	744.5 	20.6  	18    	14.3     	052   	-11.2      	-8.9       	2729      	-4.4
376       	17:06:17  	743.7 	20.5  	18    	14.5     	051   	-11.3      	-9.1       	2737      	-4.5
378       	17:06:19  	743.0 	20.4  	18    	14.7     	051   	-11.5      	-9.2       	2745      	-4.5
380       	17:06:21  	742.2 	20.3  	18    	14.9     	051   	-11.6      	-9.4       	2754      	-4.5
382       	17:06:23  	741.4 	20.2  	18    	15.2     	051   	-11.8      	-9.6       	2763      	-4.6
384       	17:06:25  	740.7 	20.2  	18    	15.4     	051   	-11.9      	-9.8       	2773      	-4.6
386       	17:06:27  	740.0 	20.1  	18    	15.6     	051   	-12.1      	-9.9       	2781      	-4.7
388       	17:06:29  	739.2 	20.1  	18    	15.8     	051   	-12.2      	-10.0      	2789      	-4.7
390       	17:06:31  	738.5 	20.0  	18    	15.8     	050   	-12.2      	-10.1      	2797      	-4.8
392       	17:06:33  	737.8 	19.9  	18    	15.8     	050   	-12.2      	-10.1      	2805      	-4.8
394       	17:06:35  	737.1 	19.9  	18    	15.8     	050   	-12.1      	-10.1      	2814      	-4.8
396       	17:06:37  	736.4 	19.8  	18    	15.8     	049   	-12.0      	-10.3      	2822      	-4.9
398       	17:06:39  	735.7 	19.7  	18    	15.8     	048   	-11.8      	-10.5      	2831      	-4.9
400       	17:06:41  	735.0 	19.6  	18    	15.9     	048   	-11.7      	-10.7      	2839      	-5.0
402       	17:06:43  	734.3 	19.5  	19    	15.8     	047   	-11.5      	-10.9      	2847      	-5.0
404       	17:06:45  	733.6 	19.4  	19    	15.9     	046   	-11.4      	-11.1      	2855      	-5.0
406       	17:06:47  	733.0 	19.4  	19    	16.0     	045   	-11.3      	-11.3      	2862      	-5.0
408       	17:06:49  	732.4 	19.3  	19    	15.9     	044   	-11.1      	-11.4      	2869      	-5.0
410       	17:06:51  	731.8 	19.2  	19    	15.9     	043   	-10.9      	-11.6      	2876      	-5.0
412       	17:06:53  	731.2 	19.2  	19    	15.9     	042   	-10.7      	-11.8      	2883      	-5.0
414       	17:06:55  	730.6 	19.2  	19    	15.9     	041   	-10.5      	-11.9      	2890      	-5.0
416       	17:06:57  	730.1 	19.1  	19    	15.8     	041   	-10.4      	-11.9      	2895      	-5.0
418       	17:06:59  	729.6 	19.0  	19    	15.7     	041   	-10.4      	-11.8      	2901      	-5.0
420       	17:07:01  	729.1 	19.0  	19    	15.7     	041   	-10.3      	-11.9      	2908      	-5.0
422       	17:07:03  	728.5 	19.0  	19    	15.9     	041   	-10.4      	-12.0      	2914      	-4.9
424       	17:07:05  	728.0 	18.9  	19    	15.9     	041   	-10.4      	-12.0      	2921      	-4.9
426       	17:07:07  	727.4 	18.8  	19    	16.0     	041   	-10.4      	-12.1      	2927      	-5.0
428       	17:07:09  	726.9 	18.7  	19    	16.1     	041   	-10.5      	-12.2      	2934      	-5.1
430       	17:07:11  	726.4 	18.7  	19    	16.2     	041   	-10.6      	-12.3      	2940      	-5.2
432       	17:07:13  	725.8 	18.6  	19    	16.4     	041   	-10.7      	-12.4      	2946      	-5.2
434       	17:07:15  	725.3 	18.6  	19    	16.6     	041   	-10.8      	-12.6      	2952      	-5.2
436       	17:07:17  	724.8 	18.6  	19    	16.7     	040   	-10.8      	-12.7      	2958      	-5.2
438       	17:07:19  	724.3 	18.5  	19    	16.8     	040   	-10.9      	-12.8      	2964      	-5.2
440       	17:07:21  	723.8 	18.5  	19    	16.8     	040   	-10.9      	-12.8      	2970      	-5.2
442       	17:07:23  	723.3 	18.4  	20    	16.8     	040   	-10.9      	-12.8      	2976      	-5.2
444       	17:07:25  	722.7 	18.3  	20    	16.8     	040   	-10.9      	-12.8      	2983      	-5.2
446       	17:07:27  	722.2 	18.3  	20    	16.8     	040   	-10.8      	-12.9      	2989      	-5.3
448       	17:07:29  	721.6 	18.2  	20    	16.8     	040   	-10.8      	-12.9      	2996      	-5.4
450       	17:07:31  	721.0 	18.2  	19    	16.8     	040   	-10.8      	-12.9      	3003      	-5.5
452       	17:07:33  	720.4 	18.1  	19    	16.8     	040   	-10.8      	-12.9      	3010      	-5.6
454       	17:07:35  	719.9 	18.1  	19    	16.8     	040   	-10.8      	-12.9      	3017      	-5.8
456       	17:07:37  	719.3 	18.0  	19    	16.9     	040   	-10.8      	-13.0      	3024      	-5.9
458       	17:07:39  	718.7 	18.0  	19    	16.9     	040   	-10.8      	-13.0      	3030      	-6.0
460       	17:07:41  	718.2 	17.9  	19    	16.9     	040   	-10.8      	-13.0      	3037      	-6.1
462       	17:07:43  	717.7 	17.8  	19    	16.9     	040   	-10.8      	-13.0      	3043      	-6.2
464       	17:07:45  	717.1 	17.8  	19    	16.9     	040   	-10.8      	-13.0      	3049      	-6.2
466       	17:07:47  	716.5 	17.7  	19    	16.9     	040   	-10.8      	-13.0      	3056      	-6.3
468       	17:07:49  	716.0 	17.7  	19    	16.8     	040   	-10.8      	-12.9      	3063      	-6.3
470       	17:07:51  	715.4 	17.6  	19    	16.8     	040   	-10.8      	-12.9      	3069      	-6.3
472       	17:07:53  	714.9 	17.6  	19    	16.8     	040   	-10.8      	-12.9      	3076      	-6.4
474       	17:07:55  	714.3 	17.5  	19    	16.7     	040   	-10.7      	-12.8      	3082      	-6.5
476       	17:07:57  	713.8 	17.4  	19    	16.7     	040   	-10.7      	-12.8      	3089      	-6.5
478       	17:07:59  	713.3 	17.4  	19    	16.7     	040   	-10.7      	-12.8      	3095      	-6.6
480       	17:08:01  	712.8 	17.3  	19    	16.6     	040   	-10.7      	-12.7      	3101      	-6.7
482       	17:08:03  	712.2 	17.2  	19    	16.5     	040   	-10.6      	-12.7      	3108      	-6.8
484       	17:08:05  	711.6 	17.2  	19    	16.5     	040   	-10.6      	-12.7      	3116      	-6.9
486       	17:08:07  	710.9 	17.1  	18    	16.4     	040   	-10.5      	-12.6      	3123      	-7.0
488       	17:08:09  	710.4 	17.0  	18    	16.2     	039   	-10.3      	-12.5      	3130      	-7.2
490       	17:08:11  	709.8 	17.0  	18    	16.1     	039   	-10.2      	-12.4      	3137      	-7.3
492       	17:08:13  	709.2 	17.0  	18    	15.9     	039   	-10.1      	-12.3      	3144      	-7.3
494       	17:08:15  	708.6 	16.9  	18    	15.9     	039   	-10.0      	-12.3      	3151      	-7.4
496       	17:08:17  	708.0 	16.9  	18    	15.7     	039   	-9.9       	-12.2      	3158      	-7.5
498       	17:08:19  	707.4 	16.8  	18    	15.5     	039   	-9.7       	-12.1      	3165      	-7.6
500       	17:08:21  	706.8 	16.7  	18    	15.3     	038   	-9.4       	-12.1      	3173      	-7.8
502       	17:08:23  	706.2 	16.7  	18    	15.1     	037   	-9.1       	-12.0      	3180      	-7.8
504       	17:08:25  	705.6 	16.7  	18    	14.9     	037   	-8.9       	-11.9      	3187      	-7.9
506       	17:08:27  	705.1 	16.7  	18    	14.7     	036   	-8.7       	-11.9      	3194      	-7.9
508       	17:08:29  	704.5 	16.6  	18    	14.6     	036   	-8.5       	-11.9      	3201      	-7.9
510       	17:08:31  	703.9 	16.6  	18    	14.5     	034   	-8.2       	-12.0      	3207      	-8.0
512       	17:08:33  	703.4 	16.5  	18    	14.4     	033   	-7.8       	-12.1      	3214      	-8.2
514       	17:08:35  	702.8 	16.4  	17    	14.4     	031   	-7.4       	-12.3      	3221      	-8.3
516       	17:08:37  	702.2 	16.3  	17    	14.2     	029   	-7.0       	-12.4      	3228      	-8.4
518       	17:08:39  	701.6 	16.3  	17    	14.2     	028   	-6.7       	-12.5      	3236      	-8.5
520       	17:08:41  	701.0 	16.2  	17    	14.2     	027   	-6.5       	-12.6      	3243      	-8.7
522       	17:08:43  	700.5 	16.2  	17    	14.3     	026   	-6.3       	-12.8      	3249      	-8.8
524       	17:08:45  	699.9 	16.2  	17    	14.4     	025   	-6.1       	-13.0      	3256      	-8.9
526       	17:08:47  	699.3 	16.1  	17    	14.5     	024   	-5.9       	-13.3      	3263      	-9.0
528       	17:08:49  	698.7 	16.0  	17    	14.7     	023   	-5.7       	-13.6      	3271      	-9.1
530       	17:08:51  	698.1 	16.0  	17    	14.9     	022   	-5.7       	-13.8      	3278      	-9.1
532       	17:08:53  	697.5 	15.9  	17    	15.1     	022   	-5.7       	-14.0      	3286      	-9.1
534       	17:08:55  	696.9 	15.8  	17    	15.2     	022   	-5.8       	-14.1      	3293      	-9.1
