170,7.63e-18
171,6.2e-18
172,5.27e-18
173,4.74e-18
174,4.67e-18
175,4.83e-18
176,5.08e-18
177,5.9e-18
178,7.34e-18
179,8.69e-18
180,9.3e-18
181,9.01e-18
182,8.08e-18
183,7.05e-18
184,6.44e-18
185,6.36e-18
186,6.44e-18
187,6.56e-18
188,6.94e-18
189,7.63e-18
190,8.5e-18
191,9.32e-18
192,9.79e-18
193,9.76e-18
194,9.43e-18
195,9.04e-18
196,8.57e-18
197,8.06e-18
198,7.79e-18
199,7.94e-18
200,8.44e-18
201,9.14e-18
202,9.88e-18
203,1.03e-17
204,1.01e-17
205,9.27e-18
206,8.25e-18
207,7.39e-18
208,6.83e-18
209,6.54e-18
210,6.41e-18
211,6.42e-18
212,6.54e-18
213,6.66e-18
214,6.64e-18
215,6.44e-18
216,6.16e-18
217,5.96e-18
218,5.9e-18
219,5.92e-18
220,5.88e-18
221,5.67e-18
222,5.25e-18
223,4.71e-18
224,4.18e-18
225,3.73e-18
226,3.4e-18
227,3.18e-18
228,3.07e-18
229,3.08e-18
230,3.19e-18
231,3.38e-18
232,3.67e-18
233,4.12e-18
234,4.74e-18
235,5.48e-18
236,6.15e-18
237,6.55e-18
238,6.67e-18
239,6.75e-18
240,7.13e-18
241,8.05e-18
242,9.47e-18
243,1.11e-17
244,1.28e-17
245,1.44e-17
246,1.6e-17
247,1.8e-17
248,2.04e-17
249,2.29e-17
250,2.54e-17
251,2.76e-17
252,2.93e-17
253,3.08e-17
254,3.2e-17
255,3.32e-17
256,3.44e-17
257,3.57e-17
258,3.69e-17
259,3.81e-17
260,3.91e-17
261,3.97e-17
262,4.02e-17
263,4.06e-17
264,4.13e-17
265,4.23e-17
266,4.38e-17
267,4.6e-17
268,4.84e-17
269,5.06e-17
270,5.19e-17
271,5.19e-17
272,5.04e-17
273,4.78e-17
274,4.48e-17
275,4.18e-17
276,3.92e-17
277,3.71e-17
278,3.51e-17
279,3.3e-17
280,3.06e-17
281,2.77e-17
282,2.47e-17
283,2.16e-17
284,1.89e-17
285,1.66e-17
286,1.48e-17
287,1.35e-17
288,1.24e-17
289,1.15e-17
290,1.06e-17
291,9.5e-18
292,8.31e-18
293,7.01e-18
294,5.7e-18
295,4.45e-18
296,3.34e-18
297,2.44e-18
298,1.74e-18
299,1.25e-18
300,9.19e-19
301,7.24e-19
302,6.28e-19
303,6e-19
304,6.23e-19
305,6.84e-19
306,7.82e-19
307,9.21e-19
308,1.11e-18
309,1.36e-18
310,1.67e-18
311,2.03e-18
312,2.43e-18
313,2.84e-18
314,3.23e-18
315,3.57e-18
316,3.85e-18
317,4.04e-18
318,4.14e-18
319,4.17e-18
320,4.11e-18
321,3.99e-18
322,3.82e-18
323,3.62e-18
324,3.39e-18
325,3.15e-18
326,2.91e-18
327,2.68e-18
328,2.46e-18
329,2.25e-18
330,2.04e-18
331,1.83e-18
332,1.62e-18
333,1.41e-18
334,1.2e-18
335,1.01e-18
336,8.32e-19
337,6.77e-19
338,5.47e-19
339,4.41e-19
340,3.55e-19
341,2.88e-19
342,2.34e-19
343,1.9e-19
344,1.54e-19
345,1.24e-19
346,9.85e-20
347,7.7e-20
348,5.91e-20
349,4.46e-20
350,3.32e-20
351,2.45e-20
352,1.82e-20
353,1.37e-20
354,1.08e-20
355,8.95e-21
356,7.9e-21
357,7.39e-21
358,7.22e-21
359,7.27e-21
360,7.42e-21
361,7.62e-21
362,7.82e-21
363,8e-21
364,8.14e-21
365,8.23e-21
366,8.27e-21
367,8.26e-21
368,8.21e-21
369,8.1e-21
370,7.95e-21
371,7.76e-21
372,7.54e-21
373,7.29e-21
374,7.02e-21
375,6.72e-21
376,6.42e-21
377,6.11e-21
378,5.79e-21
379,5.48e-21
380,5.17e-21
381,4.86e-21
382,4.57e-21
383,4.29e-21
384,4.03e-21
385,3.79e-21
386,3.58e-21
387,3.4e-21
388,3.24e-21
389,3.12e-21
390,3.03e-21
391,2.97e-21
392,2.94e-21
393,2.93e-21
394,2.93e-21
395,2.95e-21
396,2.96e-21
397,2.96e-21
398,2.96e-21
399,2.93e-21
400,2.88e-21
401,2.8e-21
402,2.71e-21
403,2.58e-21
404,2.44e-21
405,2.29e-21
406,2.13e-21
407,1.96e-21
408,1.79e-21
409,1.63e-21
410,1.49e-21
411,1.35e-21
412,1.23e-21
413,1.12e-21
414,1.03e-21
415,9.49e-22
416,8.81e-22
417,8.21e-22
418,7.68e-22
419,7.21e-22
420,6.78e-22
421,6.38e-22
422,6e-22
423,5.64e-22
424,5.29e-22
425,4.96e-22
426,4.66e-22
427,4.37e-22
428,4.12e-22
429,3.88e-22
430,3.68e-22
431,3.49e-22
432,3.32e-22
433,3.17e-22
434,3.02e-22
435,2.87e-22
436,2.72e-22
437,2.56e-22
438,2.39e-22
439,2.22e-22
440,2.03e-22
441,1.84e-22
442,1.65e-22
443,1.47e-22
444,1.28e-22
445,1.11e-22
446,9.41e-23
447,7.9e-23
448,6.55e-23
449,5.35e-23
450,4.32e-23
451,3.43e-23
452,2.69e-23
453,2.09e-23
454,1.59e-23
455,1.2e-23
456,8.95e-24
457,6.58e-24
458,4.78e-24
459,3.43e-24
460,2.43e-24
461,1.7e-24
462,1.17e-24
463,8.01e-25
464,5.41e-25
465,3.61e-25
466,2.38e-25
467,1.55e-25
468,1e-25
469,6.4e-26
470,4.04e-26
471,2.53e-26
472,1.56e-26
473,9.56e-27
474,5.79e-27
475,3.47e-27
476,2.06e-27
477,1.21e-27
478,7.06e-28
479,4.07e-28
480,2.33e-28
481,1.32e-28
482,7.4e-29
483,4.11e-29
484,2.27e-29
485,1.24e-29
486,6.71e-30
487,3.6e-30
488,1.92e-30
489,1.01e-30
490,5.32e-31
491,2.76e-31
492,1.43e-31
493,7.29e-32
494,3.7e-32
495,1.87e-32
496,9.34e-33
497,4.64e-33
498,2.29e-33
499,1.12e-33
500,5.44e-34
