# TRPN_WANG2023
# TRPN + HV = NO2 + 0.670*KET + 0.330*UALD  + 5.0000*DELTA_C 	     
# Absorption x-section from Wang et al., J. Phys. Chem. A 2023, 127, 987-999
# The article provides absorption x-sections and quantum yields for 3 terpene nitrates
# Data for a-pinene nitrate are used
# Average quantum yield from the article is used 
# Supplied by Dr. Nga Lee, reformatted by Dr. Golam Sarwar to make it compatible with CMAQ
# Points 
# With FAC, units are (cm^2/molecule)
# FAC=1.0
397	5.04E-21	0.23
398	4.12E-21	0.23
399	3.67E-21	0.23
400	4.32E-21	0.23
401	4.09E-21	0.23
402	4.02E-21	0.23
403	3.86E-21	0.23
404	3.21E-21	0.23
405	3.22E-21	0.23
406	2.72E-21	0.23
407	3.59E-21	0.23
408	3.38E-21	0.23
409	3.28E-21	0.23
410	2.54E-21	0.23
411	2.90E-21	0.23
412	2.93E-21	0.23
413	3.30E-21	0.23
414	2.95E-21	0.23
415	2.57E-21	0.23
416	2.11E-21	0.23
417	1.99E-21	0.23
418	3.14E-21	0.23
419	2.67E-21	0.23
420	2.78E-21	0.23
421	2.24E-21	0.23
422	2.16E-21	0.23
423	1.83E-21	0.23
424	2.23E-21	0.23
425	2.39E-21	0.23
426	1.94E-21	0.23
427	1.65E-21	0.23
428	1.43E-21	0.23
429	1.51E-21	0.23
430	1.93E-21	0.23
431	2.07E-21	0.23
432	1.71E-21	0.23
433	1.27E-21	0.23
434	7.57E-22	0.23
435	1.26E-21	0.23
436	1.67E-21	0.23
437	1.65E-21	0.23
438	1.17E-21	0.23
439	8.91E-22	0.23
440	7.23E-22	0.23
441	9.60E-22	0.23
442	1.28E-21	0.23
443	9.46E-22	0.23
444	6.85E-22	0.23
445	7.00E-22	0.23
446	4.67E-24	0.23
447	5.04E-22	0.23
448	8.15E-22	0.23
449	5.99E-22	0.23
450	1.11E-22	0.23
451	0.00E+00	0.23
452	0.00E+00	0.23
453	0.00E+00	0.23
454	2.43E-23	0.23
455	0.00E+00	0.23
456	0.00E+00	0.23
457	0.00E+00	0.23
458	0.00E+00	0.23
459	0.00E+00	0.23
460	0.00E+00	0.23
461	0.00E+00	0.23
462	0.00E+00	0.23
463	0.00E+00	0.23
464	0.00E+00	0.23
465	0.00E+00	0.23
466	0.00E+00	0.23
467	0.00E+00	0.23
468	0.00E+00	0.23
469	0.00E+00	0.23
470	0.00E+00	0.23
471	0.00E+00	0.23
472	0.00E+00	0.23
473	0.00E+00	0.23
474	0.00E+00	0.23
475	0.00E+00	0.23
476	0.00E+00	0.23
477	0.00E+00	0.23
478	0.00E+00	0.23
479	0.00E+00	0.23
480	0.00E+00	0.23
481	0.00E+00	0.23
482	0.00E+00	0.23
483	0.00E+00	0.23
484	0.00E+00	0.23
485	0.00E+00	0.23
486	0.00E+00	0.23
487	0.00E+00	0.23
488	0.00E+00	0.23
489	0.00E+00	0.23
490	0.00E+00	0.23
491	0.00E+00	0.23
492	0.00E+00	0.23
493	0.00E+00	0.23
494	0.00E+00	0.23
495	0.00E+00	0.23
496	0.00E+00	0.23
497	0.00E+00	0.23
498	0.00E+00	0.23
499	0.00E+00	0.23
500	0.00E+00	0.23
501	0.00E+00	0.23
502	0.00E+00	0.23
503	0.00E+00	0.23
504	0.00E+00	0.23
505	0.00E+00	0.23
