172	6.90e-19
174	5.50e-19
176	4.30e-19
178	3.40e-19
180	2.62e-19
182	1.98e-19
184	1.50e-19
186	1.10e-19
188	7.80e-20
190	5.35e-20
192	3.70e-20
194	2.56e-20
196	1.75e-20
198	1.20e-20
200	8.00e-21
202	5.40e-21
204	3.70e-21
206	2.45e-21
208	1.60e-21
210	1.04e-21
212	6.80e-22
214	4.40e-22
216	2.90e-22
218	1.90e-22
220	1.22e-22
222	8.09e-23
224	5.31e-23
226	3.49e-23
228	2.29e-23
230	1.51e-23
232	9.9e-24
234	6.5e-24
235	5.3e-24
