Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
72        	17:01:13  	831.5 	20.8  	52    	5.3      	208   	2.5        	4.7        	1710      	10.6
74        	17:01:15  	830.4 	20.7  	52    	5.6      	207   	2.5        	5.0        	1722      	10.5
76        	17:01:17  	829.3 	20.6  	52    	5.7      	205   	2.4        	5.2        	1733      	10.5
78        	17:01:19  	828.2 	20.6  	52    	5.9      	205   	2.5        	5.3        	1744      	10.5
80        	17:01:21  	827.2 	20.5  	52    	6.0      	206   	2.6        	5.4        	1755      	10.4
82        	17:01:23  	826.2 	20.4  	52    	6.2      	207   	2.8        	5.5        	1765      	10.3
84        	17:01:25  	825.2 	20.3  	53    	6.6      	208   	3.1        	5.8        	1776      	10.3
86        	17:01:27  	824.2 	20.3  	53    	7.1      	209   	3.4        	6.2        	1786      	10.3
88        	17:01:29  	823.2 	20.2  	53    	7.6      	209   	3.7        	6.6        	1796      	10.3
90        	17:01:31  	822.2 	20.1  	54    	8.0      	210   	4.0        	6.9        	1807      	10.4
92        	17:01:33  	821.4 	20.1  	54    	8.3      	210   	4.2        	7.2        	1817      	10.5
94        	17:01:35  	820.5 	20.0  	54    	8.7      	210   	4.4        	7.5        	1825      	10.4
96        	17:01:37  	819.7 	19.9  	54    	9.1      	211   	4.6        	7.8        	1833      	10.4
98        	17:01:39  	818.7 	19.8  	54    	9.5      	210   	4.7        	8.2        	1842      	10.3
100       	17:01:41  	817.8 	19.7  	55    	10.0     	209   	4.9        	8.7        	1853      	10.3
102       	17:01:43  	816.8 	19.6  	55    	10.4     	209   	5.1        	9.1        	1863      	10.2
104       	17:01:45  	815.8 	19.5  	55    	10.5     	209   	5.0        	9.2        	1874      	10.2
106       	17:01:47  	814.7 	19.4  	55    	10.6     	208   	5.0        	9.3        	1886      	10.1
108       	17:01:49  	813.6 	19.3  	55    	10.7     	207   	4.9        	9.5        	1897      	10.0
110       	17:01:51  	812.6 	19.2  	55    	10.7     	207   	4.8        	9.6        	1908      	10.0
112       	17:01:53  	811.7 	19.1  	55    	10.9     	206   	4.7        	9.8        	1918      	9.9
114       	17:01:55  	810.7 	19.1  	55    	11.0     	204   	4.5        	10.0       	1928      	9.9
116       	17:01:57  	809.8 	19.0  	55    	11.0     	204   	4.4        	10.1       	1938      	9.9
118       	17:01:59  	809.0 	19.0  	55    	11.1     	203   	4.4        	10.2       	1947      	9.8
120       	17:02:01  	808.1 	18.9  	55    	11.1     	203   	4.3        	10.2       	1956      	9.6
122       	17:02:03  	807.3 	18.9  	54    	11.2     	202   	4.2        	10.4       	1964      	9.4
124       	17:02:05  	806.4 	18.9  	54    	11.5     	201   	4.2        	10.7       	1973      	9.4
126       	17:02:07  	805.6 	19.0  	53    	11.9     	201   	4.2        	11.1       	1982      	9.3
128       	17:02:09  	804.7 	18.9  	52    	12.1     	200   	4.2        	11.4       	1992      	9.0
130       	17:02:11  	803.9 	18.7  	51    	12.4     	200   	4.3        	11.6       	2002      	8.5
132       	17:02:13  	803.0 	18.7  	50    	12.7     	200   	4.4        	11.9       	2010      	8.2
134       	17:02:15  	802.3 	18.8  	50    	13.0     	200   	4.4        	12.2       	2018      	8.2
136       	17:02:17  	801.6 	18.9  	49    	13.4     	200   	4.6        	12.6       	2025      	8.1
138       	17:02:19  	800.9 	18.8  	49    	13.9     	200   	4.7        	13.1       	2033      	7.8
140       	17:02:21  	800.2 	18.8  	48    	14.5     	200   	4.9        	13.6       	2040      	7.5
142       	17:02:23  	799.5 	18.8  	47    	14.9     	200   	5.0        	14.0       	2047      	7.3
144       	17:02:25  	798.8 	18.7  	47    	15.1     	200   	5.1        	14.2       	2056      	7.2
146       	17:02:27  	798.0 	18.6  	47    	15.3     	200   	5.1        	14.4       	2064      	7.0
148       	17:02:29  	797.2 	18.5  	47    	15.5     	200   	5.2        	14.6       	2073      	6.9
150       	17:02:31  	796.4 	18.5  	46    	15.7     	199   	5.1        	14.8       	2081      	6.8
152       	17:02:33  	795.7 	18.5  	46    	15.8     	198   	5.0        	15.0       	2089      	6.7
154       	17:02:35  	795.0 	18.4  	46    	16.0     	198   	4.9        	15.2       	2097      	6.7
156       	17:02:37  	794.2 	18.4  	46    	15.9     	197   	4.7        	15.2       	2104      	6.6
158       	17:02:39  	793.6 	18.4  	46    	15.9     	197   	4.6        	15.2       	2112      	6.5
160       	17:02:41  	792.9 	18.3  	46    	15.7     	196   	4.4        	15.1       	2119      	6.4
162       	17:02:43  	792.2 	18.2  	46    	15.8     	196   	4.3        	15.2       	2127      	6.3
164       	17:02:45  	791.5 	18.1  	46    	15.7     	195   	4.1        	15.2       	2134      	6.2
166       	17:02:47  	790.8 	18.1  	46    	15.8     	195   	4.0        	15.3       	2141      	6.2
168       	17:02:49  	790.1 	18.0  	46    	15.8     	195   	4.0        	15.3       	2149      	6.2
170       	17:02:51  	789.4 	17.9  	46    	15.9     	195   	4.0        	15.4       	2156      	6.1
172       	17:02:53  	788.7 	17.8  	46    	16.0     	195   	4.1        	15.5       	2164      	6.0
174       	17:02:55  	788.0 	17.8  	46    	16.0     	195   	4.1        	15.5       	2172      	6.0
176       	17:02:57  	787.3 	17.7  	46    	16.1     	194   	4.0        	15.6       	2180      	5.9
178       	17:02:59  	786.6 	17.6  	46    	16.1     	194   	3.9        	15.6       	2187      	5.8
180       	17:03:01  	786.0 	17.6  	45    	16.2     	194   	3.9        	15.7       	2194      	5.7
182       	17:03:03  	785.2 	17.6  	45    	16.0     	193   	3.7        	15.6       	2202      	5.7
184       	17:03:05  	784.5 	17.6  	45    	16.0     	193   	3.6        	15.6       	2210      	5.5
186       	17:03:07  	783.8 	17.5  	45    	16.0     	193   	3.5        	15.6       	2218      	5.4
188       	17:03:09  	782.9 	17.5  	45    	15.7     	193   	3.5        	15.3       	2228      	5.3
190       	17:03:11  	781.9 	17.4  	44    	15.5     	193   	3.4        	15.1       	2238      	5.2
192       	17:03:13  	781.0 	17.4  	44    	15.2     	193   	3.4        	14.8       	2248      	5.2
194       	17:03:15  	779.9 	17.4  	44    	15.0     	193   	3.4        	14.6       	2260      	5.2
196       	17:03:17  	778.8 	17.3  	45    	14.8     	193   	3.4        	14.4       	2272      	5.1
198       	17:03:19  	777.7 	17.3  	45    	14.5     	194   	3.5        	14.1       	2284      	5.1
200       	17:03:21  	776.8 	17.2  	45    	14.1     	196   	3.8        	13.6       	2294      	5.1
202       	17:03:23  	775.9 	17.0  	45    	13.7     	197   	4.1        	13.1       	2304      	5.0
204       	17:03:25  	775.0 	16.9  	45    	13.3     	199   	4.4        	12.6       	2314      	4.9
206       	17:03:27  	774.0 	16.8  	45    	13.1     	201   	4.7        	12.2       	2325      	4.9
208       	17:03:29  	773.1 	16.8  	46    	12.9     	203   	5.0        	11.9       	2335      	5.0
210       	17:03:31  	772.1 	16.7  	46    	12.7     	204   	5.2        	11.6       	2346      	5.0
212       	17:03:33  	771.1 	16.7  	46    	12.5     	206   	5.5        	11.2       	2357      	5.1
214       	17:03:35  	770.1 	16.7  	47    	12.1     	208   	5.7        	10.7       	2368      	5.2
216       	17:03:37  	769.1 	16.7  	47    	11.7     	211   	6.0        	10.1       	2380      	5.3
218       	17:03:39  	768.0 	16.6  	47    	11.4     	213   	6.2        	9.6        	2391      	5.4
220       	17:03:41  	767.0 	16.5  	48    	11.3     	213   	6.2        	9.4        	2403      	5.4
222       	17:03:43  	766.0 	16.4  	48    	11.0     	214   	6.2        	9.1        	2414      	5.4
224       	17:03:45  	765.0 	16.3  	48    	10.8     	215   	6.2        	8.8        	2425      	5.4
226       	17:03:47  	764.0 	16.2  	48    	10.4     	216   	6.2        	8.4        	2435      	5.3
228       	17:03:49  	763.0 	16.1  	48    	10.1     	219   	6.3        	7.9        	2447      	5.2
230       	17:03:51  	761.9 	16.0  	48    	9.7      	220   	6.3        	7.4        	2458      	5.1
232       	17:03:53  	760.9 	15.8  	49    	9.4      	222   	6.3        	7.0        	2470      	5.0
234       	17:03:55  	759.8 	15.7  	49    	9.3      	224   	6.4        	6.7        	2482      	5.0
236       	17:03:57  	758.8 	15.6  	49    	9.1      	225   	6.4        	6.5        	2495      	4.9
238       	17:03:59  	757.7 	15.5  	49    	8.9      	226   	6.4        	6.2        	2506      	4.9
240       	17:04:01  	756.7 	15.4  	50    	8.7      	227   	6.4        	5.9        	2518      	4.9
242       	17:04:03  	755.5 	15.3  	50    	8.4      	229   	6.4        	5.5        	2529      	4.9
244       	17:04:05  	754.4 	15.1  	50    	8.2      	231   	6.4        	5.2        	2542      	4.8
246       	17:04:07  	753.3 	14.9  	51    	8.1      	232   	6.4        	5.0        	2555      	4.8
248       	17:04:09  	752.1 	14.8  	51    	8.0      	232   	6.3        	4.9        	2569      	4.8
250       	17:04:11  	750.9 	14.7  	51    	7.9      	233   	6.3        	4.8        	2582      	4.8
252       	17:04:13  	749.8 	14.7  	52    	7.5      	235   	6.1        	4.3        	2595      	4.9
254       	17:04:15  	748.8 	14.6  	52    	6.9      	237   	5.8        	3.8        	2608      	5.0
256       	17:04:17  	747.8 	14.5  	53    	6.4      	240   	5.6        	3.2        	2619      	5.0
258       	17:04:19  	746.8 	14.4  	53    	6.0      	243   	5.4        	2.7        	2629      	5.1
260       	17:04:21  	745.9 	14.3  	54    	5.7      	246   	5.2        	2.3        	2639      	5.0
262       	17:04:23  	744.9 	14.2  	54    	5.3      	249   	5.0        	1.9        	2650      	5.0
264       	17:04:25  	744.0 	14.1  	54    	5.0      	253   	4.8        	1.5        	2661      	5.0
266       	17:04:27  	743.1 	14.0  	55    	4.9      	258   	4.8        	1.0        	2671      	5.1
268       	17:04:29  	742.2 	14.0  	55    	4.7      	263   	4.7        	0.6        	2681      	5.2
270       	17:04:31  	741.3 	14.0  	56    	4.6      	268   	4.6        	0.2        	2691      	5.3
272       	17:04:33  	740.6 	14.0  	56    	4.7      	269   	4.7        	0.1        	2699      	5.3
274       	17:04:35  	739.9 	13.9  	56    	4.9      	269   	4.9        	0.1        	2707      	5.3
276       	17:04:37  	739.2 	13.9  	56    	5.0      	269   	5.0        	0.1        	2716      	5.3
278       	17:04:39  	738.4 	13.8  	56    	5.3      	269   	5.3        	0.1        	2725      	5.2
280       	17:04:41  	737.6 	13.8  	56    	5.6      	268   	5.6        	0.2        	2734      	5.2
282       	17:04:43  	736.8 	13.7  	56    	5.8      	267   	5.8        	0.3        	2743      	5.0
284       	17:04:45  	736.1 	13.7  	55    	6.1      	266   	6.1        	0.4        	2751      	4.9
286       	17:04:47  	735.4 	13.6  	55    	6.2      	265   	6.2        	0.5        	2758      	4.8
288       	17:04:49  	734.8 	13.5  	55    	6.4      	265   	6.4        	0.6        	2766      	4.7
290       	17:04:51  	734.1 	13.5  	55    	6.6      	263   	6.6        	0.8        	2774      	4.6
292       	17:04:53  	733.4 	13.4  	55    	6.8      	262   	6.7        	0.9        	2781      	4.5
294       	17:04:55  	732.8 	13.4  	55    	7.0      	262   	6.9        	1.0        	2789      	4.4
296       	17:04:57  	732.1 	13.3  	54    	7.2      	260   	7.1        	1.2        	2797      	4.3
298       	17:04:59  	731.4 	13.3  	54    	7.3      	261   	7.2        	1.2        	2804      	4.2
300       	17:05:01  	730.7 	13.2  	54    	7.3      	261   	7.2        	1.2        	2813      	4.1
302       	17:05:03  	730.0 	13.2  	54    	7.3      	261   	7.2        	1.2        	2821      	4.0
304       	17:05:05  	729.3 	13.1  	54    	7.5      	259   	7.4        	1.4        	2829      	4.0
306       	17:05:07  	728.6 	13.1  	53    	7.7      	259   	7.6        	1.5        	2837      	3.8
308       	17:05:09  	727.9 	13.0  	52    	8.0      	258   	7.8        	1.6        	2845      	3.5
310       	17:05:11  	727.2 	13.0  	52    	8.2      	258   	8.0        	1.7        	2854      	3.3
312       	17:05:13  	726.5 	13.0  	51    	8.3      	257   	8.1        	1.8        	2861      	3.0
314       	17:05:15  	725.9 	13.1  	49    	8.5      	257   	8.3        	1.9        	2869      	2.7
316       	17:05:17  	725.2 	13.1  	48    	8.7      	257   	8.5        	2.0        	2876      	2.4
318       	17:05:19  	724.5 	13.0  	47    	9.2      	256   	8.9        	2.2        	2884      	2.0
320       	17:05:21  	723.9 	13.0  	46    	9.5      	255   	9.2        	2.4        	2892      	1.7
322       	17:05:23  	723.3 	13.0  	45    	9.9      	254   	9.5        	2.7        	2899      	1.4
324       	17:05:25  	722.6 	12.9  	45    	10.0     	254   	9.6        	2.8        	2906      	1.2
326       	17:05:27  	722.0 	12.8  	44    	10.2     	254   	9.8        	2.9        	2913      	1.0
328       	17:05:29  	721.4 	12.8  	44    	10.3     	253   	9.9        	3.0        	2920      	0.8
330       	17:05:31  	720.8 	12.7  	44    	10.5     	253   	10.0       	3.1        	2928      	0.7
332       	17:05:33  	720.2 	12.7  	43    	10.7     	253   	10.2       	3.2        	2935      	0.5
334       	17:05:35  	719.6 	12.6  	43    	10.8     	253   	10.3       	3.2        	2942      	0.3
336       	17:05:37  	719.0 	12.6  	42    	10.9     	252   	10.4       	3.3        	2949      	0.1
338       	17:05:39  	718.4 	12.5  	42    	11.0     	253   	10.5       	3.2        	2956      	-0.1
340       	17:05:41  	717.8 	12.5  	41    	10.9     	254   	10.5       	3.1        	2963      	-0.5
342       	17:05:43  	717.2 	12.4  	40    	10.9     	254   	10.5       	3.1        	2970      	-0.8
344       	17:05:45  	716.6 	12.4  	39    	10.9     	254   	10.5       	3.0        	2977      	-1.0
346       	17:05:47  	715.9 	12.4  	38    	10.9     	255   	10.5       	2.9        	2984      	-1.3
348       	17:05:49  	715.3 	12.3  	38    	10.8     	256   	10.5       	2.7        	2992      	-1.7
350       	17:05:51  	714.7 	12.3  	37    	10.8     	256   	10.5       	2.7        	2999      	-2.0
352       	17:05:53  	714.1 	12.2  	36    	10.8     	256   	10.5       	2.6        	3006      	-2.2
354       	17:05:55  	713.5 	12.2  	36    	10.8     	256   	10.5       	2.6        	3013      	-2.4
356       	17:05:57  	712.9 	12.1  	36    	10.8     	257   	10.5       	2.5        	3020      	-2.6
358       	17:05:59  	712.3 	12.1  	35    	10.8     	257   	10.5       	2.4        	3027      	-2.9
360       	17:06:01  	711.7 	12.0  	34    	10.7     	258   	10.5       	2.3        	3034      	-3.1
362       	17:06:03  	711.1 	11.9  	34    	10.7     	258   	10.5       	2.2        	3041      	-3.4
364       	17:06:05  	710.4 	11.9  	34    	10.7     	259   	10.5       	2.1        	3049      	-3.6
366       	17:06:07  	709.8 	11.8  	33    	10.7     	259   	10.5       	2.0        	3056      	-3.8
368       	17:06:09  	709.2 	11.8  	33    	10.9     	259   	10.7       	2.0        	3064      	-4.1
370       	17:06:11  	708.5 	11.7  	32    	11.1     	260   	10.9       	1.9        	3072      	-4.4
372       	17:06:13  	707.8 	11.6  	31    	11.2     	261   	11.1       	1.8        	3079      	-4.7
374       	17:06:15  	707.1 	11.6  	31    	11.4     	261   	11.3       	1.7        	3088      	-5.0
376       	17:06:17  	706.5 	11.6  	30    	11.5     	262   	11.4       	1.7        	3096      	-5.4
378       	17:06:19  	705.8 	11.6  	29    	11.7     	262   	11.6       	1.7        	3104      	-5.7
380       	17:06:21  	705.0 	11.6  	28    	11.9     	262   	11.8       	1.7        	3113      	-6.1
382       	17:06:23  	704.3 	11.5  	28    	12.3     	261   	12.2       	1.9        	3121      	-6.5
384       	17:06:25  	703.6 	11.5  	27    	12.7     	260   	12.5       	2.1        	3130      	-6.8
386       	17:06:27  	702.8 	11.4  	26    	13.1     	260   	12.9       	2.3        	3139      	-7.1
388       	17:06:29  	702.1 	11.4  	26    	13.3     	259   	13.1       	2.5        	3147      	-7.3
390       	17:06:31  	701.4 	11.4  	26    	13.6     	259   	13.3       	2.7        	3156      	-7.5
392       	17:06:33  	700.7 	11.4  	26    	13.8     	258   	13.5       	2.9        	3165      	-7.6
394       	17:06:35  	700.0 	11.3  	25    	14.1     	257   	13.7       	3.2        	3173      	-7.7
396       	17:06:37  	699.3 	11.3  	25    	14.4     	255   	13.9       	3.6        	3181      	-7.8
398       	17:06:39  	698.7 	11.2  	25    	14.8     	254   	14.2       	4.0        	3188      	-7.8
400       	17:06:41  	698.1 	11.2  	25    	15.0     	253   	14.4       	4.3        	3195      	-7.8
402       	17:06:43  	697.5 	11.2  	26    	15.1     	253   	14.4       	4.5        	3203      	-7.8
404       	17:06:45  	696.9 	11.2  	26    	15.2     	252   	14.5       	4.6        	3210      	-7.7
406       	17:06:47  	696.3 	11.2  	26    	15.3     	252   	14.5       	4.8        	3217      	-7.7
408       	17:06:49  	695.7 	11.1  	26    	15.4     	251   	14.6       	5.0        	3224      	-7.7
410       	17:06:51  	695.1 	11.1  	26    	15.5     	250   	14.6       	5.2        	3231      	-7.7
412       	17:06:53  	694.5 	11.0  	26    	15.6     	250   	14.6       	5.4        	3238      	-7.8
414       	17:06:55  	693.9 	10.9  	26    	15.6     	250   	14.6       	5.4        	3245      	-7.8
416       	17:06:57  	693.3 	10.8  	26    	15.6     	249   	14.6       	5.5        	3252      	-7.9
418       	17:06:59  	692.7 	10.7  	26    	15.6     	249   	14.6       	5.5        	3259      	-7.9
420       	17:07:01  	692.2 	10.7  	26    	15.7     	249   	14.7       	5.5        	3266      	-7.9
422       	17:07:03  	691.5 	10.6  	26    	15.8     	250   	14.8       	5.5        	3273      	-7.9
424       	17:07:05  	690.9 	10.6  	26    	15.8     	250   	14.8       	5.5        	3281      	-7.9
426       	17:07:07  	690.3 	10.6  	26    	16.0     	250   	15.0       	5.5        	3288      	-7.9
428       	17:07:09  	689.7 	10.5  	27    	16.1     	250   	15.1       	5.5        	3296      	-7.8
430       	17:07:11  	689.1 	10.5  	27    	16.2     	250   	15.2       	5.5        	3303      	-7.8
432       	17:07:13  	688.5 	10.4  	27    	16.2     	251   	15.3       	5.4        	3310      	-7.8
434       	17:07:15  	687.9 	10.3  	27    	16.4     	251   	15.5       	5.3        	3318      	-7.9
436       	17:07:17  	687.3 	10.2  	27    	16.5     	252   	15.7       	5.2        	3325      	-7.9
438       	17:07:19  	686.7 	10.1  	27    	16.7     	252   	15.9       	5.1        	3332      	-7.9
440       	17:07:21  	686.1 	10.1  	27    	16.6     	253   	15.9       	4.9        	3339      	-8.0
442       	17:07:23  	685.5 	10.0  	27    	16.7     	253   	16.0       	4.8        	3347      	-8.0
444       	17:07:25  	684.9 	9.9   	27    	16.8     	254   	16.1       	4.7        	3354      	-8.0
446       	17:07:27  	684.2 	9.8   	27    	16.9     	254   	16.3       	4.6        	3362      	-8.1
448       	17:07:29  	683.6 	9.8   	27    	17.1     	255   	16.5       	4.5        	3370      	-8.1
450       	17:07:31  	682.9 	9.7   	27    	17.3     	255   	16.7       	4.4        	3378      	-8.1
452       	17:07:33  	682.3 	9.6   	28    	17.4     	256   	16.9       	4.3        	3386      	-8.1
454       	17:07:35  	681.6 	9.6   	28    	17.6     	256   	17.1       	4.3        	3394      	-8.1
456       	17:07:37  	681.0 	9.6   	28    	17.8     	256   	17.3       	4.3        	3401      	-8.0
458       	17:07:39  	680.4 	9.5   	28    	18.0     	257   	17.5       	4.2        	3409      	-8.0
460       	17:07:41  	679.8 	9.5   	28    	18.2     	257   	17.7       	4.2        	3416      	-8.0
462       	17:07:43  	679.2 	9.4   	28    	18.5     	257   	18.0       	4.2        	3424      	-7.9
464       	17:07:45  	678.6 	9.4   	29    	18.8     	257   	18.3       	4.2        	3431      	-7.9
466       	17:07:47  	678.0 	9.3   	29    	18.9     	257   	18.4       	4.2        	3438      	-7.9
468       	17:07:49  	677.4 	9.2   	29    	19.0     	257   	18.5       	4.2        	3446      	-7.9
470       	17:07:51  	676.8 	9.2   	29    	19.1     	257   	18.6       	4.2        	3453      	-8.0
472       	17:07:53  	676.2 	9.1   	29    	19.2     	257   	18.7       	4.2        	3460      	-8.0
474       	17:07:55  	675.6 	9.0   	29    	19.3     	257   	18.8       	4.2        	3467      	-8.0
476       	17:07:57  	675.0 	8.9   	29    	19.4     	257   	18.9       	4.2        	3474      	-8.1
478       	17:07:59  	674.5 	8.9   	29    	19.5     	258   	19.0       	4.2        	3481      	-8.1
480       	17:08:01  	673.9 	8.8   	29    	19.4     	257   	18.9       	4.2        	3488      	-8.2
482       	17:08:03  	673.3 	8.8   	29    	19.4     	257   	18.9       	4.2        	3496      	-8.2
484       	17:08:05  	672.7 	8.7   	29    	19.4     	257   	18.9       	4.2        	3503      	-8.2
486       	17:08:07  	672.1 	8.6   	29    	19.4     	257   	18.9       	4.2        	3510      	-8.3
488       	17:08:09  	671.5 	8.5   	29    	19.3     	257   	18.8       	4.2        	3518      	-8.3
490       	17:08:11  	670.9 	8.5   	29    	19.3     	257   	18.8       	4.2        	3525      	-8.3
492       	17:08:13  	670.3 	8.4   	29    	19.3     	257   	18.8       	4.2        	3533      	-8.3
494       	17:08:15  	669.7 	8.3   	29    	19.2     	257   	18.7       	4.3        	3540      	-8.4
496       	17:08:17  	669.1 	8.3   	30    	19.2     	257   	18.7       	4.3        	3547      	-8.4
498       	17:08:19  	668.5 	8.2   	30    	19.2     	257   	18.7       	4.3        	3554      	-8.4
500       	17:08:21  	667.9 	8.1   	30    	19.2     	257   	18.7       	4.3        	3561      	-8.4
502       	17:08:23  	667.3 	8.1   	30    	19.3     	257   	18.8       	4.3        	3569      	-8.4
504       	17:08:25  	666.7 	8.0   	30    	19.3     	257   	18.8       	4.4        	3576      	-8.4
506       	17:08:27  	666.1 	7.9   	30    	19.3     	257   	18.8       	4.4        	3583      	-8.4
508       	17:08:29  	665.6 	7.9   	31    	19.4     	257   	18.9       	4.4        	3591      	-8.4
510       	17:08:31  	665.0 	7.8   	31    	19.4     	257   	18.9       	4.4        	3598      	-8.3
512       	17:08:33  	664.4 	7.7   	31    	19.5     	257   	19.0       	4.4        	3606      	-8.3
514       	17:08:35  	663.8 	7.7   	31    	19.6     	257   	19.1       	4.4        	3613      	-8.2
516       	17:08:37  	663.2 	7.6   	32    	19.6     	257   	19.1       	4.4        	3621      	-8.0
518       	17:08:39  	662.6 	7.5   	33    	19.6     	257   	19.1       	4.4        	3628      	-7.8
520       	17:08:41  	662.0 	7.4   	33    	19.6     	257   	19.1       	4.4        	3635      	-7.6
522       	17:08:43  	661.4 	7.4   	34    	19.7     	257   	19.2       	4.4        	3643      	-7.4
524       	17:08:45  	660.8 	7.3   	35    	19.6     	257   	19.1       	4.4        	3650      	-7.2
526       	17:08:47  	660.2 	7.2   	36    	19.6     	257   	19.1       	4.4        	3658      	-6.9
528       	17:08:49  	659.6 	7.1   	36    	19.5     	257   	19.0       	4.4        	3665      	-6.7
530       	17:08:51  	659.0 	7.1   	37    	19.5     	257   	19.0       	4.4        	3673      	-6.5
532       	17:08:53  	658.4 	7.0   	38    	19.5     	257   	19.0       	4.4        	3680      	-6.4
534       	17:08:55  	657.8 	6.9   	38    	19.4     	257   	18.9       	4.3        	3687      	-6.4
536       	17:08:57  	657.3 	6.8   	38    	19.4     	257   	18.9       	4.3        	3694      	-6.3
538       	17:08:59  	656.7 	6.8   	39    	19.3     	257   	18.8       	4.3        	3701      	-6.2
540       	17:09:01  	656.1 	6.7   	39    	19.3     	257   	18.8       	4.3        	3708      	-6.2
542       	17:09:03  	655.5 	6.6   	39    	19.3     	257   	18.8       	4.3        	3715      	-6.2
544       	17:09:05  	655.0 	6.5   	40    	19.3     	257   	18.8       	4.3        	3723      	-6.1
546       	17:09:07  	654.4 	6.5   	40    	19.3     	257   	18.8       	4.3        	3730      	-6.1
548       	17:09:09  	653.8 	6.4   	40    	19.3     	257   	18.8       	4.3        	3738      	-6.1
550       	17:09:11  	653.2 	6.3   	40    	19.2     	257   	18.7       	4.3        	3745      	-6.1
552       	17:09:13  	652.6 	6.3   	41    	19.2     	257   	18.7       	4.3        	3752      	-6.1
554       	17:09:15  	652.0 	6.2   	41    	19.2     	257   	18.7       	4.3        	3760      	-6.1
556       	17:09:17  	651.4 	6.1   	41    	19.2     	257   	18.7       	4.3        	3767      	-6.1
