2024-08-27 16:50:53,401 - value: 20.54
2024-08-27 16:50:53,404 - value: --
2024-08-27 16:50:53,409 - value: 20.54
2024-08-27 16:50:53,409 - value: 20.54
2024-08-27 16:50:54,401 - value: 20.73
2024-08-27 16:50:55,401 - value: 21.03
2024-08-27 16:50:56,401 - value: 21.23
2024-08-27 16:50:57,404 - value: 21.12
2024-08-27 16:50:57,909 - value: 21.17
2024-08-27 16:50:58,906 - value: 21.20
2024-08-27 16:50:59,906 - value: 21.21
2024-08-27 16:51:00,908 - value: 20.83
2024-08-27 16:51:01,410 - value: 20.73
2024-08-27 16:51:02,411 - value: 20.73
2024-08-27 16:51:03,410 - value: 20.94
2024-08-27 16:51:04,428 - value: 20.73
2024-08-27 16:51:05,436 - value: 20.52
2024-08-27 16:51:05,941 - value: 21.29
2024-08-27 16:51:06,448 - value: 21.84
2024-08-27 16:51:06,945 - value: 21.11
2024-08-27 16:51:07,954 - value: 20.94
2024-08-27 16:51:08,957 - value: 21.39
2024-08-27 16:51:09,461 - value: 21.39
2024-08-27 16:51:09,463 - value: 21.39
2024-08-27 16:51:09,966 - value: 21.39
2024-08-27 16:51:10,968 - value: 21.39
2024-08-27 16:51:11,974 - value: 21.39
2024-08-27 16:51:12,477 - value: 21.62
2024-08-27 16:51:12,981 - value: 21.21
2024-08-27 16:51:14,487 - value: 20.81
2024-08-27 16:51:14,990 - value: 20.81
2024-08-27 16:51:15,491 - value: --
2024-08-27 16:51:15,993 - value: 21.21
2024-08-27 16:51:17,000 - value: 21.99
2024-08-27 16:51:17,506 - value: 22.76
2024-08-27 16:51:18,015 - value: 22.76
2024-08-27 16:51:18,522 - value: 22.05
2024-08-27 16:51:19,535 - value: 22.06
2024-08-27 16:51:20,548 - value: 22.06
2024-08-27 16:51:20,549 - value: 22.06
2024-08-27 16:51:21,545 - value: --
2024-08-27 16:51:22,552 - value: 22.05
2024-08-27 16:51:23,052 - value: 22.04
2024-08-27 16:51:23,619 - value: 22.04
2024-08-27 16:51:24,058 - value: 22.16
2024-08-27 16:51:25,060 - value: 22.04
2024-08-27 16:51:25,561 - value: 21.88
2024-08-27 16:51:26,563 - value: 21.35
2024-08-27 16:51:27,564 - value: 20.98
2024-08-27 16:51:28,570 - value: 20.76
2024-08-27 16:51:29,569 - value: 20.64
2024-08-27 16:51:30,069 - value: 20.48
2024-08-27 16:51:31,073 - value: 20.37
2024-08-27 16:51:32,099 - value: 20.40
2024-08-27 16:51:33,070 - value: 20.62
2024-08-27 16:51:34,071 - value: 20.83
2024-08-27 16:51:34,572 - value: 21.04
2024-08-27 16:51:35,572 - value: 21.22
2024-08-27 16:51:36,573 - value: 21.45
2024-08-27 16:51:37,574 - value: 21.64
2024-08-27 16:51:38,075 - value: 21.76
2024-08-27 16:51:39,076 - value: 21.82
2024-08-27 16:51:40,078 - value: 21.86
2024-08-27 16:51:41,078 - value: 22.02
2024-08-27 16:51:42,079 - value: 22.08
2024-08-27 16:51:42,586 - value: 22.01
2024-08-27 16:51:43,584 - value: 22.01
2024-08-27 16:51:44,583 - value: 22.04
2024-08-27 16:51:45,584 - value: 21.94
2024-08-27 16:51:46,587 - value: 21.57
2024-08-27 16:51:47,092 - value: 21.29
2024-08-27 16:51:48,092 - value: 21.18
2024-08-27 16:51:49,089 - value: 21.25
2024-08-27 16:51:50,090 - value: 21.52
2024-08-27 16:51:51,092 - value: 21.55
2024-08-27 16:51:51,597 - value: 21.54
2024-08-27 16:51:52,596 - value: 21.31
2024-08-27 16:51:53,608 - value: 21.23
2024-08-27 16:51:54,616 - value: 21.04
2024-08-27 16:51:55,693 - value: 21.30
2024-08-27 16:51:56,122 - value: 21.86
2024-08-27 16:51:57,129 - value: 21.88
2024-08-27 16:51:57,631 - value: 21.90
2024-08-27 16:51:58,134 - value: 21.83
2024-08-27 16:51:59,142 - value: 21.85
2024-08-27 16:52:00,146 - value: 21.85
2024-08-27 16:52:00,650 - value: 21.86
2024-08-27 16:52:01,656 - value: 21.87
2024-08-27 16:52:02,662 - value: 21.89
2024-08-27 16:52:03,668 - value: 21.92
2024-08-27 16:52:04,172 - value: 21.96
2024-08-27 16:52:05,176 - value: 22.01
2024-08-27 16:52:06,179 - value: 21.87
2024-08-27 16:52:06,181 - value: 21.87
2024-08-27 16:52:06,682 - value: 21.87
2024-08-27 16:52:07,184 - value: --
2024-08-27 16:52:07,685 - value: --
2024-08-27 16:52:08,188 - value: 21.74
2024-08-27 16:52:08,190 - value: 21.53
2024-08-27 16:52:08,689 - value: 21.59
2024-08-27 16:52:09,195 - value: 21.74
2024-08-27 16:52:09,693 - value: 21.88
2024-08-27 16:52:10,202 - value: 21.88
2024-08-27 16:52:10,698 - value: 21.74
2024-08-27 16:52:11,201 - value: 21.74
2024-08-27 16:52:12,707 - value: 21.05
2024-08-27 16:52:13,211 - value: 20.84
2024-08-27 16:52:13,213 - value: 20.84
2024-08-27 16:52:14,216 - value: 20.81
2024-08-27 16:52:15,221 - value: 20.80
2024-08-27 16:52:15,724 - value: 20.93
2024-08-27 16:52:16,235 - value: 20.80
2024-08-27 16:52:16,731 - value: 21.07
2024-08-27 16:52:17,738 - value: 21.21
2024-08-27 16:52:18,740 - value: 21.24
2024-08-27 16:52:19,244 - value: 21.27
2024-08-27 16:52:19,745 - value: 21.32
2024-08-27 16:52:20,251 - value: 21.40
2024-08-27 16:52:21,260 - value: 21.51
2024-08-27 16:52:22,265 - value: 21.59
2024-08-27 16:52:23,269 - value: 21.71
2024-08-27 16:52:24,280 - value: 21.78
2024-08-27 16:52:24,777 - value: 21.71
2024-08-27 16:52:24,779 - value: 21.91
2024-08-27 16:52:25,784 - value: 22.14
2024-08-27 16:52:26,290 - value: 22.37
2024-08-27 16:52:26,789 - value: 22.24
2024-08-27 16:52:27,294 - value: 22.33
2024-08-27 16:52:27,792 - value: 22.13
2024-08-27 16:52:28,797 - value: 22.02
2024-08-27 16:52:29,800 - value: 22.02
2024-08-27 16:52:29,802 - value: --
2024-08-27 16:52:30,307 - value: 21.79
2024-08-27 16:52:31,308 - value: 21.45
2024-08-27 16:52:32,317 - value: 22.13
2024-08-27 16:52:32,882 - value: 22.15
2024-08-27 16:52:33,323 - value: 22.18
2024-08-27 16:52:33,832 - value: 22.18
2024-08-27 16:52:34,329 - value: --
2024-08-27 16:52:34,830 - value: 21.79
2024-08-27 16:52:35,335 - value: 21.42
2024-08-27 16:52:35,841 - value: 21.42
2024-08-27 16:52:36,342 - value: --
2024-08-27 16:52:36,844 - value: --
2024-08-27 16:52:36,846 - value: --
2024-08-27 16:52:37,850 - value: --
2024-08-27 16:52:38,354 - value: 21.66
2024-08-27 16:52:38,858 - value: 21.54
2024-08-27 16:52:39,365 - value: 21.54
2024-08-27 16:52:40,370 - value: --
2024-08-27 16:52:40,873 - value: 21.90
2024-08-27 16:52:41,374 - value: 21.66
2024-08-27 16:52:42,378 - value: 21.43
2024-08-27 16:52:42,380 - value: 21.43
2024-08-27 16:52:42,881 - value: --
2024-08-27 16:52:43,384 - value: --
2024-08-27 16:52:43,887 - value: 22.31
2024-08-27 16:52:43,890 - value: 21.90
2024-08-27 16:52:44,894 - value: 21.50
2024-08-27 16:52:45,900 - value: 21.50
2024-08-27 16:52:45,902 - value: --
2024-08-27 16:52:46,404 - value: 22.55
2024-08-27 16:52:46,906 - value: 22.31
2024-08-27 16:52:47,907 - value: 22.06
2024-08-27 16:52:48,410 - value: 22.06
2024-08-27 16:52:49,411 - value: --
2024-08-27 16:52:49,918 - value: 22.47
2024-08-27 16:52:50,922 - value: 22.50
2024-08-27 16:52:50,923 - value: 22.50
2024-08-27 16:52:51,425 - value: 22.47
2024-08-27 16:52:51,954 - value: 22.34
2024-08-27 16:52:52,932 - value: 22.25
2024-08-27 16:52:53,434 - value: 22.35
2024-08-27 16:52:53,436 - value: 22.35
2024-08-27 16:52:54,441 - value: 22.33
2024-08-27 16:52:54,944 - value: 22.36
2024-08-27 16:52:55,445 - value: 22.58
2024-08-27 16:52:56,448 - value: 22.84
2024-08-27 16:52:56,949 - value: 22.84
2024-08-27 16:52:57,453 - value: 22.84
2024-08-27 16:52:57,455 - value: 22.58
2024-08-27 16:52:58,457 - value: 22.33
2024-08-27 16:52:58,459 - value: 22.33
2024-08-27 16:52:58,959 - value: 22.58
2024-08-27 16:52:59,965 - value: 22.58
2024-08-27 16:53:00,969 - value: 22.58
2024-08-27 16:53:01,975 - value: 22.58
2024-08-27 16:53:02,981 - value: --
2024-08-27 16:53:03,485 - value: --
2024-08-27 16:53:03,487 - value: --
2024-08-27 16:53:04,490 - value: --
2024-08-27 16:53:04,994 - value: --
2024-08-27 16:53:05,497 - value: --
2024-08-27 16:53:05,997 - value: 23.26
2024-08-27 16:53:07,004 - value: 23.27
2024-08-27 16:53:07,508 - value: 23.28
2024-08-27 16:53:08,010 - value: 23.27
2024-08-27 16:53:09,016 - value: 23.42
2024-08-27 16:53:09,517 - value: 23.34
2024-08-27 16:53:10,527 - value: 23.25
2024-08-27 16:53:11,527 - value: 23.20
2024-08-27 16:53:12,528 - value: 23.14
2024-08-27 16:53:13,030 - value: 23.14
2024-08-27 16:53:13,533 - value: 22.89
2024-08-27 16:53:14,539 - value: 22.58
2024-08-27 16:53:14,541 - value: 22.58
2024-08-27 16:53:15,044 - value: 23.20
2024-08-27 16:53:16,050 - value: 22.84
2024-08-27 16:53:16,553 - value: 22.48
2024-08-27 16:53:17,056 - value: 22.48
2024-08-27 16:53:17,560 - value: --
2024-08-27 16:53:18,064 - value: --
2024-08-27 16:53:18,066 - value: --
2024-08-27 16:53:18,567 - value: 22.39
2024-08-27 16:53:18,568 - value: 22.39
2024-08-27 16:53:19,576 - value: 22.56
2024-08-27 16:53:20,586 - value: 22.57
2024-08-27 16:53:21,086 - value: 22.57
2024-08-27 16:53:21,588 - value: 22.50
2024-08-27 16:53:22,091 - value: 22.57
2024-08-27 16:53:22,098 - value: 22.54
2024-08-27 16:53:23,103 - value: 22.47
2024-08-27 16:53:24,106 - value: 22.49
2024-08-27 16:53:25,109 - value: 22.45
2024-08-27 16:53:25,611 - value: 22.49
2024-08-27 16:53:26,114 - value: 22.41
2024-08-27 16:53:26,617 - value: 22.31
2024-08-27 16:53:26,618 - value: 22.31
2024-08-27 16:53:27,622 - value: 22.32
2024-08-27 16:53:28,627 - value: 22.33
2024-08-27 16:53:29,633 - value: 22.38
2024-08-27 16:53:29,635 - value: 22.42
2024-08-27 16:53:30,135 - value: 22.42
2024-08-27 16:53:30,638 - value: --
2024-08-27 16:53:31,646 - value: --
2024-08-27 16:53:32,146 - value: 22.26
2024-08-27 16:53:32,147 - value: 22.26
2024-08-27 16:53:33,149 - value: 22.26
2024-08-27 16:53:34,155 - value: --
2024-08-27 16:53:34,659 - value: 22.43
2024-08-27 16:53:34,661 - value: 22.43
