time_local,nDodecane,Ethane_WAS,Ethene_WAS,Propane_WAS,Propene_WAS,Ethyne_WAS,nButane_WAS,iButane_WAS,t2Butene_WAS,c2Butene_WAS,x13_Butadiene_WAS,nPentane_WAS,iPentane_WAS,x1_Pentene_WAS,t2Pentene_WAS,c2Pentene_WAS,x3_MethylPentane_WAS,nHexane_WAS,nHeptane_WAS,nOctane_WAS,nNonane_WAS,nDecane_WAS,CycloPentane_WAS,Isoprene_WAS,x22_DiMethylButane_WAS,Hex1ene,x24_Dimethylpentane,Cyclohexane,x3_Methylhexane,x224_TriMethylPentane_WAS,x234_Trimethylpentane,x3_Methylheptane,MethylCycloHexane_WAS,MethylCycloPentane_WAS,x2_Methylhexane,x1_Butene_WAS,x23_Dimethylbutane,x2_MethylPentane_WAS,x23_Dimethylpentane,nUndecane,x2_Methylheptane,m_p_Xylene_WAS,Benzene_PTR,Toluene_PTR,Ethyl_WAS,o_Xylene_WAS,x135_TriMethylBenzene_WAS,x124_TriMethylBenzene_WAS,nPropylBenzene_WAS,iPropylBenzene_WAS,x2_EthylToluene_WAS,x3_x4_EthylToluene_WAS,mDiethylbenzene,pDiethylbenzene,Styrene_PTR,x123_TriMethylBenzene_WAS
2024-08-05 06:30:00+00:00,,1.27525,0.09,0.33575,0.0335,0.0535,0.11375,0.06475,,0.0035,0.001,0.0655,0.08975,0.004,0.0055,0.00375,0.015,0.0285,0.014249999999999999,0.0052499999999999995,0.0055,0.00825,0.00525,0.14225000000000002,0.003,,,,,0.020749999999999998,,,0.0072499999999999995,0.012,,0.00725,,0.02125,,,,0.03125,0.0238776888888888,0.1335465777777777,0.0075,0.01,0.00475,0.006500000000000001,0.00175,,0.001,0.00475,,,0.0060934666666666,0.001
2024-08-05 06:45:00+00:00,,1.275875,0.0925,0.346625,0.03275,0.05475,0.12012500000000001,0.067125,,0.0032500000000000003,0.001,0.06875,0.092625,0.004,0.00525,0.003625,0.0155,0.03075,0.014875,0.005875,0.00575,0.008375,0.0053750000000000004,0.144875,0.003,,,,,0.020125,,,0.007875,0.012499999999999999,,0.006875,,0.021875000000000002,,,,0.030375,0.0448664888888888,0.1772393333333333,0.00725,0.0095,0.004625,0.00625,0.0016250000000000001,,0.001,0.004625,,,0.0071552444444444,0.001
2024-08-05 07:00:00+00:00,,1.2765,0.095,0.35750000000000004,0.032,0.055999999999999994,0.1265,0.0695,,0.003,0.001,0.07200000000000001,0.0955,0.004,0.005,0.0035,0.016,0.033,0.0155,0.0065,0.006,0.0085,0.0055,0.14750000000000002,0.003,,,,,0.0195,,,0.0085,0.013,,0.006500000000000001,,0.0225,,,,0.0295,0.0242461777777777,0.0994494222222222,0.007,0.009,0.0045000000000000005,0.006,0.0015,,0.001,0.0045000000000000005,,,0.0028236888888888,0.001
2024-08-05 07:15:00+00:00,,1.2771249999999998,0.0975,0.368375,0.03125,0.057249999999999995,0.132875,0.071875,,0.00275,0.001,0.07525,0.098375,0.004,0.00475,0.003375,0.0165,0.035250000000000004,0.016125,0.007124999999999999,0.00625,0.008624999999999999,0.005625,0.150125,0.003,,,,,0.018875,,,0.009125,0.0135,,0.006125,,0.023125,,,,0.028625,0.0179671111111111,0.1069219111111111,0.00675,0.0085,0.004375,0.00575,0.001375,,0.001,0.004375,,,0.0039036444444444,0.001
2024-08-05 07:30:00+00:00,,1.27775,0.1,0.37925000000000003,0.030500000000000003,0.058499999999999996,0.13924999999999998,0.07425,,0.0025,0.001,0.0785,0.10125,0.004,0.0045000000000000005,0.0032500000000000003,0.016999999999999998,0.037500000000000006,0.016749999999999998,0.00775,0.006500000000000001,0.008749999999999999,0.00575,0.15275,0.003,,,,,0.018250000000000002,,,0.00975,0.013999999999999999,,0.00575,,0.02375,,,,0.02775,0.0465564281385281,0.1621794916638916,0.006500000000000001,0.008,0.00425,0.0055,0.00125,,0.001,0.00425,,,0.0084790309357309,0.001
2024-08-05 07:45:00+00:00,,1.278375,0.1025,0.39012500000000006,0.029750000000000002,0.05975,0.145625,0.076625,,0.0022500000000000003,0.001,0.08175,0.104125,0.004,0.00425,0.003125,0.017499999999999998,0.03975000000000001,0.017374999999999998,0.008374999999999999,0.00675,0.008875,0.005875,0.155375,0.003,,,,,0.017625000000000002,,,0.010374999999999999,0.014499999999999999,,0.005375,,0.024375,,,,0.026875,0.0683103738095238,0.1835603629629629,0.00625,0.0075,0.004125,0.00525,0.0011250000000000001,,0.001,0.004125,,,0.0152441288359788,0.001
2024-08-05 08:00:00+00:00,,1.279,0.105,0.401,0.029,0.061,0.152,0.079,,0.002,0.001,0.085,0.107,0.004,0.004,0.003,0.018,0.042,0.018,0.009,0.007,0.009,0.006,0.158,0.003,,,,,0.017,,,0.011,0.015,,0.005,,0.025,,,,0.026,0.0301989098790098,0.1256267625596625,0.006,0.007,0.004,0.005,0.001,,0.001,0.004,,,0.0093759871239871,0.001
2024-08-05 08:15:00+00:00,,2.5936953448431987,0.31976494306978615,1.169174333633688,0.1353248510740829,0.22971180332662533,0.7347871917014285,0.28683476729979596,,0.010026592713525625,0.0035462735766058247,0.41280217076403425,0.589852142449461,0.013457984726816325,0.0114583193130526,0.008034080159088675,0.0691806513161804,0.15013251764541266,0.06899048629930235,0.05327986767912377,0.008875000000000001,0.011875,0.026375726556128173,0.13762242603064365,0.010994573409388999,,,,,0.0769025264550974,,,0.0719440269352455,0.057992995646331924,,0.018564690873878426,,0.08492307682343983,,,,0.037625,0.0300224444444444,0.1503831555555555,0.009375000000000001,0.01175,0.005625,0.008125,0.00175,,0.0016250000000000001,0.006625000000000001,,,0.0072654666666666,0.0016250000000000001
2024-08-05 08:30:00+00:00,,3.908390689686397,0.5345298861395723,1.9373486672673759,0.2416497021481658,0.39842360665325066,1.3175743834028568,0.49466953459959195,,0.018053185427051248,0.006092547153211649,0.7406043415280684,1.0727042848989221,0.02291596945363265,0.018916638626105202,0.013068160318177351,0.1203613026323608,0.2582650352908253,0.11998097259860471,0.09755973535824754,0.010750000000000001,0.01475,0.04675145311225635,0.11724485206128729,0.018989146818778,,,,,0.1368050529101948,,,0.132888053870491,0.10098599129266385,,0.03212938174775685,,0.14484615364687967,,,,0.04925,0.0204398666666666,0.1238923555555555,0.012750000000000001,0.0165,0.00725,0.01125,0.0025,,0.0022500000000000003,0.009250000000000001,,,0.0063001777777777,0.0022500000000000003
2024-08-05 08:45:00+00:00,,5.2230860345295955,0.7492948292093584,2.7055230009010636,0.34797455322224874,0.567135409979876,1.9003615751042853,0.702504301899388,,0.026079778140576874,0.008638820729817476,1.0684065122921027,1.5555564273483828,0.03237395418044897,0.026374957939157798,0.018102240477266027,0.1715419539485412,0.36639755293623794,0.17097145889790705,0.14183960303737134,0.012625,0.017625,0.06712717966838452,0.09686727809193094,0.026983720228167,,,,,0.1967075793652922,,,0.1938320808057365,0.14397898693899575,,0.04569407262163527,,0.2047692304703195,,,,0.060875,0.0548206222222222,0.2254560444444444,0.016125,0.02125,0.008875000000000001,0.014374999999999999,0.0032500000000000003,,0.002875,0.011875,,,0.0212758222222222,0.002875
2024-08-05 09:00:00+00:00,,6.537781379372794,0.9640597722791446,3.473697334534752,0.4542994042963317,0.7358472133065014,2.483148766805714,0.910339069199184,0.130311453591511,0.0341063708541025,0.0111850943064233,1.3962086830561369,2.038408569797844,0.0418319389072653,0.0338332772522104,0.0231363206363547,0.2227226052647216,0.4745300705816506,0.2219619451972094,0.1861194707164951,0.0145,0.020499999999999997,0.0875029062245127,0.0764897041225746,0.034978293637556,0.0206499999999999,0.1184428571428571,0.1348833333333333,0.1930857142857142,0.2566101058203896,0.093725,0.180825,0.254776107740982,0.1869719825853277,0.1578571428571428,0.0592587634955137,0.1326833333333333,0.2646923072937593,0.1543428571428571,,,0.0725,0.1665342222222222,0.5434131111111111,0.019500000000000003,0.026,0.0105,0.017499999999999998,0.004,,0.0035,0.0145,,,0.0742097777777777,0.0035
2024-08-05 09:15:00+00:00,,5.6365860345295955,0.7892948292093585,2.853523000901064,0.35647455322224875,0.578885409979876,1.9528615751042855,0.729254301899388,0.09923359019363326,0.027079778140576875,0.009638820729817475,1.1134065122921026,1.609806427348383,0.03437395418044897,0.0296249579391578,0.020352240477266026,0.1840419539485412,0.38739755293623795,0.18097145889790706,0.14733960303737131,0.016375,0.023375,0.07087717966838453,0.07761727809193095,0.028733720228167003,0.019349999999999926,0.10159642857142853,0.11229166666666662,0.17025357142857134,0.21270757936529222,0.08554375,0.171109375,0.20008208080573653,0.15522898693899578,0.13904999999999995,0.047194072621635275,0.11743749999999997,0.2200192304703195,0.1375285714285714,,,0.08412499999999999,0.2968748,0.8494007555555555,0.022875,0.03075,0.012125,0.020624999999999998,0.004750000000000001,,0.004125,0.017125,,,0.0873160888888889,0.004125
2024-08-05 09:30:00+00:00,,4.7353906896863975,0.6145298861395723,2.233348667267376,0.25864970214816585,0.4219236066532507,1.422574383402857,0.548169534599592,0.06815572679575552,0.02005318542705125,0.00809254715321165,0.8306043415280684,1.181204284898922,0.02691596945363265,0.0254166386261052,0.017568160318177352,0.1453613026323608,0.30026503529082527,0.1399809725986047,0.10855973535824755,0.01825,0.026249999999999996,0.054251453112256355,0.0787448520612873,0.022489146818778002,0.01804999999999995,0.08474999999999995,0.08969999999999995,0.14742142857142848,0.16880505291019482,0.0773625,0.16139375,0.14538805387049103,0.12348599129266385,0.1202428571428571,0.03512938174775685,0.10219166666666664,0.17534615364687967,0.12071428571428569,,,0.09574999999999999,0.355259595948496,1.0384030649572649,0.026250000000000002,0.035500000000000004,0.013750000000000002,0.02375,0.0055000000000000005,,0.004750000000000001,0.01975,,,0.0744068336885337,0.004750000000000001
2024-08-05 09:45:00+00:00,,3.8341953448431982,0.4397649430697862,1.6131743336336881,0.1608248510740829,0.26496180332662533,0.8922871917014286,0.367084767299796,0.03707786339787776,0.013026592713525624,0.006546273576605825,0.5478021707640343,0.7526021424494611,0.019457984726816323,0.0212083193130526,0.014784080159088674,0.1066806513161804,0.21313251764541263,0.09899048629930235,0.06977986767912378,0.020125,0.029124999999999998,0.037625726556128176,0.07987242603064365,0.016244573409389004,0.016749999999999977,0.06790357142857137,0.06710833333333327,0.12458928571428565,0.12490252645509742,0.06918125,0.151678125,0.0906940269352455,0.09174299564633191,0.10143571428571424,0.023064690873878427,0.08694583333333332,0.13067307682343982,0.10389999999999999,,,0.10737499999999998,0.169767415079365,0.4260314444444444,0.029625000000000005,0.04025,0.015375000000000002,0.026875,0.00625,,0.0053750000000000004,0.022375000000000003,,,0.0306593851851851,0.0053750000000000004
2024-08-05 10:00:00+00:00,,2.933,0.265,0.993,0.063,0.108,0.362,0.186,0.006,0.006,0.005,0.265,0.324,0.012,0.017,0.012,0.068,0.126,0.058,0.031,0.022,0.032,0.021,0.081,0.01,0.01545,0.0510571428571428,0.0445166666666666,0.1017571428571428,0.081,0.061,0.1419625,0.036,0.06,0.0826285714285714,0.011,0.0717,0.086,0.0870857142857143,,,0.119,0.0829943415806415,0.2737836361416361,0.033,0.045,0.017,0.03,0.007,0.002,0.006,0.025,,,0.0174367474969475,0.006
2024-08-05 10:15:00+00:00,,2.764361809834354,0.23344382964592778,0.9556588354724193,0.0479265714879752,0.11615735309332412,0.3469143635625741,0.177418174998108,0.007643807942922575,0.0053250717133746,0.0059012396568712,0.23268675070191525,0.2611408673466221,0.009718170231849075,0.014512388209448852,0.010300970853904875,0.05769399149191718,0.12267130457650505,0.055576280157837124,0.030802627674930624,0.020624999999999998,0.02925,0.018555726110880376,0.0748601164084175,0.008664528469283825,0.014783333333333325,0.042410714285714225,0.0379041666666666,0.08861071428571422,0.07326650008254963,0.050096875,0.13529375,0.037862890888154095,0.05397385392969172,0.07087499999999998,0.009652986838715499,0.058779166666666646,0.07343937210612816,0.07260714285714284,,,0.108875,0.0912955111111111,0.3872312444444444,0.030125000000000002,0.040874999999999995,0.015375000000000002,0.02725,0.0063750000000000005,,0.0053750000000000004,0.02275,,,0.0242290666666666,0.0055
2024-08-05 10:30:00+00:00,,2.595723619668708,0.20188765929185554,0.9183176709448386,0.032853142975950406,0.12431470618664825,0.3318287271251482,0.168836349996216,0.00928761588584515,0.0046501434267492,0.0068024793137424,0.20037350140383045,0.1982817346932442,0.00743634046369815,0.0120247764188977,0.00860194170780975,0.047387982983834356,0.11934260915301009,0.05315256031567425,0.03060525534986125,0.01925,0.026500000000000003,0.01611145222176075,0.06872023281683501,0.00732905693856765,0.014116666666666649,0.03376428571428565,0.0312916666666666,0.07546428571428565,0.06553300016509925,0.03919375,0.128625,0.0397257817763082,0.047947707859383445,0.05912142857142855,0.008305973677431,0.0458583333333333,0.06087874421225635,0.0581285714285714,,,0.09875,0.1289346222222222,0.4693416888888889,0.027250000000000003,0.03675,0.013750000000000002,0.0245,0.00575,,0.00475,0.0205,,,0.0317380888888888,0.005
2024-08-05 10:45:00+00:00,,2.4270854295030624,0.17033148893778333,0.8809765064172579,0.0177797144639256,0.13247205927997235,0.3167430906877223,0.160254524994324,0.010931423828767724,0.0039752151401238,0.0077037189706136,0.16806025210574566,0.13542260203986628,0.005154510695547224,0.00953716462834655,0.006902912561714625,0.037081974475751525,0.11601391372951515,0.05072884047351138,0.030407883024791877,0.017875,0.02375,0.013667178332641125,0.0625803492252525,0.005993585407851476,0.013449999999999974,0.025117857142857074,0.0246791666666666,0.06231785714285708,0.05779950024764888,0.028290625,0.12195625,0.0415886726644623,0.041921561789075176,0.04736785714285713,0.0069589605161465,0.032937499999999946,0.04831811631838452,0.04364999999999995,,,0.088625,0.0716184,0.3035690666666666,0.024375,0.032625,0.012125,0.02175,0.005125,,0.004125,0.018250000000000002,,,0.0206027555555555,0.0045000000000000005
2024-08-05 11:00:00+00:00,,2.2584472393374164,0.1387753185837111,0.8436353418896771,0.0027062859519008,0.1406294123732965,0.3016574542502964,0.151672699992432,0.0125752317716903,0.0033002868534984,0.0086049586274848,0.1357470028076609,0.0725634693864884,0.0028726809273963,0.0070495528377954,0.0052038834156195,0.0267759659676687,0.1126852183060202,0.0483051206313485,0.0302105106997225,0.0165,0.021,0.0112229044435215,0.05644046563367,0.0046581138771353,0.0127833333333333,0.0164714285714285,0.0180666666666666,0.0491714285714285,0.0500660003301985,0.0173875,0.1152875,0.0434515635526164,0.0358954157187669,0.0356142857142857,0.005611947354862,0.0200166666666666,0.0357574884245127,0.0291714285714285,,,0.0785,0.0692607999999999,0.2610536888888888,0.021500000000000002,0.028499999999999998,0.0105,0.019,0.0045000000000000005,,0.0035,0.016,,,0.0191284444444444,0.004
2024-08-05 11:15:00+00:00,,2.1890854295030624,0.1488314889377833,0.8072265064172579,0.010779714463925602,0.14197205927997236,0.2949930906877223,0.145754524994324,0.010181423828767725,0.0033002868534984,0.008579247682808575,0.13831025210574566,0.0904226020398663,0.003154510695547225,0.00653716462834655,0.004902912561714625,0.027081974475751527,0.10351391372951516,0.044978840473511375,0.027407883024791878,0.015125,0.018250000000000002,0.011167178332641125,0.0495803492252525,0.004493585407851475,0.012499999999999975,0.012353571428571377,0.01354999999999995,0.0478214285714285,0.04379950024764888,0.019503125,0.115365625,0.0390886726644623,0.033171561789075175,0.032553571428571404,0.0057089605161465,0.018058333333333274,0.035818116318384524,0.021878571428571376,,,0.068375,0.0185284444444444,0.1407583111111111,0.018625000000000003,0.024374999999999997,0.008875000000000001,0.01625,0.003875,,0.002875,0.01375,,,0.0070745333333333,0.0035
2024-08-05 11:30:00+00:00,,2.1197236196687084,0.15888765929185555,0.7708176709448386,0.018853142975950404,0.14331470618664824,0.2883287271251482,0.139836349996216,0.00778761588584515,0.0033002868534984,0.00855353673813235,0.14087350140383043,0.1082817346932442,0.0034363404636981497,0.0060247764188977,0.00460194170780975,0.027387982983834352,0.0943426091530101,0.04165256031567425,0.02460525534986125,0.01375,0.015500000000000003,0.01111145222176075,0.042720232816835,0.00432905693856765,0.01221666666666665,0.00823571428571425,0.0090333333333333,0.0464714285714285,0.03753300016509925,0.02161875,0.11544375,0.0347257817763082,0.03044770785938345,0.029492857142857102,0.005805973677431,0.016099999999999948,0.03587874421225635,0.01458571428571425,,,0.05825,0.0151317685092685,0.1130781291708291,0.015750000000000004,0.020249999999999997,0.0072499999999999995,0.013500000000000002,0.00325,,0.00225,0.0115,,,0.0074657642246642,0.003
2024-08-05 11:45:00+00:00,,2.0503618098343543,0.16894382964592777,0.7344088354724192,0.026926571487975205,0.14465735309332411,0.2816643635625741,0.13391817499810799,0.0053938079429225756,0.0033002868534984,0.008527825793456125,0.14343675070191522,0.12614086734662208,0.003718170231849075,0.005512388209448851,0.004300970853904875,0.027693991491917175,0.08517130457650504,0.03832628015783712,0.021802627674930623,0.012375,0.012750000000000004,0.011055726110880374,0.035860116408417506,0.004164528469283825,0.011933333333333325,0.004117857142857126,0.00451666666666665,0.0451214285714285,0.03126650008254962,0.023734375000000002,0.115521875,0.030362890888154102,0.027723853929691726,0.0264321428571428,0.0059029868387155005,0.014141666666666625,0.03593937210612817,0.007292857142857125,,,0.048125000000000015,0.0282839261904761,0.1005703989417989,0.012875000000000004,0.016124999999999997,0.005625,0.010750000000000003,0.0026249999999999997,,0.0016249999999999997,0.009249999999999998,,,0.0109214476190476,0.0025
2024-08-05 12:00:00+00:00,,1.981,0.179,0.698,0.035,0.146,0.275,0.128,0.003,0.0033002868534984,0.0085021148487799,0.146,0.144,0.004,0.005,0.004,0.028,0.076,0.035,0.019,0.011,0.01,0.011,0.029,0.004,0.01165,0.0,0.0,0.0437714285714285,0.025,0.02585,0.1156,0.026,0.025,0.0233714285714285,0.006,0.0121833333333333,0.036,0.0,,,0.038,0.025069325086025,0.1297886499500499,0.01,0.012,0.004,0.008,0.002,,0.001,0.007,,,0.0096591481962481,0.002
2024-08-05 12:15:00+00:00,,4.501779829781803,0.9541815405478302,3.8773470929600684,0.5396421788893729,0.3450051837997541,3.0614191976749625,1.0819251426599483,0.027823976708295048,0.06475903810171553,0.008504516420535376,1.8346067021619654,2.6178337279166253,0.0423312566566095,0.03715435916591075,0.023962188787096498,0.23083348229813005,0.5045906842261431,0.21983900869215364,0.1667349018953808,0.042125,0.03225,0.09027376641201497,0.05104997615601818,0.03946474726980227,0.022,0.07130714285714285,0.14577083333333332,0.16387499999999994,0.10435273097550926,0.053759375000000005,0.1361375,0.2847679278236712,0.1692052567527916,0.13155714285714282,0.072402686013065,0.11662499999999995,0.28302994495208245,0.08987142857142857,,,0.128625,0.0411300444444444,0.1502522222222222,0.040125,0.04625,0.016875,0.035750000000000004,0.009500000000000001,,0.008375,0.03225,,,0.0102607999999999,0.010125
2024-08-05 12:30:00+00:00,,7.022559659563606,1.7293630810956606,7.056694185920136,1.0442843577787457,0.5440103675995082,5.8478383953499256,2.0358502853198965,0.0526479534165901,0.12621778934993266,0.00850691799229085,3.523213404323931,5.09166745583325,0.080662513313219,0.0693087183318215,0.043924377574193,0.43366696459626014,0.933181368452286,0.4046780173843073,0.3144698037907616,0.07325000000000001,0.0545,0.16954753282402996,0.07309995231203635,0.07492949453960455,0.032350000000000004,0.1426142857142857,0.29154166666666664,0.28397857142857136,0.18370546195101853,0.08166875000000001,0.156675,0.5435358556473424,0.31341051350558324,0.2397428571428571,0.13880537202613,0.2210666666666666,0.5300598899041649,0.17974285714285715,,,0.21925,0.0230099111111111,0.1031665333333333,0.07025,0.08049999999999999,0.02975,0.0635,0.017,,0.01575,0.057499999999999996,,,0.0052056888888888,0.018250000000000002
