time_local,time_UTC,nDodecane,Ethane,Ethylene,Propane,Propylene,Acetylene,nButane,Isobutane,trans2Butene,cis2Butene,buta13diene,nPentane,Isopentane,Pent1ene,trans2Pentene,cis2Pentene,x3_Methylpentane,nHexane,nHeptane,nOctane,nNonane,nDecane,Cyclopentane,Isoprene,x22_Dimethylbutane,Hex1ene,x24_Dimethylpentane,Cyclohexane,x3_Methylhexane,x224_Trimethylpentane,x234_Trimethylpentane,x3_Methylheptane,Methylcyclohexane,Methylcyclopentane,x2_Methylhexane,But1ene,x23_Dimethylbutane,x2_Methylpentane,x23_Dimethylpentane,Formaldehyde,nUndecane,x2_Methylheptane,mpXylene,Benzene,Toluene,Ethylbenzene,oXylene,x135_Trimethylbenzene,x124_Trimethylbenzene,nPropylbenzene,Isopropylbenzene,oEthyltoluene,mEthyltoluene,pEthyltoluene,mDiethylbenzene,pDiethylbenzene,Styrene,x123_Trimethylbenzene
2024-07-17 19:30:00-06:00,2024-07-18 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 19:45:00-06:00,2024-07-18 01:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 20:00:00-06:00,2024-07-18 02:00:00+00:00,,1.79025,0.4388,0.6740333333333334,0.16846666666666665,0.1942,0.570325,0.21375,0.021475,0.0163,0.07805,0.54942,0.8754,0.06784,0.10898000000000001,0.05678,0.14236666666666667,0.22046666666666667,0.06695714285714285,0.025075,,,0.036520000000000004,1.68046,0.015016666666666666,0.02323333333333333,0.06404285714285714,0.0,0.08347142857142857,0.0818625,0.0479125,0.0,0.02212857142857143,0.11655,0.0682,0.03925,0.07458333333333333,0.23604999999999998,0.08807142857142858,,,,,0.20048333333333335,0.6956428571428572,,,,,,,,,,,,,
2024-07-17 20:15:00-06:00,2024-07-18 02:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 20:30:00-06:00,2024-07-18 02:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 20:45:00-06:00,2024-07-18 02:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 21:00:00-06:00,2024-07-18 03:00:00+00:00,,2.19615,0.5411,1.0135666666666667,0.19933333333333333,0.199,0.7934,0.278125,0.020525,0.016125,0.093075,0.75448,1.28964,0.07574,0.1217,0.0663,0.13038333333333332,0.19501666666666664,0.062285714285714285,0.0241375,,,0.04284,2.65374,0.016966666666666668,0.03315,0.05257142857142857,0.02161666666666667,0.06961428571428571,0.0776625,0.042375,0.017025,0.015928571428571427,0.07708333333333334,0.058671428571428576,0.0425,0.06985,0.2292,0.07355714285714286,6.8,,,,0.15996666666666667,0.6171285714285714,,,,,,,,,,,,,
2024-07-17 21:15:00-06:00,2024-07-18 03:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 21:30:00-06:00,2024-07-18 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 21:45:00-06:00,2024-07-18 03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 22:00:00-06:00,2024-07-18 04:00:00+00:00,,1.8052,0.3925,0.5435,0.14909999999999998,0.1263,0.4097,0.16545,0.0,0.0,0.059325,0.32799999999999996,0.5168,0.04104,0.04058,0.01998,0.07965,0.11896666666666667,0.0393,0.0166,,,0.018340000000000002,0.13224,0.0,0.0188,0.02057142857142857,0.0,0.04295714285714286,0.0514125,0.030525,0.0,0.0,0.04856666666666667,0.037957142857142856,0.0339,0.03793333333333333,0.13405,0.04011428571428571,,,,,0.10048333333333333,0.35448571428571424,,,,,,,,,,,,,
2024-07-17 22:15:00-06:00,2024-07-18 04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 22:30:00-06:00,2024-07-18 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 22:45:00-06:00,2024-07-18 04:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 23:00:00-06:00,2024-07-18 05:00:00+00:00,,1.5351,0.2519,0.5965,0.11343333333333333,0.0751,0.3415,0.144525,0.0,0.0,0.0599,0.28847999999999996,0.40499999999999997,0.03748,0.030080000000000003,0.01244,0.059033333333333333,0.07758333333333334,0.028485714285714284,0.0124125,,,0.0132,0.23008,0.006566666666666666,0.01916666666666667,0.0,0.0,0.029042857142857145,0.032375,0.0228,0.0,0.0,0.01065,0.0,0.0291,0.026866666666666667,0.09983333333333333,0.032485714285714284,,,,,0.06655,0.2651857142857143,,,,,,,,,,,,,
2024-07-17 23:15:00-06:00,2024-07-18 05:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 23:30:00-06:00,2024-07-18 05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17 23:45:00-06:00,2024-07-18 05:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 00:00:00-06:00,2024-07-18 06:00:00+00:00,,1.2604,0.17905,0.39946666666666664,0.08966666666666667,0.068,0.212325,0.071725,0.0,0.0,0.055775,0.17088,0.24348,0.031740000000000004,0.0,0.0,0.03133333333333333,0.037399999999999996,0.0,0.0,,,0.0,0.25732,0.0,0.013949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02845,0.0,0.055,0.0,,,,,0.036866666666666666,0.1125,,,,,,,,,,,,,
2024-07-18 00:15:00-06:00,2024-07-18 06:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 00:30:00-06:00,2024-07-18 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 00:45:00-06:00,2024-07-18 06:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 01:00:00-06:00,2024-07-18 07:00:00+00:00,,1.42955,0.1978,0.4643,0.09626666666666667,0.06965,0.22005,0.08415,0.0,0.0,0.0561,0.17536000000000002,0.21884,0.02926,0.00878,0.0,0.028716666666666668,0.04738333333333333,0.0,0.0,,,0.0,0.21101999999999999,0.0,0.01405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.012583333333333334,0.052983333333333334,0.0,,,,,0.0318,0.13981428571428572,,,,,,,,,,,,,
2024-07-18 01:15:00-06:00,2024-07-18 07:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 01:30:00-06:00,2024-07-18 07:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 01:45:00-06:00,2024-07-18 07:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 02:00:00-06:00,2024-07-18 08:00:00+00:00,,1.61525,0.20985,0.5641333333333333,0.1027,0.09455,0.246225,0.12105,0.0,0.0,0.05015,0.17276,0.20002,0.02826,0.01158,0.0,0.027816666666666667,0.055933333333333335,0.0,0.0,,,0.0,0.18336,0.0,0.01355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.01,0.04978333333333334,0.0,,,,,0.01285,0.11801428571428571,,,,,,,,,,,,,
2024-07-18 02:15:00-06:00,2024-07-18 08:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 02:30:00-06:00,2024-07-18 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 02:45:00-06:00,2024-07-18 08:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 03:00:00-06:00,2024-07-18 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 03:15:00-06:00,2024-07-18 09:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 03:30:00-06:00,2024-07-18 09:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 03:45:00-06:00,2024-07-18 09:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 04:00:00-06:00,2024-07-18 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 04:15:00-06:00,2024-07-18 10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 04:30:00-06:00,2024-07-18 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 04:45:00-06:00,2024-07-18 10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 05:00:00-06:00,2024-07-18 11:00:00+00:00,,2.2317,0.33655,0.7288,0.12463333333333333,0.11175,0.357625,0.148925,0.0,0.0,0.059125,0.23357999999999998,0.32954,0.030699999999999998,0.01106,0.0,0.051050000000000005,0.07043333333333333,0.038028571428571425,0.0099625,0.007299999999999999,0.0,0.00738,0.10808,0.0,0.014316666666666667,0.0,0.0,0.027785714285714285,0.0343125,0.0192875,0.0,0.0,0.0,0.0246,0.029725,0.023116666666666664,0.08528333333333334,0.0,,0.0,,0.11425,0.05143333333333333,0.21125714285714284,0.02755,0.039275,0.0,0.0263,0.024288888888888888,0.0,0.0,0.039011111111111114,0.0,,0.0,,0.0
2024-07-18 05:15:00-06:00,2024-07-18 11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 05:30:00-06:00,2024-07-18 11:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 05:45:00-06:00,2024-07-18 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 06:00:00-06:00,2024-07-18 12:00:00+00:00,,3.6128,0.8565,1.3408,0.25316666666666665,0.2697,0.754425,0.3388,0.01525,0.0,0.024975,0.56922,0.8654400000000001,0.058399999999999994,0.05904,0.0311,0.1458,0.22533333333333336,0.08725714285714285,0.035,0.022977777777777778,0.021679999999999998,0.0385,0.11094,0.01805,0.025033333333333335,0.057257142857142854,0.04418333333333333,0.08897142857142858,0.1385125,0.0525,0.0176,0.0339,0.11468333333333335,0.08117142857142857,0.052225,0.07716666666666668,0.2449,0.09421428571428571,,0.023490909090909094,,0.2949625,0.16218333333333332,0.5849571428571428,0.0649375,0.0955875,0.0,0.07186666666666668,0.012366666666666666,0.0,0.02437777777777778,0.09584444444444445,0.01838888888888889,,0.0061400000000000005,,0.011733333333333333
2024-07-18 06:15:00-06:00,2024-07-18 12:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 06:30:00-06:00,2024-07-18 12:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 06:45:00-06:00,2024-07-18 12:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 07:00:00-06:00,2024-07-18 13:00:00+00:00,,3.2734,0.83265,1.0491666666666666,0.26940000000000003,0.22425,0.701875,0.28515,0.0132,0.015975,0.016275,0.6711,0.97654,0.04868,0.043120000000000006,0.01974,0.13928333333333334,0.19498333333333331,0.0745,0.0299,0.015622222222222223,0.009130000000000001,0.0328,0.19563999999999998,0.016133333333333333,0.0263,0.055228571428571425,0.033,0.07814285714285715,0.1321625,0.0498375,0.0094,0.03144285714285714,0.08084999999999999,0.0663,0.04995,0.0736,0.23103333333333334,0.07502857142857143,,0.014400000000000001,,0.2537625,0.15566666666666668,0.4858285714285714,0.0547625,0.075225,0.0117,0.05795555555555555,0.011833333333333333,0.0,0.019188888888888887,0.07767777777777779,0.012233333333333334,,0.0,,0.0
2024-07-18 07:15:00-06:00,2024-07-18 13:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 07:30:00-06:00,2024-07-18 13:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 07:45:00-06:00,2024-07-18 13:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 08:00:00-06:00,2024-07-18 14:00:00+00:00,,4.016,1.03475,1.1861333333333333,0.2912666666666667,0.39935,0.6935,0.388175,0.00985,0.0,0.01795,0.5323800000000001,0.76054,0.05195999999999999,0.051019999999999996,0.02802,0.13128333333333334,0.20156666666666667,0.0788,0.030075,0.020533333333333334,0.011899999999999999,0.03288,0.49734,0.013166666666666667,0.023866666666666665,0.04932857142857143,0.0,0.08307142857142857,0.1079,0.0473625,0.1973,0.030485714285714286,0.10339999999999999,0.07835714285714286,0.0528,0.06633333333333334,0.2207,0.07730000000000001,,0.014,,0.3595125,0.19383333333333333,0.6532714285714285,0.0776625,0.1095125,0.011055555555555556,0.07891111111111111,0.014811111111111112,0.0,0.027211111111111113,0.08838888888888889,0.019388888888888886,,0.01293,,0.012844444444444443
2024-07-18 08:15:00-06:00,2024-07-18 14:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 08:30:00-06:00,2024-07-18 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 08:45:00-06:00,2024-07-18 14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 09:00:00-06:00,2024-07-18 15:00:00+00:00,,4.0118,1.0752,2.6994333333333334,0.3103666666666667,0.31385,1.100675,1.196725,0.0,0.0,0.01515,0.74596,1.0887,0.05302,0.029820000000000003,0.01808,0.18843333333333334,0.3169,0.16552857142857144,0.0611,0.03521111111111111,0.045950000000000005,0.03982,0.4753,0.024033333333333334,0.02165,0.06717142857142858,0.0994,0.12548571428571428,0.1455875,0.055575,0.0387875,0.09131428571428571,0.1495,0.10412857142857143,0.06275,0.08975,0.30556666666666665,0.09318571428571429,,0.0231,,0.329,0.19966666666666666,0.6827285714285714,0.0925875,0.1092125,0.0,0.06416666666666666,0.015266666666666666,0.0,0.02482222222222222,0.0719111111111111,0.015366666666666667,,0.00904,,0.012311111111111111
2024-07-18 09:15:00-06:00,2024-07-18 15:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 09:30:00-06:00,2024-07-18 15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 09:45:00-06:00,2024-07-18 15:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 10:00:00-06:00,2024-07-18 16:00:00+00:00,,2.6493,0.8148,1.3657666666666666,0.21093333333333333,0.25615,0.619375,0.385275,0.0,0.0,0.08515,0.44198000000000004,0.6918599999999999,0.03544,0.01462,0.0,0.12163333333333333,0.17571666666666666,0.06404285714285714,0.0263125,0.017522222222222224,0.0109,0.02606,0.29853999999999997,0.018066666666666665,0.017533333333333335,0.04375714285714286,0.014716666666666668,0.06622857142857143,0.0994,0.035075,0.0096875,0.027614285714285713,0.06908333333333333,0.0602,0.039325,0.055933333333333335,0.19633333333333333,0.06482857142857143,,0.010672727272727273,,0.1853375,0.14476666666666668,0.4356714285714286,0.0493875,0.0694125,0.0,0.037233333333333334,0.016,0.0,0.0,0.033044444444444446,0.0,,0.01265,,0.0
2024-07-18 10:15:00-06:00,2024-07-18 16:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 10:30:00-06:00,2024-07-18 16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 10:45:00-06:00,2024-07-18 16:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 11:00:00-06:00,2024-07-18 17:00:00+00:00,,2.0063,0.55535,0.8197666666666666,0.1472,0.18115,0.456925,0.220625,0.0,0.0,0.067025,0.361,0.5356,0.03206,0.0082,0.0,0.08543333333333332,0.11170000000000001,0.04377142857142857,0.0136875,0.0,0.0,0.01668,0.16958,0.0101,0.014866666666666667,0.0,0.0,0.022814285714285714,0.067275,0.0,0.01105,0.0,0.036583333333333336,0.03597142857142858,0.034225,0.039016666666666665,0.13931666666666667,0.03217142857142857,,0.0,,0.1171375,0.09955000000000001,0.2820714285714286,0.036,0.0415625,0.0,0.022377777777777778,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
2024-07-18 11:15:00-06:00,2024-07-18 17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 11:30:00-06:00,2024-07-18 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 11:45:00-06:00,2024-07-18 17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 12:00:00-06:00,2024-07-18 18:00:00+00:00,,1.9752,0.6237,1.4227999999999998,0.15873333333333334,0.2241,0.667325,0.245275,0.0,0.0,0.103325,0.58882,0.85998,0.03478,0.01696,0.0,0.13255,0.21443333333333334,0.0659,0.0157,0.010588888888888889,0.0,0.02586,0.13269999999999998,0.021599999999999998,0.015283333333333335,0.030985714285714287,0.033,0.07585714285714286,0.093225,0.0100375,0.0,0.0,0.06765,0.058557142857142856,0.040375,0.05553333333333333,0.20695,0.06052857142857143,,0.0,,0.158025,0.12353333333333333,0.4739857142857143,0.0517375,0.057975,0.0,0.024322222222222224,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0070999999999999995
2024-07-18 12:15:00-06:00,2024-07-18 18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 12:30:00-06:00,2024-07-18 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 12:45:00-06:00,2024-07-18 18:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 13:00:00-06:00,2024-07-18 19:00:00+00:00,,1.5032,0.3706,0.8600666666666666,0.1104,0.1504,0.4218,0.167025,0.0,0.0,0.082825,0.36826,0.50232,0.03016,0.0,0.0,0.07336666666666666,0.11320000000000001,0.0,0.0,0.0,0.0,0.0,0.09886,0.013416666666666667,0.018016666666666667,0.0,0.0,0.03925714285714286,0.04335,0.0,0.0,0.0,0.03988333333333333,0.028185714285714286,0.03115,0.028216666666666668,0.11553333333333334,0.0,,0.0,,0.078625,0.0608,0.21669999999999998,0.02485,0.025275,0.0,0.014177777777777777,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
2024-07-18 13:15:00-06:00,2024-07-18 19:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 13:30:00-06:00,2024-07-18 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 13:45:00-06:00,2024-07-18 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 14:00:00-06:00,2024-07-18 20:00:00+00:00,,1.59685,0.34165,0.8332,0.11259999999999999,0.16635,0.592775,0.219575,0.0,0.0,0.070775,0.49210000000000004,0.70126,0.029580000000000002,0.0,0.0,0.08295,0.13175,0.022714285714285715,0.0,0.0,0.0,0.02358,0.12969999999999998,0.016999999999999998,0.01605,0.0,0.0,0.0,0.0295125,0.0,0.0,0.0,0.03513333333333333,0.0,0.03335,0.0326,0.14105,0.0,,0.0,,0.0644,0.011816666666666668,0.14625714285714286,0.0180625,0.02355,0.0,0.013033333333333334,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
2024-07-18 14:15:00-06:00,2024-07-18 20:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 14:30:00-06:00,2024-07-18 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 14:45:00-06:00,2024-07-18 20:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 15:00:00-06:00,2024-07-18 21:00:00+00:00,,1.72095,0.32695,1.2739333333333334,0.1667,0.09415,1.762075,0.566925,0.014,0.0162,0.057275,1.7486599999999999,2.58472,0.06926,0.0289,0.01734,0.2866166666666667,0.4787333333333333,0.06868571428571428,0.021325,0.01168888888888889,0.011899999999999999,0.09903999999999999,0.18352,0.0357,0.02698333333333333,0.02212857142857143,0.08123333333333334,0.08262857142857143,0.039975,0.0,0.0,0.047200000000000006,0.1842,0.06541428571428572,0.055125,0.12421666666666666,0.5139166666666667,0.05772857142857143,,0.0,,0.0726875,0.12245,0.24064285714285716,0.017725,0.0259625,0.0,0.009188888888888889,0.0,0.0,0.0,0.0,0.0,,0.01182,,0.0
2024-07-18 15:15:00-06:00,2024-07-18 21:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 15:30:00-06:00,2024-07-18 21:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 15:45:00-06:00,2024-07-18 21:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 16:00:00-06:00,2024-07-18 22:00:00+00:00,,1.74175,0.3377,1.2623,0.17686666666666664,0.10275,1.787625,0.569,0.017525,0.0,0.05555,1.78034,2.6881,0.06904,0.02296,0.014979999999999999,0.29514999999999997,0.4917666666666667,0.07301428571428571,0.020075,0.014955555555555555,0.01213,0.09942,0.17384,0.03861666666666667,0.02791666666666667,0.054714285714285715,0.09193333333333333,0.08697142857142857,0.05895,0.012075,0.0,0.048671428571428574,0.1940666666666667,0.07037142857142857,0.049725,0.12495,0.53465,0.05721428571428572,,0.005790909090909091,,0.090675,0.12673333333333334,0.25882857142857146,0.0183625,0.0257125,0.0,0.014755555555555556,0.021766666666666667,0.0,0.0,0.0,0.0,,0.0,,0.0
2024-07-18 16:15:00-06:00,2024-07-18 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 16:30:00-06:00,2024-07-18 22:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 16:45:00-06:00,2024-07-18 22:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 17:00:00-06:00,2024-07-18 23:00:00+00:00,,1.28475,0.43535,0.4823,0.1435,0.25175,0.530525,0.155975,0.0106,0.0,0.05885,0.3375,0.60298,0.03508,0.0194,0.00934,0.08008333333333333,0.09356666666666667,0.024885714285714285,0.007825,0.0,0.0,0.015179999999999999,0.46934,0.011466666666666667,0.016366666666666665,0.0,0.0,0.04278571428571428,0.049725,0.019225,0.0,0.0,0.022333333333333334,0.03175714285714286,0.0406,0.038566666666666666,0.13686666666666666,0.017042857142857144,,0.0,,0.130025,0.06436666666666667,0.2141714285714286,0.029,0.0401625,0.0,0.02372222222222222,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
2024-07-18 17:15:00-06:00,2024-07-18 23:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 17:30:00-06:00,2024-07-18 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18 17:45:00-06:00,2024-07-18 23:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
