dt,Mobile Lab O3,UDAQ O3,merged_ozone,8hr_rolling_avg_Mobile Lab O3,MDA8_O3_Mobile Lab O3,Exceedance_day_Mobile Lab O3,8hr_rolling_avg_UDAQ O3,MDA8_O3_UDAQ O3,Exceedance_day_UDAQ O3,8hr_rolling_avg_merged_ozone,MDA8_O3_merged_ozone,Exceedance_day_merged_ozone
2024-07-16 19:00:00,63.492777777777775,54.0,63.492777777777775,72.05010399423402,72.74325851229234,True,64.125,65.5,False,72.05010399423402,72.73665954978958,True
2024-07-16 20:00:00,54.849444444444444,45.0,54.849444444444444,69.13635399423403,72.74325851229234,True,60.625,65.5,False,69.13635399423403,72.73665954978958,True
2024-07-16 21:00:00,52.777,48.0,52.777,65.22903454978957,72.74325851229234,True,57.25,65.5,False,65.22903454978957,72.73665954978958,True
2024-07-16 22:00:00,55.57205555555556,52.0,55.57205555555556,62.8890831609007,72.74325851229234,True,55.5,65.5,False,62.8890831609007,72.73665954978958,True
2024-07-16 23:00:00,57.87316666666666,53.0,57.87316666666666,61.34126371645625,72.74325851229234,True,54.375,65.5,False,61.34126371645625,72.73665954978958,True
2024-07-17 00:00:00,58.56827777777778,54.0,58.56827777777778,60.137465105345136,78.43224889772642,True,53.5,72.75,True,60.137465105345136,78.43224889772642,True
2024-07-17 01:00:00,57.631888888888895,53.0,57.631888888888895,58.635895660900694,78.43224889772642,True,52.375,72.75,True,58.635895660900694,78.43224889772642,True
2024-07-17 02:00:00,53.43827777777778,50.0,53.43827777777778,56.77536111111111,78.43224889772642,True,51.125,72.75,True,56.77536111111111,78.43224889772642,True
2024-07-17 03:00:00,53.08983333333333,49.0,53.08983333333333,55.47499305555556,78.43224889772642,True,50.5,72.75,True,55.47499305555556,78.43224889772642,True
2024-07-17 04:00:00,52.17627777777778,49.0,52.17627777777778,55.14084722222223,78.43224889772642,True,51.0,72.75,True,55.14084722222223,78.43224889772642,True
2024-07-17 05:00:00,52.667611111111114,,52.667611111111114,55.12717361111112,78.43224889772642,True,51.42857142857143,72.75,True,55.12717361111112,78.43224889772642,True
2024-07-17 06:00:00,52.37694444444444,48.0,52.37694444444444,54.72778472222222,78.43224889772642,True,50.857142857142854,72.75,True,54.72778472222222,78.43224889772642,True
2024-07-17 07:00:00,50.40661111111112,46.0,50.40661111111112,53.79446527777778,78.43224889772642,True,49.857142857142854,72.75,True,53.79446527777778,78.43224889772642,True
2024-07-17 08:00:00,49.158833333333334,46.0,49.158833333333334,52.61828472222223,78.43224889772642,True,48.714285714285715,72.75,True,52.61828472222223,78.43224889772642,True
2024-07-17 09:00:00,51.76241330413468,48.0,51.76241330413468,51.88460027412795,78.43224889772642,True,48.0,72.75,True,51.88460027412795,78.43224889772642,True
2024-07-17 10:00:00,54.58820958128602,51.0,54.58820958128602,52.02834174956648,78.43224889772642,True,48.142857142857146,72.75,True,52.02834174956648,78.43224889772642,True
2024-07-17 11:00:00,60.67238888888889,58.0,60.67238888888889,52.97616119401092,78.43224889772642,True,49.42857142857143,72.75,True,52.97616119401092,78.43224889772642,True
2024-07-17 12:00:00,72.0985,69.0,72.0985,55.4664389717887,78.43224889772642,True,52.285714285714285,72.75,True,55.4664389717887,78.43224889772642,True
2024-07-17 13:00:00,73.89061111111113,69.0,73.89061111111113,58.1193139717887,78.43224889772642,True,54.375,72.75,True,58.1193139717887,78.43224889772642,True
2024-07-17 14:00:00,79.05911111111112,75.0,79.05911111111112,61.45458480512204,78.43224889772642,True,57.75,72.75,True,61.45458480512204,78.43224889772642,True
2024-07-17 15:00:00,80.7939147205498,77.0,80.7939147205498,65.25299775630187,78.43224889772642,True,61.625,72.75,True,65.25299775630187,78.43224889772642,True
2024-07-17 16:00:00,81.72917303715866,75.0,81.72917303715866,69.32429021928004,78.43224889772642,True,65.25,72.75,True,69.32429021928004,78.43224889772642,True
2024-07-17 17:00:00,81.97511111111112,76.0,81.97511111111112,73.1008774451521,78.43224889772642,True,68.75,72.75,True,73.1008774451521,78.43224889772642,True
2024-07-17 18:00:00,82.36334786854746,74.0,82.36334786854746,76.57276973105976,78.43224889772642,True,71.625,72.75,True,76.57276973105976,78.43224889772642,True
2024-07-17 19:00:00,75.54822222222222,67.0,75.54822222222222,78.43224889772642,78.43224889772642,True,72.75,72.75,True,78.43224889772642,78.43224889772642,True
2024-07-17 20:00:00,66.638,59.0,66.638,77.74968639772644,78.43224889772642,True,71.5,72.75,True,77.74968639772644,78.43224889772642,True
2024-07-17 21:00:00,58.59688888888889,54.0,58.59688888888889,75.83797111994865,78.43224889772642,True,69.625,72.75,True,75.83797111994865,78.43224889772642,True
2024-07-17 22:00:00,59.88161111111111,53.0,59.88161111111111,73.44078361994866,78.43224889772642,True,66.875,72.75,True,73.44078361994866,78.43224889772642,True
2024-07-17 23:00:00,57.288000000000004,55.0,57.288000000000004,70.50254427987994,78.43224889772642,True,64.125,72.75,True,70.50254427987994,78.43224889772642,True
2024-07-18 00:00:00,62.01811111111111,58.0,62.01811111111111,68.03866153912399,68.03866153912399,False,62.0,70.25,True,68.03866153912399,72.07805178718085,True
2024-07-18 01:00:00,58.80711111111111,55.0,58.80711111111111,65.14266153912399,68.03866153912399,False,59.375,70.25,True,65.14266153912399,72.07805178718085,True
2024-07-18 02:00:00,57.03633333333333,54.0,57.03633333333333,61.97678472222223,68.03866153912399,False,56.875,70.25,True,61.97678472222223,72.07805178718085,True
2024-07-18 03:00:00,56.221833333333336,53.0,56.221833333333336,59.56098611111111,68.03866153912399,False,55.125,70.25,True,59.56098611111111,72.07805178718085,True
2024-07-18 04:00:00,55.61316666666667,53.0,55.61316666666667,58.182881944444446,68.03866153912399,False,54.375,70.25,True,58.182881944444446,72.07805178718085,True
2024-07-18 05:00:00,51.07844444444444,46.0,51.07844444444444,57.24307638888889,68.03866153912399,False,53.375,70.25,True,57.24307638888889,72.07805178718085,True
2024-07-18 06:00:00,40.43138888888889,37.0,40.43138888888889,54.81179861111111,68.03866153912399,False,51.375,70.25,True,54.81179861111111,72.07805178718085,True
2024-07-18 07:00:00,41.167944444444444,38.0,41.167944444444444,52.79679166666667,68.03866153912399,False,49.25,70.25,True,52.79679166666667,72.07805178718085,True
2024-07-18 08:00:00,41.97688888888889,38.0,41.97688888888889,50.29163888888889,68.03866153912399,False,46.75,70.25,True,50.29163888888889,72.07805178718085,True
2024-07-18 09:00:00,46.203611111111115,44.0,46.203611111111115,48.71620138888889,68.03866153912399,False,45.375,70.25,True,48.71620138888889,72.07805178718085,True
2024-07-18 10:00:00,56.647463757834146,55.0,56.647463757834146,48.66759269195149,68.03866153912399,False,45.5,70.25,True,48.66759269195149,72.07805178718085,True
2024-07-18 11:00:00,66.88244444444445,65.0,66.88244444444445,50.00016908084038,68.03866153912399,False,47.0,70.25,True,50.00016908084038,72.07805178718085,True
2024-07-18 12:00:00,77.3427161135972,72.0,77.3427161135972,52.7163627617067,68.03866153912399,False,49.375,70.25,True,52.7163627617067,72.07805178718085,True
2024-07-18 13:00:00,79.400698212783,75.0,79.400698212783,56.25664448274902,68.03866153912399,False,53.0,70.25,True,56.25664448274902,72.07805178718085,True
2024-07-18 14:00:00,,76.0,76.0,58.51739528187189,68.03866153912399,False,57.875,70.25,True,60.70272087163791,72.07805178718085,True
2024-07-18 15:00:00,,74.0,74.0,61.408970421443136,68.03866153912399,False,62.375,70.25,True,64.80672781608234,72.07805178718085,True
2024-07-18 16:00:00,,75.0,75.0,,68.03866153912399,False,67.0,70.25,True,68.93461670497123,72.07805178718085,True
2024-07-18 17:00:00,,69.0,69.0,,68.03866153912399,False,70.125,70.25,True,71.78416531608235,72.07805178718085,True
2024-07-18 18:00:00,58.99855552662224,56.0,58.99855552662224,,68.03866153912399,False,70.25,70.25,True,72.07805178718085,72.07805178718085,True
2024-07-18 19:00:00,56.29077777777778,51.0,56.29077777777778,,68.03866153912399,False,68.5,70.25,True,70.75409345384753,72.07805178718085,True
2024-07-18 20:00:00,54.91811111111111,50.0,54.91811111111111,,68.03866153912399,False,65.75,70.25,True,67.95101782853676,72.07805178718085,True
2024-07-18 21:00:00,51.2335,46.0,51.2335,,68.03866153912399,False,62.125,70.25,True,64.43011805193889,72.07805178718085,True
2024-07-18 22:00:00,45.05272222222222,42.0,45.05272222222222,,68.03866153912399,False,57.875,70.25,True,60.561708329716666,72.07805178718085,True
2024-07-18 23:00:00,50.57222222222222,49.0,50.57222222222222,52.844314809992596,68.03866153912399,False,54.75,70.25,True,57.63323610749445,72.07805178718085,True
2024-07-19 00:00:00,53.737222222222215,51.0,53.737222222222215,52.97187301173968,69.30564588490546,False,51.75,63.375,False,54.975388885272224,69.30564588490547,False
2024-07-19 01:00:00,52.34738888888889,49.0,52.34738888888889,52.89381249638333,69.30564588490546,False,49.25,63.375,False,52.89381249638333,69.30564588490547,False
2024-07-19 02:00:00,48.40838888888889,44.0,48.40838888888889,51.57004166666667,69.30564588490546,False,47.75,63.375,False,51.57004166666667,69.30564588490547,False
2024-07-19 03:00:00,42.49633333333334,38.0,42.49633333333334,49.84573611111111,69.30564588490546,False,46.125,63.375,False,49.845736111111115,69.30564588490547,False
2024-07-19 04:00:00,40.70288888888889,38.0,40.70288888888889,48.06883333333333,69.30564588490546,False,44.625,63.375,False,48.06883333333333,69.30564588490547,False
2024-07-19 05:00:00,39.22955555555555,36.0,39.22955555555555,46.56834027777778,69.30564588490546,False,43.375,63.375,False,46.56834027777778,69.30564588490547,False
2024-07-19 06:00:00,37.912222222222226,34.0,37.912222222222226,45.675777777777775,69.30564588490546,False,42.375,63.375,False,45.67577777777778,69.30564588490547,False
2024-07-19 07:00:00,35.01755555555556,30.0,35.01755555555556,43.73144444444445,69.30564588490546,False,40.0,63.375,False,43.73144444444444,69.30564588490547,False
2024-07-19 08:00:00,30.149722222222223,30.0,30.149722222222223,40.783006944444445,69.30564588490546,False,37.375,63.375,False,40.783006944444445,69.30564588490547,False
2024-07-19 09:00:00,42.221388888888896,41.0,42.221388888888896,39.51725694444445,69.30564588490546,False,36.375,63.375,False,39.51725694444445,69.30564588490547,False
2024-07-19 10:00:00,52.305,51.0,52.305,40.004333333333335,69.30564588490546,False,37.25,63.375,False,40.00433333333334,69.30564588490547,False
2024-07-19 11:00:00,58.19233333333334,55.0,58.19233333333334,41.96633333333334,69.30564588490546,False,39.375,63.375,False,41.96633333333333,69.30564588490547,False
2024-07-19 12:00:00,64.14766666666667,63.0,64.14766666666667,44.89693055555556,69.30564588490546,False,42.5,63.375,False,44.89693055555556,69.30564588490547,False
2024-07-19 13:00:00,75.59146256767553,70.0,75.59146256767553,49.44216893207056,69.30564588490546,False,46.75,63.375,False,49.44216893207056,69.30564588490547,False
2024-07-19 14:00:00,78.27598934247325,71.0,78.27598934247325,54.48763982210193,69.30564588490546,False,51.375,63.375,False,54.48763982210194,69.30564588490547,False
2024-07-19 15:00:00,74.49811111111111,68.0,74.49811111111111,59.42270926654638,69.30564588490546,False,56.125,63.375,False,59.42270926654638,69.30564588490547,False
2024-07-19 16:00:00,68.8943888888889,62.0,68.8943888888889,64.26579259987972,69.30564588490546,False,60.125,63.375,False,64.26579259987972,69.30564588490547,False
2024-07-19 17:00:00,65.1836111111111,58.0,65.1836111111111,67.13607037765749,69.30564588490546,False,62.25,63.375,False,67.13607037765749,69.30564588490547,False
2024-07-19 18:00:00,65.09910405798382,58.0,65.09910405798382,68.73533338490546,69.30564588490546,False,63.125,63.375,False,68.73533338490546,69.30564588490547,False
2024-07-19 19:00:00,62.75483333333334,57.0,62.75483333333334,69.30564588490546,69.30564588490546,False,63.375,63.375,False,69.30564588490547,69.30564588490547,False
2024-07-19 20:00:00,58.09783333333333,52.0,58.09783333333333,68.5494167182388,69.30564588490546,False,62.0,63.375,False,68.5494167182388,69.30564588490547,False
2024-07-19 21:00:00,50.183277777777775,47.0,50.183277777777775,65.37339361950158,69.30564588490546,False,59.125,63.375,False,65.37339361950158,69.30564588490547,False
2024-07-19 22:00:00,50.88033333333333,48.0,50.88033333333333,61.94893661835909,69.30564588490546,False,56.25,63.375,False,61.948936618359085,69.30564588490547,False
2024-07-19 23:00:00,49.64405555555556,46.0,49.64405555555556,58.84217967391465,69.30564588490546,False,53.5,63.375,False,58.84217967391464,69.30564588490547,False
2024-07-20 00:00:00,50.55272222222223,47.0,50.55272222222223,56.549471340581306,67.51902649145725,False,51.625,63.25,False,56.54947134058131,67.51902649145724,False
2024-07-20 01:00:00,49.82355555555556,46.0,49.82355555555556,54.62946439613687,67.51902649145725,False,50.125,63.25,False,54.62946439613687,67.51902649145724,False
2024-07-20 02:00:00,47.60744444444444,44.0,47.60744444444444,52.44300694444445,67.51902649145725,False,48.375,63.25,False,52.44300694444444,67.51902649145724,False
2024-07-20 03:00:00,43.753055555555555,40.0,43.753055555555555,50.06778472222222,67.51902649145725,False,46.25,63.25,False,50.06778472222222,67.51902649145724,False
2024-07-20 04:00:00,43.864111111111114,42.0,43.864111111111114,48.28856944444445,67.51902649145725,False,45.0,63.25,False,48.28856944444445,67.51902649145724,False
2024-07-20 05:00:00,41.91166666666666,37.0,41.91166666666666,47.254618055555554,67.51902649145725,False,43.75,63.25,False,47.25461805555556,67.51902649145724,False
2024-07-20 06:00:00,40.00266666666667,36.0,40.00266666666667,45.89490972222222,67.51902649145725,False,42.25,63.25,False,45.89490972222222,67.51902649145724,False
2024-07-20 07:00:00,35.201277777777776,31.0,35.201277777777776,44.0895625,67.51902649145725,False,40.375,63.25,False,44.0895625,67.51902649145724,False
2024-07-20 08:00:00,39.24622222222222,38.0,39.24622222222222,42.67625,67.51902649145725,False,39.25,63.25,False,42.676249999999996,67.51902649145724,False
2024-07-20 09:00:00,44.30961111111111,41.0,44.30961111111111,41.987006944444445,67.51902649145725,False,38.625,63.25,False,41.98700694444444,67.51902649145724,False
2024-07-20 10:00:00,45.989777777777775,43.0,45.989777777777775,41.78479861111111,67.51902649145725,False,38.5,63.25,False,41.784798611111114,67.51902649145724,False
2024-07-20 11:00:00,56.73244444444444,57.0,56.73244444444444,43.40722222222222,67.51902649145725,False,40.625,63.25,False,43.407222222222224,67.51902649145724,False
2024-07-20 12:00:00,69.70583333333335,68.0,69.70583333333335,46.6374375,67.51902649145725,False,43.875,63.25,False,46.637437500000004,67.51902649145724,False
2024-07-20 13:00:00,75.20272222222223,69.0,75.20272222222223,50.79881944444445,67.51902649145725,False,47.875,63.25,False,50.79881944444445,67.51902649145724,False
2024-07-20 14:00:00,70.28261111111112,65.0,70.28261111111112,54.5838125,67.51902649145725,False,51.5,63.25,False,54.58381250000001,67.51902649145724,False
2024-07-20 15:00:00,69.15488888888888,65.0,69.15488888888888,58.82801388888889,67.51902649145725,False,55.75,63.25,False,58.82801388888889,67.51902649145724,False
2024-07-20 16:00:00,70.001,65.0,70.001,62.672361111111115,67.51902649145725,False,59.125,63.25,False,62.672361111111115,67.51902649145724,False
2024-07-20 17:00:00,68.28266666666667,63.0,68.28266666666667,65.66899305555556,67.51902649145725,False,61.875,63.25,False,65.66899305555556,67.51902649145724,False
2024-07-20 18:00:00,60.79004526499128,54.0,60.79004526499128,67.51902649145725,67.51902649145725,False,63.25,63.25,False,67.51902649145724,67.51902649145724,False
2024-07-20 19:00:00,52.46688888888889,49.0,52.46688888888889,66.98583204701279,67.51902649145725,False,62.25,63.25,False,66.9858320470128,67.51902649145724,False
2024-07-20 20:00:00,50.09833333333333,46.0,50.09833333333333,64.5348945470128,67.51902649145725,False,59.5,63.25,False,64.53489454701281,67.51902649145724,False
2024-07-20 21:00:00,50.92888888888889,48.0,50.92888888888889,61.500665380346135,67.51902649145725,False,56.875,63.25,False,61.50066538034613,67.51902649145724,False
2024-07-20 22:00:00,50.246222222222215,47.0,50.246222222222215,58.996116769235016,67.51902649145725,False,54.625,63.25,False,58.99611676923502,67.51902649145724,False
2024-07-20 23:00:00,51.14188888888889,49.0,51.14188888888889,56.74449176923502,67.51902649145725,False,52.625,63.25,False,56.74449176923502,67.51902649145724,False
2024-07-21 00:00:00,51.48694444444445,49.0,51.48694444444445,54.430234824790574,65.21197390259873,False,50.625,60.25,False,54.430234824790574,65.21197390259873,False
2024-07-21 01:00:00,50.930499999999995,48.0,50.930499999999995,52.26121399145725,65.21197390259873,False,48.75,60.25,False,52.26121399145724,65.21197390259873,False
2024-07-21 02:00:00,48.70877777777778,46.0,48.70877777777778,50.75105555555555,65.21197390259873,False,47.75,60.25,False,50.75105555555556,65.21197390259873,False
2024-07-21 03:00:00,47.62238888888889,44.0,47.62238888888889,50.145493055555555,65.21197390259873,False,47.125,60.25,False,50.145493055555555,65.21197390259873,False
2024-07-21 04:00:00,46.30822222222223,43.0,46.30822222222223,49.67172916666667,65.21197390259873,False,46.75,60.25,False,49.671729166666665,65.21197390259873,False
2024-07-21 05:00:00,45.7705,43.0,45.7705,49.02693055555555,65.21197390259873,False,46.125,60.25,False,49.02693055555556,65.21197390259873,False
2024-07-21 06:00:00,45.74372222222222,43.0,45.74372222222222,48.46411805555556,65.21197390259873,False,45.625,60.25,False,48.46411805555556,65.21197390259873,False
2024-07-21 07:00:00,44.73316666666666,42.0,44.73316666666666,47.66302777777778,65.21197390259873,False,44.75,60.25,False,47.66302777777778,65.21197390259873,False
2024-07-21 08:00:00,45.074444444444445,42.0,45.074444444444445,46.861465277777775,65.21197390259873,False,43.875,60.25,False,46.86146527777778,65.21197390259873,False
2024-07-21 09:00:00,45.668722222222215,43.0,45.668722222222215,46.203743055555556,65.21197390259873,False,43.25,60.25,False,46.203743055555556,65.21197390259873,False
2024-07-21 10:00:00,47.63605555555556,45.0,47.63605555555556,46.069652777777776,65.21197390259873,False,43.125,60.25,False,46.069652777777776,65.21197390259873,False
2024-07-21 11:00:00,49.99672222222222,47.0,49.99672222222222,46.36644444444444,65.21197390259873,False,43.5,60.25,False,46.36644444444444,65.21197390259873,False
2024-07-21 12:00:00,51.680499999999995,48.0,51.680499999999995,47.03797916666666,65.21197390259873,False,44.125,60.25,False,47.037979166666666,65.21197390259873,False
2024-07-21 13:00:00,55.283722222222224,52.0,55.283722222222224,48.227131944444444,65.21197390259873,False,45.25,60.25,False,48.22713194444444,65.21197390259873,False
2024-07-21 14:00:00,63.31711111111112,62.0,63.31711111111112,50.42380555555555,65.21197390259873,False,47.625,60.25,False,50.42380555555555,65.21197390259873,False
2024-07-21 15:00:00,74.67806016826808,68.0,74.67806016826808,54.16691724325573,65.21197390259873,False,50.875,60.25,False,54.16691724325573,65.21197390259873,False
2024-07-21 16:00:00,67.5726341602195,62.0,67.5726341602195,56.97919095772761,65.21197390259873,False,53.375,60.25,False,56.97919095772761,65.21197390259873,False
2024-07-21 17:00:00,66.93077777777776,62.0,66.93077777777776,59.636947902172054,65.21197390259873,False,55.75,60.25,False,59.636947902172054,65.21197390259873,False
2024-07-21 18:00:00,69.9637635589689,65.0,69.9637635589689,62.427911402598724,65.21197390259873,False,58.25,60.25,False,62.427911402598724,65.21197390259873,False
2024-07-21 19:00:00,64.64972222222221,58.0,64.64972222222221,64.25953640259873,65.21197390259873,False,59.625,60.25,False,64.25953640259873,65.21197390259873,False
2024-07-21 20:00:00,58.907,53.0,58.907,65.16284890259872,65.21197390259873,False,60.25,60.25,False,65.16284890259872,65.21197390259873,False
2024-07-21 21:00:00,55.676722222222224,52.0,55.676722222222224,65.21197390259873,65.21197390259873,False,60.25,60.25,False,65.21197390259873,65.21197390259873,False
2024-07-21 22:00:00,57.03238888888889,53.0,57.03238888888889,64.42638362482094,65.21197390259873,False,59.125,60.25,False,64.42638362482094,65.21197390259873,False
2024-07-21 23:00:00,59.212722222222226,56.0,59.212722222222226,62.49321638156522,65.21197390259873,False,57.625,60.25,False,62.49321638156521,65.21197390259873,False
2024-07-22 00:00:00,58.049277777777775,53.0,58.049277777777775,61.30279683376,61.70976005239055,False,56.5,64.25,False,61.30279683376,65.93665337262624,False
2024-07-22 01:00:00,54.82094444444444,52.0,54.82094444444444,59.789067667093335,61.70976005239055,False,55.25,64.25,False,59.789067667093335,65.93665337262624,False
2024-07-22 02:00:00,57.97533333333334,55.0,57.97533333333334,58.29051388888888,61.70976005239055,False,54.0,64.25,False,58.29051388888889,65.93665337262624,False
2024-07-22 03:00:00,56.954388888888886,54.0,56.954388888888886,57.32859722222222,61.70976005239055,False,53.5,64.25,False,57.32859722222222,65.93665337262624,False
2024-07-22 04:00:00,56.923944444444444,54.0,56.923944444444444,57.08071527777778,61.70976005239055,False,53.625,64.25,False,57.08071527777778,65.93665337262624,False
2024-07-22 05:00:00,58.61916666666667,56.0,58.61916666666667,57.44852083333333,61.70976005239055,False,54.125,64.25,False,57.44852083333333,65.93665337262624,False
2024-07-22 06:00:00,59.52872222222222,56.0,59.52872222222222,57.7605625,61.70976005239055,False,54.5,64.25,False,57.7605625,65.93665337262624,False
2024-07-22 07:00:00,58.16855555555556,54.0,58.16855555555556,57.63004166666666,61.70976005239055,False,54.25,64.25,False,57.63004166666667,65.93665337262624,False
2024-07-22 08:00:00,57.89222222222222,54.0,57.89222222222222,57.61040972222223,61.70976005239055,False,54.375,64.25,False,57.61040972222222,65.93665337262624,False
2024-07-22 09:00:00,56.85411111111111,53.0,56.85411111111111,57.864555555555555,61.70976005239055,False,54.5,64.25,False,57.86455555555556,65.93665337262624,False
2024-07-22 10:00:00,56.80271293115143,53.0,56.80271293115143,57.71797800528282,61.70976005239055,False,54.25,64.25,False,57.717978005282816,65.93665337262624,False
2024-07-22 11:00:00,57.52928981083049,55.0,57.52928981083049,57.78984062052552,61.70976005239055,False,54.375,64.25,False,57.78984062052552,65.93665337262624,False
2024-07-22 12:00:00,,61.0,61.0,57.91354007425139,61.70976005239055,False,55.25,64.25,False,58.29934756496996,65.93665337262624,False
2024-07-22 13:00:00,,61.0,61.0,57.79593564218217,61.70976005239055,False,55.875,64.25,False,58.59695173163663,65.93665337262624,False
2024-07-22 14:00:00,,63.0,63.0,,61.70976005239055,False,56.75,64.25,False,59.030861453858854,65.93665337262624,False
2024-07-22 15:00:00,,69.0,69.0,,61.70976005239055,False,58.625,64.25,False,60.38479200941441,65.93665337262624,False
2024-07-22 16:00:00,,67.0,67.0,,61.70976005239055,False,60.25,64.25,False,61.52326423163663,65.93665337262624,False
2024-07-22 17:00:00,,68.0,68.0,,61.70976005239055,False,62.125,64.25,False,62.91650034274774,65.93665337262624,False
2024-07-22 18:00:00,67.70800796808574,65.0,67.70800796808574,,61.70976005239055,False,63.625,64.25,False,64.27966222236454,65.93665337262624,False
2024-07-22 19:00:00,66.68410807174007,60.0,66.68410807174007,,61.70976005239055,False,64.25,64.25,False,65.42401450497823,65.93665337262624,False
2024-07-22 20:00:00,65.10111094118415,58.0,65.10111094118415,,61.70976005239055,False,63.875,64.25,False,65.93665337262624,65.93665337262624,False
2024-07-22 21:00:00,55.90994444444445,50.0,55.90994444444445,,61.70976005239055,False,62.5,64.25,False,65.3003964281818,65.93665337262624,False
2024-07-22 22:00:00,56.64577777777778,54.0,56.64577777777778,,61.70976005239055,False,61.375,64.25,False,64.50611865040402,65.93665337262624,False
2024-07-22 23:00:00,58.20961111111111,53.0,58.20961111111111,61.70976005239055,61.70976005239055,False,59.375,64.25,False,63.15732003929291,65.93665337262624,False
2024-07-23 00:00:00,62.822833333333335,60.0,62.822833333333335,61.868770521096664,71.6394334677191,True,58.5,75.25,True,62.63517420595958,77.82364454523376,True
2024-07-23 01:00:00,66.52694444444444,63.0,66.52694444444444,62.451042261515134,71.6394334677191,True,57.875,75.25,True,62.451042261515134,77.82364454523376,True
2024-07-23 02:00:00,65.59166666666667,62.0,65.59166666666667,62.186499598837756,71.6394334677191,True,57.5,75.25,True,62.186499598837756,77.82364454523376,True
2024-07-23 03:00:00,65.6621111111111,61.0,65.6621111111111,62.05874997875913,71.6394334677191,True,57.625,75.25,True,62.05874997875913,77.82364454523376,True
2024-07-23 04:00:00,65.45816666666667,61.0,65.45816666666667,62.10338194444444,71.6394334677191,True,58.0,75.25,True,62.10338194444444,77.82364454523376,True
2024-07-23 05:00:00,64.02955555555556,57.0,64.02955555555556,63.11833333333334,71.6394334677191,True,58.875,75.25,True,63.11833333333334,77.82364454523376,True
2024-07-23 06:00:00,49.33455555555555,42.0,49.33455555555555,62.20443055555556,71.6394334677191,True,57.375,75.25,True,62.20443055555556,77.82364454523376,True
2024-07-23 07:00:00,42.696555555555555,40.0,42.696555555555555,60.26529861111111,71.6394334677191,True,55.75,75.25,True,60.26529861111111,77.82364454523376,True
2024-07-23 08:00:00,41.809555555555555,35.0,41.809555555555555,57.63863888888889,71.6394334677191,True,52.625,75.25,True,57.63863888888889,77.82364454523376,True
2024-07-23 09:00:00,39.57355555555556,37.0,39.57355555555556,54.269465277777776,71.6394334677191,True,49.375,75.25,True,54.269465277777776,77.82364454523376,True
2024-07-23 10:00:00,48.58702506646402,48.0,48.58702506646402,52.14388507775245,71.6394334677191,True,47.625,75.25,True,52.14388507775245,77.82364454523376,True
2024-07-23 11:00:00,61.272567166629656,64.0,61.272567166629656,51.595192084692265,71.6394334677191,True,48.0,75.25,True,51.595192084692265,77.82364454523376,True
2024-07-23 12:00:00,,72.0,72.0,49.61476714441021,71.6394334677191,True,49.375,75.25,True,52.41292125135893,77.82364454523376,True
2024-07-23 13:00:00,,80.0,80.0,47.21230240921932,71.6394334677191,True,52.25,75.25,True,54.40922680691449,77.82364454523376,True
2024-07-23 14:00:00,,79.0,79.0,,71.6394334677191,True,56.875,75.25,True,58.11740736247004,77.82364454523376,True
2024-07-23 15:00:00,,80.0,80.0,,71.6394334677191,True,61.875,75.25,True,62.780337918025594,77.82364454523376,True
2024-07-23 16:00:00,83.50617664742664,82.0,83.50617664742664,,71.6394334677191,True,67.75,75.25,True,67.99241555450948,77.82364454523376,True
2024-07-23 17:00:00,82.41175136965687,76.0,82.41175136965687,,71.6394334677191,True,72.625,75.25,True,73.34719003127215,77.82364454523376,True
2024-07-23 18:00:00,76.41061723367555,69.0,76.41061723367555,,71.6394334677191,True,75.25,75.25,True,76.8251390521736,77.82364454523376,True
2024-07-23 19:00:00,69.2606111111111,62.0,69.2606111111111,,71.6394334677191,True,75.0,75.25,True,77.82364454523376,77.82364454523376,True
2024-07-23 20:00:00,60.596666666666664,54.0,60.596666666666664,,71.6394334677191,True,72.75,75.25,True,76.3982278785671,77.82364454523376,True
2024-07-23 21:00:00,57.650777777777776,54.0,57.650777777777776,71.6394334677191,71.6394334677191,True,69.5,75.25,True,73.60457510078932,77.82364454523376,True
2024-07-23 22:00:00,58.63783333333333,53.0,58.63783333333333,69.7820620199497,71.6394334677191,True,66.25,75.25,True,71.059304267456,77.82364454523376,True
2024-07-23 23:00:00,55.64077777777778,53.0,55.64077777777778,68.01440148967822,71.6394334677191,True,62.875,75.25,True,68.01440148967822,77.82364454523376,True
2024-07-24 00:00:00,61.248777777777775,56.0,61.248777777777775,65.23222663097211,82.7474645470984,True,59.625,76.5,True,65.23222663097211,82.7474645470984,True
2024-07-24 01:00:00,61.35722222222222,58.0,61.35722222222222,62.600410487542774,82.7474645470984,True,57.375,76.5,True,62.600410487542774,82.7474645470984,True
2024-07-24 02:00:00,63.00505555555556,58.0,63.00505555555556,60.92471527777778,82.7474645470984,True,56.0,76.5,True,60.92471527777778,82.7474645470984,True
2024-07-24 03:00:00,59.43466666666667,53.0,59.43466666666667,59.696472222222226,82.7474645470984,True,54.875,76.5,True,59.696472222222226,82.7474645470984,True
2024-07-24 04:00:00,43.1,40.0,43.1,57.50938888888889,82.7474645470984,True,53.125,76.5,True,57.50938888888889,82.7474645470984,True
2024-07-24 05:00:00,55.536,,55.536,57.245041666666665,82.7474645470984,True,53.0,76.5,True,57.245041666666665,82.7474645470984,True
