Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
138       	17:14:52  	830.7 	28.3  	29    	2.1      	107   	-2.0       	0.6        	1731      	8.4
140       	17:14:54  	830.1 	28.2  	29    	2.0      	108   	-1.9       	0.6        	1737      	8.3
142       	17:14:56  	829.5 	28.2  	29    	2.0      	108   	-1.9       	0.6        	1743      	8.3
144       	17:14:58  	828.9 	28.2  	29    	1.9      	108   	-1.8       	0.6        	1750      	8.3
146       	17:15:00  	828.4 	28.1  	29    	1.9      	108   	-1.8       	0.6        	1756      	8.2
148       	17:15:02  	827.8 	28.1  	29    	1.9      	111   	-1.8       	0.7        	1763      	8.2
150       	17:15:04  	827.2 	28.0  	29    	2.0      	114   	-1.8       	0.8        	1768      	8.1
152       	17:15:06  	826.7 	27.9  	29    	2.1      	115   	-1.9       	0.9        	1773      	8.1
154       	17:15:08  	826.2 	27.9  	29    	2.2      	117   	-2.0       	1.0        	1779      	8.1
156       	17:15:10  	825.6 	27.8  	29    	2.4      	118   	-2.1       	1.1        	1785      	8.0
158       	17:15:12  	825.1 	27.7  	29    	2.5      	119   	-2.2       	1.2        	1791      	8.0
160       	17:15:14  	824.5 	27.7  	29    	2.6      	119   	-2.3       	1.3        	1797      	8.0
162       	17:15:16  	824.0 	27.6  	29    	2.8      	122   	-2.4       	1.5        	1803      	7.9
164       	17:15:18  	823.3 	27.6  	29    	3.0      	123   	-2.5       	1.6        	1809      	7.9
166       	17:15:20  	822.7 	27.5  	29    	3.1      	123   	-2.6       	1.7        	1815      	7.8
168       	17:15:22  	822.1 	27.5  	29    	3.2      	124   	-2.7       	1.8        	1823      	7.8
170       	17:15:24  	821.4 	27.5  	29    	3.2      	126   	-2.6       	1.9        	1830      	7.7
172       	17:15:26  	820.7 	27.4  	29    	3.2      	126   	-2.6       	1.9        	1837      	7.7
174       	17:15:28  	820.0 	27.3  	29    	3.2      	129   	-2.5       	2.0        	1846      	7.6
176       	17:15:30  	819.4 	27.2  	29    	3.3      	135   	-2.3       	2.3        	1854      	7.6
178       	17:15:32  	818.7 	27.2  	29    	3.3      	142   	-2.0       	2.6        	1861      	7.5
180       	17:15:34  	818.1 	27.2  	29    	3.3      	147   	-1.8       	2.8        	1866      	7.6
182       	17:15:36  	817.6 	27.2  	29    	3.5      	153   	-1.6       	3.1        	1872      	7.6
184       	17:15:38  	817.1 	27.2  	29    	3.6      	157   	-1.4       	3.3        	1877      	7.6
186       	17:15:40  	816.7 	27.1  	29    	3.8      	163   	-1.1       	3.6        	1882      	7.6
188       	17:15:42  	816.2 	27.1  	29    	4.0      	167   	-0.9       	3.9        	1886      	7.6
190       	17:15:44  	815.8 	27.1  	29    	4.3      	169   	-0.8       	4.2        	1891      	7.6
192       	17:15:46  	815.3 	27.0  	29    	4.6      	173   	-0.6       	4.6        	1896      	7.6
194       	17:15:48  	814.8 	27.0  	29    	4.8      	174   	-0.5       	4.8        	1901      	7.6
196       	17:15:50  	814.3 	26.9  	29    	4.9      	173   	-0.6       	4.9        	1907      	7.5
198       	17:15:52  	813.8 	26.8  	29    	5.0      	173   	-0.6       	5.0        	1913      	7.5
200       	17:15:54  	813.2 	26.8  	29    	5.0      	173   	-0.6       	5.0        	1919      	7.5
202       	17:15:56  	812.7 	26.7  	30    	5.1      	172   	-0.7       	5.1        	1925      	7.5
204       	17:15:58  	812.1 	26.7  	30    	5.2      	172   	-0.7       	5.2        	1931      	7.5
206       	17:16:00  	811.6 	26.6  	30    	5.3      	171   	-0.8       	5.2        	1937      	7.4
208       	17:16:02  	811.0 	26.5  	30    	5.3      	171   	-0.8       	5.2        	1943      	7.4
210       	17:16:04  	810.4 	26.5  	30    	5.3      	171   	-0.8       	5.2        	1949      	7.4
212       	17:16:06  	809.9 	26.5  	30    	5.2      	171   	-0.8       	5.1        	1955      	7.4
214       	17:16:08  	809.3 	26.4  	30    	5.1      	171   	-0.8       	5.0        	1961      	7.3
216       	17:16:10  	808.8 	26.4  	30    	5.0      	170   	-0.9       	4.9        	1967      	7.3
218       	17:16:12  	808.2 	26.3  	30    	4.9      	169   	-0.9       	4.8        	1973      	7.2
220       	17:16:14  	807.7 	26.2  	30    	4.8      	168   	-1.0       	4.7        	1979      	7.2
222       	17:16:16  	807.1 	26.2  	30    	4.7      	168   	-1.0       	4.6        	1985      	7.1
224       	17:16:18  	806.5 	26.1  	30    	4.6      	167   	-1.0       	4.5        	1992      	7.1
226       	17:16:20  	806.0 	26.1  	30    	4.5      	166   	-1.1       	4.4        	1998      	7.0
228       	17:16:22  	805.4 	26.0  	30    	4.4      	166   	-1.1       	4.3        	2004      	7.0
230       	17:16:24  	804.9 	25.9  	30    	4.4      	164   	-1.2       	4.2        	2010      	6.9
232       	17:16:26  	804.3 	25.9  	30    	4.3      	164   	-1.2       	4.1        	2016      	6.9
234       	17:16:28  	803.8 	25.9  	30    	4.3      	164   	-1.2       	4.1        	2022      	6.9
236       	17:16:30  	803.2 	25.9  	30    	4.2      	163   	-1.2       	4.0        	2028      	7.0
238       	17:16:32  	802.7 	25.8  	30    	4.2      	163   	-1.2       	4.0        	2034      	7.0
240       	17:16:34  	802.1 	25.7  	30    	4.2      	163   	-1.2       	4.0        	2040      	7.0
242       	17:16:36  	801.6 	25.6  	30    	4.2      	162   	-1.3       	4.0        	2046      	6.9
244       	17:16:38  	801.0 	25.5  	30    	4.2      	162   	-1.3       	4.0        	2053      	6.9
246       	17:16:40  	800.5 	25.5  	31    	4.2      	162   	-1.3       	4.0        	2058      	6.9
248       	17:16:42  	799.9 	25.4  	31    	4.3      	162   	-1.3       	4.1        	2064      	6.9
250       	17:16:44  	799.4 	25.4  	31    	4.3      	162   	-1.3       	4.1        	2069      	6.9
252       	17:16:46  	798.9 	25.3  	31    	4.4      	163   	-1.3       	4.2        	2075      	6.9
254       	17:16:48  	798.4 	25.3  	31    	4.5      	164   	-1.2       	4.3        	2081      	6.9
256       	17:16:50  	797.9 	25.2  	31    	4.6      	165   	-1.2       	4.4        	2086      	6.9
258       	17:16:52  	797.4 	25.2  	31    	4.6      	166   	-1.1       	4.5        	2092      	6.9
260       	17:16:54  	796.8 	25.0  	31    	4.7      	167   	-1.1       	4.6        	2098      	6.8
262       	17:16:56  	796.3 	24.9  	31    	4.8      	168   	-1.0       	4.7        	2104      	6.7
264       	17:16:58  	795.8 	24.9  	31    	4.9      	168   	-1.0       	4.8        	2110      	6.7
266       	17:17:00  	795.2 	24.9  	31    	5.0      	170   	-0.9       	4.9        	2116      	6.8
268       	17:17:02  	794.7 	24.9  	31    	5.2      	170   	-0.9       	5.1        	2122      	6.8
270       	17:17:04  	794.1 	24.8  	31    	5.4      	170   	-0.9       	5.3        	2128      	6.8
272       	17:17:06  	793.5 	24.8  	31    	5.6      	171   	-0.9       	5.5        	2134      	6.8
274       	17:17:08  	793.0 	24.8  	32    	5.7      	171   	-0.9       	5.6        	2141      	6.8
276       	17:17:10  	792.4 	24.8  	32    	5.8      	170   	-1.0       	5.7        	2147      	6.8
278       	17:17:12  	791.8 	24.7  	32    	5.9      	170   	-1.0       	5.8        	2154      	6.9
280       	17:17:14  	791.2 	24.6  	32    	6.2      	171   	-1.0       	6.1        	2160      	6.9
282       	17:17:16  	790.7 	24.6  	32    	6.4      	170   	-1.1       	6.3        	2166      	6.8
284       	17:17:18  	790.1 	24.5  	32    	6.7      	171   	-1.1       	6.6        	2172      	6.7
286       	17:17:20  	789.6 	24.4  	32    	6.8      	171   	-1.1       	6.7        	2178      	6.6
288       	17:17:22  	789.1 	24.3  	32    	6.9      	171   	-1.1       	6.8        	2184      	6.5
290       	17:17:24  	788.5 	24.3  	32    	7.1      	171   	-1.1       	7.0        	2190      	6.4
292       	17:17:26  	787.9 	24.3  	32    	7.2      	171   	-1.1       	7.1        	2197      	6.4
294       	17:17:28  	787.3 	24.3  	31    	7.4      	171   	-1.1       	7.3        	2203      	6.3
296       	17:17:30  	786.7 	24.3  	31    	7.5      	171   	-1.2       	7.4        	2210      	6.3
298       	17:17:32  	786.2 	24.2  	31    	7.6      	171   	-1.2       	7.5        	2216      	6.3
300       	17:17:34  	785.6 	24.2  	32    	7.6      	171   	-1.2       	7.5        	2222      	6.3
302       	17:17:36  	785.1 	24.1  	32    	7.6      	171   	-1.2       	7.5        	2229      	6.2
304       	17:17:38  	784.5 	24.0  	32    	7.7      	171   	-1.2       	7.6        	2235      	6.1
306       	17:17:40  	784.0 	24.0  	32    	7.8      	170   	-1.3       	7.7        	2240      	6.1
308       	17:17:42  	783.5 	24.0  	32    	7.9      	171   	-1.3       	7.8        	2246      	6.1
310       	17:17:44  	783.0 	23.9  	32    	7.9      	171   	-1.3       	7.8        	2251      	6.0
312       	17:17:46  	782.5 	23.9  	32    	8.0      	170   	-1.4       	7.9        	2257      	6.0
314       	17:17:48  	781.9 	23.9  	32    	8.1      	170   	-1.4       	8.0        	2263      	6.0
316       	17:17:50  	781.4 	23.8  	32    	8.1      	170   	-1.4       	8.0        	2269      	5.9
318       	17:17:52  	780.8 	23.7  	32    	8.2      	170   	-1.5       	8.1        	2276      	5.9
320       	17:17:54  	780.2 	23.6  	32    	8.2      	170   	-1.5       	8.1        	2283      	5.8
322       	17:17:56  	779.6 	23.6  	32    	8.4      	169   	-1.6       	8.2        	2289      	5.8
324       	17:17:58  	779.0 	23.6  	32    	8.4      	169   	-1.6       	8.2        	2296      	5.8
326       	17:18:00  	778.4 	23.5  	32    	8.3      	169   	-1.6       	8.1        	2303      	5.8
328       	17:18:02  	777.8 	23.5  	32    	8.3      	168   	-1.7       	8.1        	2309      	5.8
330       	17:18:04  	777.3 	23.4  	32    	8.2      	169   	-1.6       	8.0        	2315      	5.7
332       	17:18:06  	776.7 	23.4  	32    	8.1      	169   	-1.6       	7.9        	2322      	5.7
334       	17:18:08  	776.2 	23.3  	32    	8.0      	168   	-1.6       	7.8        	2328      	5.7
336       	17:18:10  	775.6 	23.3  	32    	7.8      	169   	-1.5       	7.7        	2334      	5.7
338       	17:18:12  	775.1 	23.2  	32    	7.7      	169   	-1.5       	7.6        	2340      	5.7
340       	17:18:14  	774.6 	23.2  	32    	7.7      	170   	-1.4       	7.6        	2345      	5.7
342       	17:18:16  	774.1 	23.1  	32    	7.6      	169   	-1.4       	7.5        	2351      	5.7
344       	17:18:18  	773.6 	23.0  	32    	7.5      	170   	-1.3       	7.4        	2356      	5.7
346       	17:18:20  	773.1 	23.0  	33    	7.4      	170   	-1.3       	7.3        	2362      	5.7
348       	17:18:22  	772.6 	22.9  	33    	7.4      	170   	-1.3       	7.3        	2368      	5.7
350       	17:18:24  	772.1 	22.9  	33    	7.3      	170   	-1.3       	7.2        	2374      	5.6
352       	17:18:26  	771.6 	22.8  	33    	7.4      	170   	-1.3       	7.3        	2379      	5.6
354       	17:18:28  	771.1 	22.7  	33    	7.4      	169   	-1.4       	7.3        	2384      	5.5
356       	17:18:30  	770.7 	22.7  	33    	7.4      	169   	-1.4       	7.3        	2390      	5.5
358       	17:18:32  	770.2 	22.6  	33    	7.5      	169   	-1.4       	7.4        	2395      	5.5
360       	17:18:34  	769.7 	22.6  	33    	7.5      	169   	-1.4       	7.4        	2400      	5.5
362       	17:18:36  	769.2 	22.5  	33    	7.6      	169   	-1.4       	7.5        	2406      	5.5
364       	17:18:38  	768.7 	22.5  	33    	7.6      	169   	-1.4       	7.5        	2411      	5.5
366       	17:18:40  	768.2 	22.4  	33    	7.7      	170   	-1.4       	7.6        	2417      	5.5
368       	17:18:42  	767.8 	22.4  	33    	7.8      	170   	-1.4       	7.7        	2423      	5.4
370       	17:18:44  	767.3 	22.3  	33    	7.8      	170   	-1.4       	7.7        	2428      	5.4
372       	17:18:46  	766.8 	22.3  	33    	7.9      	171   	-1.3       	7.8        	2433      	5.4
374       	17:18:48  	766.3 	22.3  	33    	8.0      	171   	-1.3       	7.9        	2439      	5.4
376       	17:18:50  	765.8 	22.2  	34    	8.1      	171   	-1.3       	8.0        	2444      	5.4
378       	17:18:52  	765.3 	22.2  	34    	8.1      	171   	-1.3       	8.0        	2450      	5.4
380       	17:18:54  	764.8 	22.1  	34    	8.1      	171   	-1.3       	8.0        	2455      	5.4
382       	17:18:56  	764.3 	22.0  	34    	8.2      	171   	-1.3       	8.1        	2461      	5.4
384       	17:18:58  	763.8 	22.0  	34    	8.2      	172   	-1.2       	8.1        	2467      	5.4
386       	17:19:00  	763.3 	22.0  	34    	8.2      	172   	-1.2       	8.1        	2473      	5.4
388       	17:19:02  	762.8 	21.9  	34    	8.2      	172   	-1.2       	8.1        	2479      	5.4
390       	17:19:04  	762.2 	21.9  	34    	8.2      	172   	-1.1       	8.1        	2485      	5.4
392       	17:19:06  	761.7 	21.8  	34    	8.2      	172   	-1.1       	8.1        	2491      	5.4
394       	17:19:08  	761.2 	21.7  	34    	8.3      	173   	-1.0       	8.2        	2497      	5.3
396       	17:19:10  	760.6 	21.7  	34    	8.3      	173   	-1.0       	8.2        	2504      	5.3
398       	17:19:12  	760.1 	21.7  	34    	8.2      	174   	-0.9       	8.2        	2510      	5.3
400       	17:19:14  	759.5 	21.6  	34    	8.3      	174   	-0.9       	8.3        	2516      	5.2
402       	17:19:16  	759.0 	21.6  	34    	8.3      	174   	-0.9       	8.3        	2522      	5.2
404       	17:19:18  	758.4 	21.6  	34    	8.4      	175   	-0.8       	8.4        	2529      	5.2
406       	17:19:20  	757.9 	21.5  	34    	8.4      	175   	-0.8       	8.4        	2535      	5.2
408       	17:19:22  	757.3 	21.4  	34    	8.4      	175   	-0.8       	8.4        	2541      	5.1
410       	17:19:24  	756.8 	21.3  	34    	8.5      	175   	-0.7       	8.5        	2547      	5.1
412       	17:19:26  	756.3 	21.2  	35    	8.5      	175   	-0.7       	8.5        	2553      	5.0
414       	17:19:28  	755.7 	21.2  	35    	8.6      	176   	-0.6       	8.6        	2559      	5.0
416       	17:19:30  	755.2 	21.2  	35    	8.6      	176   	-0.6       	8.6        	2565      	5.0
418       	17:19:32  	754.7 	21.1  	35    	8.6      	176   	-0.6       	8.6        	2571      	5.0
420       	17:19:34  	754.2 	21.1  	35    	8.6      	177   	-0.5       	8.6        	2577      	5.0
422       	17:19:36  	753.6 	21.0  	35    	8.6      	177   	-0.5       	8.6        	2583      	5.0
424       	17:19:38  	753.1 	21.0  	35    	8.6      	177   	-0.4       	8.6        	2590      	5.0
426       	17:19:40  	752.6 	20.9  	35    	8.6      	177   	-0.4       	8.6        	2595      	5.0
428       	17:19:42  	752.1 	20.9  	35    	8.6      	177   	-0.4       	8.6        	2601      	5.0
430       	17:19:44  	751.7 	20.8  	35    	8.6      	178   	-0.3       	8.6        	2606      	4.9
432       	17:19:46  	751.2 	20.7  	35    	8.6      	178   	-0.3       	8.6        	2612      	4.9
434       	17:19:48  	750.7 	20.7  	35    	8.6      	178   	-0.3       	8.6        	2617      	4.8
436       	17:19:50  	750.3 	20.6  	35    	8.6      	178   	-0.3       	8.6        	2622      	4.8
438       	17:19:52  	749.8 	20.6  	35    	8.6      	178   	-0.3       	8.6        	2628      	4.7
440       	17:19:54  	749.3 	20.5  	35    	8.6      	178   	-0.3       	8.6        	2633      	4.7
442       	17:19:56  	748.8 	20.5  	35    	8.7      	178   	-0.3       	8.7        	2639      	4.6
444       	17:19:58  	748.3 	20.4  	35    	8.7      	178   	-0.3       	8.7        	2645      	4.6
446       	17:20:00  	747.8 	20.4  	35    	8.7      	178   	-0.3       	8.7        	2650      	4.6
448       	17:20:02  	747.4 	20.4  	35    	8.7      	178   	-0.3       	8.7        	2656      	4.6
450       	17:20:04  	746.9 	20.4  	35    	8.7      	179   	-0.2       	8.7        	2661      	4.6
452       	17:20:06  	746.4 	20.3  	35    	8.7      	179   	-0.2       	8.7        	2667      	4.5
454       	17:20:08  	746.0 	20.3  	35    	8.7      	179   	-0.2       	8.7        	2672      	4.5
456       	17:20:10  	745.5 	20.2  	35    	8.7      	179   	-0.2       	8.7        	2677      	4.5
458       	17:20:12  	745.0 	20.2  	35    	8.7      	179   	-0.2       	8.7        	2683      	4.5
460       	17:20:14  	744.5 	20.1  	36    	8.6      	178   	-0.3       	8.6        	2688      	4.4
462       	17:20:16  	744.1 	20.1  	36    	8.5      	178   	-0.3       	8.5        	2694      	4.4
464       	17:20:18  	743.6 	20.1  	36    	8.5      	177   	-0.4       	8.5        	2700      	4.5
466       	17:20:20  	743.1 	20.0  	36    	8.4      	177   	-0.4       	8.4        	2705      	4.4
468       	17:20:22  	742.6 	20.0  	36    	8.3      	177   	-0.5       	8.3        	2711      	4.4
470       	17:20:24  	742.1 	19.9  	36    	8.3      	177   	-0.5       	8.3        	2717      	4.4
472       	17:20:26  	741.6 	19.9  	36    	8.2      	176   	-0.6       	8.2        	2723      	4.4
474       	17:20:28  	741.1 	19.8  	36    	8.1      	175   	-0.7       	8.1        	2729      	4.4
476       	17:20:30  	740.5 	19.8  	36    	8.1      	175   	-0.7       	8.1        	2735      	4.4
478       	17:20:32  	740.0 	19.7  	36    	8.0      	174   	-0.8       	8.0        	2741      	4.3
480       	17:20:34  	739.5 	19.7  	36    	8.0      	174   	-0.8       	8.0        	2747      	4.3
482       	17:20:36  	739.0 	19.6  	36    	8.0      	174   	-0.8       	8.0        	2753      	4.3
484       	17:20:38  	738.4 	19.6  	36    	8.0      	174   	-0.8       	8.0        	2759      	4.2
486       	17:20:40  	737.9 	19.5  	36    	8.1      	174   	-0.9       	8.0        	2765      	4.2
488       	17:20:42  	737.4 	19.5  	36    	8.1      	174   	-0.9       	8.0        	2771      	4.1
490       	17:20:44  	736.9 	19.4  	36    	8.1      	173   	-1.0       	8.0        	2777      	4.1
492       	17:20:46  	736.4 	19.4  	36    	8.2      	173   	-1.0       	8.1        	2783      	4.1
494       	17:20:48  	735.9 	19.4  	36    	8.2      	172   	-1.1       	8.1        	2789      	4.0
496       	17:20:50  	735.4 	19.3  	36    	8.2      	172   	-1.1       	8.1        	2795      	4.0
498       	17:20:52  	734.9 	19.2  	36    	8.3      	172   	-1.1       	8.2        	2800      	4.0
500       	17:20:54  	734.4 	19.2  	37    	8.3      	172   	-1.2       	8.2        	2806      	4.0
502       	17:20:56  	734.0 	19.2  	37    	8.3      	172   	-1.2       	8.2        	2811      	4.1
504       	17:20:58  	733.5 	19.2  	37    	8.3      	172   	-1.2       	8.2        	2817      	4.1
506       	17:21:00  	732.9 	19.1  	37    	8.3      	172   	-1.2       	8.2        	2823      	4.1
508       	17:21:02  	732.4 	19.1  	37    	8.2      	172   	-1.2       	8.1        	2830      	4.0
510       	17:21:04  	731.9 	19.0  	37    	8.2      	171   	-1.3       	8.1        	2836      	4.0
512       	17:21:06  	731.4 	18.9  	37    	8.3      	170   	-1.4       	8.2        	2842      	4.0
514       	17:21:08  	730.8 	18.9  	37    	8.3      	170   	-1.5       	8.2        	2849      	4.0
516       	17:21:10  	730.3 	18.9  	37    	8.4      	169   	-1.6       	8.2        	2854      	4.0
518       	17:21:12  	729.8 	18.8  	37    	8.4      	168   	-1.7       	8.2        	2860      	3.9
520       	17:21:14  	729.3 	18.7  	38    	8.4      	168   	-1.8       	8.2        	2866      	4.0
522       	17:21:16  	728.8 	18.7  	38    	8.5      	167   	-1.9       	8.3        	2872      	4.0
524       	17:21:18  	728.3 	18.6  	38    	8.6      	166   	-2.1       	8.3        	2878      	4.1
526       	17:21:20  	727.8 	18.6  	38    	8.6      	165   	-2.3       	8.3        	2883      	4.2
528       	17:21:22  	727.3 	18.6  	39    	8.7      	164   	-2.4       	8.4        	2889      	4.2
530       	17:21:24  	726.8 	18.5  	39    	8.8      	163   	-2.6       	8.4        	2895      	4.3
532       	17:21:26  	726.3 	18.5  	39    	8.8      	162   	-2.7       	8.4        	2901      	4.4
534       	17:21:28  	725.8 	18.4  	39    	8.8      	162   	-2.7       	8.4        	2907      	4.4
536       	17:21:30  	725.4 	18.4  	40    	8.9      	161   	-2.9       	8.4        	2913      	4.4
538       	17:21:32  	724.9 	18.3  	40    	8.9      	160   	-3.0       	8.4        	2918      	4.5
540       	17:21:34  	724.4 	18.3  	40    	8.9      	159   	-3.2       	8.3        	2924      	4.5
542       	17:21:36  	723.9 	18.2  	40    	8.9      	158   	-3.3       	8.3        	2930      	4.5
544       	17:21:38  	723.4 	18.2  	40    	8.9      	157   	-3.4       	8.2        	2936      	4.5
546       	17:21:40  	722.9 	18.1  	41    	8.9      	157   	-3.5       	8.2        	2942      	4.6
548       	17:21:42  	722.4 	18.1  	41    	8.9      	157   	-3.5       	8.2        	2947      	4.6
550       	17:21:44  	721.9 	18.0  	41    	8.9      	156   	-3.6       	8.1        	2953      	4.6
