time_local,Mobile Lab O3,time_UTC
2024-08-01 13:00:00,,2024-08-01 19:00:00
2024-08-01 14:00:00,,2024-08-01 20:00:00
2024-08-01 15:00:00,,2024-08-01 21:00:00
2024-08-01 16:00:00,,2024-08-01 22:00:00
2024-08-01 17:00:00,,2024-08-01 23:00:00
2024-08-01 18:00:00,70.89006275378368,2024-08-02 00:00:00
2024-08-01 19:00:00,69.02033928693658,2024-08-02 01:00:00
2024-08-01 20:00:00,64.40594444444444,2024-08-02 02:00:00
2024-08-01 21:00:00,54.711083333333335,2024-08-02 03:00:00
2024-08-01 22:00:00,58.55222222222222,2024-08-02 04:00:00
2024-08-01 23:00:00,51.421194444444446,2024-08-02 05:00:00
2024-08-02 00:00:00,51.327777777777776,2024-08-02 06:00:00
2024-08-02 01:00:00,48.681083333333326,2024-08-02 07:00:00
2024-08-02 02:00:00,39.552749999999996,2024-08-02 08:00:00
2024-08-02 03:00:00,34.14752777777778,2024-08-02 09:00:00
2024-08-02 04:00:00,30.582833333333333,2024-08-02 10:00:00
2024-08-02 05:00:00,33.78986111111111,2024-08-02 11:00:00
2024-08-02 06:00:00,35.64363888888889,2024-08-02 12:00:00
2024-08-02 07:00:00,30.317555555555554,2024-08-02 13:00:00
2024-08-02 08:00:00,27.331027777777777,2024-08-02 14:00:00
2024-08-02 09:00:00,32.81361111111111,2024-08-02 15:00:00
2024-08-02 10:00:00,45.04658333333334,2024-08-02 16:00:00
2024-08-02 11:00:00,60.43966666666667,2024-08-02 17:00:00
2024-08-02 12:00:00,86.29522222222222,2024-08-02 18:00:00
2024-08-02 13:00:00,81.56758333333333,2024-08-02 19:00:00
2024-08-02 14:00:00,80.93727777777778,2024-08-02 20:00:00
2024-08-02 15:00:00,81.59675,2024-08-02 21:00:00
2024-08-02 16:00:00,79.87080555555555,2024-08-02 22:00:00
2024-08-02 17:00:00,78.68241666666667,2024-08-02 23:00:00
2024-08-02 18:00:00,75.66969628253037,2024-08-03 00:00:00
2024-08-02 19:00:00,71.78086111111111,2024-08-03 01:00:00
2024-08-02 20:00:00,60.58141666666667,2024-08-03 02:00:00
2024-08-02 21:00:00,55.64894444444444,2024-08-03 03:00:00
2024-08-02 22:00:00,59.579166666666666,2024-08-03 04:00:00
2024-08-02 23:00:00,56.45013888888889,2024-08-03 05:00:00
2024-08-03 00:00:00,57.09172222222222,2024-08-03 06:00:00
2024-08-03 01:00:00,59.35627777777778,2024-08-03 07:00:00
2024-08-03 02:00:00,51.46358333333333,2024-08-03 08:00:00
2024-08-03 03:00:00,44.62838888888889,2024-08-03 09:00:00
2024-08-03 04:00:00,47.14619444444444,2024-08-03 10:00:00
2024-08-03 05:00:00,45.19280555555555,2024-08-03 11:00:00
2024-08-03 06:00:00,34.89197222222222,2024-08-03 12:00:00
2024-08-03 07:00:00,43.922604976504054,2024-08-03 13:00:00
2024-08-03 08:00:00,42.96249848602595,2024-08-03 14:00:00
2024-08-03 09:00:00,41.70739046307227,2024-08-03 15:00:00
2024-08-03 10:00:00,,2024-08-03 16:00:00
2024-08-03 11:00:00,,2024-08-03 17:00:00
2024-08-03 12:00:00,,2024-08-03 18:00:00
2024-08-03 13:00:00,53.21818609961468,2024-08-03 19:00:00
2024-08-03 14:00:00,54.25818256877241,2024-08-03 20:00:00
2024-08-03 15:00:00,57.46569222884615,2024-08-03 21:00:00
2024-08-03 16:00:00,61.149972222222225,2024-08-03 22:00:00
2024-08-03 17:00:00,64.28808333333333,2024-08-03 23:00:00
2024-08-03 18:00:00,65.03000948071102,2024-08-04 00:00:00
2024-08-03 19:00:00,55.60963888888889,2024-08-04 01:00:00
2024-08-03 20:00:00,51.07780555555556,2024-08-04 02:00:00
2024-08-03 21:00:00,51.971333333333334,2024-08-04 03:00:00
2024-08-03 22:00:00,49.88355555555555,2024-08-04 04:00:00
2024-08-03 23:00:00,47.79788888888889,2024-08-04 05:00:00
2024-08-04 00:00:00,45.72363888888889,2024-08-04 06:00:00
2024-08-04 01:00:00,42.052749999999996,2024-08-04 07:00:00
2024-08-04 02:00:00,39.14494444444445,2024-08-04 08:00:00
2024-08-04 03:00:00,41.51105555555556,2024-08-04 09:00:00
2024-08-04 04:00:00,40.02075,2024-08-04 10:00:00
2024-08-04 05:00:00,31.74136111111111,2024-08-04 11:00:00
2024-08-04 06:00:00,30.024555555555555,2024-08-04 12:00:00
2024-08-04 07:00:00,28.474194444444443,2024-08-04 13:00:00
2024-08-04 08:00:00,30.566916666666664,2024-08-04 14:00:00
2024-08-04 09:00:00,40.15383333333333,2024-08-04 15:00:00
2024-08-04 10:00:00,47.63286111111111,2024-08-04 16:00:00
2024-08-04 11:00:00,53.450916666666664,2024-08-04 17:00:00
2024-08-04 12:00:00,55.78068519510654,2024-08-04 18:00:00
2024-08-04 13:00:00,58.01766995378501,2024-08-04 19:00:00
2024-08-04 14:00:00,62.93441760828625,2024-08-04 20:00:00
2024-08-04 15:00:00,67.18622222222221,2024-08-04 21:00:00
2024-08-04 16:00:00,64.5603611111111,2024-08-04 22:00:00
2024-08-04 17:00:00,62.18819444444444,2024-08-04 23:00:00
2024-08-04 18:00:00,58.09734025009943,2024-08-05 00:00:00
2024-08-04 19:00:00,55.43377777777778,2024-08-05 01:00:00
2024-08-04 20:00:00,49.86877777777777,2024-08-05 02:00:00
2024-08-04 21:00:00,43.4325,2024-08-05 03:00:00
2024-08-04 22:00:00,45.393277777777776,2024-08-05 04:00:00
2024-08-04 23:00:00,45.71486111111111,2024-08-05 05:00:00
2024-08-05 00:00:00,45.78944444444445,2024-08-05 06:00:00
2024-08-05 01:00:00,45.715444444444444,2024-08-05 07:00:00
2024-08-05 02:00:00,45.924611111111105,2024-08-05 08:00:00
2024-08-05 03:00:00,36.70044444444444,2024-08-05 09:00:00
2024-08-05 04:00:00,36.94302777777778,2024-08-05 10:00:00
2024-08-05 05:00:00,40.297472222222225,2024-08-05 11:00:00
2024-08-05 06:00:00,45.72352777777778,2024-08-05 12:00:00
2024-08-05 07:00:00,27.074666666666666,2024-08-05 13:00:00
2024-08-05 08:00:00,19.98788888888889,2024-08-05 14:00:00
2024-08-05 09:00:00,34.98097222222222,2024-08-05 15:00:00
2024-08-05 10:00:00,42.577,2024-08-05 16:00:00
2024-08-05 11:00:00,56.78077777777778,2024-08-05 17:00:00
2024-08-05 12:00:00,64.22680555555556,2024-08-05 18:00:00
2024-08-05 13:00:00,67.03641666666667,2024-08-05 19:00:00
2024-08-05 14:00:00,64.90322222222223,2024-08-05 20:00:00
2024-08-05 15:00:00,63.647972222222215,2024-08-05 21:00:00
2024-08-05 16:00:00,64.8513611111111,2024-08-05 22:00:00
2024-08-05 17:00:00,61.29338888888889,2024-08-05 23:00:00
2024-08-05 18:00:00,64.30484261189169,2024-08-06 00:00:00
2024-08-05 19:00:00,59.50633333333334,2024-08-06 01:00:00
2024-08-05 20:00:00,56.69466666666666,2024-08-06 02:00:00
2024-08-05 21:00:00,52.03022222222223,2024-08-06 03:00:00
2024-08-05 22:00:00,50.456,2024-08-06 04:00:00
2024-08-05 23:00:00,50.56822222222222,2024-08-06 05:00:00
2024-08-06 00:00:00,50.21577777777778,2024-08-06 06:00:00
2024-08-06 01:00:00,49.65127777777778,2024-08-06 07:00:00
2024-08-06 02:00:00,45.83575,2024-08-06 08:00:00
2024-08-06 03:00:00,39.406222222222226,2024-08-06 09:00:00
2024-08-06 04:00:00,42.30052777777778,2024-08-06 10:00:00
2024-08-06 05:00:00,44.10769444444444,2024-08-06 11:00:00
2024-08-06 06:00:00,43.305861111111106,2024-08-06 12:00:00
2024-08-06 07:00:00,43.03494444444445,2024-08-06 13:00:00
2024-08-06 08:00:00,43.04519444444444,2024-08-06 14:00:00
2024-08-06 09:00:00,42.70652777777777,2024-08-06 15:00:00
2024-08-06 10:00:00,47.72601083462805,2024-08-06 16:00:00
2024-08-06 11:00:00,57.68541362745207,2024-08-06 17:00:00
2024-08-06 12:00:00,59.06794444444445,2024-08-06 18:00:00
2024-08-06 13:00:00,56.92111111111111,2024-08-06 19:00:00
2024-08-06 14:00:00,62.004194444444444,2024-08-06 20:00:00
2024-08-06 15:00:00,68.81947222222222,2024-08-06 21:00:00
2024-08-06 16:00:00,77.06319444444445,2024-08-06 22:00:00
2024-08-06 17:00:00,72.34119444444444,2024-08-06 23:00:00
2024-08-06 18:00:00,60.854919555729516,2024-08-07 00:00:00
2024-08-06 19:00:00,57.4,2024-08-07 01:00:00
2024-08-06 20:00:00,48.95413888888889,2024-08-07 02:00:00
2024-08-06 21:00:00,43.30175,2024-08-07 03:00:00
2024-08-06 22:00:00,45.909666666666666,2024-08-07 04:00:00
2024-08-06 23:00:00,44.852888888888884,2024-08-07 05:00:00
2024-08-07 00:00:00,41.173861111111115,2024-08-07 06:00:00
2024-08-07 01:00:00,38.39816666666666,2024-08-07 07:00:00
2024-08-07 02:00:00,34.61427777777778,2024-08-07 08:00:00
2024-08-07 03:00:00,36.66997222222222,2024-08-07 09:00:00
2024-08-07 04:00:00,33.834694444444445,2024-08-07 10:00:00
2024-08-07 05:00:00,30.19147222222222,2024-08-07 11:00:00
2024-08-07 06:00:00,27.577305555555554,2024-08-07 12:00:00
2024-08-07 07:00:00,27.060583333333334,2024-08-07 13:00:00
2024-08-07 08:00:00,23.330694444444443,2024-08-07 14:00:00
2024-08-07 09:00:00,33.326499999999996,2024-08-07 15:00:00
2024-08-07 10:00:00,46.06802777777777,2024-08-07 16:00:00
2024-08-07 11:00:00,59.5465,2024-08-07 17:00:00
2024-08-07 12:00:00,68.20444444444443,2024-08-07 18:00:00
2024-08-07 13:00:00,73.75719448050997,2024-08-07 19:00:00
2024-08-07 14:00:00,75.9328027609227,2024-08-07 20:00:00
2024-08-07 15:00:00,69.16540376864724,2024-08-07 21:00:00
2024-08-07 16:00:00,64.57375005979213,2024-08-07 22:00:00
2024-08-07 17:00:00,61.87702777777778,2024-08-07 23:00:00
2024-08-07 18:00:00,57.44668567914568,2024-08-08 00:00:00
2024-08-07 19:00:00,56.89377777777778,2024-08-08 01:00:00
2024-08-07 20:00:00,50.43777777777778,2024-08-08 02:00:00
2024-08-07 21:00:00,45.736999999999995,2024-08-08 03:00:00
2024-08-07 22:00:00,47.32447222222222,2024-08-08 04:00:00
2024-08-07 23:00:00,50.43519444444444,2024-08-08 05:00:00
2024-08-08 00:00:00,46.782333333333334,2024-08-08 06:00:00
2024-08-08 01:00:00,37.044777777777774,2024-08-08 07:00:00
2024-08-08 02:00:00,38.45683333333333,2024-08-08 08:00:00
2024-08-08 03:00:00,33.35897222222222,2024-08-08 09:00:00
2024-08-08 04:00:00,27.99027777777778,2024-08-08 10:00:00
2024-08-08 05:00:00,26.258166666666668,2024-08-08 11:00:00
2024-08-08 06:00:00,27.11302777777778,2024-08-08 12:00:00
2024-08-08 07:00:00,19.847472222222223,2024-08-08 13:00:00
2024-08-08 08:00:00,17.599777777777778,2024-08-08 14:00:00
2024-08-08 09:00:00,30.77938888888889,2024-08-08 15:00:00
2024-08-08 10:00:00,49.05169444444444,2024-08-08 16:00:00
2024-08-08 11:00:00,58.27594444444445,2024-08-08 17:00:00
2024-08-08 12:00:00,66.39955555555555,2024-08-08 18:00:00
2024-08-08 13:00:00,75.49758722211118,2024-08-08 19:00:00
2024-08-08 14:00:00,84.44787746392872,2024-08-08 20:00:00
2024-08-08 15:00:00,91.73897222222222,2024-08-08 21:00:00
2024-08-08 16:00:00,80.17722222222223,2024-08-08 22:00:00
2024-08-08 17:00:00,71.71077777777778,2024-08-08 23:00:00
2024-08-08 18:00:00,69.41483526556107,2024-08-09 00:00:00
2024-08-08 19:00:00,68.66694444444444,2024-08-09 01:00:00
2024-08-08 20:00:00,62.07575,2024-08-09 02:00:00
2024-08-08 21:00:00,52.74538888888889,2024-08-09 03:00:00
2024-08-08 22:00:00,51.317750000000004,2024-08-09 04:00:00
2024-08-08 23:00:00,48.00083333333334,2024-08-09 05:00:00
2024-08-09 00:00:00,45.13297222222222,2024-08-09 06:00:00
2024-08-09 01:00:00,47.53755555555556,2024-08-09 07:00:00
2024-08-09 02:00:00,46.661722222222224,2024-08-09 08:00:00
2024-08-09 03:00:00,47.48661111111111,2024-08-09 09:00:00
2024-08-09 04:00:00,43.45975,2024-08-09 10:00:00
2024-08-09 05:00:00,38.057249999999996,2024-08-09 11:00:00
2024-08-09 06:00:00,38.021499999999996,2024-08-09 12:00:00
2024-08-09 07:00:00,36.28066666666667,2024-08-09 13:00:00
2024-08-09 08:00:00,33.719138888888885,2024-08-09 14:00:00
2024-08-09 09:00:00,37.05027777777778,2024-08-09 15:00:00
2024-08-09 10:00:00,43.78586111111111,2024-08-09 16:00:00
2024-08-09 11:00:00,50.184083333333334,2024-08-09 17:00:00
2024-08-09 12:00:00,53.811638888888886,2024-08-09 18:00:00
2024-08-09 13:00:00,56.95305555555556,2024-08-09 19:00:00
2024-08-09 14:00:00,58.759,2024-08-09 20:00:00
2024-08-09 15:00:00,54.69201449543267,2024-08-09 21:00:00
2024-08-09 16:00:00,43.42332829586277,2024-08-09 22:00:00
2024-08-09 17:00:00,43.734277777777784,2024-08-09 23:00:00
2024-08-09 18:00:00,44.280758990580885,2024-08-10 00:00:00
2024-08-09 19:00:00,42.65266666666666,2024-08-10 01:00:00
2024-08-09 20:00:00,43.83347222222222,2024-08-10 02:00:00
2024-08-09 21:00:00,44.41122222222222,2024-08-10 03:00:00
2024-08-09 22:00:00,43.63858333333334,2024-08-10 04:00:00
2024-08-09 23:00:00,43.732388888888885,2024-08-10 05:00:00
2024-08-10 00:00:00,41.505361111111114,2024-08-10 06:00:00
2024-08-10 01:00:00,41.79355555555556,2024-08-10 07:00:00
2024-08-10 02:00:00,40.16569444444444,2024-08-10 08:00:00
2024-08-10 03:00:00,36.523833333333336,2024-08-10 09:00:00
2024-08-10 04:00:00,38.94444444444444,2024-08-10 10:00:00
2024-08-10 05:00:00,39.580194444444444,2024-08-10 11:00:00
2024-08-10 06:00:00,39.564499999999995,2024-08-10 12:00:00
2024-08-10 07:00:00,37.961055555555554,2024-08-10 13:00:00
2024-08-10 08:00:00,37.524750000000004,2024-08-10 14:00:00
2024-08-10 09:00:00,39.29875385653496,2024-08-10 15:00:00
2024-08-10 10:00:00,45.205373175210006,2024-08-10 16:00:00
2024-08-10 11:00:00,52.12583333333334,2024-08-10 17:00:00
2024-08-10 12:00:00,54.807,2024-08-10 18:00:00
2024-08-10 13:00:00,54.05975,2024-08-10 19:00:00
2024-08-10 14:00:00,50.57105555555555,2024-08-10 20:00:00
2024-08-10 15:00:00,47.88877777777778,2024-08-10 21:00:00
2024-08-10 16:00:00,50.66719444444445,2024-08-10 22:00:00
2024-08-10 17:00:00,51.18602777777778,2024-08-10 23:00:00
2024-08-10 18:00:00,49.70390232704671,2024-08-11 00:00:00
2024-08-10 19:00:00,49.16469444444444,2024-08-11 01:00:00
2024-08-10 20:00:00,44.51291666666667,2024-08-11 02:00:00
2024-08-10 21:00:00,38.71044444444444,2024-08-11 03:00:00
2024-08-10 22:00:00,38.288,2024-08-11 04:00:00
2024-08-10 23:00:00,39.821527777777774,2024-08-11 05:00:00
2024-08-11 00:00:00,38.02325,2024-08-11 06:00:00
2024-08-11 01:00:00,29.408916666666666,2024-08-11 07:00:00
2024-08-11 02:00:00,25.918666666666663,2024-08-11 08:00:00
2024-08-11 03:00:00,32.21802777777778,2024-08-11 09:00:00
2024-08-11 04:00:00,31.481472222222223,2024-08-11 10:00:00
2024-08-11 05:00:00,31.247055555555555,2024-08-11 11:00:00
2024-08-11 06:00:00,31.676805555555557,2024-08-11 12:00:00
2024-08-11 07:00:00,28.70819444444444,2024-08-11 13:00:00
2024-08-11 08:00:00,24.033944444444444,2024-08-11 14:00:00
2024-08-11 09:00:00,30.459277070087726,2024-08-11 15:00:00
2024-08-11 10:00:00,40.44926487945456,2024-08-11 16:00:00
2024-08-11 11:00:00,47.118944444444445,2024-08-11 17:00:00
2024-08-11 12:00:00,51.073527777777784,2024-08-11 18:00:00
2024-08-11 13:00:00,54.349222222222224,2024-08-11 19:00:00
2024-08-11 14:00:00,58.07413888888889,2024-08-11 20:00:00
2024-08-11 15:00:00,54.90961111111111,2024-08-11 21:00:00
2024-08-11 16:00:00,53.935361111111106,2024-08-11 22:00:00
2024-08-11 17:00:00,55.086999999999996,2024-08-11 23:00:00
2024-08-11 18:00:00,58.38861920030266,2024-08-12 00:00:00
2024-08-11 19:00:00,57.53477777777778,2024-08-12 01:00:00
2024-08-11 20:00:00,50.57216666666667,2024-08-12 02:00:00
2024-08-11 21:00:00,43.83994444444444,2024-08-12 03:00:00
2024-08-11 22:00:00,41.25877777777778,2024-08-12 04:00:00
2024-08-11 23:00:00,38.22486111111111,2024-08-12 05:00:00
2024-08-12 00:00:00,37.80119444444445,2024-08-12 06:00:00
2024-08-12 01:00:00,36.92288888888889,2024-08-12 07:00:00
2024-08-12 02:00:00,38.22408333333333,2024-08-12 08:00:00
2024-08-12 03:00:00,38.818416666666664,2024-08-12 09:00:00
2024-08-12 04:00:00,36.35516666666667,2024-08-12 10:00:00
2024-08-12 05:00:00,37.570277777777775,2024-08-12 11:00:00
2024-08-12 06:00:00,33.59927777777778,2024-08-12 12:00:00
2024-08-12 07:00:00,31.690055555555556,2024-08-12 13:00:00
2024-08-12 08:00:00,31.23136111111111,2024-08-12 14:00:00
2024-08-12 09:00:00,32.70235364445339,2024-08-12 15:00:00
2024-08-12 10:00:00,36.28521645155761,2024-08-12 16:00:00
2024-08-12 11:00:00,40.419694444444445,2024-08-12 17:00:00
2024-08-12 12:00:00,43.614333333333335,2024-08-12 18:00:00
2024-08-12 13:00:00,45.36427777777778,2024-08-12 19:00:00
2024-08-12 14:00:00,44.01663888888889,2024-08-12 20:00:00
2024-08-12 15:00:00,38.70622222222222,2024-08-12 21:00:00
2024-08-12 16:00:00,26.062333333333335,2024-08-12 22:00:00
2024-08-12 17:00:00,25.80088888888889,2024-08-12 23:00:00
2024-08-12 18:00:00,26.886771409325174,2024-08-13 00:00:00
2024-08-12 19:00:00,23.78772222222222,2024-08-13 01:00:00
2024-08-12 20:00:00,23.128805555555555,2024-08-13 02:00:00
2024-08-12 21:00:00,22.196166666666667,2024-08-13 03:00:00
2024-08-12 22:00:00,16.00497222222222,2024-08-13 04:00:00
2024-08-12 23:00:00,23.45911111111111,2024-08-13 05:00:00
2024-08-13 00:00:00,31.121805555555554,2024-08-13 06:00:00
2024-08-13 01:00:00,29.863833333333332,2024-08-13 07:00:00
2024-08-13 02:00:00,29.475083333333334,2024-08-13 08:00:00
2024-08-13 03:00:00,32.53208333333333,2024-08-13 09:00:00
2024-08-13 04:00:00,29.81486111111111,2024-08-13 10:00:00
2024-08-13 05:00:00,27.792416666666668,2024-08-13 11:00:00
2024-08-13 06:00:00,27.583555555555556,2024-08-13 12:00:00
2024-08-13 07:00:00,26.92877777777778,2024-08-13 13:00:00
2024-08-13 08:00:00,22.64263888888889,2024-08-13 14:00:00
2024-08-13 09:00:00,23.69013888888889,2024-08-13 15:00:00
2024-08-13 10:00:00,27.584388778738912,2024-08-13 16:00:00
2024-08-13 11:00:00,33.57037085044665,2024-08-13 17:00:00
2024-08-13 12:00:00,38.37072222222222,2024-08-13 18:00:00
2024-08-13 13:00:00,41.725361111111106,2024-08-13 19:00:00
2024-08-13 14:00:00,43.36997222222222,2024-08-13 20:00:00
2024-08-13 15:00:00,45.48902777777778,2024-08-13 21:00:00
2024-08-13 16:00:00,47.38975000000001,2024-08-13 22:00:00
2024-08-13 17:00:00,47.89355555555555,2024-08-13 23:00:00
2024-08-13 18:00:00,46.637891015178404,2024-08-14 00:00:00
2024-08-13 19:00:00,44.92305555555556,2024-08-14 01:00:00
2024-08-13 20:00:00,40.46830555555555,2024-08-14 02:00:00
2024-08-13 21:00:00,39.034444444444446,2024-08-14 03:00:00
2024-08-13 22:00:00,37.32972222222222,2024-08-14 04:00:00
2024-08-13 23:00:00,38.68816666666667,2024-08-14 05:00:00
2024-08-14 00:00:00,38.66563888888889,2024-08-14 06:00:00
2024-08-14 01:00:00,37.24380555555556,2024-08-14 07:00:00
2024-08-14 02:00:00,36.59063888888889,2024-08-14 08:00:00
2024-08-14 03:00:00,34.98055555555556,2024-08-14 09:00:00
2024-08-14 04:00:00,33.67205555555555,2024-08-14 10:00:00
2024-08-14 05:00:00,32.54105555555556,2024-08-14 11:00:00
2024-08-14 06:00:00,30.632833333333334,2024-08-14 12:00:00
2024-08-14 07:00:00,25.235,2024-08-14 13:00:00
2024-08-14 08:00:00,21.660305555555556,2024-08-14 14:00:00
2024-08-14 09:00:00,25.874007299938775,2024-08-14 15:00:00
2024-08-14 10:00:00,30.949717426827206,2024-08-14 16:00:00
2024-08-14 11:00:00,35.98002777777778,2024-08-14 17:00:00
2024-08-14 12:00:00,42.73708333333333,2024-08-14 18:00:00
2024-08-14 13:00:00,41.82936111111111,2024-08-14 19:00:00
2024-08-14 14:00:00,35.008972222222226,2024-08-14 20:00:00
2024-08-14 15:00:00,43.74341666666667,2024-08-14 21:00:00
2024-08-14 16:00:00,52.37705555555556,2024-08-14 22:00:00
2024-08-14 17:00:00,57.96197222222222,2024-08-14 23:00:00
2024-08-14 18:00:00,61.87274841773785,2024-08-15 00:00:00
2024-08-14 19:00:00,60.21705555555556,2024-08-15 01:00:00
2024-08-14 20:00:00,50.54766666666667,2024-08-15 02:00:00
2024-08-14 21:00:00,42.510999999999996,2024-08-15 03:00:00
2024-08-14 22:00:00,43.85375,2024-08-15 04:00:00
2024-08-14 23:00:00,42.37636111111111,2024-08-15 05:00:00
2024-08-15 00:00:00,41.7725,2024-08-15 06:00:00
2024-08-15 01:00:00,41.618027777777776,2024-08-15 07:00:00
2024-08-15 02:00:00,38.512055555555555,2024-08-15 08:00:00
2024-08-15 03:00:00,37.09591666666667,2024-08-15 09:00:00
2024-08-15 04:00:00,36.94441666666667,2024-08-15 10:00:00
2024-08-15 05:00:00,36.55957374382917,2024-08-15 11:00:00
2024-08-15 06:00:00,35.88513228419186,2024-08-15 12:00:00
2024-08-15 07:00:00,,2024-08-15 13:00:00
2024-08-15 08:00:00,,2024-08-15 14:00:00
2024-08-15 09:00:00,35.80625,2024-08-15 15:00:00
2024-08-15 10:00:00,36.67295415982209,2024-08-15 16:00:00
2024-08-15 11:00:00,41.08746786230822,2024-08-15 17:00:00
2024-08-15 12:00:00,43.05513888888889,2024-08-15 18:00:00
2024-08-15 13:00:00,46.35755555555556,2024-08-15 19:00:00
2024-08-15 14:00:00,48.120527777777774,2024-08-15 20:00:00
2024-08-15 15:00:00,48.033027777777775,2024-08-15 21:00:00
2024-08-15 16:00:00,45.26936111111112,2024-08-15 22:00:00
2024-08-15 17:00:00,45.68813888888889,2024-08-15 23:00:00
2024-08-15 18:00:00,45.47009382694578,2024-08-16 00:00:00
2024-08-15 19:00:00,43.78033333333334,2024-08-16 01:00:00
2024-08-15 20:00:00,37.41461111111111,2024-08-16 02:00:00
2024-08-15 21:00:00,28.283694444444446,2024-08-16 03:00:00
2024-08-15 22:00:00,25.55161111111111,2024-08-16 04:00:00
2024-08-15 23:00:00,26.120472222222222,2024-08-16 05:00:00
2024-08-16 00:00:00,28.152333333333335,2024-08-16 06:00:00
2024-08-16 01:00:00,28.794722222222223,2024-08-16 07:00:00
2024-08-16 02:00:00,25.66497222222222,2024-08-16 08:00:00
2024-08-16 03:00:00,25.35972222222222,2024-08-16 09:00:00
2024-08-16 04:00:00,25.651027777777777,2024-08-16 10:00:00
2024-08-16 05:00:00,28.860694444444444,2024-08-16 11:00:00
2024-08-16 06:00:00,24.957805555555556,2024-08-16 12:00:00
2024-08-16 07:00:00,22.07697222222222,2024-08-16 13:00:00
2024-08-16 08:00:00,24.96825,2024-08-16 14:00:00
2024-08-16 09:00:00,34.32844444444444,2024-08-16 15:00:00
2024-08-16 10:00:00,41.28075,2024-08-16 16:00:00
2024-08-16 11:00:00,44.72427777777777,2024-08-16 17:00:00
2024-08-16 12:00:00,50.25088888888889,2024-08-16 18:00:00
2024-08-16 13:00:00,51.06502777777778,2024-08-16 19:00:00
2024-08-16 14:00:00,50.4535,2024-08-16 20:00:00
2024-08-16 15:00:00,51.55311111111111,2024-08-16 21:00:00
2024-08-16 16:00:00,51.14966666666667,2024-08-16 22:00:00
2024-08-16 17:00:00,49.833888888888886,2024-08-16 23:00:00
2024-08-16 18:00:00,48.37953394797179,2024-08-17 00:00:00
2024-08-16 19:00:00,46.300195019274305,2024-08-17 01:00:00
2024-08-16 20:00:00,40.78923143959426,2024-08-17 02:00:00
2024-08-16 21:00:00,36.74723597830744,2024-08-17 03:00:00
2024-08-16 22:00:00,,2024-08-17 04:00:00
2024-08-16 23:00:00,,2024-08-17 05:00:00
2024-08-17 00:00:00,29.69883034764924,2024-08-17 06:00:00
2024-08-17 01:00:00,34.45984072612417,2024-08-17 07:00:00
2024-08-17 02:00:00,38.76577777777778,2024-08-17 08:00:00
2024-08-17 03:00:00,38.63163888888889,2024-08-17 09:00:00
2024-08-17 04:00:00,31.116472222222225,2024-08-17 10:00:00
2024-08-17 05:00:00,23.627083333333335,2024-08-17 11:00:00
2024-08-17 06:00:00,21.05616666666667,2024-08-17 12:00:00
2024-08-17 07:00:00,19.549527777777776,2024-08-17 13:00:00
2024-08-17 08:00:00,24.701027777777778,2024-08-17 14:00:00
2024-08-17 09:00:00,26.996333333333332,2024-08-17 15:00:00
2024-08-17 10:00:00,33.763083333333334,2024-08-17 16:00:00
2024-08-17 11:00:00,39.58038888888889,2024-08-17 17:00:00
2024-08-17 12:00:00,36.51286111111111,2024-08-17 18:00:00
2024-08-17 13:00:00,30.596888888888888,2024-08-17 19:00:00
2024-08-17 14:00:00,33.61638888888889,2024-08-17 20:00:00
2024-08-17 15:00:00,29.990916666666667,2024-08-17 21:00:00
2024-08-17 16:00:00,36.993611111111115,2024-08-17 22:00:00
2024-08-17 17:00:00,42.258277777777785,2024-08-17 23:00:00
2024-08-17 18:00:00,43.873808659310015,2024-08-18 00:00:00
2024-08-17 19:00:00,44.275666666666666,2024-08-18 01:00:00
2024-08-17 20:00:00,38.96308333333333,2024-08-18 02:00:00
2024-08-17 21:00:00,27.63025,2024-08-18 03:00:00
2024-08-17 22:00:00,26.235944444444446,2024-08-18 04:00:00
2024-08-17 23:00:00,27.897194444444445,2024-08-18 05:00:00
2024-08-18 00:00:00,38.94533333333333,2024-08-18 06:00:00
2024-08-18 01:00:00,34.84019444444445,2024-08-18 07:00:00
2024-08-18 02:00:00,32.11394444444444,2024-08-18 08:00:00
2024-08-18 03:00:00,33.805083333333336,2024-08-18 09:00:00
2024-08-18 04:00:00,32.20772222222222,2024-08-18 10:00:00
2024-08-18 05:00:00,28.387194444444443,2024-08-18 11:00:00
2024-08-18 06:00:00,32.41452777777778,2024-08-18 12:00:00
2024-08-18 07:00:00,27.736944444444443,2024-08-18 13:00:00
2024-08-18 08:00:00,30.87886111111111,2024-08-18 14:00:00
2024-08-18 09:00:00,37.266333333333336,2024-08-18 15:00:00
2024-08-18 10:00:00,41.63816666666666,2024-08-18 16:00:00
2024-08-18 11:00:00,44.44636111111111,2024-08-18 17:00:00
2024-08-18 12:00:00,46.59813888888889,2024-08-18 18:00:00
2024-08-18 13:00:00,44.91397222222222,2024-08-18 19:00:00
2024-08-18 14:00:00,43.17766192277288,2024-08-18 20:00:00
2024-08-18 15:00:00,42.28322388440096,2024-08-18 21:00:00
2024-08-18 16:00:00,40.94616666666666,2024-08-18 22:00:00
2024-08-18 17:00:00,41.06980555555556,2024-08-18 23:00:00
2024-08-18 18:00:00,,2024-08-19 00:00:00
2024-08-18 19:00:00,,2024-08-19 01:00:00
2024-08-18 20:00:00,,2024-08-19 02:00:00
