Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
258       	17:04:29  	780.5 	21.3  	30    	4.0      	030   	-2.0       	-3.5       	2285      	3.3
260       	17:04:31  	779.9 	21.2  	30    	4.3      	028   	-2.0       	-3.8       	2293      	3.1
262       	17:04:33  	779.3 	21.2  	30    	4.4      	025   	-1.9       	-4.0       	2299      	3.1
264       	17:04:35  	778.8 	21.1  	30    	4.6      	024   	-1.9       	-4.2       	2305      	3.1
266       	17:04:37  	778.2 	21.1  	30    	4.7      	024   	-1.9       	-4.3       	2311      	3.1
268       	17:04:39  	777.7 	21.0  	31    	4.7      	024   	-1.9       	-4.3       	2317      	3.1
270       	17:04:41  	777.1 	21.0  	31    	4.7      	024   	-1.9       	-4.3       	2323      	3.0
272       	17:04:43  	776.6 	20.9  	31    	4.7      	024   	-1.9       	-4.3       	2329      	2.9
274       	17:04:45  	776.0 	20.8  	31    	4.7      	025   	-2.0       	-4.3       	2335      	2.9
276       	17:04:47  	775.5 	20.7  	31    	4.8      	026   	-2.1       	-4.3       	2341      	2.9
278       	17:04:49  	775.0 	20.6  	31    	4.7      	027   	-2.1       	-4.2       	2347      	2.7
280       	17:04:51  	774.5 	20.6  	31    	4.7      	028   	-2.2       	-4.2       	2353      	2.8
282       	17:04:53  	774.0 	20.6  	31    	4.8      	029   	-2.3       	-4.2       	2358      	2.9
284       	17:04:55  	773.5 	20.5  	31    	4.8      	029   	-2.3       	-4.2       	2364      	2.9
286       	17:04:57  	773.0 	20.5  	31    	4.8      	030   	-2.4       	-4.2       	2369      	3.0
288       	17:04:59  	772.5 	20.5  	32    	4.9      	031   	-2.5       	-4.2       	2374      	3.1
290       	17:05:01  	772.0 	20.4  	32    	4.9      	032   	-2.6       	-4.2       	2379      	3.1
292       	17:05:03  	771.5 	20.2  	32    	4.9      	032   	-2.6       	-4.2       	2386      	3.0
294       	17:05:05  	771.0 	20.1  	32    	4.9      	032   	-2.6       	-4.2       	2392      	3.0
296       	17:05:07  	770.4 	20.1  	32    	4.9      	032   	-2.6       	-4.2       	2398      	3.0
298       	17:05:09  	769.8 	20.1  	32    	4.9      	032   	-2.6       	-4.2       	2405      	3.0
300       	17:05:11  	769.2 	20.1  	32    	4.9      	032   	-2.6       	-4.2       	2411      	3.0
302       	17:05:13  	768.7 	20.1  	32    	4.9      	032   	-2.6       	-4.2       	2418      	3.0
304       	17:05:15  	768.1 	20.1  	32    	4.9      	032   	-2.6       	-4.2       	2424      	3.0
306       	17:05:17  	767.5 	20.1  	32    	5.0      	031   	-2.6       	-4.3       	2431      	3.0
308       	17:05:19  	766.9 	20.0  	32    	5.0      	031   	-2.6       	-4.3       	2437      	2.9
310       	17:05:21  	766.4 	20.0  	32    	5.1      	030   	-2.5       	-4.4       	2444      	2.8
312       	17:05:23  	765.8 	20.1  	32    	5.1      	030   	-2.5       	-4.4       	2450      	2.8
314       	17:05:25  	765.2 	20.1  	32    	5.1      	030   	-2.5       	-4.4       	2456      	2.8
316       	17:05:27  	764.7 	20.1  	32    	5.1      	029   	-2.5       	-4.5       	2462      	2.7
318       	17:05:29  	764.1 	20.1  	31    	5.1      	028   	-2.4       	-4.5       	2469      	2.6
320       	17:05:31  	763.5 	20.0  	31    	5.1      	028   	-2.4       	-4.5       	2476      	2.6
322       	17:05:33  	762.9 	20.0  	31    	5.2      	028   	-2.4       	-4.6       	2482      	2.5
324       	17:05:35  	762.4 	20.0  	31    	5.2      	028   	-2.4       	-4.6       	2489      	2.5
326       	17:05:37  	761.8 	20.1  	31    	5.2      	028   	-2.4       	-4.6       	2495      	2.4
328       	17:05:39  	761.2 	20.0  	31    	5.2      	028   	-2.4       	-4.6       	2502      	2.3
330       	17:05:41  	760.6 	20.0  	31    	5.2      	028   	-2.4       	-4.6       	2508      	2.3
332       	17:05:43  	760.1 	20.0  	31    	5.2      	028   	-2.4       	-4.6       	2515      	2.2
334       	17:05:45  	759.5 	19.9  	31    	5.2      	028   	-2.4       	-4.6       	2521      	2.1
336       	17:05:47  	758.9 	19.9  	31    	5.2      	028   	-2.4       	-4.6       	2528      	2.1
338       	17:05:49  	758.4 	19.9  	30    	5.0      	026   	-2.2       	-4.5       	2534      	2.0
340       	17:05:51  	757.9 	19.8  	31    	5.0      	025   	-2.1       	-4.5       	2539      	2.0
342       	17:05:53  	757.4 	19.8  	31    	4.9      	023   	-1.9       	-4.5       	2545      	2.0
344       	17:05:55  	756.8 	19.7  	31    	4.7      	021   	-1.7       	-4.4       	2550      	2.0
346       	17:05:57  	756.3 	19.7  	31    	4.7      	020   	-1.6       	-4.4       	2556      	2.0
348       	17:05:59  	755.7 	19.7  	31    	4.6      	018   	-1.4       	-4.4       	2564      	2.1
350       	17:06:01  	755.1 	19.7  	31    	4.5      	016   	-1.2       	-4.3       	2571      	2.1
352       	17:06:03  	754.4 	19.7  	31    	4.4      	014   	-1.1       	-4.3       	2579      	2.1
354       	17:06:05  	753.7 	19.7  	31    	4.4      	012   	-0.9       	-4.3       	2586      	2.1
356       	17:06:07  	753.1 	19.6  	31    	4.3      	011   	-0.8       	-4.2       	2594      	2.1
358       	17:06:09  	752.5 	19.4  	31    	4.3      	011   	-0.8       	-4.2       	2601      	2.0
360       	17:06:11  	751.9 	19.4  	31    	4.3      	011   	-0.8       	-4.2       	2607      	1.9
362       	17:06:13  	751.3 	19.3  	31    	4.3      	011   	-0.8       	-4.2       	2614      	1.8
364       	17:06:15  	750.8 	19.3  	31    	4.3      	011   	-0.8       	-4.2       	2620      	1.8
366       	17:06:17  	750.2 	19.3  	31    	4.3      	011   	-0.8       	-4.2       	2626      	1.8
368       	17:06:19  	749.7 	19.2  	31    	4.3      	011   	-0.8       	-4.2       	2633      	1.7
370       	17:06:21  	749.1 	19.1  	31    	4.3      	011   	-0.8       	-4.2       	2640      	1.6
372       	17:06:23  	748.5 	19.1  	31    	4.3      	011   	-0.8       	-4.2       	2646      	1.5
374       	17:06:25  	747.9 	19.0  	31    	4.2      	012   	-0.9       	-4.1       	2653      	1.4
376       	17:06:27  	747.3 	19.0  	31    	4.1      	013   	-0.9       	-4.0       	2660      	1.4
378       	17:06:29  	746.8 	18.9  	31    	4.0      	014   	-1.0       	-3.9       	2666      	1.3
380       	17:06:31  	746.2 	18.9  	30    	4.1      	016   	-1.1       	-3.9       	2672      	1.2
382       	17:06:33  	745.7 	18.9  	30    	4.0      	016   	-1.1       	-3.8       	2678      	1.1
384       	17:06:35  	745.2 	18.8  	30    	3.9      	018   	-1.2       	-3.7       	2684      	1.0
386       	17:06:37  	744.6 	18.7  	30    	3.9      	018   	-1.2       	-3.7       	2691      	0.9
388       	17:06:39  	744.0 	18.7  	30    	3.8      	020   	-1.3       	-3.6       	2698      	0.9
390       	17:06:41  	743.4 	18.7  	30    	3.7      	020   	-1.3       	-3.5       	2705      	0.8
392       	17:06:43  	742.8 	18.7  	30    	3.7      	020   	-1.3       	-3.5       	2712      	0.8
394       	17:06:45  	742.3 	18.6  	30    	3.7      	020   	-1.3       	-3.5       	2718      	0.8
396       	17:06:47  	741.7 	18.6  	30    	3.7      	020   	-1.3       	-3.5       	2725      	0.8
398       	17:06:49  	741.2 	18.6  	30    	3.7      	020   	-1.3       	-3.5       	2731      	0.8
400       	17:06:51  	740.7 	18.6  	30    	3.8      	022   	-1.4       	-3.5       	2736      	0.7
402       	17:06:53  	740.2 	18.5  	30    	3.9      	021   	-1.4       	-3.6       	2742      	0.7
404       	17:06:55  	739.6 	18.4  	30    	3.9      	021   	-1.4       	-3.6       	2748      	0.6
406       	17:06:57  	739.1 	18.4  	30    	3.9      	021   	-1.4       	-3.6       	2754      	0.6
408       	17:06:59  	738.6 	18.3  	30    	4.0      	021   	-1.4       	-3.7       	2761      	0.6
410       	17:07:01  	738.0 	18.3  	30    	4.0      	022   	-1.5       	-3.7       	2768      	0.6
412       	17:07:03  	737.4 	18.2  	30    	4.0      	022   	-1.5       	-3.7       	2775      	0.6
414       	17:07:05  	736.8 	18.2  	31    	4.0      	022   	-1.5       	-3.7       	2781      	0.6
416       	17:07:07  	736.4 	18.1  	31    	4.1      	022   	-1.5       	-3.8       	2786      	0.7
418       	17:07:09  	735.9 	18.0  	31    	4.1      	022   	-1.5       	-3.8       	2792      	0.7
420       	17:07:11  	735.4 	18.0  	31    	4.1      	022   	-1.5       	-3.8       	2798      	0.7
422       	17:07:13  	734.8 	17.9  	31    	4.1      	022   	-1.5       	-3.8       	2805      	0.7
424       	17:07:15  	734.1 	17.9  	31    	4.1      	022   	-1.5       	-3.8       	2813      	0.7
426       	17:07:17  	733.5 	17.8  	32    	4.3      	021   	-1.5       	-4.0       	2820      	0.7
428       	17:07:19  	733.0 	17.8  	32    	4.3      	019   	-1.4       	-4.1       	2826      	0.8
430       	17:07:21  	732.4 	17.7  	32    	4.4      	018   	-1.4       	-4.2       	2833      	0.8
432       	17:07:23  	731.9 	17.6  	32    	4.5      	017   	-1.3       	-4.3       	2839      	0.8
434       	17:07:25  	731.3 	17.6  	32    	4.6      	016   	-1.3       	-4.4       	2845      	0.8
436       	17:07:27  	730.8 	17.5  	32    	4.7      	016   	-1.3       	-4.5       	2852      	0.8
438       	17:07:29  	730.2 	17.5  	32    	4.8      	015   	-1.2       	-4.6       	2858      	0.8
440       	17:07:31  	729.6 	17.4  	33    	4.9      	014   	-1.2       	-4.7       	2865      	0.9
442       	17:07:33  	729.1 	17.4  	33    	4.9      	013   	-1.1       	-4.8       	2871      	0.9
444       	17:07:35  	728.5 	17.3  	33    	5.0      	013   	-1.1       	-4.9       	2878      	0.9
446       	17:07:37  	728.0 	17.2  	33    	5.0      	013   	-1.1       	-4.9       	2885      	0.9
448       	17:07:39  	727.4 	17.2  	33    	5.1      	012   	-1.1       	-5.0       	2891      	0.8
450       	17:07:41  	726.9 	17.1  	33    	5.3      	012   	-1.1       	-5.2       	2897      	0.8
452       	17:07:43  	726.3 	17.0  	33    	5.4      	012   	-1.1       	-5.3       	2903      	0.8
454       	17:07:45  	725.8 	17.0  	33    	5.5      	012   	-1.1       	-5.4       	2910      	0.7
456       	17:07:47  	725.3 	16.9  	33    	5.6      	011   	-1.1       	-5.5       	2916      	0.6
458       	17:07:49  	724.7 	16.9  	33    	5.7      	011   	-1.1       	-5.6       	2922      	0.6
460       	17:07:51  	724.2 	16.8  	33    	5.8      	011   	-1.1       	-5.7       	2928      	0.4
462       	17:07:53  	723.6 	16.9  	33    	6.0      	010   	-1.0       	-5.9       	2936      	0.4
464       	17:07:55  	723.0 	16.9  	32    	6.1      	009   	-1.0       	-6.0       	2943      	0.3
466       	17:07:57  	722.4 	16.9  	32    	6.2      	009   	-1.0       	-6.1       	2950      	0.2
468       	17:07:59  	721.8 	16.8  	32    	6.2      	009   	-1.0       	-6.1       	2957      	0.2
470       	17:08:01  	721.3 	16.8  	32    	6.2      	009   	-1.0       	-6.1       	2963      	0.1
472       	17:08:03  	720.8 	16.8  	32    	6.3      	009   	-1.0       	-6.2       	2969      	0.1
474       	17:08:05  	720.2 	16.7  	32    	6.5      	009   	-1.0       	-6.4       	2975      	-0.0
476       	17:08:07  	719.6 	16.7  	32    	6.7      	009   	-1.0       	-6.6       	2982      	-0.1
478       	17:08:09  	719.0 	16.7  	32    	6.9      	008   	-1.0       	-6.8       	2990      	-0.2
480       	17:08:11  	718.4 	16.6  	32    	7.1      	008   	-1.0       	-7.0       	2997      	-0.3
482       	17:08:13  	717.8 	16.6  	31    	7.3      	008   	-1.0       	-7.2       	3004      	-0.4
484       	17:08:15  	717.2 	16.5  	31    	7.5      	008   	-1.0       	-7.4       	3011      	-0.5
486       	17:08:17  	716.7 	16.5  	31    	7.7      	007   	-1.0       	-7.6       	3018      	-0.5
488       	17:08:19  	716.1 	16.4  	31    	7.9      	007   	-1.0       	-7.8       	3025      	-0.6
490       	17:08:21  	715.5 	16.4  	31    	8.1      	007   	-1.0       	-8.0       	3032      	-0.6
492       	17:08:23  	714.9 	16.3  	31    	8.1      	007   	-1.0       	-8.0       	3038      	-0.7
494       	17:08:25  	714.4 	16.2  	31    	8.0      	007   	-1.0       	-7.9       	3045      	-0.8
496       	17:08:27  	713.8 	16.2  	31    	8.0      	007   	-1.0       	-7.9       	3052      	-0.8
498       	17:08:29  	713.3 	16.1  	31    	8.0      	007   	-1.0       	-7.9       	3058      	-0.8
500       	17:08:31  	712.7 	16.1  	31    	7.9      	007   	-1.0       	-7.8       	3065      	-0.9
502       	17:08:33  	712.1 	16.0  	31    	7.9      	007   	-1.0       	-7.8       	3072      	-0.9
504       	17:08:35  	711.5 	16.0  	31    	7.8      	008   	-1.1       	-7.7       	3079      	-1.0
506       	17:08:37  	710.9 	15.9  	31    	7.7      	007   	-1.0       	-7.6       	3086      	-1.1
508       	17:08:39  	710.3 	15.8  	31    	7.6      	008   	-1.0       	-7.5       	3093      	-1.1
510       	17:08:41  	709.7 	15.8  	31    	7.4      	007   	-0.9       	-7.3       	3100      	-1.2
512       	17:08:43  	709.2 	15.7  	31    	7.3      	007   	-0.9       	-7.2       	3107      	-1.3
514       	17:08:45  	708.6 	15.7  	31    	7.1      	006   	-0.8       	-7.1       	3114      	-1.3
516       	17:08:47  	708.0 	15.7  	31    	7.0      	007   	-0.8       	-7.0       	3121      	-1.3
518       	17:08:49  	707.4 	15.6  	31    	6.9      	006   	-0.7       	-6.9       	3128      	-1.4
520       	17:08:51  	706.8 	15.6  	31    	6.7      	006   	-0.7       	-6.7       	3135      	-1.5
522       	17:08:53  	706.3 	15.5  	31    	6.6      	005   	-0.6       	-6.6       	3142      	-1.5
524       	17:08:55  	705.7 	15.4  	31    	6.4      	005   	-0.6       	-6.4       	3148      	-1.6
526       	17:08:57  	705.1 	15.4  	31    	6.3      	005   	-0.5       	-6.3       	3155      	-1.6
528       	17:08:59  	704.6 	15.3  	31    	6.3      	005   	-0.5       	-6.3       	3162      	-1.6
530       	17:09:01  	704.0 	15.2  	31    	6.2      	005   	-0.5       	-6.2       	3169      	-1.7
532       	17:09:03  	703.4 	15.2  	31    	6.1      	005   	-0.5       	-6.1       	3176      	-1.7
534       	17:09:05  	702.8 	15.1  	31    	6.0      	005   	-0.5       	-6.0       	3183      	-1.7
536       	17:09:07  	702.2 	15.1  	31    	5.9      	005   	-0.5       	-5.9       	3190      	-1.7
538       	17:09:09  	701.6 	15.0  	31    	5.8      	005   	-0.5       	-5.8       	3197      	-1.8
