Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
40        	17:01:07  	853.2 	27.7  	24    	12.5     	130   	-9.6       	8.0        	1494      	5.6
42        	17:01:09  	852.8 	27.7  	24    	12.4     	129   	-9.6       	7.9        	1499      	5.6
44        	17:01:11  	852.4 	27.5  	24    	12.4     	129   	-9.6       	7.9        	1503      	5.4
46        	17:01:13  	851.9 	27.5  	24    	12.4     	129   	-9.6       	7.9        	1508      	5.5
48        	17:01:15  	851.5 	27.5  	25    	12.4     	129   	-9.6       	7.8        	1512      	5.5
50        	17:01:17  	851.0 	27.4  	25    	12.3     	129   	-9.6       	7.7        	1517      	5.4
52        	17:01:19  	850.6 	27.4  	25    	12.2     	128   	-9.6       	7.6        	1521      	5.4
54        	17:01:21  	850.2 	27.3  	25    	12.2     	128   	-9.6       	7.5        	1526      	5.5
56        	17:01:23  	849.7 	27.3  	25    	12.2     	128   	-9.6       	7.5        	1531      	5.5
58        	17:01:25  	849.3 	27.3  	25    	12.2     	128   	-9.6       	7.5        	1535      	5.4
60        	17:01:27  	848.8 	27.2  	25    	12.2     	128   	-9.6       	7.5        	1540      	5.4
62        	17:01:29  	848.3 	27.3  	25    	12.1     	128   	-9.6       	7.4        	1545      	5.4
64        	17:01:31  	847.8 	27.2  	25    	11.9     	127   	-9.5       	7.2        	1550      	5.3
66        	17:01:33  	847.3 	27.1  	25    	11.8     	126   	-9.5       	7.0        	1556      	5.3
68        	17:01:35  	846.8 	27.1  	25    	11.7     	126   	-9.5       	6.8        	1562      	5.3
70        	17:01:37  	846.2 	27.1  	25    	11.6     	125   	-9.5       	6.6        	1567      	5.4
72        	17:01:39  	845.7 	27.1  	25    	11.4     	124   	-9.4       	6.4        	1572      	5.4
74        	17:01:41  	845.2 	27.1  	25    	11.3     	123   	-9.4       	6.2        	1578      	5.4
76        	17:01:43  	844.7 	27.0  	25    	11.1     	123   	-9.3       	6.1        	1583      	5.3
78        	17:01:45  	844.2 	26.9  	25    	11.1     	123   	-9.3       	6.0        	1588      	5.3
80        	17:01:47  	843.7 	26.8  	25    	10.9     	122   	-9.2       	5.8        	1594      	5.2
82        	17:01:49  	843.2 	26.8  	25    	10.9     	122   	-9.2       	5.8        	1599      	5.2
84        	17:01:51  	842.7 	26.7  	25    	10.9     	122   	-9.2       	5.8        	1604      	5.2
86        	17:01:53  	842.2 	26.7  	25    	10.8     	123   	-9.1       	5.8        	1609      	5.1
88        	17:01:55  	841.7 	26.6  	25    	10.7     	122   	-9.1       	5.6        	1615      	5.1
90        	17:01:57  	841.2 	26.6  	25    	10.6     	121   	-9.1       	5.4        	1620      	5.1
92        	17:01:59  	840.6 	26.6  	25    	10.5     	120   	-9.1       	5.2        	1625      	5.1
94        	17:02:01  	840.1 	26.5  	25    	10.4     	119   	-9.1       	5.0        	1631      	5.1
96        	17:02:03  	839.6 	26.6  	25    	10.3     	118   	-9.1       	4.8        	1636      	5.1
98        	17:02:05  	839.3 	26.6  	25    	10.2     	116   	-9.1       	4.5        	1640      	5.1
100       	17:02:07  	838.9 	26.6  	25    	10.0     	116   	-9.0       	4.3        	1643      	5.2
102       	17:02:09  	838.6 	26.6  	25    	9.8      	114   	-9.0       	4.0        	1647      	5.2
104       	17:02:11  	838.2 	26.6  	25    	9.8      	113   	-9.0       	3.8        	1651      	5.2
106       	17:02:13  	837.8 	26.5  	25    	9.6      	113   	-8.9       	3.7        	1655      	5.1
108       	17:02:15  	837.4 	26.4  	25    	9.6      	113   	-8.9       	3.7        	1659      	5.0
110       	17:02:17  	836.9 	26.3  	25    	9.5      	112   	-8.8       	3.6        	1664      	5.0
112       	17:02:19  	836.5 	26.3  	26    	9.5      	113   	-8.8       	3.7        	1669      	5.1
114       	17:02:21  	836.0 	26.3  	26    	9.5      	113   	-8.8       	3.7        	1674      	5.1
116       	17:02:23  	835.5 	26.3  	26    	9.6      	113   	-8.9       	3.7        	1679      	5.1
118       	17:02:25  	835.0 	26.2  	26    	9.7      	113   	-8.9       	3.8        	1685      	5.0
120       	17:02:27  	834.5 	26.1  	26    	9.8      	113   	-9.0       	3.8        	1690      	4.9
122       	17:02:29  	834.0 	26.1  	26    	9.8      	113   	-9.0       	3.8        	1695      	4.9
124       	17:02:31  	833.5 	26.1  	25    	9.9      	113   	-9.1       	3.9        	1700      	4.9
126       	17:02:33  	833.0 	26.1  	25    	9.9      	113   	-9.1       	3.8        	1705      	4.8
128       	17:02:35  	832.5 	26.1  	25    	9.8      	112   	-9.1       	3.7        	1711      	4.7
130       	17:02:37  	832.0 	26.0  	25    	9.8      	112   	-9.1       	3.7        	1716      	4.6
132       	17:02:39  	831.5 	26.0  	25    	9.7      	112   	-9.0       	3.6        	1721      	4.5
134       	17:02:41  	831.1 	25.9  	25    	9.7      	111   	-9.0       	3.5        	1727      	4.4
136       	17:02:43  	830.6 	25.9  	25    	9.5      	110   	-8.9       	3.3        	1732      	4.4
138       	17:02:45  	830.2 	25.9  	25    	9.4      	111   	-8.8       	3.3        	1736      	4.5
140       	17:02:47  	829.8 	26.0  	25    	9.2      	110   	-8.6       	3.2        	1740      	4.5
142       	17:02:49  	829.5 	25.9  	25    	9.0      	110   	-8.4       	3.1        	1743      	4.4
144       	17:02:51  	829.2 	25.9  	25    	8.9      	110   	-8.3       	3.1        	1746      	4.3
146       	17:02:53  	828.8 	25.9  	25    	8.8      	111   	-8.2       	3.1        	1750      	4.3
148       	17:02:55  	828.5 	25.9  	25    	8.7      	111   	-8.1       	3.1        	1753      	4.3
150       	17:02:57  	828.1 	25.8  	25    	8.6      	112   	-8.0       	3.2        	1757      	4.3
152       	17:02:59  	827.8 	25.7  	25    	8.5      	113   	-7.8       	3.3        	1761      	4.2
154       	17:03:01  	827.4 	25.6  	25    	8.3      	114   	-7.6       	3.4        	1765      	4.1
156       	17:03:03  	827.1 	25.6  	25    	8.3      	115   	-7.5       	3.5        	1768      	4.1
158       	17:03:05  	826.7 	25.5  	25    	8.2      	116   	-7.4       	3.6        	1772      	4.0
160       	17:03:07  	826.4 	25.5  	25    	8.2      	117   	-7.3       	3.7        	1776      	3.9
162       	17:03:09  	826.0 	25.5  	25    	8.2      	117   	-7.3       	3.7        	1780      	3.8
164       	17:03:11  	825.6 	25.6  	24    	8.1      	118   	-7.2       	3.8        	1784      	3.8
166       	17:03:13  	825.1 	25.6  	24    	8.1      	118   	-7.1       	3.8        	1789      	3.7
168       	17:03:15  	824.7 	25.5  	24    	8.0      	118   	-7.0       	3.8        	1794      	3.5
170       	17:03:17  	824.2 	25.5  	24    	7.9      	119   	-6.9       	3.8        	1799      	3.3
172       	17:03:19  	823.7 	25.4  	24    	7.7      	119   	-6.8       	3.7        	1804      	3.2
174       	17:03:21  	823.2 	25.5  	24    	7.7      	118   	-6.8       	3.6        	1809      	3.3
176       	17:03:23  	822.8 	25.5  	24    	7.6      	118   	-6.7       	3.5        	1814      	3.3
178       	17:03:25  	822.3 	25.5  	24    	7.5      	117   	-6.7       	3.4        	1819      	3.2
180       	17:03:27  	821.9 	25.4  	23    	7.4      	117   	-6.6       	3.4        	1823      	3.1
182       	17:03:29  	821.5 	25.4  	23    	7.4      	117   	-6.6       	3.3        	1828      	3.0
184       	17:03:31  	821.0 	25.4  	23    	7.4      	117   	-6.6       	3.3        	1833      	3.0
186       	17:03:33  	820.6 	25.4  	23    	7.4      	117   	-6.6       	3.3        	1837      	3.0
188       	17:03:35  	820.2 	25.3  	23    	7.4      	117   	-6.6       	3.3        	1842      	2.9
190       	17:03:37  	819.8 	25.3  	23    	7.4      	117   	-6.6       	3.3        	1846      	2.9
192       	17:03:39  	819.3 	25.3  	23    	7.2      	116   	-6.5       	3.2        	1851      	2.8
194       	17:03:41  	818.8 	25.2  	23    	7.2      	116   	-6.5       	3.2        	1856      	2.7
196       	17:03:43  	818.4 	25.2  	23    	7.2      	116   	-6.5       	3.2        	1862      	2.7
198       	17:03:45  	817.9 	25.2  	23    	7.2      	116   	-6.5       	3.2        	1866      	2.6
200       	17:03:47  	817.5 	25.2  	23    	7.2      	115   	-6.5       	3.1        	1871      	2.6
202       	17:03:49  	817.0 	25.1  	23    	7.2      	115   	-6.5       	3.1        	1875      	2.5
204       	17:03:51  	816.6 	25.1  	23    	7.1      	116   	-6.4       	3.1        	1880      	2.5
206       	17:03:53  	816.1 	25.0  	23    	7.0      	116   	-6.3       	3.1        	1886      	2.4
208       	17:03:55  	815.6 	25.0  	23    	6.9      	116   	-6.2       	3.0        	1891      	2.4
210       	17:03:57  	815.1 	24.9  	23    	6.9      	116   	-6.2       	3.0        	1896      	2.3
212       	17:03:59  	814.6 	24.9  	23    	6.8      	117   	-6.1       	3.1        	1902      	2.3
214       	17:04:01  	814.1 	24.9  	23    	6.7      	117   	-6.0       	3.0        	1907      	2.3
216       	17:04:03  	813.6 	24.9  	23    	6.6      	116   	-5.9       	2.9        	1913      	2.3
218       	17:04:05  	813.1 	24.8  	23    	6.4      	117   	-5.7       	2.9        	1918      	2.3
220       	17:04:07  	812.6 	24.8  	23    	6.3      	117   	-5.6       	2.8        	1923      	2.2
222       	17:04:09  	812.1 	24.7  	23    	6.0      	117   	-5.4       	2.7        	1929      	2.1
224       	17:04:11  	811.6 	24.7  	23    	5.9      	116   	-5.3       	2.6        	1934      	2.1
226       	17:04:13  	811.1 	24.6  	23    	5.8      	117   	-5.2       	2.6        	1939      	2.1
228       	17:04:15  	810.6 	24.6  	23    	5.7      	116   	-5.1       	2.5        	1944      	2.0
230       	17:04:17  	810.1 	24.5  	23    	5.5      	116   	-5.0       	2.4        	1950      	1.9
232       	17:04:19  	809.6 	24.5  	23    	5.4      	115   	-4.9       	2.3        	1955      	1.8
234       	17:04:21  	809.2 	24.5  	22    	5.4      	115   	-4.9       	2.3        	1960      	1.7
236       	17:04:23  	808.6 	24.5  	22    	5.4      	115   	-4.9       	2.3        	1966      	1.6
238       	17:04:25  	808.0 	24.4  	22    	5.4      	115   	-4.9       	2.3        	1973      	1.5
240       	17:04:27  	807.4 	24.4  	22    	5.4      	115   	-4.9       	2.3        	1979      	1.3
242       	17:04:29  	806.8 	24.3  	22    	5.3      	116   	-4.8       	2.3        	1986      	1.2
244       	17:04:31  	806.3 	24.3  	22    	5.2      	115   	-4.7       	2.2        	1992      	1.2
246       	17:04:33  	805.8 	24.2  	22    	5.1      	116   	-4.6       	2.2        	1997      	1.1
248       	17:04:35  	805.2 	24.2  	22    	5.0      	116   	-4.5       	2.2        	2002      	1.1
250       	17:04:37  	804.7 	24.1  	22    	4.9      	117   	-4.4       	2.2        	2008      	1.1
252       	17:04:39  	804.1 	24.0  	22    	4.8      	117   	-4.3       	2.2        	2015      	1.0
254       	17:04:41  	803.5 	23.9  	22    	4.7      	118   	-4.2       	2.2        	2021      	1.0
256       	17:04:43  	802.9 	23.9  	22    	4.6      	117   	-4.1       	2.1        	2028      	0.9
258       	17:04:45  	802.3 	23.8  	22    	4.5      	118   	-4.0       	2.1        	2034      	0.9
260       	17:04:47  	801.8 	23.8  	22    	4.4      	118   	-3.9       	2.1        	2041      	0.9
262       	17:04:49  	801.2 	23.8  	22    	4.3      	116   	-3.9       	1.9        	2047      	0.9
264       	17:04:51  	800.6 	23.7  	22    	4.2      	115   	-3.8       	1.8        	2053      	0.8
266       	17:04:53  	800.1 	23.6  	22    	4.1      	115   	-3.7       	1.7        	2059      	0.8
268       	17:04:55  	799.6 	23.6  	22    	3.9      	114   	-3.6       	1.6        	2064      	0.8
270       	17:04:57  	799.0 	23.6  	22    	3.8      	112   	-3.5       	1.4        	2070      	0.8
272       	17:04:59  	798.4 	23.6  	22    	3.7      	110   	-3.5       	1.3        	2076      	0.8
274       	17:05:01  	797.8 	23.6  	22    	3.6      	109   	-3.4       	1.2        	2083      	0.7
276       	17:05:03  	797.3 	23.5  	22    	3.5      	108   	-3.3       	1.1        	2090      	0.7
278       	17:05:05  	796.6 	23.4  	22    	3.4      	107   	-3.2       	1.0        	2097      	0.6
280       	17:05:07  	796.0 	23.4  	22    	3.3      	106   	-3.2       	0.9        	2104      	0.6
282       	17:05:09  	795.4 	23.3  	22    	3.3      	106   	-3.2       	0.9        	2110      	0.5
284       	17:05:11  	794.8 	23.2  	22    	3.3      	106   	-3.2       	0.9        	2117      	0.4
286       	17:05:13  	794.2 	23.2  	22    	3.5      	105   	-3.4       	0.9        	2123      	0.4
288       	17:05:15  	793.6 	23.1  	22    	3.8      	102   	-3.7       	0.8        	2130      	0.3
290       	17:05:17  	793.0 	23.0  	22    	4.2      	101   	-4.1       	0.8        	2136      	0.2
292       	17:05:19  	792.3 	23.0  	22    	4.6      	100   	-4.5       	0.8        	2143      	0.2
294       	17:05:21  	791.7 	23.0  	22    	4.9      	099   	-4.8       	0.8        	2150      	0.2
296       	17:05:23  	791.0 	22.9  	22    	5.2      	098   	-5.2       	0.7        	2158      	0.2
298       	17:05:25  	790.3 	22.8  	22    	5.5      	097   	-5.5       	0.7        	2166      	0.1
300       	17:05:27  	789.6 	22.7  	22    	5.9      	097   	-5.9       	0.7        	2173      	0.1
302       	17:05:29  	788.9 	22.6  	22    	6.2      	096   	-6.2       	0.6        	2181      	0.1
304       	17:05:31  	788.2 	22.6  	22    	6.6      	095   	-6.6       	0.6        	2189      	0.1
306       	17:05:33  	787.5 	22.4  	23    	6.7      	095   	-6.7       	0.6        	2196      	0.1
308       	17:05:35  	786.8 	22.4  	23    	6.7      	095   	-6.7       	0.6        	2204      	0.1
310       	17:05:37  	786.1 	22.3  	23    	6.7      	095   	-6.7       	0.6        	2212      	0.1
312       	17:05:39  	785.4 	22.3  	23    	6.7      	095   	-6.7       	0.6        	2219      	0.1
314       	17:05:41  	784.8 	22.2  	23    	6.7      	095   	-6.7       	0.6        	2227      	0.0
316       	17:05:43  	784.1 	22.1  	23    	6.7      	095   	-6.7       	0.6        	2235      	0.1
318       	17:05:45  	783.4 	22.1  	23    	6.7      	095   	-6.7       	0.6        	2242      	0.1
320       	17:05:47  	782.8 	22.0  	23    	6.7      	095   	-6.7       	0.6        	2249      	0.1
322       	17:05:49  	782.2 	21.9  	23    	6.7      	095   	-6.7       	0.6        	2256      	0.0
324       	17:05:51  	781.5 	21.9  	23    	6.7      	095   	-6.7       	0.6        	2262      	-0.0
326       	17:05:53  	780.9 	21.9  	23    	6.7      	095   	-6.7       	0.6        	2269      	-0.1
328       	17:05:55  	780.3 	21.8  	23    	6.7      	095   	-6.7       	0.6        	2276      	-0.1
330       	17:05:57  	779.7 	21.9  	23    	6.7      	095   	-6.7       	0.6        	2283      	-0.1
332       	17:05:59  	779.0 	21.8  	23    	6.7      	095   	-6.7       	0.6        	2290      	-0.2
334       	17:06:01  	778.4 	21.7  	23    	7.0      	094   	-7.0       	0.5        	2298      	-0.3
336       	17:06:03  	777.7 	21.7  	23    	7.3      	094   	-7.3       	0.5        	2305      	-0.4
338       	17:06:05  	777.0 	21.6  	23    	7.6      	093   	-7.6       	0.4        	2312      	-0.5
340       	17:06:07  	776.4 	21.6  	23    	7.9      	092   	-7.9       	0.3        	2320      	-0.5
342       	17:06:09  	775.7 	21.6  	23    	8.3      	091   	-8.3       	0.2        	2327      	-0.6
344       	17:06:11  	775.1 	21.5  	23    	8.6      	091   	-8.6       	0.2        	2334      	-0.7
346       	17:06:13  	774.5 	21.5  	23    	8.9      	091   	-8.9       	0.1        	2341      	-0.8
348       	17:06:15  	773.9 	21.4  	23    	9.3      	090   	-9.3       	-0.0       	2347      	-0.8
350       	17:06:17  	773.3 	21.4  	23    	9.6      	089   	-9.6       	-0.1       	2354      	-0.8
352       	17:06:19  	772.7 	21.3  	23    	9.9      	089   	-9.9       	-0.1       	2361      	-0.8
354       	17:06:21  	772.1 	21.2  	23    	10.0     	089   	-10.0      	-0.1       	2368      	-0.9
356       	17:06:23  	771.5 	21.1  	23    	10.0     	089   	-10.0      	-0.1       	2374      	-0.9
358       	17:06:25  	770.9 	21.1  	23    	10.0     	089   	-10.0      	-0.1       	2381      	-0.9
360       	17:06:27  	770.2 	21.0  	23    	9.9      	089   	-9.9       	-0.1       	2388      	-0.9
362       	17:06:29  	769.6 	20.9  	23    	9.9      	089   	-9.9       	-0.1       	2395      	-0.8
364       	17:06:31  	769.0 	20.9  	23    	9.9      	090   	-9.9       	-0.0       	2402      	-0.8
366       	17:06:33  	768.4 	20.8  	23    	9.8      	090   	-9.8       	-0.0       	2409      	-0.8
368       	17:06:35  	767.9 	20.8  	23    	9.8      	091   	-9.8       	0.1        	2415      	-0.8
370       	17:06:37  	767.3 	20.7  	23    	9.7      	091   	-9.7       	0.1        	2421      	-0.9
372       	17:06:39  	766.8 	20.7  	23    	9.7      	091   	-9.7       	0.2        	2427      	-0.9
374       	17:06:41  	766.3 	20.6  	24    	9.6      	092   	-9.6       	0.3        	2433      	-0.9
376       	17:06:43  	765.8 	20.5  	24    	9.6      	092   	-9.6       	0.3        	2438      	-0.9
378       	17:06:45  	765.3 	20.5  	24    	9.6      	092   	-9.6       	0.3        	2444      	-1.0
380       	17:06:47  	764.7 	20.4  	24    	9.4      	092   	-9.4       	0.4        	2450      	-1.0
382       	17:06:49  	764.2 	20.3  	24    	9.3      	093   	-9.3       	0.5        	2456      	-1.0
384       	17:06:51  	763.7 	20.3  	24    	9.1      	094   	-9.1       	0.6        	2462      	-1.1
386       	17:06:53  	763.1 	20.2  	24    	9.0      	094   	-9.0       	0.7        	2468      	-1.1
388       	17:06:55  	762.6 	20.2  	24    	8.9      	094   	-8.9       	0.7        	2474      	-1.1
390       	17:06:57  	762.1 	20.1  	24    	8.8      	095   	-8.8       	0.8        	2480      	-1.0
392       	17:06:59  	761.6 	20.1  	24    	8.6      	095   	-8.6       	0.7        	2486      	-1.0
394       	17:07:01  	761.0 	20.1  	24    	8.4      	095   	-8.4       	0.7        	2492      	-1.0
396       	17:07:03  	760.5 	20.0  	24    	8.2      	094   	-8.2       	0.6        	2498      	-1.0
398       	17:07:05  	760.2 	20.0  	24    	8.1      	094   	-8.1       	0.6        	2502      	-1.0
400       	17:07:07  	759.8 	19.9  	24    	8.0      	094   	-8.0       	0.5        	2507      	-1.0
402       	17:07:09  	759.4 	19.8  	24    	7.9      	093   	-7.9       	0.4        	2511      	-1.0
404       	17:07:11  	759.0 	19.8  	24    	7.8      	092   	-7.8       	0.3        	2515      	-1.1
406       	17:07:13  	758.6 	19.8  	24    	7.8      	092   	-7.8       	0.3        	2520      	-1.1
408       	17:07:15  	758.2 	19.7  	24    	7.8      	092   	-7.8       	0.3        	2524      	-1.1
410       	17:07:17  	757.8 	19.7  	24    	7.7      	092   	-7.7       	0.3        	2529      	-1.2
412       	17:07:19  	757.4 	19.7  	24    	7.7      	092   	-7.7       	0.3        	2533      	-1.2
414       	17:07:21  	757.0 	19.6  	24    	7.8      	093   	-7.8       	0.4        	2538      	-1.3
416       	17:07:23  	756.6 	19.6  	24    	7.8      	094   	-7.8       	0.5        	2542      	-1.4
418       	17:07:25  	756.2 	19.6  	24    	7.9      	094   	-7.9       	0.6        	2547      	-1.4
420       	17:07:27  	755.8 	19.6  	24    	8.0      	096   	-8.0       	0.8        	2551      	-1.4
422       	17:07:29  	755.5 	19.6  	24    	8.1      	096   	-8.1       	0.9        	2555      	-1.4
424       	17:07:31  	755.1 	19.6  	24    	8.3      	097   	-8.2       	1.0        	2559      	-1.5
426       	17:07:33  	754.7 	19.5  	24    	8.4      	098   	-8.3       	1.1        	2563      	-1.5
428       	17:07:35  	754.3 	19.5  	24    	8.4      	098   	-8.3       	1.2        	2568      	-1.5
430       	17:07:37  	754.0 	19.5  	24    	8.5      	098   	-8.4       	1.2        	2572      	-1.6
432       	17:07:39  	753.6 	19.4  	24    	8.6      	099   	-8.5       	1.3        	2577      	-1.6
434       	17:07:41  	753.1 	19.4  	24    	8.7      	099   	-8.6       	1.3        	2581      	-1.7
436       	17:07:43  	752.7 	19.3  	24    	8.8      	098   	-8.7       	1.3        	2586      	-1.7
438       	17:07:45  	752.3 	19.3  	24    	8.9      	098   	-8.8       	1.3        	2591      	-1.7
440       	17:07:47  	751.9 	19.2  	24    	8.9      	098   	-8.8       	1.3        	2596      	-1.7
442       	17:07:49  	751.4 	19.2  	24    	9.0      	098   	-8.9       	1.3        	2601      	-1.7
444       	17:07:51  	751.0 	19.2  	24    	9.0      	098   	-8.9       	1.2        	2606      	-1.7
446       	17:07:53  	750.6 	19.2  	24    	9.1      	097   	-9.0       	1.1        	2611      	-1.7
448       	17:07:55  	750.1 	19.1  	24    	9.1      	096   	-9.0       	1.0        	2616      	-1.7
450       	17:07:57  	749.7 	19.1  	24    	9.1      	096   	-9.1       	0.9        	2621      	-1.7
452       	17:07:59  	749.2 	19.0  	24    	9.1      	095   	-9.1       	0.8        	2626      	-1.8
454       	17:08:01  	748.8 	19.0  	24    	9.1      	094   	-9.1       	0.7        	2631      	-1.7
456       	17:08:03  	748.4 	19.0  	25    	9.2      	094   	-9.2       	0.6        	2636      	-1.7
458       	17:08:05  	748.0 	18.9  	25    	9.2      	093   	-9.2       	0.5        	2640      	-1.7
460       	17:08:07  	747.7 	18.9  	25    	9.2      	092   	-9.2       	0.4        	2644      	-1.7
462       	17:08:09  	747.3 	18.9  	25    	9.2      	092   	-9.2       	0.3        	2648      	-1.7
464       	17:08:11  	746.9 	18.8  	25    	9.2      	091   	-9.2       	0.2        	2653      	-1.7
466       	17:08:13  	746.6 	18.8  	25    	9.2      	091   	-9.2       	0.2        	2657      	-1.7
468       	17:08:15  	746.2 	18.7  	25    	9.3      	091   	-9.3       	0.1        	2661      	-1.8
470       	17:08:17  	745.9 	18.7  	25    	9.3      	091   	-9.3       	0.1        	2665      	-1.8
472       	17:08:19  	745.6 	18.7  	25    	9.4      	091   	-9.4       	0.1        	2668      	-1.8
474       	17:08:21  	745.2 	18.6  	25    	9.4      	091   	-9.4       	0.1        	2672      	-1.8
476       	17:08:23  	744.9 	18.6  	25    	9.5      	091   	-9.5       	0.2        	2676      	-1.8
478       	17:08:25  	744.5 	18.6  	25    	9.6      	091   	-9.6       	0.2        	2680      	-1.8
480       	17:08:27  	744.2 	18.5  	25    	9.6      	091   	-9.6       	0.2        	2684      	-1.9
482       	17:08:29  	743.8 	18.5  	25    	9.7      	091   	-9.7       	0.2        	2688      	-1.9
484       	17:08:31  	743.5 	18.5  	25    	9.7      	092   	-9.7       	0.3        	2692      	-1.9
486       	17:08:33  	743.1 	18.4  	25    	9.8      	091   	-9.8       	0.2        	2696      	-1.9
488       	17:08:35  	742.8 	18.4  	25    	9.8      	091   	-9.8       	0.2        	2700      	-1.9
490       	17:08:37  	742.4 	18.4  	25    	9.7      	091   	-9.7       	0.1        	2705      	-1.9
492       	17:08:39  	742.0 	18.3  	25    	9.7      	090   	-9.7       	-0.0       	2709      	-1.9
494       	17:08:41  	741.7 	18.3  	25    	9.6      	090   	-9.6       	-0.0       	2713      	-1.9
496       	17:08:43  	741.4 	18.3  	25    	9.6      	089   	-9.6       	-0.1       	2717      	-1.9
498       	17:08:45  	741.0 	18.2  	25    	9.5      	089   	-9.5       	-0.2       	2721      	-1.9
500       	17:08:47  	740.7 	18.2  	25    	9.5      	088   	-9.5       	-0.3       	2724      	-1.9
502       	17:08:49  	740.4 	18.1  	26    	9.4      	088   	-9.4       	-0.4       	2728      	-1.9
504       	17:08:51  	740.0 	18.1  	26    	9.3      	087   	-9.3       	-0.5       	2732      	-1.9
506       	17:08:53  	739.7 	18.1  	26    	9.3      	086   	-9.3       	-0.6       	2736      	-1.9
508       	17:08:55  	739.4 	18.0  	26    	9.3      	086   	-9.3       	-0.6       	2740      	-1.8
510       	17:08:57  	739.0 	18.0  	26    	9.3      	086   	-9.3       	-0.7       	2744      	-1.8
512       	17:08:59  	738.7 	18.0  	26    	9.2      	086   	-9.2       	-0.6       	2747      	-1.8
514       	17:09:01  	738.4 	17.9  	26    	9.1      	086   	-9.1       	-0.6       	2750      	-1.8
516       	17:09:03  	738.1 	17.9  	26    	9.0      	086   	-9.0       	-0.6       	2754      	-1.8
518       	17:09:05  	737.8 	17.9  	26    	8.9      	087   	-8.9       	-0.5       	2757      	-1.8
520       	17:09:07  	737.5 	17.8  	26    	8.8      	087   	-8.8       	-0.5       	2761      	-1.8
522       	17:09:09  	737.2 	17.8  	26    	8.8      	087   	-8.8       	-0.4       	2765      	-1.8
524       	17:09:11  	736.9 	17.7  	26    	8.6      	087   	-8.6       	-0.4       	2769      	-1.9
526       	17:09:13  	736.5 	17.7  	26    	8.4      	088   	-8.4       	-0.3       	2773      	-1.9
528       	17:09:15  	736.2 	17.7  	26    	8.2      	089   	-8.2       	-0.2       	2777      	-1.9
530       	17:09:17  	735.8 	17.7  	26    	8.1      	089   	-8.1       	-0.1       	2781      	-1.9
532       	17:09:19  	735.5 	17.6  	26    	7.9      	089   	-7.9       	-0.1       	2785      	-1.8
534       	17:09:21  	735.1 	17.6  	26    	7.8      	089   	-7.8       	-0.1       	2789      	-1.8
536       	17:09:23  	734.8 	17.6  	27    	7.7      	089   	-7.7       	-0.1       	2793      	-1.8
538       	17:09:25  	734.4 	17.6  	27    	7.4      	088   	-7.4       	-0.2       	2797      	-1.8
540       	17:09:27  	734.1 	17.6  	27    	7.2      	088   	-7.2       	-0.3       	2801      	-1.8
542       	17:09:29  	733.7 	17.5  	27    	7.0      	088   	-7.0       	-0.3       	2805      	-1.7
544       	17:09:31  	733.4 	17.5  	27    	6.8      	087   	-6.8       	-0.4       	2809      	-1.7
