time_local,Mobile Lab O3,time_UTC
2024-07-23 22:00:00,58.63783333333333,2024-07-24 04:00:00
2024-07-23 23:00:00,55.64077777777778,2024-07-24 05:00:00
2024-07-24 00:00:00,61.248777777777775,2024-07-24 06:00:00
2024-07-24 01:00:00,61.35722222222222,2024-07-24 07:00:00
2024-07-24 02:00:00,63.00505555555556,2024-07-24 08:00:00
2024-07-24 03:00:00,59.43466666666667,2024-07-24 09:00:00
2024-07-24 04:00:00,43.1,2024-07-24 10:00:00
2024-07-24 05:00:00,55.536,2024-07-24 11:00:00
2024-07-24 06:00:00,41.58383333333333,2024-07-24 12:00:00
2024-07-24 07:00:00,44.47627777777778,2024-07-24 13:00:00
2024-07-24 08:00:00,43.272666666666666,2024-07-24 14:00:00
2024-07-24 09:00:00,47.88538888888889,2024-07-24 15:00:00
2024-07-24 10:00:00,61.429944444444445,2024-07-24 16:00:00
2024-07-24 11:00:00,73.65950000000001,2024-07-24 17:00:00
2024-07-24 12:00:00,80.90672222222221,2024-07-24 18:00:00
2024-07-24 13:00:00,85.28044444444444,2024-07-24 19:00:00
2024-07-24 14:00:00,83.8161111111111,2024-07-24 20:00:00
2024-07-24 15:00:00,87.53777777777778,2024-07-24 21:00:00
2024-07-24 16:00:00,86.36916666666666,2024-07-24 22:00:00
2024-07-24 17:00:00,85.68027777777777,2024-07-24 23:00:00
2024-07-24 18:00:00,78.72971637678721,2024-07-25 00:00:00
2024-07-24 19:00:00,70.54211111111113,2024-07-25 01:00:00
2024-07-24 20:00:00,59.39184118076936,2024-07-25 02:00:00
2024-07-24 21:00:00,56.852121868453054,2024-07-25 03:00:00
2024-07-24 22:00:00,51.282222222222224,2024-07-25 04:00:00
2024-07-24 23:00:00,42.04094444444444,2024-07-25 05:00:00
2024-07-25 00:00:00,43.513444444444445,2024-07-25 06:00:00
2024-07-25 01:00:00,48.47022222222222,2024-07-25 07:00:00
2024-07-25 02:00:00,47.65188888888889,2024-07-25 08:00:00
2024-07-25 03:00:00,44.359833333333334,2024-07-25 09:00:00
2024-07-25 04:00:00,50.15272222222222,2024-07-25 10:00:00
2024-07-25 05:00:00,45.030055555555556,2024-07-25 11:00:00
2024-07-25 06:00:00,45.957,2024-07-25 12:00:00
2024-07-25 07:00:00,38.216722222222224,2024-07-25 13:00:00
2024-07-25 08:00:00,31.502611111111115,2024-07-25 14:00:00
2024-07-25 09:00:00,34.061499999999995,2024-07-25 15:00:00
2024-07-25 10:00:00,37.82866666666666,2024-07-25 16:00:00
2024-07-25 11:00:00,49.86855555555555,2024-07-25 17:00:00
2024-07-25 12:00:00,61.66916666666667,2024-07-25 18:00:00
2024-07-25 13:00:00,65.43638888888889,2024-07-25 19:00:00
2024-07-25 14:00:00,72.64588888888889,2024-07-25 20:00:00
2024-07-25 15:00:00,68.3146111111111,2024-07-25 21:00:00
2024-07-25 16:00:00,60.42144444444445,2024-07-25 22:00:00
2024-07-25 17:00:00,60.587999999999994,2024-07-25 23:00:00
2024-07-25 18:00:00,61.20304465192913,2024-07-26 00:00:00
2024-07-25 19:00:00,60.52138888888889,2024-07-26 01:00:00
2024-07-25 20:00:00,53.29124761561323,2024-07-26 02:00:00
2024-07-25 21:00:00,47.30538888888889,2024-07-26 03:00:00
2024-07-25 22:00:00,53.86055555555555,2024-07-26 04:00:00
2024-07-25 23:00:00,52.31166666666667,2024-07-26 05:00:00
2024-07-26 00:00:00,49.62555555555556,2024-07-26 06:00:00
2024-07-26 01:00:00,40.768,2024-07-26 07:00:00
2024-07-26 02:00:00,44.746,2024-07-26 08:00:00
2024-07-26 03:00:00,44.629000000000005,2024-07-26 09:00:00
2024-07-26 04:00:00,43.48777777777778,2024-07-26 10:00:00
2024-07-26 05:00:00,44.88044444444444,2024-07-26 11:00:00
2024-07-26 06:00:00,40.060722222222225,2024-07-26 12:00:00
2024-07-26 07:00:00,35.99738888888889,2024-07-26 13:00:00
2024-07-26 08:00:00,36.92467500295338,2024-07-26 14:00:00
2024-07-26 09:00:00,44.613635831100126,2024-07-26 15:00:00
2024-07-26 10:00:00,,2024-07-26 16:00:00
2024-07-26 11:00:00,,2024-07-26 17:00:00
2024-07-26 12:00:00,,2024-07-26 18:00:00
2024-07-26 13:00:00,,2024-07-26 19:00:00
2024-07-26 14:00:00,,2024-07-26 20:00:00
2024-07-26 15:00:00,70.96541029368059,2024-07-26 21:00:00
2024-07-26 16:00:00,74.02822409718831,2024-07-26 22:00:00
2024-07-26 17:00:00,77.597,2024-07-26 23:00:00
2024-07-26 18:00:00,77.78702679623545,2024-07-27 00:00:00
2024-07-26 19:00:00,77.88005555555556,2024-07-27 01:00:00
2024-07-26 20:00:00,71.75877777777778,2024-07-27 02:00:00
2024-07-26 21:00:00,59.77722222222222,2024-07-27 03:00:00
2024-07-26 22:00:00,62.516111111111115,2024-07-27 04:00:00
2024-07-26 23:00:00,62.69638888888889,2024-07-27 05:00:00
2024-07-27 00:00:00,59.04477777777778,2024-07-27 06:00:00
2024-07-27 01:00:00,50.10755555555555,2024-07-27 07:00:00
2024-07-27 02:00:00,62.067611111111106,2024-07-27 08:00:00
2024-07-27 03:00:00,49.12838888888889,2024-07-27 09:00:00
2024-07-27 04:00:00,46.58722222222222,2024-07-27 10:00:00
2024-07-27 05:00:00,45.19488888888889,2024-07-27 11:00:00
2024-07-27 06:00:00,40.78,2024-07-27 12:00:00
2024-07-27 07:00:00,45.68483333333333,2024-07-27 13:00:00
2024-07-27 08:00:00,37.298833333333334,2024-07-27 14:00:00
2024-07-27 09:00:00,39.667722222222224,2024-07-27 15:00:00
2024-07-27 10:00:00,48.721944444444446,2024-07-27 16:00:00
2024-07-27 11:00:00,51.69694444444444,2024-07-27 17:00:00
2024-07-27 12:00:00,51.876777777777775,2024-07-27 18:00:00
2024-07-27 13:00:00,53.261444444444436,2024-07-27 19:00:00
2024-07-27 14:00:00,57.08905555555556,2024-07-27 20:00:00
2024-07-27 15:00:00,64.5975,2024-07-27 21:00:00
2024-07-27 16:00:00,61.38766666666667,2024-07-27 22:00:00
2024-07-27 17:00:00,66.35861111111112,2024-07-27 23:00:00
2024-07-27 18:00:00,68.31132329572151,2024-07-28 00:00:00
2024-07-27 19:00:00,61.21494444444444,2024-07-28 01:00:00
