Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
98        	17:02:06  	813.0 	12.9  	54    	3.4      	341   	1.1        	-3.2       	1956      	3.9
100       	17:02:08  	812.1 	13.0  	53    	3.5      	348   	0.7        	-3.4       	1967      	3.7
102       	17:02:10  	811.1 	13.0  	51    	3.5      	357   	0.2        	-3.5       	1975      	3.2
104       	17:02:12  	810.3 	12.9  	49    	3.7      	005   	-0.3       	-3.7       	1984      	2.5
106       	17:02:14  	809.5 	12.8  	47    	3.9      	012   	-0.8       	-3.8       	1992      	1.9
108       	17:02:16  	808.7 	12.8  	47    	4.0      	016   	-1.1       	-3.8       	2001      	1.7
110       	17:02:18  	807.7 	12.8  	46    	4.0      	020   	-1.4       	-3.8       	2011      	1.5
112       	17:02:20  	806.8 	12.8  	45    	4.1      	023   	-1.6       	-3.8       	2020      	1.2
114       	17:02:22  	805.9 	12.8  	44    	4.0      	023   	-1.6       	-3.7       	2030      	0.8
116       	17:02:24  	804.9 	12.7  	43    	3.8      	023   	-1.5       	-3.5       	2039      	0.5
118       	17:02:26  	804.0 	12.7  	42    	3.7      	024   	-1.5       	-3.4       	2049      	0.2
120       	17:02:28  	803.0 	12.7  	42    	3.5      	022   	-1.3       	-3.2       	2060      	0.1
122       	17:02:30  	801.9 	12.6  	41    	3.3      	018   	-1.0       	-3.1       	2071      	-0.2
124       	17:02:32  	800.8 	12.5  	41    	3.0      	015   	-0.8       	-2.9       	2083      	-0.4
126       	17:02:34  	799.6 	12.4  	41    	2.7      	006   	-0.3       	-2.7       	2095      	-0.5
128       	17:02:36  	798.5 	12.3  	41    	2.4      	355   	0.2        	-2.4       	2108      	-0.6
130       	17:02:38  	797.4 	12.2  	41    	2.2      	342   	0.7        	-2.1       	2119      	-0.7
132       	17:02:40  	796.3 	12.1  	41    	2.2      	326   	1.2        	-1.8       	2131      	-0.8
134       	17:02:42  	795.2 	12.0  	41    	2.2      	321   	1.4        	-1.7       	2142      	-0.9
136       	17:02:44  	794.1 	11.9  	41    	2.3      	313   	1.7        	-1.6       	2154      	-0.9
138       	17:02:46  	793.0 	11.7  	41    	2.4      	306   	1.9        	-1.4       	2165      	-1.0
140       	17:02:48  	791.9 	11.6  	41    	2.6      	302   	2.2        	-1.4       	2176      	-1.1
142       	17:02:50  	790.7 	11.5  	41    	2.8      	297   	2.5        	-1.3       	2189      	-1.1
144       	17:02:52  	789.6 	11.4  	42    	3.1      	295   	2.8        	-1.3       	2201      	-1.2
146       	17:02:54  	788.5 	11.3  	42    	3.3      	293   	3.0        	-1.3       	2214      	-1.2
148       	17:02:56  	787.4 	11.2  	42    	3.3      	295   	3.0        	-1.4       	2225      	-1.3
150       	17:02:58  	786.3 	11.1  	42    	3.4      	294   	3.1        	-1.4       	2236      	-1.3
152       	17:03:00  	785.2 	11.0  	42    	3.6      	297   	3.2        	-1.6       	2248      	-1.4
154       	17:03:02  	784.0 	10.9  	42    	3.7      	297   	3.3        	-1.7       	2260      	-1.4
156       	17:03:04  	782.9 	10.8  	43    	3.9      	299   	3.4        	-1.9       	2272      	-1.4
158       	17:03:06  	781.9 	10.7  	43    	4.1      	299   	3.6        	-2.0       	2282      	-1.4
160       	17:03:08  	780.9 	10.6  	43    	4.2      	300   	3.6        	-2.1       	2293      	-1.5
162       	17:03:10  	779.9 	10.5  	43    	4.3      	301   	3.7        	-2.2       	2304      	-1.5
164       	17:03:12  	778.9 	10.3  	43    	4.4      	301   	3.8        	-2.3       	2315      	-1.6
166       	17:03:14  	777.8 	10.2  	43    	4.6      	302   	3.9        	-2.4       	2326      	-1.6
168       	17:03:16  	776.7 	10.1  	44    	4.7      	301   	4.0        	-2.4       	2338      	-1.7
170       	17:03:18  	775.7 	10.0  	44    	4.8      	300   	4.1        	-2.4       	2349      	-1.7
172       	17:03:20  	774.7 	9.9   	44    	4.8      	300   	4.1        	-2.4       	2360      	-1.8
174       	17:03:22  	773.7 	9.9   	44    	4.8      	300   	4.2        	-2.4       	2370      	-1.7
176       	17:03:24  	772.9 	9.8   	44    	4.8      	299   	4.2        	-2.3       	2379      	-1.7
178       	17:03:26  	772.1 	9.7   	44    	4.8      	297   	4.3        	-2.2       	2388      	-1.8
180       	17:03:28  	771.3 	9.6   	45    	4.9      	296   	4.4        	-2.1       	2397      	-1.8
182       	17:03:30  	770.4 	9.5   	45    	4.9      	293   	4.5        	-1.9       	2406      	-1.9
184       	17:03:32  	769.6 	9.5   	44    	4.8      	292   	4.5        	-1.8       	2415      	-2.0
186       	17:03:34  	768.7 	9.4   	44    	4.9      	290   	4.6        	-1.7       	2424      	-2.1
188       	17:03:36  	767.9 	9.4   	44    	5.0      	289   	4.7        	-1.6       	2433      	-2.2
190       	17:03:38  	767.2 	9.3   	44    	5.0      	287   	4.8        	-1.5       	2441      	-2.2
192       	17:03:40  	766.4 	9.3   	44    	5.3      	285   	5.1        	-1.4       	2449      	-2.3
194       	17:03:42  	765.6 	9.2   	44    	5.6      	284   	5.4        	-1.3       	2457      	-2.4
196       	17:03:44  	764.8 	9.2   	44    	5.9      	282   	5.8        	-1.2       	2465      	-2.5
198       	17:03:46  	764.1 	9.1   	44    	6.2      	281   	6.1        	-1.2       	2474      	-2.6
200       	17:03:48  	763.2 	9.1   	43    	6.4      	280   	6.3        	-1.1       	2483      	-2.7
202       	17:03:50  	762.4 	9.0   	43    	6.7      	279   	6.6        	-1.1       	2492      	-2.7
204       	17:03:52  	761.6 	9.0   	43    	7.0      	278   	6.9        	-1.0       	2501      	-2.8
206       	17:03:54  	760.8 	8.9   	43    	7.2      	277   	7.1        	-0.9       	2510      	-2.9
208       	17:03:56  	760.0 	8.8   	43    	7.5      	277   	7.4        	-0.9       	2519      	-3.0
210       	17:03:58  	759.2 	8.8   	43    	7.6      	276   	7.6        	-0.8       	2528      	-3.0
212       	17:04:00  	758.4 	8.8   	43    	7.5      	275   	7.5        	-0.7       	2536      	-3.0
214       	17:04:02  	757.6 	8.8   	43    	7.5      	275   	7.5        	-0.7       	2545      	-3.0
216       	17:04:04  	756.8 	8.7   	43    	7.6      	275   	7.6        	-0.6       	2553      	-3.0
218       	17:04:06  	756.1 	8.7   	43    	7.6      	275   	7.6        	-0.6       	2561      	-3.0
220       	17:04:08  	755.3 	8.6   	44    	7.7      	274   	7.7        	-0.5       	2570      	-3.1
222       	17:04:10  	754.5 	8.5   	44    	7.7      	274   	7.7        	-0.5       	2579      	-3.1
224       	17:04:12  	753.8 	8.4   	44    	7.8      	274   	7.8        	-0.5       	2587      	-3.1
226       	17:04:14  	753.0 	8.4   	44    	7.9      	274   	7.9        	-0.5       	2595      	-3.2
228       	17:04:16  	752.3 	8.3   	44    	7.9      	274   	7.9        	-0.5       	2603      	-3.2
230       	17:04:18  	751.5 	8.2   	44    	8.0      	274   	8.0        	-0.5       	2611      	-3.3
232       	17:04:20  	750.8 	8.1   	44    	8.0      	274   	8.0        	-0.6       	2619      	-3.3
234       	17:04:22  	750.1 	8.1   	44    	8.0      	274   	8.0        	-0.6       	2627      	-3.3
236       	17:04:24  	749.4 	8.0   	44    	8.0      	274   	8.0        	-0.5       	2635      	-3.4
238       	17:04:26  	748.6 	7.9   	45    	7.9      	274   	7.9        	-0.5       	2643      	-3.4
240       	17:04:28  	747.9 	7.8   	45    	7.9      	274   	7.9        	-0.5       	2651      	-3.4
242       	17:04:30  	747.2 	7.8   	45    	7.8      	274   	7.8        	-0.5       	2659      	-3.4
244       	17:04:32  	746.4 	7.7   	45    	7.8      	274   	7.8        	-0.5       	2667      	-3.5
246       	17:04:34  	745.7 	7.6   	45    	7.7      	274   	7.7        	-0.5       	2675      	-3.5
248       	17:04:36  	744.9 	7.5   	45    	7.6      	274   	7.6        	-0.5       	2684      	-3.6
250       	17:04:38  	744.2 	7.5   	45    	7.6      	274   	7.6        	-0.5       	2692      	-3.7
252       	17:04:40  	743.4 	7.4   	45    	7.6      	274   	7.6        	-0.5       	2701      	-3.8
254       	17:04:42  	742.7 	7.3   	45    	7.6      	274   	7.6        	-0.5       	2709      	-3.9
256       	17:04:44  	741.9 	7.3   	44    	7.5      	274   	7.5        	-0.5       	2717      	-4.0
258       	17:04:46  	741.2 	7.2   	44    	7.5      	275   	7.5        	-0.6       	2725      	-4.1
260       	17:04:48  	740.4 	7.1   	44    	7.4      	275   	7.4        	-0.6       	2734      	-4.3
262       	17:04:50  	739.7 	7.1   	44    	7.4      	275   	7.4        	-0.6       	2742      	-4.4
264       	17:04:52  	738.9 	7.0   	44    	7.4      	275   	7.4        	-0.6       	2750      	-4.4
266       	17:04:54  	738.1 	6.9   	44    	7.3      	275   	7.3        	-0.6       	2760      	-4.5
268       	17:04:56  	737.3 	6.8   	44    	7.2      	276   	7.2        	-0.7       	2769      	-4.5
270       	17:04:58  	736.5 	6.8   	44    	7.1      	276   	7.1        	-0.7       	2777      	-4.6
272       	17:05:00  	735.8 	6.7   	44    	7.1      	276   	7.1        	-0.8       	2785      	-4.6
274       	17:05:02  	735.0 	6.6   	44    	7.1      	277   	7.0        	-0.9       	2794      	-4.7
276       	17:05:04  	734.3 	6.6   	44    	7.0      	278   	6.9        	-1.0       	2802      	-4.7
278       	17:05:06  	733.5 	6.5   	44    	6.9      	278   	6.8        	-1.0       	2810      	-4.8
280       	17:05:08  	732.8 	6.4   	44    	6.9      	279   	6.8        	-1.1       	2819      	-4.8
282       	17:05:10  	732.1 	6.3   	44    	6.8      	280   	6.7        	-1.2       	2827      	-4.9
284       	17:05:12  	731.3 	6.2   	44    	6.7      	281   	6.6        	-1.3       	2835      	-4.9
286       	17:05:14  	730.6 	6.2   	45    	6.6      	282   	6.5        	-1.4       	2844      	-4.9
288       	17:05:16  	729.8 	6.1   	45    	6.6      	282   	6.4        	-1.4       	2852      	-5.0
290       	17:05:18  	729.1 	6.0   	45    	6.6      	282   	6.4        	-1.4       	2860      	-5.0
292       	17:05:20  	728.3 	5.9   	45    	6.5      	283   	6.3        	-1.4       	2869      	-5.1
294       	17:05:22  	727.5 	5.9   	45    	6.4      	284   	6.2        	-1.6       	2878      	-5.1
296       	17:05:24  	726.8 	5.8   	45    	6.4      	287   	6.1        	-1.9       	2887      	-5.1
298       	17:05:26  	726.0 	5.7   	45    	6.3      	290   	5.9        	-2.1       	2895      	-5.2
300       	17:05:28  	725.2 	5.7   	45    	6.3      	292   	5.8        	-2.4       	2904      	-5.3
302       	17:05:30  	724.5 	5.6   	45    	6.2      	295   	5.6        	-2.6       	2912      	-5.3
304       	17:05:32  	723.8 	5.6   	45    	6.2      	297   	5.5        	-2.8       	2920      	-5.4
306       	17:05:34  	723.1 	5.5   	45    	6.2      	299   	5.4        	-3.0       	2928      	-5.4
308       	17:05:36  	722.3 	5.4   	46    	6.3      	301   	5.4        	-3.3       	2936      	-5.3
310       	17:05:38  	721.5 	5.4   	46    	6.4      	303   	5.4        	-3.5       	2945      	-5.3
312       	17:05:40  	720.8 	5.3   	47    	6.6      	305   	5.4        	-3.8       	2954      	-5.2
314       	17:05:42  	720.0 	5.2   	47    	6.7      	306   	5.4        	-3.9       	2963      	-5.1
316       	17:05:44  	719.2 	5.1   	47    	6.7      	305   	5.5        	-3.9       	2972      	-5.1
318       	17:05:46  	718.4 	5.0   	48    	6.8      	305   	5.6        	-3.9       	2981      	-5.1
320       	17:05:48  	717.6 	4.9   	48    	6.9      	304   	5.7        	-3.9       	2990      	-5.1
322       	17:05:50  	716.8 	4.9   	48    	7.0      	305   	5.8        	-4.0       	2999      	-5.1
324       	17:05:52  	716.0 	4.8   	49    	7.0      	305   	5.8        	-4.0       	3009      	-5.1
326       	17:05:54  	715.3 	4.7   	48    	7.1      	304   	5.9        	-4.0       	3017      	-5.2
328       	17:05:56  	714.6 	4.7   	48    	7.0      	305   	5.8        	-4.0       	3025      	-5.3
330       	17:05:58  	713.8 	4.6   	48    	7.1      	305   	5.8        	-4.1       	3033      	-5.5
332       	17:06:00  	713.0 	4.5   	47    	7.0      	306   	5.7        	-4.1       	3042      	-5.6
334       	17:06:02  	712.3 	4.5   	47    	7.1      	308   	5.6        	-4.3       	3051      	-5.7
336       	17:06:04  	711.5 	4.4   	47    	7.0      	309   	5.4        	-4.4       	3060      	-5.9
338       	17:06:06  	710.7 	4.4   	47    	7.0      	311   	5.3        	-4.6       	3069      	-6.0
340       	17:06:08  	709.9 	4.3   	47    	7.0      	312   	5.2        	-4.7       	3078      	-6.1
342       	17:06:10  	709.1 	4.2   	47    	7.1      	314   	5.1        	-4.9       	3087      	-6.0
344       	17:06:12  	708.3 	4.2   	48    	7.1      	315   	5.0        	-5.0       	3096      	-5.9
346       	17:06:14  	707.5 	4.1   	48    	7.0      	317   	4.8        	-5.1       	3105      	-5.8
348       	17:06:16  	706.8 	4.0   	49    	6.9      	319   	4.6        	-5.2       	3114      	-5.8
350       	17:06:18  	705.9 	3.9   	49    	6.8      	320   	4.4        	-5.2       	3124      	-5.8
352       	17:06:20  	705.1 	3.8   	49    	6.8      	321   	4.3        	-5.3       	3133      	-5.8
354       	17:06:22  	704.3 	3.7   	50    	6.7      	321   	4.2        	-5.2       	3143      	-5.8
356       	17:06:24  	703.4 	3.7   	50    	6.5      	321   	4.1        	-5.1       	3153      	-5.7
358       	17:06:26  	702.6 	3.6   	50    	6.4      	321   	4.0        	-5.0       	3163      	-5.7
360       	17:06:28  	701.7 	3.5   	50    	6.3      	321   	4.0        	-4.9       	3172      	-5.8
362       	17:06:30  	701.0 	3.5   	50    	6.2      	321   	3.9        	-4.8       	3180      	-5.9
364       	17:06:32  	700.3 	3.4   	49    	6.1      	320   	3.9        	-4.7       	3189      	-6.1
366       	17:06:34  	699.6 	3.4   	49    	6.0      	320   	3.9        	-4.6       	3197      	-6.4
368       	17:06:36  	698.9 	3.4   	48    	6.0      	320   	3.9        	-4.6       	3205      	-6.6
370       	17:06:38  	698.2 	3.4   	47    	6.0      	319   	3.9        	-4.5       	3213      	-6.9
372       	17:06:40  	697.5 	3.4   	46    	6.0      	318   	4.0        	-4.5       	3222      	-7.2
374       	17:06:42  	696.7 	3.3   	45    	5.9      	318   	4.0        	-4.4       	3230      	-7.5
376       	17:06:44  	696.0 	3.3   	44    	5.9      	317   	4.0        	-4.3       	3238      	-7.9
378       	17:06:46  	695.2 	3.2   	43    	5.8      	316   	4.0        	-4.2       	3248      	-8.2
380       	17:06:48  	694.5 	3.1   	43    	5.8      	316   	4.0        	-4.2       	3257      	-8.2
382       	17:06:50  	693.8 	3.1   	43    	5.7      	316   	4.0        	-4.1       	3266      	-8.3
384       	17:06:52  	693.0 	3.0   	43    	5.7      	316   	4.0        	-4.1       	3273      	-8.3
386       	17:06:54  	692.3 	2.9   	43    	5.7      	315   	4.0        	-4.0       	3281      	-8.3
388       	17:06:56  	691.7 	2.8   	43    	5.6      	314   	4.0        	-3.9       	3289      	-8.3
390       	17:06:58  	691.0 	2.8   	43    	5.6      	314   	4.0        	-3.9       	3297      	-8.4
392       	17:07:00  	690.3 	2.7   	44    	5.5      	314   	4.0        	-3.8       	3305      	-8.4
394       	17:07:02  	689.5 	2.6   	44    	5.5      	314   	4.0        	-3.8       	3314      	-8.4
396       	17:07:04  	688.8 	2.5   	44    	5.5      	314   	4.0        	-3.8       	3322      	-8.5
398       	17:07:06  	688.1 	2.5   	43    	5.5      	312   	4.1        	-3.7       	3331      	-8.6
400       	17:07:08  	687.4 	2.4   	43    	5.5      	312   	4.1        	-3.7       	3340      	-8.8
402       	17:07:10  	686.6 	2.3   	42    	5.6      	311   	4.2        	-3.7       	3348      	-9.1
404       	17:07:12  	685.8 	2.3   	42    	5.5      	311   	4.2        	-3.6       	3357      	-9.3
406       	17:07:14  	685.0 	2.2   	41    	5.6      	310   	4.3        	-3.6       	3367      	-9.5
408       	17:07:16  	684.2 	2.1   	41    	5.6      	310   	4.3        	-3.6       	3377      	-9.7
410       	17:07:18  	683.5 	2.1   	40    	5.7      	309   	4.4        	-3.6       	3385      	-10.0
412       	17:07:20  	682.8 	2.0   	40    	5.7      	309   	4.4        	-3.6       	3394      	-10.2
414       	17:07:22  	682.1 	1.9   	39    	5.8      	309   	4.5        	-3.6       	3402      	-10.3
416       	17:07:24  	681.4 	1.9   	39    	5.8      	309   	4.5        	-3.6       	3410      	-10.5
418       	17:07:26  	680.8 	1.9   	39    	5.8      	308   	4.6        	-3.6       	3417      	-10.6
420       	17:07:28  	680.2 	1.8   	39    	5.8      	308   	4.6        	-3.6       	3425      	-10.7
422       	17:07:30  	679.4 	1.7   	39    	5.8      	308   	4.6        	-3.6       	3433      	-10.8
424       	17:07:32  	678.7 	1.7   	39    	6.0      	308   	4.7        	-3.7       	3442      	-10.8
426       	17:07:34  	677.9 	1.6   	39    	6.0      	308   	4.7        	-3.7       	3451      	-10.8
428       	17:07:36  	677.1 	1.5   	39    	6.0      	308   	4.7        	-3.7       	3461      	-10.8
430       	17:07:38  	676.3 	1.4   	39    	6.0      	308   	4.7        	-3.7       	3470      	-10.8
432       	17:07:40  	675.5 	1.3   	40    	6.0      	308   	4.7        	-3.7       	3480      	-10.8
434       	17:07:42  	674.7 	1.3   	40    	6.0      	308   	4.7        	-3.7       	3489      	-10.9
436       	17:07:44  	673.9 	1.2   	39    	6.1      	308   	4.8        	-3.7       	3499      	-11.2
438       	17:07:46  	673.1 	1.1   	37    	6.1      	306   	4.9        	-3.6       	3508      	-11.8
440       	17:07:48  	672.4 	1.0   	36    	6.2      	306   	5.0        	-3.6       	3518      	-12.4
442       	17:07:50  	671.6 	1.0   	34    	6.2      	304   	5.1        	-3.5       	3527      	-13.0
444       	17:07:52  	670.8 	1.0   	33    	6.3      	304   	5.2        	-3.5       	3536      	-13.5
446       	17:07:54  	670.1 	1.0   	31    	6.3      	303   	5.3        	-3.4       	3545      	-14.1
448       	17:07:56  	669.4 	1.0   	30    	6.4      	301   	5.5        	-3.3       	3554      	-14.6
450       	17:07:58  	668.6 	1.0   	29    	6.6      	298   	5.8        	-3.1       	3562      	-15.1
452       	17:08:00  	668.0 	0.9   	28    	6.7      	296   	6.0        	-2.9       	3570      	-15.3
454       	17:08:02  	667.3 	0.9   	28    	6.9      	293   	6.3        	-2.7       	3578      	-15.3
456       	17:08:04  	666.6 	0.8   	29    	7.0      	291   	6.5        	-2.5       	3587      	-15.3
458       	17:08:06  	665.9 	0.8   	28    	7.1      	289   	6.7        	-2.3       	3595      	-15.4
460       	17:08:08  	665.2 	0.7   	28    	7.2      	287   	6.9        	-2.1       	3603      	-15.7
462       	17:08:10  	664.5 	0.7   	27    	7.3      	286   	7.0        	-2.0       	3612      	-16.0
464       	17:08:12  	663.8 	0.7   	27    	7.3      	284   	7.1        	-1.8       	3620      	-16.3
466       	17:08:14  	663.1 	0.7   	26    	7.3      	283   	7.1        	-1.6       	3628      	-16.7
468       	17:08:16  	662.4 	0.7   	25    	7.2      	281   	7.1        	-1.4       	3637      	-17.1
470       	17:08:18  	661.7 	0.7   	24    	7.1      	281   	7.0        	-1.4       	3645      	-17.5
472       	17:08:20  	661.0 	0.7   	23    	7.0      	281   	6.9        	-1.4       	3654      	-17.8
474       	17:08:22  	660.3 	0.8   	22    	6.9      	281   	6.8        	-1.3       	3662      	-18.2
476       	17:08:24  	659.6 	0.8   	22    	6.8      	280   	6.7        	-1.2       	3671      	-18.5
478       	17:08:26  	658.9 	0.8   	21    	6.7      	279   	6.6        	-1.0       	3680      	-18.7
480       	17:08:28  	658.1 	0.9   	21    	6.6      	277   	6.6        	-0.8       	3689      	-18.8
482       	17:08:30  	657.4 	0.9   	21    	6.6      	276   	6.6        	-0.7       	3698      	-19.0
484       	17:08:32  	656.8 	0.8   	21    	6.7      	275   	6.7        	-0.6       	3706      	-19.2
486       	17:08:34  	656.1 	0.7   	20    	6.7      	273   	6.7        	-0.4       	3714      	-19.4
488       	17:08:36  	655.4 	0.7   	20    	6.8      	273   	6.8        	-0.3       	3723      	-19.4
490       	17:08:38  	654.7 	0.6   	21    	6.8      	273   	6.8        	-0.3       	3732      	-19.3
492       	17:08:40  	653.9 	0.6   	21    	6.9      	272   	6.9        	-0.2       	3741      	-19.0
494       	17:08:42  	653.2 	0.5   	22    	7.0      	272   	7.0        	-0.2       	3750      	-18.4
496       	17:08:44  	652.4 	0.5   	24    	7.0      	272   	7.0        	-0.2       	3759      	-17.5
498       	17:08:46  	651.6 	0.4   	26    	7.0      	272   	7.0        	-0.3       	3769      	-16.6
500       	17:08:48  	651.0 	0.3   	29    	7.0      	273   	7.0        	-0.4       	3777      	-15.7
502       	17:08:50  	650.3 	0.2   	31    	7.0      	275   	7.0        	-0.6       	3785      	-14.9
504       	17:08:52  	649.6 	0.1   	33    	7.0      	277   	7.0        	-0.8       	3794      	-14.3
506       	17:08:54  	648.9 	0.0   	34    	7.1      	277   	7.0        	-0.9       	3802      	-13.8
508       	17:08:56  	648.2 	-0.0  	35    	7.2      	279   	7.1        	-1.1       	3811      	-13.5
510       	17:08:58  	647.5 	-0.1  	36    	7.2      	280   	7.1        	-1.2       	3820      	-13.4
512       	17:09:00  	646.8 	-0.1  	35    	7.2      	280   	7.1        	-1.3       	3829      	-13.6
514       	17:09:02  	646.1 	-0.1  	34    	7.4      	281   	7.3        	-1.4       	3837      	-13.9
516       	17:09:04  	645.4 	-0.2  	34    	7.7      	282   	7.5        	-1.6       	3846      	-14.2
518       	17:09:06  	644.7 	-0.1  	33    	8.0      	282   	7.8        	-1.7       	3854      	-14.5
520       	17:09:08  	644.0 	-0.1  	32    	8.2      	283   	8.0        	-1.8       	3863      	-14.7
522       	17:09:10  	643.3 	-0.1  	31    	8.5      	282   	8.3        	-1.8       	3872      	-15.0
524       	17:09:12  	642.6 	-0.1  	30    	8.7      	282   	8.5        	-1.8       	3880      	-15.4
526       	17:09:14  	641.9 	-0.1  	29    	8.9      	282   	8.7        	-1.8       	3889      	-15.8
528       	17:09:16  	641.2 	-0.1  	29    	9.2      	281   	9.0        	-1.8       	3898      	-16.1
530       	17:09:18  	640.5 	-0.1  	28    	9.5      	281   	9.3        	-1.8       	3906      	-16.5
532       	17:09:20  	639.8 	-0.1  	27    	9.7      	280   	9.6        	-1.7       	3915      	-16.9
534       	17:09:22  	639.1 	-0.1  	26    	9.8      	280   	9.7        	-1.7       	3924      	-17.3
536       	17:09:24  	638.4 	-0.1  	25    	9.8      	279   	9.7        	-1.6       	3933      	-17.8
538       	17:09:26  	637.7 	-0.1  	24    	9.8      	279   	9.7        	-1.5       	3941      	-18.4
540       	17:09:28  	637.0 	-0.1  	22    	9.9      	278   	9.8        	-1.4       	3951      	-18.9
