2024-08-24 17:57:50,488 - value: -59.07
2024-08-24 17:57:51,394 - value: -59.07
2024-08-24 17:57:52,297 - value: -58.60
2024-08-24 17:57:53,201 - value: -59.05
2024-08-24 17:57:54,106 - value: -59.06
2024-08-24 17:57:55,010 - value: -59.10
2024-08-24 17:57:55,814 - value: -59.03
2024-08-24 17:57:56,721 - value: -59.04
2024-08-24 17:57:57,726 - value: -59.09
2024-08-24 17:57:58,529 - value: -59.13
2024-08-24 17:57:59,432 - value: -59.08
2024-08-24 17:58:00,337 - value: -59.02
2024-08-24 17:58:01,242 - value: -59.05
2024-08-24 17:58:02,146 - value: -59.07
2024-08-24 17:58:03,052 - value: -59.04
2024-08-24 17:58:03,855 - value: -59.04
2024-08-24 17:58:04,761 - value: -59.07
2024-08-24 17:58:05,666 - value: -59.07
2024-08-24 17:58:06,577 - value: -59.01
2024-08-24 17:58:07,477 - value: -59.02
2024-08-24 17:58:08,381 - value: -59.05
2024-08-24 17:58:09,285 - value: -59.09
2024-08-24 17:58:10,190 - value: -59.11
2024-08-24 17:58:11,094 - value: -59.14
2024-08-24 17:58:12,002 - value: -59.11
2024-08-24 17:58:12,804 - value: -59.13
2024-08-24 17:58:13,816 - value: -59.16
2024-08-24 17:58:14,716 - value: -59.21
2024-08-24 17:58:15,518 - value: -59.27
2024-08-24 17:58:16,424 - value: -59.30
2024-08-24 17:58:17,325 - value: -59.30
2024-08-24 17:58:18,228 - value: -59.24
2024-08-24 17:58:19,150 - value: -59.16
2024-08-24 17:58:20,040 - value: -59.15
2024-08-24 17:58:20,944 - value: -59.18
2024-08-24 17:58:21,848 - value: -59.21
2024-08-24 17:58:22,752 - value: -59.12
2024-08-24 17:58:23,557 - value: -59.18
2024-08-24 17:58:24,562 - value: -59.24
2024-08-24 17:58:25,466 - value: -59.25
2024-08-24 17:58:26,373 - value: -59.21
2024-08-24 17:58:27,274 - value: -59.17
2024-08-24 17:58:28,176 - value: -59.28
2024-08-24 17:58:29,080 - value: -59.33
2024-08-24 17:58:29,985 - value: -59.36
2024-08-24 17:58:30,890 - value: -59.40
2024-08-24 17:58:31,693 - value: -59.44
2024-08-24 17:58:32,604 - value: -59.41
2024-08-24 17:58:33,505 - value: -59.45
2024-08-24 17:58:34,411 - value: -59.49
2024-08-24 17:58:35,213 - value: -59.50
2024-08-24 17:58:36,116 - value: -59.48
2024-08-24 17:58:37,020 - value: -59.42
2024-08-24 17:58:37,925 - value: -59.39
2024-08-24 17:58:38,830 - value: -59.34
2024-08-24 17:58:39,635 - value: -59.33
2024-08-24 17:58:40,537 - value: -59.37
2024-08-24 17:58:41,543 - value: -59.40
2024-08-24 17:58:42,345 - value: -59.39
2024-08-24 17:58:43,251 - value: -59.39
2024-08-24 17:58:44,156 - value: -59.48
2024-08-24 17:58:45,160 - value: -59.58
2024-08-24 17:58:46,064 - value: -59.59
2024-08-24 17:58:46,967 - value: -59.54
2024-08-24 17:58:47,874 - value: -59.58
2024-08-24 17:58:48,775 - value: -59.63
2024-08-24 17:58:49,680 - value: -59.59
2024-08-24 17:58:50,485 - value: -59.54
2024-08-24 17:58:51,390 - value: -59.48
2024-08-24 17:58:52,295 - value: -59.37
2024-08-24 17:58:53,202 - value: -59.23
2024-08-24 17:58:54,107 - value: -59.22
2024-08-24 17:58:55,012 - value: -59.20
2024-08-24 17:58:55,916 - value: -59.09
2024-08-24 17:58:56,821 - value: -59.01
