Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
888       	17:16:42  	501.3 	-8.5  	12    	54.3     	204   	22.0       	49.6       	5782      	-33.0
890       	17:16:44  	500.6 	-8.6  	11    	54.3     	204   	22.0       	49.6       	5793      	-33.3
892       	17:16:46  	500.0 	-8.7  	11    	54.3     	204   	22.0       	49.6       	5803      	-33.6
894       	17:16:48  	499.3 	-8.7  	10    	54.3     	204   	22.0       	49.6       	5813      	-34.2
896       	17:16:50  	498.6 	-8.8  	10    	54.2     	204   	22.0       	49.5       	5824      	-34.8
898       	17:16:52  	497.9 	-8.8  	9     	54.0     	204   	22.0       	49.3       	5834      	-35.4
900       	17:16:54  	497.2 	-8.9  	9     	53.7     	204   	21.9       	49.0       	5845      	-36.1
902       	17:16:56  	496.6 	-9.0  	8     	53.5     	204   	21.9       	48.8       	5857      	-36.9
904       	17:16:58  	496.0 	-9.0  	7     	53.3     	204   	21.9       	48.6       	5866      	-37.7
906       	17:17:00  	495.4 	-9.1  	7     	53.0     	204   	21.8       	48.3       	5874      	-38.3
908       	17:17:02  	494.8 	-9.1  	7     	52.8     	204   	21.8       	48.1       	5883      	-38.8
910       	17:17:04  	494.2 	-9.2  	6     	52.6     	204   	21.8       	47.9       	5893      	-39.2
912       	17:17:06  	493.6 	-9.2  	6     	52.4     	205   	21.8       	47.6       	5903      	-39.3
914       	17:17:08  	493.0 	-9.3  	6     	52.1     	205   	21.7       	47.4       	5912      	-39.4
916       	17:17:10  	492.4 	-9.3  	6     	52.0     	205   	21.7       	47.3       	5922      	-39.6
918       	17:17:12  	491.7 	-9.4  	6     	52.0     	205   	21.7       	47.3       	5931      	-39.6
920       	17:17:14  	491.1 	-9.4  	6     	52.0     	205   	21.7       	47.3       	5941      	-39.7
922       	17:17:16  	490.5 	-9.5  	6     	52.0     	205   	21.7       	47.3       	5950      	-39.8
924       	17:17:18  	489.9 	-9.6  	6     	52.0     	205   	21.7       	47.3       	5960      	-39.8
926       	17:17:20  	489.3 	-9.7  	6     	52.0     	205   	21.7       	47.3       	5970      	-39.9
928       	17:17:22  	488.7 	-9.8  	6     	52.0     	205   	21.7       	47.3       	5979      	-40.0
930       	17:17:24  	488.2 	-9.9  	6     	52.1     	205   	21.8       	47.3       	5988      	-40.1
932       	17:17:26  	487.6 	-9.9  	6     	52.2     	205   	22.0       	47.3       	5996      	-40.1
934       	17:17:28  	487.1 	-10.0 	6     	52.2     	205   	22.2       	47.2       	6004      	-40.0
936       	17:17:30  	486.6 	-10.1 	6     	52.2     	205   	22.4       	47.2       	6013      	-37.8
938       	17:17:32  	486.0 	-10.1 	6     	52.3     	206   	22.6       	47.2       	6021      	-38.2
940       	17:17:34  	485.5 	-10.2 	6     	52.4     	206   	22.7       	47.2       	6030      	-38.4
942       	17:17:36  	484.9 	-10.3 	6     	52.5     	206   	22.9       	47.2       	6039      	-38.7
944       	17:17:38  	484.3 	-10.4 	6     	52.5     	206   	23.1       	47.2       	6049      	-39.0
946       	17:17:40  	483.7 	-10.5 	6     	52.6     	206   	23.3       	47.2       	6059      	-39.2
948       	17:17:42  	483.1 	-10.6 	6     	52.7     	206   	23.5       	47.2       	6068      	-39.3
950       	17:17:44  	482.5 	-10.7 	6     	52.8     	207   	23.6       	47.2       	6078      	-39.1
952       	17:17:46  	481.9 	-10.7 	6     	52.8     	207   	23.6       	47.2       	6088      	-38.3
954       	17:17:48  	481.3 	-10.8 	7     	52.8     	207   	23.6       	47.2       	6097      	-37.5
956       	17:17:50  	480.8 	-10.8 	8     	52.8     	207   	23.6       	47.2       	6104      	-36.9
958       	17:17:52  	480.4 	-11.0 	8     	52.8     	207   	23.6       	47.2       	6110      	-36.5
960       	17:17:54  	480.0 	-11.0 	8     	52.8     	207   	23.6       	47.2       	6118      	-36.2
962       	17:17:56  	479.5 	-11.1 	9     	52.8     	207   	23.6       	47.2       	6125      	-35.9
964       	17:17:58  	479.0 	-11.2 	9     	52.8     	207   	23.6       	47.2       	6133      	-35.8
966       	17:18:00  	478.6 	-11.3 	9     	52.8     	207   	23.6       	47.2       	6140      	-35.5
968       	17:18:02  	478.1 	-11.4 	10    	52.8     	207   	23.6       	47.2       	6148      	-35.2
970       	17:18:04  	477.6 	-11.5 	10    	52.8     	207   	23.6       	47.2       	6155      	-35.1
972       	17:18:06  	477.2 	-11.5 	10    	52.8     	207   	23.6       	47.2       	6163      	-34.6
974       	17:18:08  	476.7 	-11.6 	11    	52.8     	207   	23.7       	47.2       	6170      	-34.1
976       	17:18:10  	476.2 	-12.8 	12    	52.8     	207   	23.8       	47.1       	6178      	-34.5
978       	17:18:12  	475.7 	-13.8 	13    	52.8     	207   	23.8       	47.1       	6186      	-34.7
980       	17:18:14  	475.3 	-13.9 	13    	52.8     	207   	23.9       	47.1       	6193      	-34.3
982       	17:18:16  	474.8 	-13.9 	14    	52.8     	207   	23.9       	47.1       	6201      	-34.1
984       	17:18:18  	474.3 	-14.0 	14    	52.8     	207   	24.0       	47.0       	6208      	-33.6
986       	17:18:20  	473.9 	-14.3 	15    	52.8     	207   	24.1       	47.0       	6215      	-33.5
988       	17:18:22  	473.4 	-14.3 	15    	52.8     	207   	24.1       	47.0       	6223      	-33.2
990       	17:18:24  	473.0 	-14.0 	16    	52.9     	207   	24.2       	47.0       	6230      	-32.7
992       	17:18:26  	472.5 	-12.6 	16    	52.9     	207   	24.2       	47.0       	6238      	-31.3
994       	17:18:28  	472.0 	-12.2 	16    	52.9     	207   	24.2       	47.0       	6245      	-30.8
996       	17:18:30  	471.6 	-12.2 	17    	52.9     	207   	24.2       	47.0       	6252      	-30.7
998       	17:18:32  	471.1 	-12.3 	17    	52.9     	207   	24.2       	47.0       	6260      	-30.4
1000      	17:18:34  	470.7 	-12.3 	18    	52.9     	207   	24.2       	47.0       	6267      	-30.1
1002      	17:18:36  	470.2 	-12.4 	19    	52.9     	207   	24.2       	47.0       	6274      	-29.7
1004      	17:18:38  	469.8 	-12.5 	19    	52.9     	207   	24.2       	47.0       	6282      	-29.4
1006      	17:18:40  	469.4 	-12.5 	20    	52.9     	207   	24.2       	47.0       	6289      	-29.2
1008      	17:18:42  	468.9 	-12.6 	20    	53.0     	207   	24.2       	47.1       	6296      	-29.0
1010      	17:18:44  	468.5 	-12.6 	21    	53.3     	207   	24.4       	47.4       	6303      	-28.8
1012      	17:18:46  	468.0 	-12.7 	21    	53.6     	207   	24.6       	47.6       	6310      	-28.8
1014      	17:18:48  	467.6 	-12.8 	21    	53.9     	207   	24.7       	47.9       	6317      	-28.9
1016      	17:18:50  	467.2 	-12.9 	21    	54.3     	207   	24.9       	48.2       	6324      	-28.9
1018      	17:18:52  	466.7 	-12.9 	21    	54.6     	207   	25.1       	48.5       	6331      	-29.0
1020      	17:18:54  	466.3 	-13.0 	21    	54.8     	207   	25.2       	48.7       	6339      	-29.0
1022      	17:18:56  	465.9 	-13.0 	21    	55.2     	207   	25.4       	49.0       	6346      	-28.9
1024      	17:18:58  	465.4 	-13.1 	22    	55.5     	207   	25.5       	49.3       	6352      	-28.9
1026      	17:19:00  	465.0 	-13.1 	22    	55.6     	207   	25.6       	49.3       	6359      	-28.8
1028      	17:19:02  	464.7 	-13.2 	22    	55.5     	207   	25.6       	49.2       	6365      	-28.6
1030      	17:19:04  	464.3 	-13.2 	23    	55.3     	208   	25.6       	49.0       	6372      	-28.6
1032      	17:19:06  	463.9 	-13.3 	23    	55.0     	208   	25.5       	48.7       	6378      	-28.5
1034      	17:19:08  	463.5 	-13.3 	23    	54.7     	208   	25.4       	48.5       	6384      	-28.4
1036      	17:19:10  	463.1 	-13.4 	24    	54.6     	208   	25.4       	48.3       	6390      	-28.4
1038      	17:19:12  	462.8 	-13.5 	24    	54.3     	208   	25.3       	48.0       	6396      	-28.3
1040      	17:19:14  	462.4 	-13.5 	24    	54.0     	208   	25.2       	47.8       	6402      	-28.3
1042      	17:19:16  	462.1 	-13.6 	24    	53.7     	208   	25.1       	47.5       	6407      	-28.1
1044      	17:19:18  	461.7 	-13.6 	25    	53.5     	208   	25.1       	47.3       	6413      	-28.1
1046      	17:19:20  	461.4 	-13.7 	25    	53.5     	208   	25.1       	47.3       	6419      	-27.9
1048      	17:19:22  	461.1 	-13.7 	26    	53.5     	208   	25.1       	47.3       	6424      	-27.7
1050      	17:19:24  	460.7 	-13.7 	26    	53.5     	208   	25.1       	47.3       	6430      	-27.6
1052      	17:19:26  	460.4 	-13.8 	27    	53.6     	208   	25.1       	47.4       	6435      	-27.4
1054      	17:19:28  	460.1 	-13.8 	27    	53.8     	208   	25.2       	47.5       	6441      	-27.3
1056      	17:19:30  	459.7 	-13.8 	27    	53.8     	208   	25.2       	47.5       	6446      	-27.2
1058      	17:19:32  	459.4 	-13.8 	28    	53.9     	208   	25.2       	47.6       	6452      	-27.1
1060      	17:19:34  	459.1 	-13.8 	28    	53.9     	208   	25.3       	47.6       	6457      	-27.0
1062      	17:19:36  	458.7 	-13.9 	28    	54.0     	208   	25.3       	47.7       	6463      	-27.0
1064      	17:19:38  	458.4 	-13.9 	28    	54.1     	208   	25.4       	47.8       	6468      	-27.1
1066      	17:19:40  	458.1 	-14.0 	28    	54.1     	208   	25.4       	47.8       	6474      	-27.0
1068      	17:19:42  	457.7 	-14.1 	29    	54.3     	208   	25.5       	47.9       	6479      	-27.0
1070      	17:19:44  	457.4 	-14.1 	29    	54.3     	208   	25.5       	47.9       	6485      	-27.0
1072      	17:19:46  	457.1 	-14.2 	29    	54.3     	208   	25.5       	47.9       	6490      	-27.1
1074      	17:19:48  	456.7 	-14.2 	29    	54.3     	208   	25.5       	47.9       	6496      	-27.1
1076      	17:19:50  	456.4 	-14.3 	29    	54.3     	208   	25.5       	47.9       	6501      	-27.2
1078      	17:19:52  	456.1 	-14.4 	29    	54.3     	208   	25.5       	47.9       	6507      	-27.3
1080      	17:19:54  	455.7 	-14.5 	29    	54.3     	208   	25.5       	47.9       	6513      	-27.3
1082      	17:19:56  	455.4 	-14.5 	29    	54.3     	208   	25.5       	47.9       	6518      	-27.4
1084      	17:19:58  	455.1 	-14.6 	29    	54.3     	208   	25.5       	47.9       	6523      	-27.4
1086      	17:20:00  	454.7 	-14.6 	29    	54.3     	208   	25.5       	47.9       	6529      	-27.4
1088      	17:20:02  	454.4 	-14.7 	29    	54.3     	208   	25.5       	47.9       	6534      	-27.4
1090      	17:20:04  	454.1 	-14.8 	30    	54.3     	208   	25.5       	47.9       	6540      	-27.3
1092      	17:20:06  	453.8 	-14.8 	30    	54.3     	208   	25.5       	47.9       	6545      	-27.3
1094      	17:20:08  	453.4 	-14.8 	30    	54.3     	208   	25.5       	47.9       	6551      	-27.3
1096      	17:20:10  	453.1 	-14.8 	30    	54.3     	208   	25.5       	47.9       	6556      	-27.2
1098      	17:20:12  	452.8 	-14.8 	30    	54.3     	208   	25.5       	47.9       	6562      	-27.2
1100      	17:20:14  	452.5 	-14.8 	30    	54.3     	208   	25.5       	47.9       	6567      	-27.3
1102      	17:20:16  	452.2 	-14.9 	30    	54.3     	208   	25.5       	47.9       	6572      	-27.2
1104      	17:20:18  	451.9 	-14.9 	30    	54.3     	208   	25.5       	47.9       	6577      	-27.3
1106      	17:20:20  	451.6 	-14.9 	30    	54.3     	208   	25.7       	47.8       	6581      	-27.3
1108      	17:20:22  	451.3 	-14.9 	30    	54.3     	209   	25.9       	47.7       	6586      	-27.3
1110      	17:20:24  	451.0 	-15.0 	30    	54.3     	209   	26.2       	47.6       	6591      	-27.4
1112      	17:20:26  	450.7 	-15.0 	30    	54.3     	209   	26.4       	47.5       	6596      	-27.4
1114      	17:20:28  	450.4 	-15.0 	30    	54.3     	209   	26.7       	47.3       	6601      	-27.2
1116      	17:20:30  	450.1 	-15.0 	31    	54.3     	210   	26.9       	47.2       	6607      	-27.1
1118      	17:20:32  	449.9 	-15.0 	31    	54.4     	210   	27.2       	47.1       	6611      	-27.0
1120      	17:20:34  	449.6 	-15.0 	31    	54.3     	210   	27.4       	46.9       	6615      	-27.0
1122      	17:20:36  	449.4 	-15.0 	32    	54.4     	211   	27.7       	46.8       	6619      	-27.0
1124      	17:20:38  	449.1 	-15.1 	32    	54.5     	211   	28.0       	46.7       	6623      	-26.8
1126      	17:20:40  	448.9 	-15.1 	33    	54.4     	211   	28.0       	46.6       	6627      	-26.6
1128      	17:20:42  	448.6 	-15.1 	33    	54.4     	211   	28.0       	46.6       	6631      	-26.5
1130      	17:20:44  	448.4 	-15.1 	34    	54.4     	211   	28.0       	46.6       	6635      	-26.4
1132      	17:20:46  	448.1 	-15.2 	34    	54.4     	211   	28.1       	46.6       	6639      	-26.2
1134      	17:20:48  	447.9 	-15.2 	35    	54.5     	211   	28.3       	46.6       	6644      	-26.0
1136      	17:20:50  	447.6 	-15.2 	36    	54.6     	211   	28.5       	46.6       	6648      	-25.9
1138      	17:20:52  	447.4 	-15.2 	36    	54.6     	212   	28.7       	46.5       	6653      	-25.8
1140      	17:20:54  	447.1 	-15.2 	37    	54.8     	212   	29.0       	46.5       	6657      	-25.7
1142      	17:20:56  	446.9 	-15.2 	37    	54.8     	212   	29.2       	46.4       	6661      	-25.6
1144      	17:20:58  	446.6 	-15.2 	37    	54.9     	212   	29.4       	46.4       	6665      	-25.6
1146      	17:21:00  	446.4 	-15.2 	37    	55.0     	213   	29.6       	46.4       	6669      	-25.7
1148      	17:21:02  	446.2 	-15.2 	36    	55.1     	213   	29.8       	46.3       	6673      	-25.7
1150      	17:21:04  	445.9 	-15.3 	36    	55.2     	213   	30.0       	46.3       	6677      	-25.8
1152      	17:21:06  	445.7 	-15.3 	36    	55.1     	213   	30.1       	46.2       	6681      	-25.8
1154      	17:21:08  	445.5 	-15.2 	36    	55.0     	213   	30.1       	46.0       	6685      	-25.8
1156      	17:21:10  	445.2 	-15.3 	36    	54.8     	213   	30.1       	45.8       	6689      	-25.8
1158      	17:21:12  	445.0 	-15.3 	36    	54.6     	213   	30.1       	45.6       	6692      	-25.8
1160      	17:21:14  	444.8 	-15.3 	36    	54.5     	214   	30.2       	45.4       	6696      	-25.9
1162      	17:21:16  	444.6 	-15.4 	36    	54.4     	214   	30.2       	45.2       	6699      	-25.9
1164      	17:21:18  	444.4 	-15.4 	36    	54.2     	214   	30.2       	45.0       	6702      	-26.0
1166      	17:21:20  	444.2 	-15.4 	36    	54.0     	214   	30.2       	44.8       	6706      	-26.0
1168      	17:21:22  	444.0 	-15.5 	36    	53.9     	214   	30.2       	44.6       	6709      	-26.1
1170      	17:21:24  	443.8 	-15.5 	36    	53.7     	214   	30.2       	44.4       	6713      	-26.2
1172      	17:21:26  	443.5 	-15.6 	35    	53.5     	214   	30.2       	44.2       	6717      	-26.4
1174      	17:21:28  	443.3 	-15.7 	35    	53.5     	214   	30.2       	44.2       	6722      	-26.5
1176      	17:21:30  	443.0 	-15.7 	35    	53.5     	214   	30.2       	44.2       	6727      	-26.7
1178      	17:21:32  	442.7 	-15.8 	34    	53.5     	214   	30.2       	44.2       	6732      	-26.8
1180      	17:21:34  	442.5 	-15.8 	34    	53.5     	214   	30.2       	44.2       	6736      	-26.9
1182      	17:21:36  	442.3 	-15.8 	34    	53.5     	214   	30.2       	44.2       	6739      	-26.9
1184      	17:21:38  	442.1 	-15.8 	34    	53.5     	214   	30.2       	44.2       	6742      	-26.9
1186      	17:21:40  	441.9 	-15.9 	34    	53.5     	214   	30.2       	44.2       	6745      	-26.9
1188      	17:21:42  	441.7 	-15.9 	34    	53.5     	214   	30.2       	44.2       	6749      	-27.0
1190      	17:21:44  	441.5 	-16.0 	34    	53.5     	214   	30.2       	44.2       	6752      	-27.0
1192      	17:21:46  	441.3 	-16.0 	34    	53.5     	214   	30.2       	44.2       	6755      	-27.1
1194      	17:21:48  	441.1 	-16.0 	34    	53.5     	214   	30.2       	44.2       	6759      	-27.1
1196      	17:21:50  	440.9 	-16.0 	33    	53.6     	214   	30.1       	44.3       	6762      	-27.3
1198      	17:21:52  	440.8 	-16.0 	33    	53.5     	214   	30.0       	44.3       	6765      	-27.5
1200      	17:21:54  	440.6 	-16.1 	32    	53.5     	214   	29.8       	44.4       	6768      	-27.7
1202      	17:21:56  	440.4 	-16.1 	32    	53.5     	214   	29.7       	44.5       	6771      	-27.7
1204      	17:21:58  	440.2 	-16.1 	31    	53.5     	213   	29.5       	44.6       	6774      	-28.1
1206      	17:22:00  	440.0 	-16.0 	29    	53.4     	213   	29.3       	44.7       	6778      	-28.6
1208      	17:22:02  	439.8 	-16.0 	28    	53.5     	213   	29.2       	44.8       	6782      	-29.0
1210      	17:22:04  	439.5 	-16.0 	28    	53.5     	213   	29.0       	44.9       	6786      	-29.2
1212      	17:22:06  	439.3 	-16.0 	26    	53.5     	213   	28.9       	45.0       	6790      	-29.6
1214      	17:22:08  	439.0 	-16.0 	25    	53.4     	213   	28.7       	45.0       	6795      	-30.2
1216      	17:22:10  	438.8 	-16.0 	23    	53.4     	212   	28.6       	45.1       	6799      	-30.8
1218      	17:22:12  	438.5 	-16.0 	23    	53.4     	212   	28.6       	45.1       	6803      	-31.0
1220      	17:22:14  	438.3 	-16.0 	22    	53.4     	212   	28.6       	45.1       	6807      	-31.2
1222      	17:22:16  	438.1 	-16.0 	22    	53.4     	212   	28.6       	45.1       	6811      	-31.3
1224      	17:22:18  	437.8 	-16.0 	22    	53.4     	212   	28.6       	45.1       	6815      	-31.3
1226      	17:22:20  	437.6 	-16.0 	22    	53.4     	212   	28.6       	45.1       	6819      	-31.3
1228      	17:22:22  	437.3 	-16.0 	21    	53.4     	212   	28.6       	45.1       	6823      	-31.6
1230      	17:22:24  	437.1 	-16.0 	21    	53.4     	212   	28.6       	45.1       	6827      	-31.8
1232      	17:22:26  	436.9 	-16.0 	20    	53.4     	212   	28.6       	45.1       	6831      	-32.1
1234      	17:22:28  	436.7 	-16.0 	20    	53.4     	212   	28.6       	45.1       	6835      	-32.3
1236      	17:22:30  	436.4 	-16.0 	19    	53.4     	212   	28.6       	45.1       	6839      	-32.6
1238      	17:22:32  	436.2 	-16.0 	19    	53.4     	212   	28.6       	45.1       	6843      	-32.9
1240      	17:22:34  	435.9 	-15.9 	18    	53.4     	212   	28.6       	45.1       	6847      	-33.2
1242      	17:22:36  	435.7 	-15.9 	17    	53.4     	212   	28.6       	45.1       	6852      	-33.5
1244      	17:22:38  	435.5 	-15.9 	17    	53.4     	212   	28.6       	45.1       	6856      	-33.5
1246      	17:22:40  	435.2 	-15.8 	17    	53.4     	212   	28.6       	45.1       	6860      	-33.6
1248      	17:22:42  	435.0 	-15.8 	17    	53.4     	212   	28.6       	45.1       	6864      	-33.7
1250      	17:22:44  	434.8 	-15.8 	17    	53.4     	212   	28.6       	45.1       	6868      	-33.8
1252      	17:22:46  	434.5 	-15.8 	16    	53.4     	212   	28.6       	45.1       	6872      	-33.9
1254      	17:22:48  	434.3 	-15.9 	16    	53.4     	212   	28.6       	45.1       	6876      	-34.0
1256      	17:22:50  	434.1 	-15.9 	16    	53.4     	212   	28.6       	45.1       	6880      	-34.1
1258      	17:22:52  	433.9 	-15.9 	16    	53.4     	212   	28.6       	45.1       	6883      	-34.1
1260      	17:22:54  	433.7 	-16.0 	17    	53.7     	212   	28.6       	45.4       	6887      	-34.0
1262      	17:22:56  	433.4 	-16.0 	17    	54.0     	212   	28.5       	45.9       	6891      	-33.8
1264      	17:22:58  	433.1 	-16.0 	17    	54.4     	211   	28.4       	46.4       	6897      	-33.7
1266      	17:23:00  	432.7 	-16.0 	18    	54.7     	211   	28.3       	46.8       	6903      	-33.4
1268      	17:23:02  	432.4 	-16.1 	18    	55.1     	211   	28.2       	47.3       	6909      	-33.2
1270      	17:23:04  	432.1 	-16.1 	19    	55.4     	210   	28.1       	47.8       	6915      	-33.0
1272      	17:23:06  	431.8 	-16.2 	19    	55.8     	210   	28.0       	48.3       	6919      	-32.7
1274      	17:23:08  	431.5 	-16.2 	20    	56.1     	210   	27.9       	48.7       	6924      	-32.5
1276      	17:23:10  	431.3 	-16.3 	20    	56.5     	209   	27.8       	49.2       	6928      	-32.4
1278      	17:23:12  	431.0 	-16.3 	21    	56.9     	209   	27.7       	49.7       	6933      	-32.1
1280      	17:23:14  	430.8 	-16.4 	21    	57.0     	209   	27.7       	49.8       	6937      	-32.0
1282      	17:23:16  	430.5 	-16.4 	22    	57.0     	209   	27.7       	49.8       	6942      	-31.8
1284      	17:23:18  	430.2 	-16.4 	22    	57.0     	209   	27.7       	49.8       	6947      	-31.7
1286      	17:23:20  	429.9 	-16.5 	22    	57.0     	209   	27.7       	49.8       	6952      	-31.6
1288      	17:23:22  	429.6 	-16.5 	22    	57.0     	209   	27.7       	49.8       	6958      	-31.6
1290      	17:23:24  	429.3 	-16.6 	23    	56.8     	209   	27.6       	49.6       	6964      	-31.2
1292      	17:23:26  	429.0 	-16.6 	24    	56.4     	209   	27.4       	49.3       	6968      	-31.1
1294      	17:23:28  	428.7 	-16.6 	24    	56.2     	209   	27.3       	49.1       	6973      	-30.9
1296      	17:23:30  	428.5 	-16.7 	26    	55.8     	209   	27.1       	48.8       	6978      	-30.3
1298      	17:23:32  	428.2 	-16.8 	27    	55.5     	209   	27.0       	48.5       	6983      	-30.2
1300      	17:23:34  	427.9 	-16.8 	27    	55.1     	209   	26.8       	48.2       	6987      	-30.2
1302      	17:23:36  	427.7 	-16.9 	27    	54.9     	209   	26.6       	48.0       	6992      	-30.1
1304      	17:23:38  	427.4 	-16.9 	27    	54.6     	209   	26.5       	47.7       	6996      	-30.2
1306      	17:23:40  	427.1 	-16.9 	27    	54.2     	209   	26.3       	47.4       	7001      	-30.2
1308      	17:23:42  	426.8 	-17.0 	27    	54.0     	209   	26.2       	47.2       	7007      	-30.2
1310      	17:23:44  	426.5 	-17.0 	27    	53.9     	209   	26.2       	47.1       	7012      	-30.2
1312      	17:23:46  	426.2 	-17.0 	27    	53.9     	209   	26.2       	47.1       	7017      	-30.1
1314      	17:23:48  	425.9 	-17.1 	28    	53.9     	209   	26.2       	47.1       	7023      	-30.1
1316      	17:23:50  	425.5 	-17.1 	28    	53.9     	209   	26.2       	47.1       	7029      	-30.0
1318      	17:23:52  	425.2 	-17.1 	28    	54.1     	209   	26.2       	47.3       	7035      	-29.9
1320      	17:23:54  	424.9 	-17.2 	29    	54.3     	209   	26.3       	47.5       	7041      	-29.7
1322      	17:23:56  	424.6 	-17.2 	31    	54.5     	209   	26.4       	47.7       	7046      	-29.2
1324      	17:23:58  	424.3 	-17.2 	32    	54.6     	209   	26.4       	47.8       	7051      	-28.8
1326      	17:24:00  	424.0 	-17.3 	34    	54.8     	209   	26.5       	48.0       	7056      	-28.4
1328      	17:24:02  	423.7 	-17.3 	35    	55.1     	209   	26.6       	48.2       	7061      	-28.1
1330      	17:24:04  	423.4 	-17.4 	36    	55.2     	209   	26.6       	48.4       	7066      	-27.8
1332      	17:24:06  	423.2 	-17.4 	38    	55.4     	209   	26.7       	48.5       	7071      	-27.4
1334      	17:24:08  	422.9 	-17.4 	39    	55.5     	209   	26.7       	48.7       	7076      	-27.0
1336      	17:24:10  	422.6 	-17.4 	40    	55.6     	209   	26.8       	48.7       	7080      	-26.7
1338      	17:24:12  	422.4 	-17.4 	41    	55.5     	209   	26.7       	48.6       	7085      	-26.6
1340      	17:24:14  	422.0 	-17.5 	42    	55.4     	209   	26.7       	48.5       	7092      	-26.4
1342      	17:24:16  	421.7 	-17.5 	43    	55.3     	209   	26.7       	48.4       	7098      	-26.2
1344      	17:24:18  	421.3 	-17.5 	44    	55.2     	209   	26.7       	48.3       	7104      	-26.0
1346      	17:24:20  	421.0 	-17.5 	44    	55.1     	209   	26.7       	48.2       	7110      	-25.9
1348      	17:24:22  	420.6 	-17.5 	46    	55.0     	209   	26.6       	48.1       	7117      	-25.6
1350      	17:24:24  	420.3 	-17.5 	47    	55.0     	209   	26.6       	48.1       	7123      	-25.3
1352      	17:24:26  	419.9 	-17.5 	49    	54.9     	209   	26.6       	48.0       	7129      	-25.0
1354      	17:24:28  	419.6 	-17.6 	50    	54.8     	209   	26.6       	47.9       	7135      	-24.6
1356      	17:24:30  	419.2 	-17.6 	51    	54.8     	209   	26.6       	47.9       	7141      	-24.5
1358      	17:24:32  	418.9 	-17.6 	53    	54.8     	209   	26.6       	47.9       	7147      	-24.3
1360      	17:24:34  	418.6 	-17.6 	53    	54.8     	209   	26.6       	47.9       	7153      	-24.2
1362      	17:24:36  	418.2 	-17.6 	53    	54.8     	209   	26.6       	47.9       	7159      	-24.2
1364      	17:24:38  	417.9 	-17.6 	53    	54.8     	209   	26.6       	47.9       	7165      	-24.2
1366      	17:24:40  	417.5 	-17.6 	53    	54.8     	209   	26.6       	47.9       	7171      	-24.2
1368      	17:24:42  	417.2 	-17.6 	53    	54.8     	209   	26.6       	47.9       	7177      	-24.3
1370      	17:24:44  	416.9 	-17.7 	53    	54.8     	209   	26.6       	47.9       	7183      	-24.3
1372      	17:24:46  	416.5 	-17.7 	53    	55.1     	209   	26.6       	48.2       	7189      	-24.3
1374      	17:24:48  	416.2 	-17.8 	53    	55.2     	209   	26.6       	48.4       	7196      	-24.3
1376      	17:24:50  	415.8 	-17.9 	53    	55.5     	209   	26.7       	48.7       	7202      	-24.4
1378      	17:24:52  	415.5 	-18.0 	53    	55.8     	209   	26.7       	49.0       	7208      	-24.5
1380      	17:24:54  	415.1 	-18.1 	53    	56.0     	208   	26.7       	49.2       	7215      	-24.5
1382      	17:24:56  	414.7 	-18.2 	54    	56.2     	208   	26.7       	49.5       	7223      	-24.6
1384      	17:24:58  	414.2 	-18.2 	54    	56.6     	208   	26.8       	49.8       	7231      	-24.6
1386      	17:25:00  	413.7 	-18.3 	54    	56.7     	208   	26.8       	50.0       	7240      	-24.7
1388      	17:25:02  	413.3 	-18.4 	54    	57.0     	208   	26.8       	50.3       	7248      	-24.8
1390      	17:25:04  	412.8 	-18.5 	54    	57.2     	208   	26.9       	50.5       	7256      	-24.9
1392      	17:25:06  	412.4 	-18.6 	54    	57.2     	208   	26.9       	50.5       	7264      	-24.9
1394      	17:25:08  	411.9 	-18.6 	54    	57.2     	208   	26.9       	50.5       	7272      	-25.0
1396      	17:25:10  	411.5 	-18.7 	54    	57.2     	208   	26.7       	50.6       	7281      	-25.1
1398      	17:25:12  	411.0 	-18.8 	54    	57.2     	208   	26.6       	50.6       	7289      	-25.1
1400      	17:25:14  	410.5 	-18.8 	54    	57.2     	208   	26.4       	50.7       	7297      	-25.2
1402      	17:25:16  	410.1 	-18.9 	54    	57.1     	207   	26.2       	50.7       	7306      	-25.2
1404      	17:25:18  	409.6 	-18.9 	54    	57.1     	207   	26.0       	50.8       	7315      	-25.2
1406      	17:25:20  	409.1 	-19.0 	54    	57.0     	207   	25.8       	50.8       	7324      	-25.2
1408      	17:25:22  	408.6 	-19.0 	55    	57.0     	207   	25.7       	50.9       	7333      	-25.2
1410      	17:25:24  	408.1 	-19.1 	55    	56.9     	207   	25.5       	50.9       	7342      	-25.3
1412      	17:25:26  	407.6 	-19.2 	55    	56.9     	206   	25.3       	51.0       	7351      	-25.3
1414      	17:25:28  	407.1 	-19.2 	55    	56.8     	206   	25.1       	51.0       	7359      	-25.3
1416      	17:25:30  	406.6 	-19.3 	55    	56.8     	206   	25.1       	51.0       	7368      	-25.4
1418      	17:25:32  	406.2 	-19.3 	55    	56.8     	206   	25.1       	51.0       	7377      	-25.4
1420      	17:25:34  	405.7 	-19.4 	56    	56.8     	206   	25.1       	51.0       	7386      	-25.4
1422      	17:25:36  	405.2 	-19.5 	56    	56.8     	206   	25.1       	51.0       	7395      	-25.4
