170,1.5e-18
171,1.49e-18
172,1.23e-18
173,1e-18
174,1.1e-18
175,1.58e-18
176,2.37e-18
177,2.84e-18
178,2.33e-18
179,1.32e-18
180,7.51e-19
181,1.39e-18
182,3.75e-18
183,6.67e-18
184,7.26e-18
185,4.91e-18
186,2.12e-18
187,6.61e-19
188,4.17e-19
189,1.03e-18
190,2.65e-18
191,5.46e-18
192,9.36e-18
193,1.41e-17
194,2.01e-17
195,2.7e-17
196,3.24e-17
197,3.21e-17
198,2.54e-17
199,1.63e-17
200,8.86e-18
201,4.45e-18
202,2.24e-18
203,1.25e-18
204,8.19e-19
205,5.49e-19
206,3.18e-19
207,1.45e-19
208,5.12e-20
209,2.18e-20
210,4.14e-20
211,1.24e-19
212,2.97e-19
213,5.54e-19
214,8.44e-19
215,1.12e-18
216,1.4e-18
217,1.74e-18
218,2.19e-18
219,2.72e-18
220,3.14e-18
221,3.34e-18
222,3.37e-18
223,3.43e-18
224,3.66e-18
225,4.04e-18
226,4.45e-18
227,4.77e-18
228,5e-18
229,5.16e-18
230,5.33e-18
231,5.51e-18
232,5.66e-18
233,5.77e-18
234,5.83e-18
235,5.85e-18
236,5.81e-18
237,5.67e-18
238,5.42e-18
239,5.11e-18
240,4.77e-18
241,4.42e-18
242,4.1e-18
243,3.81e-18
244,3.59e-18
245,3.44e-18
246,3.35e-18
247,3.27e-18
248,3.15e-18
249,2.95e-18
250,2.68e-18
251,2.38e-18
252,2.08e-18
253,1.83e-18
254,1.65e-18
255,1.55e-18
256,1.5e-18
257,1.48e-18
258,1.44e-18
259,1.38e-18
260,1.28e-18
261,1.15e-18
262,9.99e-19
263,8.42e-19
264,6.96e-19
265,5.75e-19
266,4.84e-19
267,4.24e-19
268,3.88e-19
269,3.69e-19
270,3.58e-19
271,3.5e-19
272,3.36e-19
273,3.15e-19
274,2.83e-19
275,2.45e-19
276,2.05e-19
277,1.68e-19
278,1.38e-19
279,1.16e-19
280,1.02e-19
281,9.3e-20
282,8.78e-20
283,8.38e-20
284,7.92e-20
285,7.31e-20
286,6.52e-20
287,5.61e-20
288,4.67e-20
289,3.8e-20
290,3.05e-20
291,2.45e-20
292,1.99e-20
293,1.64e-20
294,1.36e-20
295,1.14e-20
296,9.65e-21
297,8.15e-21
298,6.88e-21
299,5.8e-21
300,4.9e-21
301,4.18e-21
302,3.61e-21
303,3.2e-21
304,2.92e-21
305,2.76e-21
306,2.72e-21
307,2.76e-21
308,2.86e-21
309,2.99e-21
310,3.1e-21
311,3.15e-21
312,3.11e-21
313,2.98e-21
314,2.76e-21
315,2.48e-21
316,2.16e-21
317,1.84e-21
318,1.52e-21
319,1.23e-21
320,9.62e-22
321,7.34e-22
322,5.42e-22
323,3.86e-22
324,2.65e-22
325,1.74e-22
326,1.1e-22
327,6.61e-23
328,3.81e-23
329,2.1e-23
330,1.1e-23
331,5.55e-24
332,2.67e-24
333,1.23e-24
334,5.39e-25
335,2.27e-25
336,9.18e-26
337,3.55e-26
338,1.32e-26
339,4.71e-27
340,1.62e-27
341,5.33e-28
342,1.69e-28
343,5.17e-29
344,1.52e-29
345,4.33e-30
346,1.19e-30
347,3.15e-31
348,8.05e-32
349,1.99e-32
350,4.77e-33
351,1.1e-33
352,2.48e-34
353,5.4e-35
354,1.14e-35
355,2.33e-36
356,4.64e-37
357,8.97e-38
358,1.68e-38
359,3.08e-39
360,5.47e-40
361,9.47e-41
362,1.6e-41
363,2.62e-42
364,4.2e-43
365,6.57e-44
366,1e-44
367,1.49e-45
368,2.18e-46
369,3.09e-47
370,4.31e-48
371,5.86e-49
372,7.81e-50
373,1.02e-50
374,1.3e-51
