205	1.32e-18
210	4.21e-19
215	1.11e-19
220	7.50e-20
225	9.76e-20
230	1.49e-19
235	2.12e-19
240	3.21e-19
245	4.59e-19
250	6.33e-19
255	8.45e-19
260	1.06e-18
265	1.22e-18
270	1.28e-18
275	1.21e-18
280	1.04e-18
285	8.11e-19
290	5.85e-19
295	3.99e-19
300	2.59e-19
305	1.67e-19
310	1.09e-19
315	7.16e-20
320	4.79e-20
325	3.23e-20
330	2.14e-20
335	1.40e-20
340	9.06e-21
345	5.69e-21
350	3.50e-21
355	2.25e-21
360	1.33e-21
365	8.1e-22
370	4.8e-22
375	2.7e-22
380	1.7e-22
385	8.0e-23
390	6.0e-23
