170,6.51e-18
171,6.4e-18
172,6.3e-18
173,6.41e-18
174,6.67e-18
175,7.95e-18
176,7.48e-18
177,7.13e-18
178,7.89e-18
179,6.63e-18
180,6.64e-18
181,7.03e-18
182,7.18e-18
183,8.03e-18
184,7.59e-18
185,6.61e-18
186,6.5e-18
187,5.7e-18
188,5.71e-18
189,4.96e-18
190,4.37e-18
191,4.41e-18
192,4.27e-18
193,3.96e-18
194,4.44e-18
195,5.23e-18
196,5.64e-18
197,5.09e-18
198,5.16e-18
199,5.57e-18
200,5.31e-18
201,5.47e-18
202,5.74e-18
203,5.83e-18
204,6.11e-18
205,6.75e-18
206,7.04e-18
207,7.75e-18
208,8.57e-18
209,7.1e-18
210,5.62e-18
211,6.74e-18
212,7.71e-18
213,7.64e-18
214,8.59e-18
215,8.17e-18
216,6.14e-18
217,6.7e-18
218,8.96e-18
219,9.46e-18
220,9.04e-18
221,8.77e-18
222,8.43e-18
223,9.46e-18
224,1.15e-17
225,1.15e-17
226,1.04e-17
227,1.06e-17
228,1.07e-17
229,1.09e-17
230,1.2e-17
231,1.19e-17
232,1.09e-17
233,1.06e-17
234,1.04e-17
235,1.09e-17
236,1.22e-17
237,1.27e-17
238,1.25e-17
239,1.26e-17
240,1.27e-17
241,1.22e-17
242,1.13e-17
243,1.03e-17
244,9.29e-18
245,8.76e-18
246,9.46e-18
247,1.08e-17
248,1.22e-17
249,1.3e-17
250,1.26e-17
251,1.24e-17
252,1.31e-17
253,1.38e-17
254,1.27e-17
255,1.04e-17
256,9.41e-18
257,1.08e-17
258,1.32e-17
259,1.45e-17
260,1.39e-17
261,1.24e-17
262,1.2e-17
263,1.27e-17
264,1.29e-17
265,1.21e-17
266,1.12e-17
267,1.04e-17
268,9.21e-18
269,7.76e-18
270,6.82e-18
271,7.1e-18
272,8.07e-18
273,8.55e-18
274,8.36e-18
275,7.85e-18
276,6.96e-18
277,5.8e-18
278,5.04e-18
279,5.23e-18
280,6.14e-18
281,6.89e-18
282,6.79e-18
283,5.93e-18
284,4.86e-18
285,3.89e-18
286,3.09e-18
287,2.69e-18
288,2.98e-18
289,3.95e-18
290,5.28e-18
291,6.57e-18
292,7.56e-18
293,8.06e-18
294,8.1e-18
295,7.94e-18
296,7.87e-18
297,7.77e-18
298,7.33e-18
299,6.51e-18
300,5.72e-18
301,5.25e-18
302,5.01e-18
303,4.81e-18
304,4.63e-18
305,4.62e-18
306,4.71e-18
307,4.69e-18
308,4.48e-18
309,4.26e-18
310,4.31e-18
311,4.64e-18
312,5.04e-18
313,5.17e-18
314,4.9e-18
315,4.42e-18
316,4.04e-18
317,3.92e-18
318,3.94e-18
319,3.91e-18
320,3.77e-18
321,3.53e-18
322,3.24e-18
323,2.95e-18
324,2.65e-18
325,2.35e-18
326,2.09e-18
327,1.92e-18
328,1.84e-18
329,1.82e-18
330,1.81e-18
331,1.84e-18
332,1.94e-18
333,2.15e-18
334,2.45e-18
335,2.69e-18
336,2.72e-18
337,2.46e-18
338,1.99e-18
339,1.51e-18
340,1.2e-18
341,1.11e-18
342,1.15e-18
343,1.19e-18
344,1.13e-18
345,9.66e-19
346,7.84e-19
347,6.63e-19
348,6.61e-19
349,7.85e-19
350,9.85e-19
351,1.17e-18
352,1.27e-18
353,1.25e-18
354,1.14e-18
355,1.03e-18
356,9.87e-19
357,1.02e-18
358,1.11e-18
359,1.18e-18
360,1.2e-18
361,1.15e-18
362,1.06e-18
363,9.31e-19
364,8.03e-19
365,7.02e-19
366,6.64e-19
367,7.2e-19
368,8.67e-19
369,1.06e-18
370,1.21e-18
371,1.26e-18
372,1.16e-18
373,9.52e-19
374,6.95e-19
375,4.58e-19
376,2.88e-19
377,2.05e-19
378,2.12e-19
379,3.01e-19
380,4.53e-19
381,6.37e-19
382,8.07e-19
383,9.15e-19
384,9.31e-19
385,8.54e-19
386,7.15e-19
387,5.61e-19
388,4.33e-19
389,3.57e-19
390,3.33e-19
391,3.43e-19
392,3.61e-19
393,3.65e-19
394,3.42e-19
395,2.92e-19
396,2.27e-19
397,1.61e-19
398,1.04e-19
399,6.12e-20
400,3.41e-20
401,1.95e-20
402,1.42e-20
403,1.59e-20
404,2.41e-20
405,4.12e-20
406,7.25e-20
407,1.27e-19
408,2.16e-19
409,3.51e-19
410,5.33e-19
411,7.52e-19
412,9.81e-19
413,1.18e-18
414,1.31e-18
415,1.33e-18
416,1.25e-18
417,1.08e-18
418,8.67e-19
419,6.41e-19
420,4.38e-19
421,2.78e-19
422,1.63e-19
423,8.92e-20
424,4.55e-20
425,2.19e-20
426,1.01e-20
427,4.68e-21
428,2.38e-21
429,1.49e-21
430,1.17e-21
431,1.05e-21
432,1.01e-21
433,1.01e-21
434,1.05e-21
435,1.16e-21
436,1.38e-21
437,1.81e-21
438,2.54e-21
439,3.71e-21
440,5.46e-21
441,7.87e-21
442,1.1e-20
443,1.46e-20
444,1.86e-20
445,2.24e-20
446,2.58e-20
447,2.82e-20
448,2.95e-20
449,2.95e-20
450,2.82e-20
451,2.6e-20
452,2.35e-20
453,2.13e-20
454,2.06e-20
455,2.3e-20
456,3.05e-20
457,4.58e-20
458,7.19e-20
459,1.11e-19
460,1.66e-19
461,2.36e-19
462,3.19e-19
463,4.07e-19
464,4.93e-19
465,5.65e-19
466,6.15e-19
467,6.35e-19
468,6.22e-19
469,5.8e-19
470,5.14e-19
471,4.33e-19
472,3.47e-19
473,2.66e-19
474,1.94e-19
475,1.35e-19
476,8.92e-20
477,5.65e-20
478,3.42e-20
479,1.98e-20
480,1.1e-20
481,5.81e-21
482,2.95e-21
483,1.44e-21
484,6.91e-22
485,3.47e-22
486,2.26e-22
487,2.42e-22
488,3.69e-22
489,6.21e-22
490,1.03e-21
491,1.66e-21
492,2.55e-21
493,3.75e-21
494,5.29e-21
495,7.15e-21
496,9.27e-21
497,1.15e-20
498,1.37e-20
499,1.57e-20
500,1.73e-20
