187,6.05E-19
191,6.94E-19
194,3.48E-19
196,0.00E+00
202,0.00E+00
208,0.00E+00
211,0.00E+00
214,8.89E-21
262,0.00E+00
272,0.00E+00
283,0.00E+00
295,0.00E+00
303,0.00E+00
310,0.00E+00
316,0.00E+00
333,0.00E+00
429,0.00E+00
631,0.00E+00
