170,2.82e-18
171,3.25e-18
172,4.31e-18
173,5.96e-18
174,7.88e-18
175,1e-17
176,1.25e-17
177,1.48e-17
178,1.67e-17
179,1.75e-17
180,1.67e-17
181,1.45e-17
182,1.2e-17
183,1e-17
184,8.61e-18
185,7.88e-18
186,7.65e-18
187,7.46e-18
188,7.23e-18
189,7.26e-18
190,7.46e-18
191,7.2e-18
192,6.24e-18
193,5.03e-18
194,3.92e-18
195,2.92e-18
196,2.03e-18
197,1.38e-18
198,1e-18
199,7.92e-19
200,6.35e-19
201,4.89e-19
202,3.63e-19
203,2.66e-19
204,1.96e-19
205,1.44e-19
206,1.05e-19
207,7.64e-20
208,5.62e-20
209,4.03e-20
210,2.72e-20
211,1.71e-20
212,1.02e-20
213,5.95e-21
214,3.32e-21
215,1.75e-21
216,8.91e-22
217,4.7e-22
218,2.55e-22
219,1.29e-22
220,5.46e-23
221,1.87e-23
222,5.05e-24
223,1.08e-24
224,1.83e-25
225,2.48e-26
226,2.69e-27
227,2.36e-28
228,2.86e-29
229,3.09e-28
230,6.24e-27
231,9.96e-26
232,1.27e-24
233,1.29e-23
234,1.08e-22
235,7.36e-22
236,4.21e-21
237,2.04e-20
238,8.53e-20
239,3.09e-19
240,9.81e-19
241,2.73e-18
242,6.65e-18
243,1.42e-17
244,2.63e-17
245,4.24e-17
246,5.94e-17
247,7.25e-17
248,7.72e-17
249,7.21e-17
250,5.96e-17
251,4.41e-17
252,2.97e-17
253,1.85e-17
254,1.09e-17
255,6.16e-18
256,3.32e-18
257,1.69e-18
258,8.09e-19
259,3.77e-19
260,2.31e-19
261,3.27e-19
262,7.62e-19
263,1.83e-18
264,4.07e-18
265,8.26e-18
266,1.52e-17
267,2.54e-17
268,3.84e-17
269,5.25e-17
270,6.5e-17
271,7.3e-17
272,7.44e-17
273,6.92e-17
274,5.89e-17
275,4.61e-17
276,3.36e-17
277,2.29e-17
278,1.48e-17
279,9.11e-18
280,5.42e-18
281,3.11e-18
282,1.72e-18
283,9.08e-19
284,4.55e-19
285,2.15e-19
286,9.52e-20
287,3.93e-20
288,1.51e-20
289,5.37e-21
290,1.78e-21
291,5.62e-22
292,2.16e-22
293,2.46e-22
294,6.52e-22
295,1.84e-21
296,4.85e-21
