170	2.71e-19
175	1.40e-19
180	6.38e-20
185	2.73e-20
190	1.02e-20
192	7.06e-21
194	4.82e-21
196	3.24e-21
198	2.18e-21
200	1.45e-21
202	9.49e-22
204	6.22e-22
206	3.99e-22
208	2.56e-22
210	1.61e-22
212	1.05e-22
214	6.52e-23
216	4.01e-23
218	2.43e-23
220	1.45e-23
222	8.45e-24
224	4.84e-24
226	2.71e-24
228	1.48e-24
230	7.83e-25
