Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
74        	17:08:08  	847.3 	27.5  	33    	23.3     	177   	-1.3       	23.3       	1559      	9.8
76        	17:08:10  	846.8 	27.4  	33    	23.3     	177   	-1.3       	23.3       	1564      	9.8
78        	17:08:12  	846.3 	27.3  	33    	23.2     	177   	-1.3       	23.2       	1570      	9.7
80        	17:08:14  	845.8 	27.2  	33    	23.1     	177   	-1.3       	23.1       	1575      	9.7
82        	17:08:16  	845.2 	27.2  	33    	23.1     	177   	-1.3       	23.1       	1581      	9.7
84        	17:08:18  	844.6 	27.1  	33    	23.1     	177   	-1.2       	23.1       	1587      	9.6
86        	17:08:20  	844.0 	27.1  	33    	23.2     	177   	-1.2       	23.2       	1594      	9.5
88        	17:08:22  	843.4 	27.1  	33    	23.2     	177   	-1.1       	23.2       	1601      	9.5
90        	17:08:24  	842.7 	27.2  	33    	23.4     	177   	-1.2       	23.4       	1608      	9.6
92        	17:08:26  	842.1 	27.1  	33    	23.6     	177   	-1.2       	23.6       	1614      	9.5
94        	17:08:28  	841.5 	27.1  	33    	23.8     	177   	-1.2       	23.8       	1621      	9.4
96        	17:08:30  	840.8 	27.1  	33    	23.9     	177   	-1.3       	23.9       	1627      	9.5
98        	17:08:32  	840.1 	27.0  	33    	24.0     	177   	-1.3       	24.0       	1634      	9.4
100       	17:08:34  	839.4 	26.8  	33    	24.2     	177   	-1.4       	24.2       	1642      	9.3
102       	17:08:36  	838.6 	26.7  	33    	24.2     	176   	-1.5       	24.2       	1650      	9.1
104       	17:08:38  	838.0 	26.6  	33    	24.2     	176   	-1.5       	24.2       	1657      	9.0
106       	17:08:40  	837.4 	26.6  	33    	24.4     	176   	-1.6       	24.3       	1663      	9.1
108       	17:08:42  	836.8 	26.7  	33    	24.4     	176   	-1.6       	24.3       	1669      	9.1
110       	17:08:44  	836.1 	26.6  	33    	24.3     	176   	-1.6       	24.2       	1677      	9.1
112       	17:08:46  	835.5 	26.6  	33    	24.2     	176   	-1.6       	24.1       	1684      	8.9
114       	17:08:48  	834.8 	26.5  	33    	24.0     	176   	-1.5       	24.0       	1691      	8.9
116       	17:08:50  	834.2 	26.5  	33    	23.8     	177   	-1.4       	23.8       	1697      	8.9
118       	17:08:52  	833.5 	26.5  	33    	23.6     	177   	-1.3       	23.6       	1704      	8.8
120       	17:08:54  	832.9 	26.4  	33    	23.5     	177   	-1.1       	23.5       	1711      	8.7
122       	17:08:56  	832.2 	26.3  	33    	23.4     	177   	-1.1       	23.4       	1718      	8.7
124       	17:08:58  	831.5 	26.3  	33    	23.3     	178   	-1.0       	23.3       	1725      	8.6
126       	17:09:00  	830.9 	26.3  	33    	23.2     	178   	-0.9       	23.2       	1732      	8.6
128       	17:09:02  	830.3 	26.3  	33    	23.1     	178   	-0.7       	23.1       	1739      	8.6
130       	17:09:04  	829.7 	26.2  	32    	23.0     	179   	-0.6       	23.0       	1745      	8.5
132       	17:09:06  	829.1 	26.2  	32    	22.9     	179   	-0.4       	22.9       	1752      	8.4
134       	17:09:08  	828.4 	26.1  	32    	22.9     	179   	-0.2       	22.9       	1758      	8.3
136       	17:09:10  	827.8 	26.1  	32    	22.9     	180   	-0.1       	22.9       	1764      	8.3
138       	17:09:12  	827.2 	26.0  	32    	22.8     	180   	-0.0       	22.8       	1771      	8.2
140       	17:09:14  	826.6 	25.9  	32    	22.8     	180   	0.1        	22.8       	1778      	8.1
142       	17:09:16  	825.9 	25.9  	32    	22.8     	181   	0.3        	22.8       	1784      	8.0
144       	17:09:18  	825.2 	25.9  	32    	22.8     	181   	0.5        	22.8       	1792      	7.8
146       	17:09:20  	824.4 	25.9  	31    	22.8     	182   	0.7        	22.8       	1800      	7.7
148       	17:09:22  	823.6 	25.9  	31    	22.8     	182   	0.8        	22.8       	1809      	7.6
150       	17:09:24  	822.9 	26.0  	31    	22.8     	182   	0.9        	22.8       	1818      	7.6
152       	17:09:26  	822.1 	26.2  	31    	22.8     	183   	1.0        	22.8       	1826      	7.6
154       	17:09:28  	821.3 	26.2  	30    	22.5     	183   	1.0        	22.5       	1835      	7.5
156       	17:09:30  	820.6 	26.1  	30    	22.3     	183   	1.1        	22.3       	1842      	7.3
158       	17:09:32  	819.8 	26.0  	30    	22.0     	183   	1.2        	22.0       	1850      	7.1
160       	17:09:34  	819.1 	25.9  	30    	21.8     	183   	1.2        	21.8       	1857      	7.0
162       	17:09:36  	818.4 	25.8  	30    	21.5     	183   	1.2        	21.5       	1865      	6.9
164       	17:09:38  	817.7 	25.8  	30    	21.2     	183   	1.2        	21.2       	1873      	6.8
166       	17:09:40  	816.9 	25.9  	30    	20.9     	184   	1.3        	20.9       	1882      	6.8
168       	17:09:42  	816.2 	25.9  	29    	20.5     	184   	1.6        	20.4       	1889      	6.7
170       	17:09:44  	815.5 	25.9  	29    	20.0     	185   	1.9        	19.9       	1897      	6.6
172       	17:09:46  	814.8 	25.8  	29    	19.5     	186   	2.2        	19.4       	1905      	6.5
174       	17:09:48  	814.1 	25.7  	29    	19.4     	187   	2.5        	19.2       	1912      	6.4
176       	17:09:50  	813.4 	25.7  	29    	19.2     	188   	2.8        	19.0       	1918      	6.3
178       	17:09:52  	812.8 	25.6  	29    	19.0     	190   	3.2        	18.7       	1926      	6.3
180       	17:09:54  	812.1 	25.6  	29    	18.7     	191   	3.5        	18.4       	1934      	6.2
182       	17:09:56  	811.4 	25.5  	29    	18.4     	192   	3.8        	18.0       	1941      	6.1
184       	17:09:58  	810.8 	25.5  	29    	18.1     	193   	4.1        	17.6       	1948      	6.1
186       	17:10:00  	810.1 	25.4  	29    	17.8     	194   	4.3        	17.3       	1955      	6.1
188       	17:10:02  	809.4 	25.3  	29    	17.7     	194   	4.2        	17.2       	1962      	6.0
190       	17:10:04  	808.8 	25.3  	29    	17.5     	194   	4.2        	17.0       	1969      	6.0
192       	17:10:06  	808.1 	25.2  	29    	17.3     	194   	4.2        	16.8       	1976      	5.9
194       	17:10:08  	807.4 	25.2  	29    	17.2     	194   	4.2        	16.7       	1984      	5.9
196       	17:10:10  	806.7 	25.1  	29    	17.0     	194   	4.1        	16.5       	1992      	5.8
198       	17:10:12  	806.0 	25.0  	29    	16.8     	194   	4.1        	16.3       	1999      	5.8
200       	17:10:14  	805.3 	24.9  	29    	16.7     	194   	4.1        	16.2       	2007      	5.7
202       	17:10:16  	804.6 	24.8  	29    	16.7     	194   	4.1        	16.2       	2015      	5.7
204       	17:10:18  	803.9 	24.8  	29    	16.6     	194   	4.0        	16.1       	2023      	5.7
206       	17:10:20  	803.1 	24.7  	29    	16.5     	194   	4.1        	16.0       	2031      	5.6
208       	17:10:22  	802.4 	24.6  	29    	16.4     	195   	4.2        	15.9       	2039      	5.6
210       	17:10:24  	801.6 	24.5  	29    	16.4     	195   	4.3        	15.8       	2047      	5.6
212       	17:10:26  	801.0 	24.5  	30    	16.3     	196   	4.4        	15.7       	2055      	5.6
214       	17:10:28  	800.3 	24.4  	30    	16.3     	196   	4.4        	15.7       	2062      	5.6
216       	17:10:30  	799.6 	24.4  	30    	16.2     	196   	4.5        	15.6       	2069      	5.5
218       	17:10:32  	799.0 	24.3  	30    	16.2     	197   	4.6        	15.5       	2076      	5.5
220       	17:10:34  	798.3 	24.2  	30    	16.1     	197   	4.7        	15.4       	2083      	5.5
222       	17:10:36  	797.7 	24.2  	30    	16.1     	197   	4.8        	15.4       	2090      	5.5
224       	17:10:38  	797.0 	24.1  	30    	16.0     	197   	4.8        	15.3       	2098      	5.4
226       	17:10:40  	796.3 	24.0  	30    	16.0     	197   	4.8        	15.3       	2105      	5.3
228       	17:10:42  	795.6 	23.9  	30    	16.0     	197   	4.8        	15.3       	2113      	5.3
230       	17:10:44  	794.8 	23.8  	30    	16.0     	197   	4.8        	15.3       	2121      	5.2
232       	17:10:46  	794.1 	23.8  	30    	16.0     	197   	4.8        	15.3       	2129      	5.1
234       	17:10:48  	793.3 	23.7  	30    	16.0     	198   	4.9        	15.2       	2139      	5.0
236       	17:10:50  	792.4 	23.6  	30    	15.9     	198   	4.9        	15.1       	2149      	4.9
238       	17:10:52  	791.5 	23.5  	30    	15.8     	198   	5.0        	15.0       	2158      	4.9
240       	17:10:54  	790.6 	23.4  	30    	15.7     	199   	5.1        	14.9       	2168      	4.9
242       	17:10:56  	789.8 	23.3  	30    	15.7     	199   	5.2        	14.8       	2177      	4.9
244       	17:10:58  	789.0 	23.2  	30    	15.7     	200   	5.3        	14.8       	2187      	4.9
246       	17:11:00  	788.2 	23.2  	31    	15.7     	200   	5.4        	14.7       	2195      	5.0
248       	17:11:02  	787.4 	23.1  	31    	15.6     	201   	5.5        	14.6       	2203      	5.0
250       	17:11:04  	786.7 	23.0  	31    	15.6     	201   	5.5        	14.6       	2211      	5.0
252       	17:11:06  	786.0 	22.9  	31    	15.6     	201   	5.5        	14.6       	2219      	5.0
254       	17:11:08  	785.2 	22.8  	31    	15.6     	201   	5.5        	14.6       	2227      	4.9
256       	17:11:10  	784.4 	22.7  	31    	15.6     	201   	5.6        	14.6       	2236      	4.9
258       	17:11:12  	783.7 	22.6  	31    	15.7     	201   	5.7        	14.6       	2245      	4.8
260       	17:11:14  	782.9 	22.5  	31    	15.6     	202   	5.8        	14.5       	2254      	4.7
262       	17:11:16  	782.0 	22.5  	31    	15.6     	202   	5.9        	14.4       	2263      	4.7
264       	17:11:18  	781.2 	22.4  	31    	15.5     	202   	5.9        	14.3       	2272      	4.6
266       	17:11:20  	780.3 	22.3  	31    	15.4     	203   	6.0        	14.2       	2281      	4.6
268       	17:11:22  	779.4 	22.2  	32    	15.4     	203   	6.1        	14.1       	2291      	4.6
270       	17:11:24  	778.6 	22.1  	32    	15.3     	204   	6.3        	13.9       	2301      	4.5
272       	17:11:26  	777.7 	22.0  	32    	15.0     	205   	6.4        	13.6       	2312      	4.5
274       	17:11:28  	776.8 	22.0  	32    	14.9     	206   	6.5        	13.4       	2321      	4.5
276       	17:11:30  	776.0 	21.9  	32    	14.8     	207   	6.6        	13.2       	2330      	4.5
278       	17:11:32  	775.2 	21.8  	32    	14.6     	207   	6.7        	13.0       	2339      	4.5
280       	17:11:34  	774.4 	21.8  	32    	14.5     	207   	6.7        	12.9       	2348      	4.5
282       	17:11:36  	773.6 	21.7  	32    	14.4     	208   	6.8        	12.7       	2357      	4.5
284       	17:11:38  	772.7 	21.6  	33    	14.3     	209   	7.0        	12.5       	2367      	4.4
286       	17:11:40  	771.9 	21.5  	33    	14.3     	210   	7.2        	12.3       	2376      	4.4
288       	17:11:42  	771.0 	21.4  	33    	14.1     	211   	7.3        	12.1       	2386      	4.4
290       	17:11:44  	770.3 	21.3  	33    	14.2     	212   	7.5        	12.0       	2395      	4.3
292       	17:11:46  	769.5 	21.2  	33    	14.2     	212   	7.6        	12.0       	2403      	4.3
294       	17:11:48  	768.8 	21.1  	33    	14.2     	213   	7.7        	11.9       	2411      	4.3
296       	17:11:50  	767.9 	21.0  	33    	14.3     	214   	7.9        	11.9       	2420      	4.2
298       	17:11:52  	767.0 	20.9  	33    	14.3     	214   	8.1        	11.8       	2431      	4.2
300       	17:11:54  	766.1 	20.9  	33    	14.4     	215   	8.3        	11.8       	2441      	4.2
302       	17:11:56  	765.2 	20.8  	34    	14.5     	215   	8.4        	11.8       	2451      	4.2
304       	17:11:58  	764.4 	20.7  	34    	14.5     	216   	8.5        	11.8       	2461      	4.1
306       	17:12:00  	763.6 	20.6  	34    	14.6     	216   	8.6        	11.8       	2470      	4.1
308       	17:12:02  	762.8 	20.5  	34    	14.6     	216   	8.6        	11.8       	2479      	4.0
310       	17:12:04  	762.0 	20.4  	34    	14.6     	217   	8.8        	11.7       	2487      	4.0
312       	17:12:06  	761.2 	20.4  	34    	14.6     	217   	8.9        	11.6       	2496      	3.9
314       	17:12:08  	760.4 	20.3  	34    	14.6     	218   	9.0        	11.5       	2505      	3.9
316       	17:12:10  	759.6 	20.2  	34    	14.6     	219   	9.1        	11.4       	2514      	3.9
318       	17:12:12  	758.8 	20.1  	34    	14.5     	219   	9.1        	11.3       	2523      	3.8
320       	17:12:14  	758.0 	20.0  	34    	14.6     	219   	9.2        	11.3       	2533      	3.8
322       	17:12:16  	757.2 	19.9  	34    	14.5     	219   	9.2        	11.2       	2542      	3.7
324       	17:12:18  	756.4 	19.8  	34    	14.4     	219   	9.1        	11.1       	2551      	3.7
326       	17:12:20  	755.7 	19.7  	35    	14.3     	220   	9.1        	11.0       	2559      	3.7
328       	17:12:22  	754.9 	19.7  	35    	14.2     	219   	9.0        	11.0       	2568      	3.7
330       	17:12:24  	754.2 	19.6  	35    	14.1     	219   	8.9        	11.0       	2576      	3.7
332       	17:12:26  	753.5 	19.5  	35    	14.1     	219   	8.8        	11.0       	2584      	3.6
334       	17:12:28  	752.7 	19.4  	35    	14.0     	218   	8.7        	11.0       	2593      	3.6
336       	17:12:30  	752.0 	19.4  	35    	14.0     	218   	8.6        	11.0       	2601      	3.6
338       	17:12:32  	751.2 	19.3  	35    	13.8     	217   	8.4        	11.0       	2610      	3.6
340       	17:12:34  	750.5 	19.2  	35    	13.8     	217   	8.3        	11.0       	2618      	3.6
342       	17:12:36  	749.7 	19.1  	36    	13.7     	217   	8.2        	11.0       	2627      	3.6
344       	17:12:38  	749.0 	19.0  	36    	13.7     	216   	8.1        	11.0       	2636      	3.5
346       	17:12:40  	748.2 	18.9  	36    	13.7     	216   	8.1        	11.0       	2645      	3.5
348       	17:12:42  	747.4 	18.9  	36    	13.7     	216   	8.1        	11.0       	2654      	3.4
350       	17:12:44  	746.6 	18.8  	36    	13.7     	216   	8.1        	11.0       	2663      	3.4
352       	17:12:46  	745.7 	18.7  	36    	13.7     	216   	8.1        	11.1       	2672      	3.3
354       	17:12:48  	744.9 	18.6  	36    	13.8     	216   	8.1        	11.2       	2683      	3.2
356       	17:12:50  	743.9 	18.5  	36    	13.8     	216   	8.1        	11.2       	2693      	3.1
358       	17:12:52  	743.0 	18.4  	36    	14.0     	216   	8.2        	11.3       	2704      	3.1
360       	17:12:54  	742.0 	18.3  	36    	14.0     	216   	8.3        	11.3       	2716      	3.1
362       	17:12:56  	741.0 	18.2  	36    	14.0     	216   	8.3        	11.3       	2728      	3.0
364       	17:12:58  	740.0 	18.1  	36    	14.1     	217   	8.4        	11.3       	2739      	3.0
366       	17:13:00  	739.0 	18.0  	37    	14.1     	217   	8.5        	11.3       	2750      	2.9
368       	17:13:02  	738.1 	17.9  	37    	14.1     	217   	8.5        	11.3       	2762      	2.9
370       	17:13:04  	737.1 	17.8  	37    	14.1     	217   	8.5        	11.2       	2773      	2.9
372       	17:13:06  	736.1 	17.6  	37    	14.0     	218   	8.6        	11.1       	2784      	2.8
374       	17:13:08  	735.3 	17.6  	37    	14.2     	218   	8.7        	11.2       	2794      	2.8
376       	17:13:10  	734.5 	17.5  	38    	14.4     	218   	8.9        	11.3       	2804      	2.9
378       	17:13:12  	733.6 	17.4  	38    	14.5     	218   	9.0        	11.4       	2813      	2.9
380       	17:13:14  	733.0 	17.4  	38    	14.7     	219   	9.2        	11.5       	2822      	3.0
382       	17:13:16  	732.3 	17.3  	38    	14.9     	219   	9.3        	11.6       	2829      	3.0
384       	17:13:18  	731.6 	17.3  	38    	15.1     	219   	9.4        	11.8       	2836      	3.0
386       	17:13:20  	731.0 	17.2  	39    	15.4     	219   	9.6        	12.0       	2844      	3.0
388       	17:13:22  	730.4 	17.1  	39    	15.7     	218   	9.7        	12.4       	2851      	3.0
390       	17:13:24  	729.8 	17.0  	39    	16.1     	217   	9.8        	12.8       	2858      	3.0
392       	17:13:26  	729.0 	16.9  	39    	16.6     	217   	10.0       	13.2       	2867      	2.9
394       	17:13:28  	728.3 	16.8  	39    	16.8     	217   	10.0       	13.5       	2876      	2.9
396       	17:13:30  	727.5 	16.8  	39    	17.0     	216   	10.0       	13.7       	2885      	2.9
398       	17:13:32  	726.9 	16.7  	39    	17.1     	216   	10.0       	13.9       	2892      	2.9
400       	17:13:34  	726.3 	16.6  	40    	17.2     	215   	9.8        	14.1       	2899      	2.9
402       	17:13:36  	725.7 	16.6  	40    	17.3     	214   	9.6        	14.4       	2906      	2.9
404       	17:13:38  	725.0 	16.5  	40    	17.4     	213   	9.4        	14.6       	2914      	2.9
406       	17:13:40  	724.4 	16.4  	40    	17.4     	212   	9.3        	14.7       	2922      	2.8
408       	17:13:42  	723.7 	16.4  	40    	17.3     	212   	9.1        	14.7       	2929      	2.8
410       	17:13:44  	723.1 	16.3  	40    	17.2     	211   	8.9        	14.7       	2936      	2.8
412       	17:13:46  	722.4 	16.2  	40    	17.1     	211   	8.7        	14.7       	2944      	2.8
414       	17:13:48  	721.8 	16.1  	41    	16.9     	210   	8.4        	14.7       	2952      	2.7
416       	17:13:50  	721.1 	16.0  	41    	16.8     	209   	8.2        	14.7       	2960      	2.7
418       	17:13:52  	720.4 	15.9  	41    	16.7     	209   	8.0        	14.7       	2968      	2.6
420       	17:13:54  	719.7 	15.8  	41    	16.8     	208   	7.9        	14.8       	2977      	2.6
422       	17:13:56  	719.0 	15.8  	41    	16.7     	208   	7.8        	14.8       	2985      	2.5
424       	17:13:58  	718.3 	15.7  	41    	16.8     	208   	7.8        	14.9       	2993      	2.5
426       	17:14:00  	717.6 	15.6  	41    	16.9     	207   	7.8        	15.0       	3002      	2.5
428       	17:14:02  	716.9 	15.5  	41    	17.1     	207   	7.9        	15.2       	3010      	2.5
430       	17:14:04  	716.3 	15.5  	41    	17.3     	207   	7.9        	15.4       	3018      	2.5
432       	17:14:06  	715.7 	15.5  	42    	17.4     	207   	8.0        	15.5       	3024      	2.5
434       	17:14:08  	715.1 	15.4  	42    	17.7     	208   	8.2        	15.7       	3031      	2.5
436       	17:14:10  	714.5 	15.4  	42    	17.8     	208   	8.3        	15.8       	3038      	2.5
438       	17:14:12  	713.9 	15.3  	42    	18.0     	208   	8.4        	15.9       	3045      	2.5
440       	17:14:14  	713.3 	15.3  	42    	18.2     	208   	8.6        	16.0       	3052      	2.6
442       	17:14:16  	712.7 	15.2  	42    	18.3     	208   	8.7        	16.1       	3059      	2.6
444       	17:14:18  	712.2 	15.2  	43    	18.3     	209   	8.8        	16.1       	3066      	2.6
446       	17:14:20  	711.6 	15.1  	43    	18.3     	209   	8.9        	16.0       	3073      	2.6
448       	17:14:22  	711.0 	15.0  	43    	18.3     	209   	8.9        	16.0       	3080      	2.6
450       	17:14:24  	710.4 	14.9  	43    	18.2     	209   	8.9        	15.9       	3087      	2.6
452       	17:14:26  	709.8 	14.9  	43    	18.3     	209   	8.9        	16.0       	3094      	2.5
454       	17:14:28  	709.3 	14.8  	43    	18.4     	209   	9.0        	16.1       	3100      	2.5
456       	17:14:30  	708.7 	14.7  	44    	18.5     	209   	9.0        	16.2       	3107      	2.5
458       	17:14:32  	708.1 	14.6  	44    	18.6     	209   	9.0        	16.3       	3113      	2.4
460       	17:14:34  	707.6 	14.6  	44    	18.7     	209   	9.0        	16.4       	3120      	2.4
462       	17:14:36  	707.0 	14.5  	44    	18.9     	208   	9.0        	16.6       	3127      	2.4
464       	17:14:38  	706.4 	14.4  	44    	19.1     	208   	8.8        	16.9       	3134      	2.3
466       	17:14:40  	705.8 	14.3  	44    	19.4     	207   	8.7        	17.3       	3141      	2.3
468       	17:14:42  	705.2 	14.2  	44    	19.6     	206   	8.5        	17.7       	3148      	2.3
470       	17:14:44  	704.7 	14.2  	44    	20.0     	205   	8.4        	18.1       	3155      	2.3
472       	17:14:46  	704.2 	14.1  	45    	20.1     	204   	8.2        	18.3       	3161      	2.3
474       	17:14:48  	703.7 	14.1  	45    	20.3     	204   	8.1        	18.6       	3167      	2.3
476       	17:14:50  	703.1 	14.0  	45    	20.5     	203   	8.0        	18.9       	3174      	2.3
478       	17:14:52  	702.5 	13.9  	45    	20.5     	202   	7.8        	19.0       	3181      	2.3
480       	17:14:54  	701.9 	13.9  	45    	20.6     	202   	7.6        	19.2       	3188      	2.2
482       	17:14:56  	701.3 	13.8  	45    	20.8     	201   	7.4        	19.4       	3196      	2.2
484       	17:14:58  	700.6 	13.7  	45    	20.7     	201   	7.3        	19.4       	3203      	2.1
486       	17:15:00  	700.0 	13.6  	45    	20.7     	201   	7.3        	19.4       	3211      	2.1
488       	17:15:02  	699.3 	13.5  	46    	20.6     	200   	7.2        	19.3       	3219      	2.0
490       	17:15:04  	698.6 	13.5  	46    	20.7     	201   	7.4        	19.3       	3228      	2.0
492       	17:15:06  	698.0 	13.4  	46    	20.7     	201   	7.5        	19.3       	3236      	2.0
494       	17:15:08  	697.3 	13.3  	46    	20.6     	202   	7.6        	19.2       	3244      	2.0
496       	17:15:10  	696.6 	13.3  	46    	20.7     	202   	7.8        	19.2       	3252      	1.9
498       	17:15:12  	695.9 	13.2  	46    	20.9     	203   	8.0        	19.3       	3261      	1.9
500       	17:15:14  	695.2 	13.1  	46    	21.0     	203   	8.2        	19.3       	3269      	1.9
502       	17:15:16  	694.5 	13.0  	47    	21.1     	204   	8.5        	19.3       	3278      	1.9
504       	17:15:18  	693.8 	12.9  	47    	21.2     	205   	9.0        	19.2       	3287      	1.8
506       	17:15:20  	693.0 	12.8  	47    	21.4     	207   	9.6        	19.1       	3296      	1.8
508       	17:15:22  	692.2 	12.7  	47    	21.5     	208   	10.1       	19.0       	3305      	1.8
510       	17:15:24  	691.4 	12.6  	47    	21.5     	209   	10.5       	18.8       	3316      	1.7
512       	17:15:26  	690.5 	12.5  	47    	21.6     	210   	10.9       	18.7       	3326      	1.6
514       	17:15:28  	689.7 	12.4  	47    	21.7     	211   	11.3       	18.5       	3336      	1.5
516       	17:15:30  	688.9 	12.3  	47    	21.8     	212   	11.7       	18.4       	3345      	1.4
518       	17:15:32  	688.3 	12.3  	47    	22.0     	214   	12.2       	18.3       	3355      	1.4
520       	17:15:34  	687.7 	12.2  	47    	22.2     	215   	12.7       	18.2       	3362      	1.4
522       	17:15:36  	687.0 	12.2  	47    	22.4     	216   	13.1       	18.2       	3368      	1.3
524       	17:15:38  	686.4 	12.1  	47    	22.5     	216   	13.2       	18.2       	3375      	1.3
526       	17:15:40  	685.8 	12.0  	48    	22.6     	216   	13.3       	18.3       	3383      	1.2
528       	17:15:42  	685.2 	11.9  	48    	22.8     	216   	13.4       	18.4       	3391      	1.2
530       	17:15:44  	684.5 	11.8  	48    	22.8     	215   	13.1       	18.7       	3399      	1.1
532       	17:15:46  	683.8 	11.8  	48    	23.0     	214   	12.9       	19.1       	3408      	1.1
534       	17:15:48  	683.0 	11.7  	48    	23.2     	213   	12.7       	19.4       	3417      	1.1
536       	17:15:50  	682.4 	11.6  	48    	23.3     	212   	12.4       	19.7       	3426      	1.1
538       	17:15:52  	681.7 	11.5  	48    	23.3     	211   	12.0       	20.0       	3433      	1.0
540       	17:15:54  	681.1 	11.5  	49    	23.4     	210   	11.7       	20.3       	3441      	1.0
542       	17:15:56  	680.6 	11.4  	49    	23.6     	209   	11.4       	20.7       	3448      	1.1
544       	17:15:58  	680.1 	11.4  	49    	24.0     	208   	11.2       	21.2       	3454      	1.1
546       	17:16:00  	679.6 	11.4  	49    	24.4     	207   	10.9       	21.8       	3459      	1.1
548       	17:16:02  	679.3 	11.3  	49    	24.6     	206   	10.7       	22.2       	3464      	1.1
550       	17:16:04  	679.0 	11.3  	49    	25.0     	206   	10.8       	22.5       	3468      	1.1
552       	17:16:06  	678.6 	11.2  	49    	25.2     	206   	10.9       	22.7       	3471      	1.1
554       	17:16:08  	678.3 	11.2  	50    	25.4     	206   	11.1       	22.9       	3476      	1.1
556       	17:16:10  	677.9 	11.2  	50    	25.8     	206   	11.3       	23.2       	3480      	1.1
558       	17:16:12  	677.6 	11.1  	50    	26.3     	206   	11.5       	23.6       	3484      	1.1
