Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
50        	17:11:28  	755.7 	19.2  	37    	7.0      	289   	6.6        	-2.3       	2559      	4.3
52        	17:11:30  	755.3 	19.2  	37    	7.0      	290   	6.6        	-2.4       	2564      	4.3
54        	17:11:32  	754.8 	19.2  	37    	7.0      	290   	6.6        	-2.4       	2568      	4.3
56        	17:11:34  	754.5 	19.1  	37    	7.0      	290   	6.6        	-2.4       	2573      	4.3
58        	17:11:36  	754.1 	19.1  	37    	7.0      	290   	6.6        	-2.4       	2577      	4.3
60        	17:11:38  	753.7 	19.1  	37    	7.1      	291   	6.6        	-2.5       	2582      	4.2
62        	17:11:40  	753.3 	19.0  	38    	7.1      	292   	6.6        	-2.6       	2586      	4.2
64        	17:11:42  	752.9 	19.0  	38    	7.1      	292   	6.6        	-2.7       	2591      	4.2
66        	17:11:44  	752.5 	19.0  	38    	7.2      	293   	6.6        	-2.8       	2595      	4.2
68        	17:11:46  	752.1 	19.0  	38    	7.1      	293   	6.5        	-2.8       	2600      	4.2
70        	17:11:48  	751.7 	18.9  	38    	7.1      	294   	6.5        	-2.9       	2604      	4.2
72        	17:11:50  	751.4 	18.9  	38    	7.1      	295   	6.4        	-3.0       	2608      	4.2
74        	17:11:52  	751.0 	18.9  	38    	7.0      	296   	6.3        	-3.1       	2612      	4.1
76        	17:11:54  	750.6 	18.8  	38    	7.0      	297   	6.2        	-3.2       	2617      	4.1
78        	17:11:56  	750.2 	18.8  	38    	6.9      	298   	6.1        	-3.3       	2621      	4.1
80        	17:11:58  	749.8 	18.8  	38    	6.9      	298   	6.1        	-3.3       	2625      	4.1
82        	17:12:00  	749.5 	18.8  	38    	6.9      	300   	6.0        	-3.4       	2630      	4.1
84        	17:12:02  	749.1 	18.8  	38    	6.9      	300   	6.0        	-3.4       	2634      	4.1
86        	17:12:04  	748.7 	18.8  	38    	6.9      	301   	5.9        	-3.5       	2639      	4.2
88        	17:12:06  	748.3 	18.8  	38    	6.9      	301   	5.9        	-3.6       	2643      	4.2
90        	17:12:08  	747.9 	18.8  	38    	6.9      	301   	5.9        	-3.6       	2647      	4.2
92        	17:12:10  	747.6 	18.8  	38    	6.9      	301   	5.9        	-3.6       	2652      	4.2
94        	17:12:12  	747.2 	18.8  	38    	7.0      	302   	5.9        	-3.7       	2656      	4.2
96        	17:12:14  	746.8 	18.7  	38    	7.0      	302   	5.9        	-3.7       	2660      	4.2
98        	17:12:16  	746.4 	18.7  	38    	7.0      	302   	5.9        	-3.7       	2665      	4.2
100       	17:12:18  	746.0 	18.6  	38    	7.0      	302   	5.9        	-3.7       	2669      	4.2
102       	17:12:20  	745.7 	18.6  	38    	6.9      	301   	5.9        	-3.6       	2673      	4.2
104       	17:12:22  	745.3 	18.6  	38    	6.9      	301   	5.9        	-3.6       	2678      	4.1
106       	17:12:24  	744.9 	18.5  	38    	6.8      	302   	5.8        	-3.6       	2682      	4.1
108       	17:12:26  	744.6 	18.5  	38    	6.8      	302   	5.8        	-3.6       	2686      	4.0
110       	17:12:28  	744.2 	18.5  	38    	6.8      	302   	5.8        	-3.6       	2690      	4.0
112       	17:12:30  	743.9 	18.5  	38    	6.7      	302   	5.7        	-3.5       	2694      	4.0
114       	17:12:32  	743.5 	18.5  	38    	6.6      	302   	5.6        	-3.5       	2698      	4.0
116       	17:12:34  	743.2 	18.4  	38    	6.5      	302   	5.5        	-3.4       	2702      	3.9
118       	17:12:36  	742.8 	18.4  	38    	6.4      	302   	5.4        	-3.4       	2706      	3.9
120       	17:12:38  	742.4 	18.3  	38    	6.3      	301   	5.4        	-3.3       	2710      	3.9
122       	17:12:40  	742.1 	18.3  	38    	6.2      	302   	5.3        	-3.3       	2714      	3.9
124       	17:12:42  	741.7 	18.2  	39    	6.2      	302   	5.3        	-3.3       	2718      	3.9
126       	17:12:44  	741.4 	18.1  	39    	6.1      	302   	5.2        	-3.2       	2723      	3.8
128       	17:12:46  	741.0 	18.1  	39    	6.0      	302   	5.1        	-3.2       	2727      	3.8
130       	17:12:48  	740.7 	18.1  	39    	5.9      	302   	5.0        	-3.1       	2731      	3.8
132       	17:12:50  	740.3 	18.1  	39    	5.9      	302   	5.0        	-3.1       	2735      	3.8
134       	17:12:52  	739.9 	18.1  	39    	5.8      	302   	4.9        	-3.1       	2739      	3.8
136       	17:12:54  	739.6 	18.0  	39    	5.7      	303   	4.8        	-3.1       	2744      	3.8
138       	17:12:56  	739.2 	18.0  	39    	5.7      	303   	4.8        	-3.1       	2748      	3.8
140       	17:12:58  	738.8 	18.0  	39    	5.6      	303   	4.7        	-3.1       	2752      	3.8
142       	17:13:00  	738.5 	18.0  	39    	5.5      	304   	4.6        	-3.1       	2756      	3.9
144       	17:13:02  	738.1 	17.9  	39    	5.5      	304   	4.6        	-3.1       	2761      	3.8
146       	17:13:04  	737.7 	17.8  	39    	5.5      	305   	4.5        	-3.2       	2765      	3.8
148       	17:13:06  	737.4 	17.8  	39    	5.5      	305   	4.5        	-3.2       	2769      	3.8
150       	17:13:08  	737.0 	17.7  	39    	5.5      	305   	4.5        	-3.2       	2774      	3.8
152       	17:13:10  	736.6 	17.7  	39    	5.4      	306   	4.4        	-3.2       	2778      	3.8
154       	17:13:12  	736.3 	17.7  	39    	5.4      	306   	4.4        	-3.2       	2782      	3.7
156       	17:13:14  	735.9 	17.6  	40    	5.4      	306   	4.4        	-3.2       	2786      	3.7
158       	17:13:16  	735.5 	17.5  	40    	5.4      	306   	4.4        	-3.2       	2791      	3.7
160       	17:13:18  	735.2 	17.5  	40    	5.4      	306   	4.4        	-3.2       	2795      	3.6
162       	17:13:20  	734.8 	17.4  	40    	5.4      	306   	4.4        	-3.2       	2799      	3.6
164       	17:13:22  	734.5 	17.4  	40    	5.4      	306   	4.4        	-3.2       	2803      	3.6
166       	17:13:24  	734.1 	17.4  	40    	5.4      	307   	4.3        	-3.2       	2807      	3.6
168       	17:13:26  	733.8 	17.3  	40    	5.4      	307   	4.3        	-3.2       	2811      	3.5
170       	17:13:28  	733.5 	17.3  	40    	5.4      	307   	4.3        	-3.2       	2814      	3.5
172       	17:13:30  	733.1 	17.3  	40    	5.4      	307   	4.3        	-3.2       	2818      	3.5
174       	17:13:32  	732.8 	17.2  	40    	5.3      	307   	4.2        	-3.2       	2822      	3.5
176       	17:13:34  	732.4 	17.2  	40    	5.3      	309   	4.1        	-3.3       	2826      	3.4
178       	17:13:36  	732.1 	17.2  	40    	5.3      	309   	4.1        	-3.3       	2831      	3.4
180       	17:13:38  	731.7 	17.1  	40    	5.2      	310   	4.0        	-3.4       	2835      	3.4
182       	17:13:40  	731.4 	17.1  	40    	5.2      	312   	3.9        	-3.5       	2839      	3.4
184       	17:13:42  	731.1 	17.1  	40    	5.3      	313   	3.9        	-3.6       	2842      	3.4
186       	17:13:44  	730.8 	17.0  	40    	5.3      	314   	3.8        	-3.7       	2846      	3.4
188       	17:13:46  	730.5 	17.0  	40    	5.4      	315   	3.8        	-3.8       	2850      	3.4
190       	17:13:48  	730.1 	17.0  	40    	5.3      	316   	3.7        	-3.8       	2853      	3.4
192       	17:13:50  	729.8 	16.9  	40    	5.3      	317   	3.6        	-3.9       	2857      	3.4
194       	17:13:52  	729.5 	16.9  	40    	5.4      	318   	3.6        	-4.0       	2861      	3.4
196       	17:13:54  	729.1 	16.9  	41    	5.4      	318   	3.6        	-4.0       	2865      	3.4
198       	17:13:56  	728.8 	16.8  	41    	5.4      	318   	3.6        	-4.0       	2869      	3.4
200       	17:13:58  	728.4 	16.8  	41    	5.4      	318   	3.6        	-4.0       	2873      	3.4
202       	17:14:00  	728.1 	16.7  	41    	5.3      	319   	3.5        	-4.0       	2877      	3.4
204       	17:14:02  	727.7 	16.7  	41    	5.2      	318   	3.5        	-3.9       	2882      	3.4
206       	17:14:04  	727.3 	16.7  	41    	5.2      	318   	3.5        	-3.9       	2886      	3.4
208       	17:14:06  	727.0 	16.6  	41    	5.2      	318   	3.5        	-3.9       	2891      	3.4
210       	17:14:08  	726.6 	16.6  	41    	5.2      	318   	3.5        	-3.9       	2895      	3.4
212       	17:14:10  	726.2 	16.5  	41    	5.2      	318   	3.5        	-3.9       	2899      	3.3
214       	17:14:12  	725.8 	16.5  	41    	5.2      	320   	3.4        	-4.0       	2904      	3.3
216       	17:14:14  	725.5 	16.4  	41    	5.3      	321   	3.3        	-4.1       	2908      	3.3
218       	17:14:16  	725.1 	16.4  	41    	5.3      	322   	3.3        	-4.2       	2912      	3.3
220       	17:14:18  	724.8 	16.4  	41    	5.4      	323   	3.2        	-4.3       	2916      	3.3
222       	17:14:20  	724.5 	16.3  	42    	5.4      	324   	3.2        	-4.4       	2920      	3.3
224       	17:14:22  	724.1 	16.3  	42    	5.5      	325   	3.1        	-4.5       	2923      	3.3
226       	17:14:24  	723.8 	16.3  	42    	5.5      	326   	3.1        	-4.6       	2927      	3.3
228       	17:14:26  	723.5 	16.3  	42    	5.6      	327   	3.0        	-4.7       	2931      	3.3
230       	17:14:28  	723.2 	16.2  	42    	5.6      	329   	2.9        	-4.8       	2934      	3.3
232       	17:14:30  	722.9 	16.2  	42    	5.6      	330   	2.8        	-4.9       	2938      	3.2
234       	17:14:32  	722.6 	16.1  	42    	5.6      	331   	2.7        	-4.9       	2942      	3.2
236       	17:14:34  	722.3 	16.1  	42    	5.6      	331   	2.7        	-4.9       	2946      	3.2
238       	17:14:36  	721.9 	16.1  	42    	5.5      	332   	2.6        	-4.9       	2949      	3.2
240       	17:14:38  	721.6 	16.1  	42    	5.5      	332   	2.6        	-4.9       	2953      	3.2
242       	17:14:40  	721.3 	16.0  	42    	5.6      	333   	2.5        	-5.0       	2957      	3.2
244       	17:14:42  	721.0 	16.0  	42    	5.6      	333   	2.5        	-5.0       	2961      	3.2
246       	17:14:44  	720.7 	16.0  	42    	5.5      	334   	2.4        	-5.0       	2964      	3.1
248       	17:14:46  	720.4 	16.0  	42    	5.6      	335   	2.4        	-5.1       	2968      	3.1
250       	17:14:48  	720.1 	15.9  	42    	5.6      	335   	2.4        	-5.1       	2971      	3.1
252       	17:14:50  	719.8 	15.9  	42    	5.6      	335   	2.4        	-5.1       	2975      	3.1
254       	17:14:52  	719.5 	15.8  	42    	5.7      	335   	2.4        	-5.2       	2979      	3.1
256       	17:14:54  	719.1 	15.8  	42    	5.7      	335   	2.4        	-5.2       	2982      	3.1
258       	17:14:56  	718.8 	15.8  	42    	5.8      	334   	2.5        	-5.2       	2986      	3.1
260       	17:14:58  	718.5 	15.7  	43    	5.9      	335   	2.5        	-5.3       	2990      	3.1
262       	17:15:00  	718.2 	15.7  	43    	5.9      	335   	2.5        	-5.3       	2993      	3.1
264       	17:15:02  	717.9 	15.6  	43    	5.9      	335   	2.5        	-5.3       	2997      	3.0
266       	17:15:04  	717.6 	15.6  	43    	5.9      	335   	2.5        	-5.3       	3000      	3.0
268       	17:15:06  	717.3 	15.6  	43    	5.9      	334   	2.6        	-5.3       	3004      	3.0
270       	17:15:08  	717.0 	15.5  	43    	6.0      	334   	2.6        	-5.4       	3007      	2.9
272       	17:15:10  	716.7 	15.5  	43    	6.0      	333   	2.7        	-5.4       	3011      	2.9
274       	17:15:12  	716.4 	15.5  	43    	6.0      	333   	2.7        	-5.4       	3015      	2.9
276       	17:15:14  	716.1 	15.5  	43    	6.0      	333   	2.7        	-5.4       	3018      	2.9
278       	17:15:16  	715.8 	15.5  	43    	6.0      	333   	2.7        	-5.4       	3022      	2.9
280       	17:15:18  	715.5 	15.4  	43    	6.2      	333   	2.8        	-5.5       	3026      	2.9
282       	17:15:20  	715.2 	15.4  	43    	6.2      	333   	2.8        	-5.5       	3029      	2.9
284       	17:15:22  	714.9 	15.4  	43    	6.3      	333   	2.8        	-5.6       	3033      	2.9
286       	17:15:24  	714.6 	15.4  	43    	6.3      	333   	2.8        	-5.6       	3037      	3.0
288       	17:15:26  	714.2 	15.4  	43    	6.3      	333   	2.8        	-5.6       	3040      	3.0
290       	17:15:28  	713.9 	15.4  	43    	6.3      	333   	2.8        	-5.6       	3044      	3.0
292       	17:15:30  	713.6 	15.4  	43    	6.3      	333   	2.8        	-5.6       	3047      	3.0
294       	17:15:32  	713.4 	15.4  	43    	6.3      	333   	2.9        	-5.6       	3051      	3.0
296       	17:15:34  	713.0 	15.3  	44    	6.3      	333   	2.9        	-5.6       	3055      	3.0
298       	17:15:36  	712.7 	15.3  	44    	6.3      	333   	2.9        	-5.6       	3058      	3.0
300       	17:15:38  	712.4 	15.2  	44    	6.3      	333   	2.9        	-5.6       	3062      	3.0
302       	17:15:40  	712.1 	15.2  	44    	6.4      	332   	3.0        	-5.6       	3066      	3.0
304       	17:15:42  	711.8 	15.2  	44    	6.4      	332   	3.0        	-5.6       	3069      	3.0
306       	17:15:44  	711.5 	15.2  	44    	6.4      	332   	3.0        	-5.6       	3073      	3.0
308       	17:15:46  	711.2 	15.1  	44    	6.4      	331   	3.1        	-5.6       	3077      	2.9
310       	17:15:48  	710.9 	15.0  	44    	6.4      	331   	3.1        	-5.6       	3080      	2.9
312       	17:15:50  	710.6 	15.0  	44    	6.4      	331   	3.1        	-5.6       	3084      	2.9
314       	17:15:52  	710.3 	15.0  	44    	6.4      	331   	3.1        	-5.6       	3088      	2.8
316       	17:15:54  	709.9 	14.9  	44    	6.5      	331   	3.1        	-5.7       	3092      	2.8
318       	17:15:56  	709.6 	14.9  	44    	6.5      	331   	3.1        	-5.7       	3095      	2.8
320       	17:15:58  	709.3 	14.9  	44    	6.5      	331   	3.1        	-5.7       	3099      	2.8
322       	17:16:00  	709.0 	14.9  	44    	6.6      	332   	3.1        	-5.8       	3103      	2.8
324       	17:16:02  	708.7 	14.8  	44    	6.6      	332   	3.1        	-5.8       	3107      	2.7
326       	17:16:04  	708.4 	14.8  	44    	6.6      	332   	3.1        	-5.8       	3111      	2.7
328       	17:16:06  	708.0 	14.7  	44    	6.6      	332   	3.1        	-5.8       	3115      	2.6
330       	17:16:08  	707.7 	14.7  	44    	6.7      	332   	3.2        	-5.9       	3118      	2.6
332       	17:16:10  	707.4 	14.6  	44    	6.7      	332   	3.2        	-5.9       	3122      	2.6
334       	17:16:12  	707.1 	14.6  	44    	6.8      	331   	3.3        	-6.0       	3125      	2.6
336       	17:16:14  	706.8 	14.6  	44    	6.8      	331   	3.3        	-6.0       	3129      	2.6
338       	17:16:16  	706.6 	14.6  	44    	6.9      	332   	3.3        	-6.1       	3132      	2.6
340       	17:16:18  	706.3 	14.6  	44    	7.0      	331   	3.4        	-6.1       	3136      	2.6
342       	17:16:20  	706.0 	14.5  	44    	7.0      	331   	3.4        	-6.1       	3139      	2.6
344       	17:16:22  	705.7 	14.5  	44    	7.1      	331   	3.5        	-6.2       	3143      	2.6
346       	17:16:24  	705.4 	14.5  	45    	7.1      	331   	3.5        	-6.2       	3146      	2.6
348       	17:16:26  	705.1 	14.4  	45    	7.3      	330   	3.6        	-6.3       	3150      	2.5
350       	17:16:28  	704.8 	14.4  	45    	7.3      	330   	3.6        	-6.3       	3153      	2.5
352       	17:16:30  	704.5 	14.3  	45    	7.3      	330   	3.6        	-6.3       	3157      	2.5
354       	17:16:32  	704.2 	14.3  	45    	7.3      	330   	3.6        	-6.3       	3161      	2.5
356       	17:16:34  	703.9 	14.3  	45    	7.3      	331   	3.6        	-6.4       	3164      	2.5
358       	17:16:36  	703.6 	14.2  	45    	7.3      	331   	3.6        	-6.4       	3168      	2.5
360       	17:16:38  	703.2 	14.2  	45    	7.3      	331   	3.6        	-6.4       	3172      	2.5
362       	17:16:40  	702.9 	14.2  	45    	7.3      	331   	3.5        	-6.4       	3175      	2.4
364       	17:16:42  	702.6 	14.1  	45    	7.3      	331   	3.5        	-6.4       	3179      	2.4
366       	17:16:44  	702.3 	14.1  	45    	7.3      	331   	3.5        	-6.4       	3183      	2.4
368       	17:16:46  	702.0 	14.0  	45    	7.2      	332   	3.4        	-6.4       	3187      	2.4
370       	17:16:48  	701.7 	14.0  	45    	7.2      	332   	3.4        	-6.4       	3190      	2.4
372       	17:16:50  	701.4 	14.0  	45    	7.2      	332   	3.4        	-6.4       	3194      	2.4
374       	17:16:52  	701.1 	14.0  	46    	7.2      	333   	3.3        	-6.4       	3198      	2.4
376       	17:16:54  	700.8 	13.9  	46    	7.3      	333   	3.3        	-6.5       	3201      	2.4
378       	17:16:56  	700.5 	13.9  	46    	7.3      	333   	3.3        	-6.5       	3205      	2.4
380       	17:16:58  	700.2 	13.8  	46    	7.3      	333   	3.3        	-6.5       	3209      	2.3
382       	17:17:00  	699.9 	13.8  	46    	7.3      	333   	3.3        	-6.5       	3212      	2.3
384       	17:17:02  	699.6 	13.8  	46    	7.3      	334   	3.2        	-6.6       	3216      	2.3
386       	17:17:04  	699.3 	13.7  	46    	7.3      	334   	3.2        	-6.6       	3219      	2.3
388       	17:17:06  	699.0 	13.7  	46    	7.3      	334   	3.2        	-6.6       	3222      	2.3
390       	17:17:08  	698.7 	13.7  	46    	7.3      	334   	3.2        	-6.6       	3226      	2.3
392       	17:17:10  	698.5 	13.6  	46    	7.4      	334   	3.2        	-6.7       	3229      	2.2
394       	17:17:12  	698.2 	13.6  	46    	7.4      	334   	3.2        	-6.7       	3233      	2.2
396       	17:17:14  	697.9 	13.6  	46    	7.4      	334   	3.2        	-6.7       	3236      	2.2
398       	17:17:16  	697.6 	13.5  	46    	7.4      	334   	3.2        	-6.7       	3240      	2.2
400       	17:17:18  	697.3 	13.5  	46    	7.5      	334   	3.3        	-6.7       	3243      	2.1
402       	17:17:20  	697.1 	13.5  	46    	7.5      	334   	3.3        	-6.7       	3246      	2.1
404       	17:17:22  	696.8 	13.5  	46    	7.6      	334   	3.3        	-6.8       	3250      	2.1
406       	17:17:24  	696.5 	13.4  	46    	7.6      	334   	3.3        	-6.8       	3253      	2.1
408       	17:17:26  	696.2 	13.4  	46    	7.6      	334   	3.3        	-6.8       	3257      	2.0
410       	17:17:28  	695.9 	13.4  	46    	7.5      	334   	3.3        	-6.7       	3260      	2.0
412       	17:17:30  	695.6 	13.4  	46    	7.5      	334   	3.3        	-6.7       	3264      	2.0
414       	17:17:32  	695.3 	13.4  	46    	7.5      	334   	3.3        	-6.7       	3267      	2.0
416       	17:17:34  	695.1 	13.3  	46    	7.5      	334   	3.3        	-6.7       	3270      	2.0
418       	17:17:36  	694.8 	13.3  	46    	7.4      	333   	3.3        	-6.6       	3274      	2.0
420       	17:17:38  	694.5 	13.3  	46    	7.4      	333   	3.3        	-6.6       	3277      	1.9
422       	17:17:40  	694.2 	13.3  	46    	7.4      	333   	3.3        	-6.6       	3280      	1.9
424       	17:17:42  	693.9 	13.2  	46    	7.3      	333   	3.3        	-6.5       	3284      	1.9
426       	17:17:44  	693.6 	13.2  	46    	7.2      	334   	3.2        	-6.5       	3288      	1.9
428       	17:17:46  	693.4 	13.2  	46    	7.2      	334   	3.2        	-6.5       	3291      	1.9
430       	17:17:48  	693.1 	13.2  	46    	7.2      	334   	3.2        	-6.5       	3295      	1.9
432       	17:17:50  	692.8 	13.1  	46    	7.2      	335   	3.1        	-6.5       	3298      	1.9
434       	17:17:52  	692.5 	13.1  	46    	7.2      	335   	3.1        	-6.5       	3301      	1.8
436       	17:17:54  	692.2 	13.1  	46    	7.2      	335   	3.1        	-6.5       	3304      	1.8
438       	17:17:56  	692.0 	13.0  	46    	7.2      	335   	3.1        	-6.5       	3308      	1.9
440       	17:17:58  	691.7 	13.0  	47    	7.2      	335   	3.1        	-6.5       	3311      	1.9
442       	17:18:00  	691.4 	13.0  	47    	7.1      	334   	3.1        	-6.4       	3314      	1.9
444       	17:18:02  	691.2 	13.0  	47    	7.1      	334   	3.1        	-6.4       	3318      	1.9
446       	17:18:04  	690.9 	12.9  	47    	7.1      	334   	3.1        	-6.4       	3321      	1.9
448       	17:18:06  	690.6 	12.9  	47    	7.1      	334   	3.1        	-6.4       	3324      	1.9
450       	17:18:08  	690.3 	12.9  	47    	7.1      	334   	3.1        	-6.4       	3328      	1.9
452       	17:18:10  	690.0 	12.9  	47    	7.0      	334   	3.1        	-6.3       	3332      	1.9
454       	17:18:12  	689.7 	12.8  	47    	7.0      	334   	3.1        	-6.3       	3336      	1.9
456       	17:18:14  	689.4 	12.8  	47    	7.0      	334   	3.1        	-6.3       	3340      	1.9
458       	17:18:16  	689.1 	12.8  	47    	6.9      	334   	3.0        	-6.2       	3343      	1.9
460       	17:18:18  	688.8 	12.7  	48    	6.9      	334   	3.0        	-6.2       	3347      	1.9
462       	17:18:20  	688.5 	12.7  	48    	6.9      	334   	3.0        	-6.2       	3350      	1.9
464       	17:18:22  	688.2 	12.7  	48    	6.8      	335   	2.9        	-6.2       	3354      	1.9
466       	17:18:24  	687.9 	12.6  	48    	6.8      	335   	2.9        	-6.1       	3358      	1.9
468       	17:18:26  	687.6 	12.6  	48    	6.8      	335   	2.9        	-6.1       	3362      	1.8
470       	17:18:28  	687.3 	12.6  	48    	6.8      	335   	2.9        	-6.1       	3365      	1.8
472       	17:18:30  	687.0 	12.5  	48    	6.8      	335   	2.9        	-6.1       	3369      	1.8
474       	17:18:32  	686.6 	12.5  	48    	6.8      	335   	2.9        	-6.1       	3373      	1.8
476       	17:18:34  	686.3 	12.4  	48    	6.7      	334   	2.9        	-6.0       	3377      	1.7
478       	17:18:36  	686.0 	12.4  	48    	6.6      	335   	2.8        	-6.0       	3380      	1.7
480       	17:18:38  	685.7 	12.4  	48    	6.6      	335   	2.8        	-6.0       	3384      	1.7
482       	17:18:40  	685.4 	12.4  	48    	6.5      	335   	2.8        	-5.9       	3388      	1.6
484       	17:18:42  	685.1 	12.4  	48    	6.5      	335   	2.8        	-5.9       	3392      	1.6
486       	17:18:44  	684.8 	12.4  	48    	6.4      	334   	2.8        	-5.8       	3395      	1.6
488       	17:18:46  	684.6 	12.4  	47    	6.4      	333   	2.9        	-5.7       	3398      	1.5
490       	17:18:48  	684.3 	12.3  	47    	6.3      	333   	2.9        	-5.6       	3402      	1.5
492       	17:18:50  	684.0 	12.3  	47    	6.3      	331   	3.0        	-5.5       	3405      	1.5
494       	17:18:52  	683.7 	12.3  	47    	6.3      	331   	3.1        	-5.5       	3409      	1.4
496       	17:18:54  	683.4 	12.3  	47    	6.2      	330   	3.1        	-5.4       	3412      	1.4
498       	17:18:56  	683.1 	12.2  	47    	6.2      	329   	3.2        	-5.3       	3416      	1.4
500       	17:18:58  	682.8 	12.2  	47    	6.1      	328   	3.2        	-5.2       	3420      	1.3
502       	17:19:00  	682.5 	12.2  	47    	6.1      	327   	3.3        	-5.1       	3423      	1.3
504       	17:19:02  	682.2 	12.1  	47    	6.0      	327   	3.3        	-5.0       	3427      	1.3
506       	17:19:04  	681.9 	12.1  	48    	5.9      	326   	3.3        	-4.9       	3430      	1.3
508       	17:19:06  	681.6 	12.1  	48    	5.9      	326   	3.3        	-4.9       	3434      	1.3
510       	17:19:08  	681.4 	12.1  	48    	5.9      	325   	3.4        	-4.8       	3438      	1.3
512       	17:19:10  	681.1 	12.0  	48    	5.9      	325   	3.4        	-4.8       	3441      	1.3
514       	17:19:12  	680.8 	12.0  	48    	5.8      	324   	3.4        	-4.7       	3445      	1.2
516       	17:19:14  	680.5 	12.0  	48    	5.9      	323   	3.5        	-4.7       	3449      	1.2
518       	17:19:16  	680.2 	11.9  	48    	5.8      	323   	3.5        	-4.6       	3452      	1.2
520       	17:19:18  	679.9 	11.9  	48    	5.8      	323   	3.5        	-4.6       	3456      	1.2
522       	17:19:20  	679.6 	11.9  	48    	5.8      	323   	3.5        	-4.6       	3460      	1.2
524       	17:19:22  	679.3 	11.9  	48    	5.8      	322   	3.6        	-4.6       	3463      	1.2
526       	17:19:24  	679.0 	11.8  	48    	5.8      	322   	3.6        	-4.6       	3466      	1.2
528       	17:19:26  	678.8 	11.8  	48    	5.9      	321   	3.7        	-4.6       	3470      	1.2
530       	17:19:28  	678.5 	11.8  	48    	5.9      	321   	3.7        	-4.6       	3473      	1.2
532       	17:19:30  	678.2 	11.8  	48    	5.9      	321   	3.7        	-4.6       	3476      	1.2
534       	17:19:32  	678.0 	11.7  	48    	6.0      	321   	3.8        	-4.7       	3479      	1.1
536       	17:19:34  	677.7 	11.7  	48    	6.0      	321   	3.8        	-4.7       	3483      	1.1
538       	17:19:36  	677.4 	11.7  	48    	6.0      	321   	3.8        	-4.7       	3486      	1.1
540       	17:19:38  	677.1 	11.7  	48    	6.1      	320   	3.9        	-4.7       	3490      	1.1
542       	17:19:40  	676.8 	11.6  	48    	6.1      	320   	3.9        	-4.7       	3494      	1.1
544       	17:19:42  	676.5 	11.6  	48    	6.1      	320   	3.9        	-4.7       	3497      	1.1
546       	17:19:44  	676.2 	11.6  	48    	6.2      	320   	4.0        	-4.7       	3501      	1.1
548       	17:19:46  	675.9 	11.5  	48    	6.2      	320   	4.0        	-4.7       	3505      	1.1
550       	17:19:48  	675.6 	11.5  	49    	6.2      	320   	4.0        	-4.7       	3508      	1.1
