time_local,O3_ppbv
2024-07-19 05:00:00-06:00,38.839333333333336
2024-07-19 06:00:00-06:00,37.64811111111111
2024-07-19 07:00:00-06:00,33.547222222222224
2024-07-19 08:00:00-06:00,31.583888888888886
2024-07-19 09:00:00-06:00,43.63088888888889
2024-07-19 10:00:00-06:00,53.64888888888889
2024-07-19 11:00:00-06:00,58.245333333333335
2024-07-19 12:00:00-06:00,66.169
2024-07-19 13:00:00-06:00,75.4625416944167
2024-07-19 14:00:00-06:00,78.146807012432
2024-07-19 15:00:00-06:00,74.12011111111111
2024-07-19 16:00:00-06:00,68.376
2024-07-19 17:00:00-06:00,64.71433333333333
2024-07-19 18:00:00-06:00,64.87099806212305
2024-07-19 19:00:00-06:00,62.372555555555564
2024-07-19 20:00:00-06:00,56.949555555555555
2024-07-19 21:00:00-06:00,50.001444444444445
2024-07-19 22:00:00-06:00,50.888111111111115
2024-07-19 23:00:00-06:00,49.599000000000004
2024-07-20 00:00:00-06:00,50.687
2024-07-20 01:00:00-06:00,49.51855555555556
2024-07-20 02:00:00-06:00,47.513777777777776
2024-07-20 03:00:00-06:00,42.89333333333334
2024-07-20 04:00:00-06:00,44.38466666666667
2024-07-20 05:00:00-06:00,40.69877777777778
2024-07-20 06:00:00-06:00,40.19788888888889
2024-07-20 07:00:00-06:00,34.68811111111111
2024-07-20 08:00:00-06:00,40.62411111111111
2024-07-20 09:00:00-06:00,44.45966666666667
2024-07-20 10:00:00-06:00,46.288444444444444
2024-07-20 11:00:00-06:00,59.07844444444444
2024-07-20 12:00:00-06:00,71.41288888888889
2024-07-20 13:00:00-06:00,74.29033333333334
2024-07-20 14:00:00-06:00,69.92722222222221
2024-07-20 15:00:00-06:00,69.22544444444445
2024-07-20 16:00:00-06:00,69.8498888888889
2024-07-20 17:00:00-06:00,67.84566666666666
2024-07-20 18:00:00-06:00,59.47432087819588
2024-07-20 19:00:00-06:00,52.09133333333334
2024-07-20 20:00:00-06:00,49.91833333333334
2024-07-20 21:00:00-06:00,51.03844444444445
2024-07-20 22:00:00-06:00,50.13055555555556
2024-07-20 23:00:00-06:00,51.39988888888889
2024-07-21 00:00:00-06:00,51.47255555555556
2024-07-21 01:00:00-06:00,50.61311111111111
2024-07-21 02:00:00-06:00,48.541
2024-07-21 03:00:00-06:00,47.44122222222222
2024-07-21 04:00:00-06:00,46.17922222222222
2024-07-21 05:00:00-06:00,45.81788888888889
2024-07-21 06:00:00-06:00,45.63922222222222
2024-07-21 07:00:00-06:00,44.64988888888889
2024-07-21 08:00:00-06:00,45.18388888888889
2024-07-21 09:00:00-06:00,45.803555555555555
2024-07-21 10:00:00-06:00,47.896
2024-07-21 11:00:00-06:00,50.303555555555555
2024-07-21 12:00:00-06:00,52.013777777777776
2024-07-21 13:00:00-06:00,55.59533333333333
2024-07-21 14:00:00-06:00,65.46822222222222
2024-07-21 15:00:00-06:00,74.519489006364
2024-07-21 16:00:00-06:00,66.99715049480434
2024-07-21 17:00:00-06:00,67.251
2024-07-21 18:00:00-06:00,70.14019914344914
2024-07-21 19:00:00-06:00,63.52011111111111
2024-07-21 20:00:00-06:00,58.201
2024-07-21 21:00:00-06:00,55.70366666666666
2024-07-21 22:00:00-06:00,57.223
2024-07-21 23:00:00-06:00,59.458777777777776
2024-07-22 00:00:00-06:00,57.04755555555555
2024-07-22 01:00:00-06:00,55.64822222222222
2024-07-22 02:00:00-06:00,57.91211111111111
2024-07-22 03:00:00-06:00,56.81766666666667
2024-07-22 04:00:00-06:00,57.105444444444444
2024-07-22 05:00:00-06:00,58.77788888888889
2024-07-22 06:00:00-06:00,59.53655555555555
2024-07-22 07:00:00-06:00,57.92100000000001
2024-07-22 08:00:00-06:00,57.92333333333333
2024-07-22 09:00:00-06:00,56.64322222222223
2024-07-22 10:00:00-06:00,57.021738122988125
2024-07-22 11:00:00-06:00,58.2837846815824
2024-07-22 12:00:00-06:00,64.79261189599362
2024-07-22 13:00:00-06:00,65.60468399005376
2024-07-22 14:00:00-06:00,69.39435376233445
2024-07-22 15:00:00-06:00,72.64264213857501
2024-07-22 16:00:00-06:00,71.69522469550485
2024-07-22 17:00:00-06:00,71.15384329946475
2024-07-22 18:00:00-06:00,68.28552560239966
2024-07-22 19:00:00-06:00,66.60170355553838
2024-07-22 20:00:00-06:00,64.45544444444444
2024-07-22 21:00:00-06:00,55.029555555555554
2024-07-22 22:00:00-06:00,57.67577777777778
2024-07-22 23:00:00-06:00,57.281555555555556
2024-07-23 00:00:00-06:00,64.108
2024-07-23 01:00:00-06:00,66.686
2024-07-23 02:00:00-06:00,65.60466666666666
2024-07-23 03:00:00-06:00,65.7118888888889
2024-07-23 04:00:00-06:00,65.59222222222223
2024-07-23 05:00:00-06:00,62.72944444444444
2024-07-23 06:00:00-06:00,47.69877777777778
2024-07-23 07:00:00-06:00,43.55122222222222
2024-07-23 08:00:00-06:00,39.83577777777778
2024-07-23 09:00:00-06:00,40.67711111111111
2024-07-23 10:00:00-06:00,48.58779206441706
2024-07-23 11:00:00-06:00,68.73039350936179
2024-07-23 12:00:00-06:00,79.95129098511632
2024-07-23 13:00:00-06:00,84.95906889848722
2024-07-23 14:00:00-06:00,84.68837820046716
2024-07-23 15:00:00-06:00,86.17717703957743
2024-07-23 16:00:00-06:00,85.51840358855216
2024-07-23 17:00:00-06:00,82.3939536415965
2024-07-23 18:00:00-06:00,75.77931959706959
2024-07-23 19:00:00-06:00,68.32777777777778
2024-07-23 20:00:00-06:00,59.63377777777778
2024-07-23 21:00:00-06:00,57.76511111111111
2024-07-23 22:00:00-06:00,58.160444444444444
2024-07-23 23:00:00-06:00,56.29277777777778
2024-07-24 00:00:00-06:00,60.958
2024-07-24 01:00:00-06:00,62.236333333333334
2024-07-24 02:00:00-06:00,62.61877777777778
2024-07-24 03:00:00-06:00,58.363
2024-07-24 04:00:00-06:00,42.92166666666667
2024-07-24 05:00:00-06:00,55.61955555555556
2024-07-24 06:00:00-06:00,40.474777777777774
2024-07-24 07:00:00-06:00,44.04288888888889
2024-07-24 08:00:00-06:00,43.58866666666667
2024-07-24 09:00:00-06:00,49.19577777777778
2024-07-24 10:00:00-06:00,63.41477777777778
2024-07-24 11:00:00-06:00,75.10277777777777
2024-07-24 12:00:00-06:00,81.25999999999999
2024-07-24 13:00:00-06:00,85.52688888888889
2024-07-24 14:00:00-06:00,83.84455555555556
2024-07-24 15:00:00-06:00,87.72188888888888
2024-07-24 16:00:00-06:00,86.20500000000001
2024-07-24 17:00:00-06:00,85.94577777777778
2024-07-24 18:00:00-06:00,78.34874555537056
2024-07-24 19:00:00-06:00,68.84244444444444
2024-07-24 20:00:00-06:00,58.53879545917046
2024-07-24 21:00:00-06:00,56.781666666666666
2024-07-24 22:00:00-06:00,50.07822222222222
2024-07-24 23:00:00-06:00,41.253666666666675
2024-07-25 00:00:00-06:00,44.409333333333336
2024-07-25 01:00:00-06:00,48.60655555555555
2024-07-25 02:00:00-06:00,47.11077777777778
2024-07-25 03:00:00-06:00,44.939
2024-07-25 04:00:00-06:00,50.00033333333334
2024-07-25 05:00:00-06:00,44.75911111111111
2024-07-25 06:00:00-06:00,45.870222222222225
2024-07-25 07:00:00-06:00,36.766666666666666
2024-07-25 08:00:00-06:00,31.621
2024-07-25 09:00:00-06:00,34.16666666666667
2024-07-25 10:00:00-06:00,38.58800000000001
2024-07-25 11:00:00-06:00,51.93411111111111
2024-07-25 12:00:00-06:00,62.33
2024-07-25 13:00:00-06:00,65.98522222222222
2024-07-25 14:00:00-06:00,73.57211111111111
2024-07-25 15:00:00-06:00,66.46933333333332
2024-07-25 16:00:00-06:00,60.29277777777777
2024-07-25 17:00:00-06:00,60.81766666666667
2024-07-25 18:00:00-06:00,61.10345407832908
2024-07-25 19:00:00-06:00,60.60311111111111
2024-07-25 20:00:00-06:00,51.25379070929071
2024-07-25 21:00:00-06:00,48.146
2024-07-25 22:00:00-06:00,53.93711111111111
2024-07-25 23:00:00-06:00,52.15977777777778
2024-07-26 00:00:00-06:00,48.23766666666667
2024-07-26 01:00:00-06:00,41.27022222222222
2024-07-26 02:00:00-06:00,44.659666666666666
2024-07-26 03:00:00-06:00,44.98566666666667
2024-07-26 04:00:00-06:00,42.71055555555555
2024-07-26 05:00:00-06:00,45.18677777777778
2024-07-26 06:00:00-06:00,39.07588888888889
2024-07-26 07:00:00-06:00,35.443777777777775
2024-07-26 08:00:00-06:00,38.40876950926058
2024-07-26 09:00:00-06:00,46.971359777671644
2024-07-26 10:00:00-06:00,56.94258165341222
2024-07-26 11:00:00-06:00,66.55210143312394
2024-07-26 12:00:00-06:00,71.69522469550485
2024-07-26 13:00:00-06:00,73.18402353461511
2024-07-26 14:00:00-06:00,74.13144097768529
2024-07-26 15:00:00-06:00,71.68964006917291
2024-07-26 16:00:00-06:00,74.5420864495353
2024-07-26 17:00:00-06:00,77.80455555555557
2024-07-26 18:00:00-06:00,77.84346364283864
2024-07-26 19:00:00-06:00,77.58055555555555
2024-07-26 20:00:00-06:00,69.9541111111111
2024-07-26 21:00:00-06:00,59.75933333333333
2024-07-26 22:00:00-06:00,62.79355555555556
2024-07-26 23:00:00-06:00,62.67111111111111
2024-07-27 00:00:00-06:00,57.37133333333333
2024-07-27 01:00:00-06:00,51.07822222222222
2024-07-27 02:00:00-06:00,62.152
2024-07-27 03:00:00-06:00,47.78288888888889
2024-07-27 04:00:00-06:00,46.44811111111112
2024-07-27 05:00:00-06:00,44.59022222222222
2024-07-27 06:00:00-06:00,40.93277777777778
2024-07-27 07:00:00-06:00,46.22811111111111
2024-07-27 08:00:00-06:00,35.90888888888889
2024-07-27 09:00:00-06:00,40.60222222222222
2024-07-27 10:00:00-06:00,49.80188888888888
2024-07-27 11:00:00-06:00,51.35088888888889
2024-07-27 12:00:00-06:00,52.35911111111111
2024-07-27 13:00:00-06:00,53.316
2024-07-27 14:00:00-06:00,58.199666666666666
2024-07-27 15:00:00-06:00,64.7641111111111
2024-07-27 16:00:00-06:00,61.482666666666674
2024-07-27 17:00:00-06:00,66.78866666666667
2024-07-27 18:00:00-06:00,67.32562241462242
2024-07-27 19:00:00-06:00,60.96666666666667
2024-07-27 20:00:00-06:00,59.79322222222222
2024-07-27 21:00:00-06:00,57.94688888888889
2024-07-27 22:00:00-06:00,46.22555555555556
2024-07-27 23:00:00-06:00,43.74011111111111
2024-07-28 00:00:00-06:00,40.63755555555555
2024-07-28 01:00:00-06:00,33.57555555555555
2024-07-28 02:00:00-06:00,30.691000000000003
2024-07-28 03:00:00-06:00,32.02133333333333
2024-07-28 04:00:00-06:00,26.192222222222224
2024-07-28 05:00:00-06:00,25.66922222222222
2024-07-28 06:00:00-06:00,26.068444444444445
2024-07-28 07:00:00-06:00,31.114555555555555
2024-07-28 08:00:00-06:00,30.639487300893553
2024-07-28 09:00:00-06:00,41.78020146391209
2024-07-28 10:00:00-06:00,58.97276188856258
2024-07-28 11:00:00-06:00,66.14606538609387
2024-07-28 12:00:00-06:00,72.23660609154494
2024-07-28 13:00:00-06:00,76.4323119108557
2024-07-28 14:00:00-06:00,75.52387440264734
2024-07-28 15:00:00-06:00,72.73232999834923
2024-07-28 16:00:00-06:00,73.98322222222222
2024-07-28 17:00:00-06:00,73.42988888888888
2024-07-28 18:00:00-06:00,70.72147843360344
2024-07-28 19:00:00-06:00,68.26211111111111
2024-07-28 20:00:00-06:00,64.3368888888889
2024-07-28 21:00:00-06:00,58.43633333333334
2024-07-28 22:00:00-06:00,60.70188888888889
2024-07-28 23:00:00-06:00,62.849444444444444
2024-07-29 00:00:00-06:00,54.269777777777776
2024-07-29 01:00:00-06:00,42.69244444444444
2024-07-29 02:00:00-06:00,51.75344444444444
2024-07-29 03:00:00-06:00,53.78877777777778
2024-07-29 04:00:00-06:00,53.38122222222222
2024-07-29 05:00:00-06:00,44.840777777777774
2024-07-29 06:00:00-06:00,44.55444444444444
2024-07-29 07:00:00-06:00,45.57577777777778
2024-07-29 08:00:00-06:00,43.068
2024-07-29 09:00:00-06:00,38.03644444444445
2024-07-29 10:00:00-06:00,49.547888888888885
2024-07-29 11:00:00-06:00,53.174
2024-07-29 12:00:00-06:00,56.46622222222222
2024-07-29 13:00:00-06:00,59.67422222222223
2024-07-29 14:00:00-06:00,60.470333333333336
2024-07-29 15:00:00-06:00,61.181
2024-07-29 16:00:00-06:00,65.29266666666666
2024-07-29 17:00:00-06:00,63.52911111111111
2024-07-29 18:00:00-06:00,64.07978076553076
2024-07-29 19:00:00-06:00,65.63166666666666
2024-07-29 20:00:00-06:00,58.799666666666674
2024-07-29 21:00:00-06:00,53.04711111111111
2024-07-29 22:00:00-06:00,54.538222222222224
2024-07-29 23:00:00-06:00,54.675222222222224
2024-07-30 00:00:00-06:00,42.49588888888889
2024-07-30 01:00:00-06:00,38.25277777777778
2024-07-30 02:00:00-06:00,40.66044444444444
2024-07-30 03:00:00-06:00,37.61644444444445
2024-07-30 04:00:00-06:00,34.37855555555555
2024-07-30 05:00:00-06:00,33.843666666666664
2024-07-30 06:00:00-06:00,28.2
2024-07-30 07:00:00-06:00,32.88955555555556
2024-07-30 08:00:00-06:00,33.443444444444445
2024-07-30 09:00:00-06:00,35.91777777777778
2024-07-30 10:00:00-06:00,46.20644444444444
2024-07-30 11:00:00-06:00,51.644777777777776
2024-07-30 12:00:00-06:00,64.9865328976579
2024-07-30 13:00:00-06:00,72.20193097618296
2024-07-30 14:00:00-06:00,76.83834795788576
2024-07-30 15:00:00-06:00,74.67282237372537
2024-07-30 16:00:00-06:00,76.29696656184566
2024-07-30 17:00:00-06:00,75.21420376976548
2024-07-30 18:00:00-06:00,74.13686140545079
2024-07-30 19:00:00-06:00,73.34922483534983
2024-07-30 20:00:00-06:00,64.38744444444444
2024-07-30 21:00:00-06:00,60.56966666666667
2024-07-30 22:00:00-06:00,60.81755555555556
2024-07-30 23:00:00-06:00,45.583666666666666
2024-07-31 00:00:00-06:00,27.264
2024-07-31 01:00:00-06:00,29.128222222222224
2024-07-31 02:00:00-06:00,39.21511111111111
2024-07-31 03:00:00-06:00,46.711555555555556
2024-07-31 04:00:00-06:00,38.62433333333333
2024-07-31 05:00:00-06:00,28.105999999999998
2024-07-31 06:00:00-06:00,21.97277777777778
2024-07-31 07:00:00-06:00,20.56222222222222
2024-07-31 08:00:00-06:00,27.43722222222222
2024-07-31 09:00:00-06:00,40.187333333333335
2024-07-31 10:00:00-06:00,56.13033333333333
2024-07-31 11:00:00-06:00,61.91844444444445
2024-07-31 12:00:00-06:00,70.14077777777777
2024-07-31 13:00:00-06:00,74.27300000000001
2024-07-31 14:00:00-06:00,71.07666666666667
2024-07-31 15:00:00-06:00,76.84100000000001
2024-07-31 16:00:00-06:00,79.82833333333333
2024-07-31 17:00:00-06:00,76.13122222222222
2024-07-31 18:00:00-06:00,68.40224305786805
2024-07-31 19:00:00-06:00,65.22666666666666
2024-07-31 20:00:00-06:00,57.74922222222222
2024-07-31 21:00:00-06:00,50.82233333333333
2024-07-31 22:00:00-06:00,49.92066666666666
2024-07-31 23:00:00-06:00,52.21033333333333
2024-08-01 00:00:00-06:00,46.15222222222222
2024-08-01 01:00:00-06:00,54.78666666666667
2024-08-01 02:00:00-06:00,52.71688888888889
2024-08-01 03:00:00-06:00,54.38466666666667
2024-08-01 04:00:00-06:00,53.13477777777778
2024-08-01 05:00:00-06:00,33.400222222222226
2024-08-01 06:00:00-06:00,15.535888888888888
2024-08-01 07:00:00-06:00,15.539555555555555
2024-08-01 08:00:00-06:00,25.33788888888889
2024-08-01 09:00:00-06:00,39.22666666666667
2024-08-01 10:00:00-06:00,51.64277777777778
2024-08-01 11:00:00-06:00,63.88252075702076
2024-08-01 12:00:00-06:00,81.14962580773265
2024-08-01 13:00:00-06:00,93.21513518809869
2024-08-01 14:00:00-06:00,86.5832130866075
2024-08-01 15:00:00-06:00,76.16162121283564
2024-08-01 16:00:00-06:00,73.45471423263515
2024-08-01 17:00:00-06:00,72.64264213857501
2024-08-01 18:00:00-06:00,70.4688409655375
2024-08-01 19:00:00-06:00,68.55749928312429
2024-08-01 20:00:00-06:00,60.07855555555555
2024-08-01 21:00:00-06:00,54.46322222222222
2024-08-01 22:00:00-06:00,59.54944444444445
2024-08-01 23:00:00-06:00,47.61044444444445
2024-08-02 00:00:00-06:00,53.080777777777776
2024-08-02 01:00:00-06:00,43.68622222222223
2024-08-02 02:00:00-06:00,38.26888888888889
2024-08-02 03:00:00-06:00,32.56988888888889
2024-08-02 04:00:00-06:00,29.504555555555555
2024-08-02 05:00:00-06:00,36.34111111111111
2024-08-02 06:00:00-06:00,35.431888888888885
2024-08-02 07:00:00-06:00,26.930444444444444
2024-08-02 08:00:00-06:00,28.004888888888885
2024-08-02 09:00:00-06:00,37.29066666666667
2024-08-02 10:00:00-06:00,49.13411111111111
2024-08-02 11:00:00-06:00,70.18777777777777
2024-08-02 12:00:00-06:00,90.22266666666667
2024-08-02 13:00:00-06:00,77.47322222222222
2024-08-02 14:00:00-06:00,83.42622222222222
2024-08-02 15:00:00-06:00,80.58033333333334
2024-08-02 16:00:00-06:00,79.66111111111111
2024-08-02 17:00:00-06:00,77.68811111111111
2024-08-02 18:00:00-06:00,75.27811745661745
2024-08-02 19:00:00-06:00,68.91377777777778
2024-08-02 20:00:00-06:00,55.45188888888889
2024-08-02 21:00:00-06:00,57.60444444444445
2024-08-02 22:00:00-06:00,59.64511111111111
2024-08-02 23:00:00-06:00,55.004333333333335
2024-08-03 00:00:00-06:00,58.879333333333335
2024-08-03 01:00:00-06:00,57.73555555555556
2024-08-03 02:00:00-06:00,48.855222222222224
2024-08-03 03:00:00-06:00,41.89711111111111
2024-08-03 04:00:00-06:00,49.96077777777778
2024-08-03 05:00:00-06:00,40.93844444444444
2024-08-03 06:00:00-06:00,35.85088888888889
2024-08-03 07:00:00-06:00,46.50415885773678
2024-08-03 08:00:00-06:00,44.402135531369666
2024-08-03 09:00:00-06:00,56.67189095539217
2024-08-03 10:00:00-06:00,65.19864794302369
2024-08-03 11:00:00-06:00,63.43915840589337
2024-08-03 12:00:00-06:00,58.16068979450243
2024-08-03 13:00:00-06:00,54.355815802631746
2024-08-03 14:00:00-06:00,55.22969154456655
2024-08-03 15:00:00-06:00,57.80466666666666
2024-08-03 16:00:00-06:00,63.913
2024-08-03 17:00:00-06:00,64.51277777777779
2024-08-03 18:00:00-06:00,63.559300990675986
2024-08-03 19:00:00-06:00,51.75833333333333
2024-08-03 20:00:00-06:00,51.19544444444445
2024-08-03 21:00:00-06:00,52.01255555555556
2024-08-03 22:00:00-06:00,48.507444444444445
2024-08-03 23:00:00-06:00,47.99111111111111
2024-08-04 00:00:00-06:00,43.69233333333334
2024-08-04 01:00:00-06:00,40.371
2024-08-04 02:00:00-06:00,40.565111111111115
2024-08-04 03:00:00-06:00,40.625888888888895
2024-08-04 04:00:00-06:00,38.55422222222222
2024-08-04 05:00:00-06:00,29.66322222222222
2024-08-04 06:00:00-06:00,29.061333333333337
2024-08-04 07:00:00-06:00,29.886222222222223
2024-08-04 08:00:00-06:00,31.428555555555555
2024-08-04 09:00:00-06:00,44.098888888888894
2024-08-04 10:00:00-06:00,50.17088888888888
2024-08-04 11:00:00-06:00,55.08833333333333
2024-08-04 12:00:00-06:00,56.3366208004958
2024-08-04 13:00:00-06:00,59.09660267972768
2024-08-04 14:00:00-06:00,65.26222222222222
2024-08-04 15:00:00-06:00,67.46055555555556
2024-08-04 16:00:00-06:00,63.09133333333333
2024-08-04 17:00:00-06:00,61.35622222222222
2024-08-04 18:00:00-06:00,57.49322961760462
2024-08-04 19:00:00-06:00,54.023666666666664
2024-08-04 20:00:00-06:00,46.53311111111111
2024-08-04 21:00:00-06:00,43.59100000000001
2024-08-04 22:00:00-06:00,45.80844444444445
2024-08-04 23:00:00-06:00,45.819
2024-08-05 00:00:00-06:00,45.57844444444444
2024-08-05 01:00:00-06:00,45.59466666666667
2024-08-05 02:00:00-06:00,45.84744444444444
2024-08-05 03:00:00-06:00,33.24422222222222
2024-08-05 04:00:00-06:00,37.032444444444444
2024-08-05 05:00:00-06:00,43.986777777777775
2024-08-05 06:00:00-06:00,45.14622222222222
2024-08-05 07:00:00-06:00,16.25722222222222
2024-08-05 08:00:00-06:00,25.999222222222222
2024-08-05 09:00:00-06:00,37.394888888888886
2024-08-05 10:00:00-06:00,47.97611111111111
2024-08-05 11:00:00-06:00,60.227111111111114
2024-08-05 12:00:00-06:00,67.67955555555557
2024-08-05 13:00:00-06:00,64.19833333333332
2024-08-05 14:00:00-06:00,65.57544444444444
2024-08-05 15:00:00-06:00,63.57144444444444
2024-08-05 16:00:00-06:00,63.17366666666667
2024-08-05 17:00:00-06:00,62.297666666666665
2024-08-05 18:00:00-06:00,63.624779872904874
2024-08-05 19:00:00-06:00,57.82811111111111
2024-08-05 20:00:00-06:00,54.87588888888889
2024-08-05 21:00:00-06:00,50.90122222222222
2024-08-05 22:00:00-06:00,50.787111111111116
2024-08-05 23:00:00-06:00,50.19611111111111
2024-08-06 00:00:00-06:00,50.20622222222222
2024-08-06 01:00:00-06:00,48.982666666666674
2024-08-06 02:00:00-06:00,43.75222222222222
2024-08-06 03:00:00-06:00,37.334
2024-08-06 04:00:00-06:00,45.02033333333333
2024-08-06 05:00:00-06:00,43.59888888888889
2024-08-06 06:00:00-06:00,43.227111111111114
2024-08-06 07:00:00-06:00,43.074888888888886
2024-08-06 08:00:00-06:00,43.09077777777778
2024-08-06 09:00:00-06:00,42.848333333333336
2024-08-06 10:00:00-06:00,52.08692073336716
2024-08-06 11:00:00-06:00,60.22008547008547
2024-08-06 12:00:00-06:00,56.76266666666667
2024-08-06 13:00:00-06:00,58.42188888888889
2024-08-06 14:00:00-06:00,64.41199999999999
2024-08-06 15:00:00-06:00,71.62744444444445
2024-08-06 16:00:00-06:00,78.02644444444444
2024-08-06 17:00:00-06:00,68.96644444444445
2024-08-06 18:00:00-06:00,60.43124185074185
2024-08-06 19:00:00-06:00,55.69188888888888
2024-08-06 20:00:00-06:00,44.06455555555556
2024-08-06 21:00:00-06:00,44.347
2024-08-06 22:00:00-06:00,46.52711111111111
2024-08-06 23:00:00-06:00,43.07222222222222
2024-08-07 00:00:00-06:00,40.62133333333333
2024-08-07 01:00:00-06:00,36.95177777777778
2024-08-07 02:00:00-06:00,33.224222222222224
2024-08-07 03:00:00-06:00,38.331
2024-08-07 04:00:00-06:00,32.09222222222222
2024-08-07 05:00:00-06:00,29.042
2024-08-07 06:00:00-06:00,26.62677777777778
2024-08-07 07:00:00-06:00,26.68388888888889
2024-08-07 08:00:00-06:00,24.69188888888889
2024-08-07 09:00:00-06:00,36.723
2024-08-07 10:00:00-06:00,52.55422222222222
2024-08-07 11:00:00-06:00,62.622
2024-08-07 12:00:00-06:00,71.76855555555555
2024-08-07 13:00:00-06:00,73.70799404761905
2024-08-07 14:00:00-06:00,75.02115894265512
