time_local,O3Initconc,O3conc,NOInitconc,NOconc,NO2Initconc,NO2conc,HO2Initconc,HO2conc,HONOInitconc,HONOconc,OHInitconc,OHconc,NO3Initconc,NO3conc,N2O5Initconc,N2O5conc,HNO2Initconc,HNO2conc,8hr_rolling_avg_O3 obs,MDA8_O3_obs,Exceedance_day_O3
2024-07-19 00:00:00-06:00,54.126666666666665,52.96508616597343,0.0458639805990305,3.0642585853583983e-06,1.0456914307747809,1.0915523471152262,0.0022454994436017553,0.0009529110448494745,0.0328481799722103,0.0328481799722103,1.8612320395885496e-05,3.426153380516314e-06,0.0009633644481275292,0.0064034269046007895,0.001553695117692198,0.0034320643219054618,0.0460136222222222,0.0460136222222222,,69.48879142616643,False
2024-07-19 01:00:00-06:00,52.656,49.12269413329868,0.0883246373333333,2.560281902424134e-06,1.2298944444444446,1.3182165214958754,0.0022454994436017553,0.0002257086741702897,0.0381439733333333,0.038143973333333296,1.8612320395885496e-05,1.7600847387253677e-06,0.0009633644481275292,0.007923935271647368,0.001553695117692198,0.005991216041044062,0.0507725228571428,0.0507725228571428,,69.48879142616643,False
2024-07-19 02:00:00-06:00,49.68,46.56641538394734,0.0186487475555555,3.2648132100942887e-06,1.76084,1.7794854827423454,0.0022454994436017553,0.00011421285928493414,0.0620777866666666,0.0620777866666666,1.8612320395885496e-05,1.5838222067187486e-06,0.0009633644481275292,0.009970150703842785,0.001553695117692198,0.009623121746076012,0.0527822044444444,0.05278220444444439,,69.48879142616643,False
2024-07-19 03:00:00-06:00,42.35644444444445,44.31006182986998,0.0146915173333333,3.7702765632442364e-06,3.677014222222222,3.6917019692789927,0.0022454994436017553,4.6621233306243966e-05,0.1310018968253968,0.1310018968253968,1.8612320395885496e-05,1.6905373714303612e-06,0.0009633644481275292,0.00938223731857751,0.001553695117692198,0.022200990889677676,0.0465977206349206,0.0465977206349206,,69.48879142616643,False
2024-07-19 04:00:00-06:00,40.21333333333334,42.69893418348085,0.0358304274590964,1.4345670099577877e-06,3.7414732661782666,3.7773022590703533,0.0022454994436017553,3.41220934992497e-05,0.1654796,0.1654796,1.8612320395885496e-05,2.3011209672659203e-06,0.0009633644481275292,0.005117086140862904,0.001553695117692198,0.013314597973471782,0.0752627111111111,0.0752627111111111,,69.48879142616643,False
2024-07-19 05:00:00-06:00,38.77111111111112,41.51754845766371,0.0462360230931105,1.0359806482700028e-06,3.471243597125097,3.517478584237559,0.0022454994436017553,2.755036756048146e-05,0.1486594666666666,0.1486594666666666,1.8612320395885496e-05,2.3622170319230525e-06,0.0009633644481275292,0.004642023978434806,0.001553695117692198,0.012825463783081237,0.0616403377777777,0.06164033777777771,46.3005925925926,69.48879142616643,False
2024-07-19 06:00:00-06:00,39.25422222222223,40.55524846844632,0.329817479009694,1.3467899472238717e-06,4.514855194046695,4.844671326266442,0.0022454994436017553,2.188210996702367e-05,0.1356939955555555,0.1356939955555555,1.8612320395885496e-05,2.4141348451061578e-06,0.0009633644481275292,0.0054457826014905,0.001553695117692198,0.022669185951053498,0.0586671155555555,0.0586671155555555,45.29396825396826,69.48879142616643,False
2024-07-19 07:00:00-06:00,40.13066666666667,41.985557272593546,1.0740584444444443,0.4644562851049865,5.767780888888889,6.377383048228347,0.0022454994436017553,0.001007408486351235,0.12067308,0.12067308,1.8612320395885496e-05,2.4790365582864567e-05,0.0009633644481275292,0.0005589617939959237,0.001553695117692198,0.0030341262519941003,0.0909447422222222,0.09094474222222218,44.64855555555556,69.48879142616643,False
2024-07-19 08:00:00-06:00,30.102666666666668,45.3091087673842,5.03580311111111,3.466007741558531,15.601315555555557,17.171110925108135,0.0022454994436017553,0.0005419573104780532,0.1658071857142857,0.1658071857142857,1.8612320395885496e-05,4.141320156457463e-05,0.0009633644481275292,0.0003052664038924437,0.001553695117692198,0.0022143854996377966,0.0999807326984127,0.0999807326984127,41.64555555555556,69.48879142616643,False
2024-07-19 09:00:00-06:00,40.09555555555556,48.31449680961206,3.7073035555555554,3.043815034347393,10.040718222222225,10.70420674343039,0.0022454994436017553,0.0012030753130829223,0.0931123333333333,0.09311233333333328,1.8612320395885496e-05,9.360785006723091e-05,0.0009633644481275292,0.0002506831485441944,0.001553695117692198,0.0007953545651291729,0.0842591155555555,0.0842591155555555,40.075500000000005,69.48879142616643,False
2024-07-19 10:00:00-06:00,49.63022222222222,51.700749576805165,3.0370740893698893,2.6865969245586325,8.25195187112887,8.602429035940125,0.0022454994436017553,0.001991718742445713,0.0905025511111111,0.0905025511111111,1.8612320395885496e-05,0.0001687291529893532,0.0009633644481275292,0.00028081725557545733,0.001553695117692198,0.000445352101682476,0.0728183595238095,0.0728183595238095,40.06927777777778,69.48879142616643,False
2024-07-19 11:00:00-06:00,58.23288888888889,56.049393499573846,0.686669157977208,0.8172826146429378,3.069971488733489,2.939358032067759,0.0022454994436017553,0.012980707556845309,0.02369,0.02369,1.8612320395885496e-05,0.00042372886227634094,0.0009633644481275292,0.0004197907929328064,0.001553695117692198,0.00017597751525986964,0.052606372063492,0.052606372063492,42.05383333333334,69.48879142616643,False
2024-07-19 12:00:00-06:00,59.86044444444444,61.52484201963781,3.001375334554335,2.626240904814867,8.488037879120881,8.86317230886035,0.0022454994436017553,0.00386922821264345,0.08276862530220774,0.08276862530220774,1.8612320395885496e-05,0.00028826520048936584,0.0009633644481275292,0.00044831165470784573,0.001553695117692198,0.0005520133950812331,0.0487172222222222,0.04871722222222221,44.50972222222223,69.48879142616643,False
2024-07-19 13:00:00-06:00,77.24888888888889,67.06591273952004,0.9075492,1.0437346278887567,4.259123555555556,4.122938127666799,0.0022454994436017553,0.014392206888781095,0.07997385526371947,0.07997385526371946,1.8612320395885496e-05,0.0005526634032729724,0.0009633644481275292,0.0007162138628912304,0.001553695117692198,0.00037569444393143874,0.0579905498412698,0.0579905498412698,49.31944444444444,69.48879142616643,False
2024-07-19 14:00:00-06:00,79.30145027195027,70.24718836464034,0.5883949777777778,0.6144056495402124,2.7502502222222223,2.7242395504597874,0.0022454994436017553,0.021013507587225866,0.055081218280678135,0.05508121828067814,1.8612320395885496e-05,0.000536515921971192,0.0009633644481275292,0.0008443027554902031,0.001553695117692198,0.0002552314330312928,0.0470570933333333,0.0470570933333333,54.32534795066045,69.48879142616643,False
2024-07-19 15:00:00-06:00,73.81288888888889,70.09919697749045,0.2279241777777778,0.23303668654018153,1.1776809333333331,1.1725684245709291,0.0022454994436017553,0.03286274392049657,0.03580283649426952,0.03580283649426952,1.8612320395885496e-05,0.00037328308818087745,0.0009633644481275292,0.0006263722695708182,0.001553695117692198,7.433303438628163e-05,0.0444910977777777,0.0444910977777777,58.53562572843823,69.48879142616643,False
2024-07-19 16:00:00-06:00,70.24311111111112,69.18165607703706,0.2,0.2659019434067756,1.4129989566982597,1.3470970132914841,0.0022454994436017553,0.02427374358712061,0.0012277466666666,0.0012277466666666,1.8612320395885496e-05,0.000380790089454256,0.0009633644481275292,0.0008755518352870323,0.001553695117692198,0.00010595881198693005,0.1952983117460317,0.19529831174603168,63.55318128399378,69.48879142616643,False
2024-07-19 17:00:00-06:00,65.86622222222222,65.22140726374974,0.1921046222222222,0.17010081333462704,0.9348588444444444,0.9568626533320393,0.0022454994436017553,0.027438492843778455,0.02885592635368095,0.02885592635368095,1.8612320395885496e-05,0.0002857903726602281,0.0009633644481275292,0.0008685585779159283,0.001553695117692198,8.469389098678786e-05,0.09472892,0.09472892000000001,66.77451461732711,69.48879142616643,False
2024-07-19 18:00:00-06:00,66.73821447071447,62.62857449715332,0.6609194444444445,0.3784472116924427,2.0147605248254106,2.2972327575774125,0.0022454994436017553,0.01307078315962056,0.015859518835520912,0.015859518835520912,1.8612320395885496e-05,0.0002561567495841389,0.0009633644481275292,0.0008876699563288091,0.001553695117692198,0.00021665314559033888,0.0585292828384578,0.05852928283845779,68.91301364838866,69.48879142616643,False
2024-07-19 19:00:00-06:00,62.49822222222223,59.88805506419087,0.2214050222222222,0.21447805835693143,1.96594,1.9728669638652914,0.0022454994436017553,0.014462999770820788,0.0024043822222222,0.0024043822222222,1.8612320395885496e-05,0.00013583029549251596,0.0009633644481275292,0.0007577645635090173,0.001553695117692198,0.00019524579654008541,0.1033518647619047,0.10335186476190471,69.44618031505532,69.48879142616643,False
2024-07-19 20:00:00-06:00,60.20133333333333,55.62633794463981,0.1605181822222222,0.11093542257036285,2.8050551111111117,2.854637870762971,0.0022454994436017553,0.009063108117969322,0.0173488482539682,0.0173488482539682,1.8612320395885496e-05,4.567306767534205e-05,0.0009633644481275292,0.0011691070940056789,0.001553695117692198,0.0006351572526595308,0.1435350977777778,0.14353509777777781,69.48879142616643,69.48879142616643,False
2024-07-19 21:00:00-06:00,50.676,51.000957776121815,0.0585410566655566,1.7092914543091776e-06,2.8694156085396085,2.927954955913711,0.0022454994436017553,0.0006347067134776138,0.0372391911111111,0.0372391911111111,1.8612320395885496e-05,4.208979572253499e-06,0.0009633644481275292,0.0022018397298628244,0.001553695117692198,0.0018675239257977215,0.1402811533333333,0.1402811533333333,66.16718031505532,69.48879142616643,False
2024-07-19 22:00:00-06:00,51.63422222222222,47.355647186691876,0.1113955911111111,8.092405590292633e-07,2.363311555555556,2.4747063374261082,0.0022454994436017553,0.00011516689331355037,0.0343857911111111,0.0343857911111111,1.8612320395885496e-05,2.946762862987129e-06,0.0009633644481275292,0.002961047250199722,0.001553695117692198,0.0027926385820350153,0.3888680387301587,0.3888680387301587,62.70877680883931,69.48879142616643,False
2024-07-19 23:00:00-06:00,50.20177777777778,44.91268819587502,0.0663177222996632,1.2487579269027517e-06,3.056777430976431,3.1230939045181674,0.0022454994436017553,5.3874813488579775e-05,0.0535943244444444,0.0535943244444444,1.8612320395885496e-05,2.152187560928428e-06,0.0009633644481275292,0.00478214790391423,0.001553695117692198,0.006603668005016621,0.1049860977777777,0.1049860977777777,59.75738791995042,69.48879142616643,False
2024-07-20 00:00:00-06:00,50.31911111111111,49.29698961630086,0.1498740426666666,5.2916739980546264e-06,2.4241306666666667,2.5739994176593357,0.004389197190140691,0.0006345637906664766,0.0413964444444444,0.0413964444444444,9.112614046440041e-05,2.530326730594724e-06,0.000218185304680255,0.005476791633630962,9.877502169623315e-05,0.007440720023797709,0.0328481799722103,0.0328481799722103,57.26688791995042,67.60849377243127,False
2024-07-20 01:00:00-06:00,49.66355555555556,46.39153055235792,0.0726061949888999,1.661198013469125e-06,2.1746622420246418,2.247266775815528,0.004389197190140691,0.00012933548216278426,0.0416672841269841,0.04166728412698411,9.112614046440041e-05,2.1722196196584913e-06,0.000218185304680255,0.004426423722354257,9.877502169623315e-05,0.005652282026152018,0.0381439733333333,0.038143973333333296,55.24155458661709,67.60849377243127,False
2024-07-20 02:00:00-06:00,48.587555555555554,44.38798651423952,0.0149916937777777,6.914011535942243e-07,1.6981591111111114,1.7131501134877358,0.004389197190140691,7.700394318577221e-05,0.0500437688888888,0.0500437688888888,9.112614046440041e-05,1.9896497468789756e-06,0.000218185304680255,0.0032762149004096374,9.877502169623315e-05,0.00319002294922858,0.0620777866666666,0.0620777866666666,52.972722222222224,67.60849377243127,False
2024-07-20 03:00:00-06:00,45.80355555555556,42.8058642041779,0.019005184,7.328591217321333e-07,2.50876,2.5277644511408788,0.004389197190140691,5.6856519200471806e-05,0.0686803644444444,0.06868036444444439,9.112614046440041e-05,2.5023835469406832e-06,0.000218185304680255,0.002982567993620895,9.877502169623315e-05,0.004689960693424332,0.1310018968253968,0.1310018968253968,50.88588888888889,67.60849377243127,False
2024-07-20 04:00:00-06:00,39.83511111111111,41.42031122249829,1.030408276888889,4.799139427330474e-06,6.346823111111111,7.377226588860572,0.004389197190140691,2.9106210411513414e-05,0.1448979555555555,0.1448979555555555,9.112614046440041e-05,1.6714860063590656e-06,0.000218185304680255,0.009679399040193465,9.877502169623315e-05,0.05152207055119249,0.1654796,0.1654796,48.340111111111106,67.60849377243127,False
