ONE,RO2,AACD,ACET,ALD2,ALDX,BENZ,BR,BR2,BRCL,BRN2,BRN3,BRO,BZO2,C2O3,CAT1,CGLY,CH3I,CH4,CL,CL2,CLAD,CLAO,CLN2,CLN3,CLO,CO,CRES,CRO,CRON,CXO3,DMS,ECH4,EPOX,EPX2,ETH,ETHA,ETHY,ETOH,FACD,FMBR,FMCL,FORM,GLY,GLYD,H2,H2O,H2O2,HBR,HCL,HCO3,HI,HIO3,HNO3,HO2,HOBR,HOCL,HOI,HONO,HPLD,I,I2,I2O2,IBR,ICL,INO2,INO3,INTR,IO,IOLE,ISO2,ISOP,ISPD,ISPX,IXOY,KET,MB2,MB2C,MB3,MBC,MBC2,MEO2,MEOH,MEPX,MGLY,MI2,MIB,MIC,N2O5,NO,NO2,NO3,NTR1,NTR2,O,O1D,O2,O3,O3P,OH,OIO,OLE,OPAN,OPEN,OPO3,PACD,PAN,PANX,PAR,PNA,PRPA,ROOH,ROR,SO2,SULF,TERP,TO2,TOL,XLO2,XO2,XO2H,XO2N,XOPN,XPAR,XPRP,XYL
1,0,0.672485019557808,2.31539765326393,0.819062261963251,0.981788542455031,0.0236428349481999,7.74512780068968e-08,0.000837467394636015,0.000136643869731801,0.000818844517735589,0.103002811110149,1.14301965957118e-05,5.66015004810884e-06,0.000218731121767592,3.46739633313251e-09,0.0427246911785506,0,1951.34144444444,1.47242931930491e-10,0.000433404865900383,0.00275795220277421,0.00776838460794698,7.91310727969349e-05,7.71636595447645e-05,5.44612670080775e-07,119.692777777778,1.47533454695734e-05,1.09200635404796e-05,0.00822550136988563,5.65645249415986e-05,0.0060132644541035,0,0.0857579234114107,0.000497355465609233,0,0,0,1.61137151316919,1.27000924145594,0.00152906148127117,0.000472376207213805,1.94108621111111,0.284078396995475,0.556402000557326,5.66568991583283,0.328871628574645,1.40453458009304,0.359535097282084,0.0667550066432771,3.91046483808006e-09,0,0,0.237325134942529,0.000226662281578816,0.0780883935429452,0.000506342309561371,0,0.0336689501915709,0.232397458101223,0,0,0,0,0,0,0,0.00376661893334355,0,3.92873432914745e-05,0.000930011445134908,0.629080413543523,0.991928235263804,0.0254116282359958,0,1.36311200725304,0,0,0,0,0,0.312972065247994,6.90445393192685,0.43502374694121,0.207408145461191,0,0,0,0.000960596698216897,1.43024652910956e-07,1.24856952419757,0.00182189058958766,0.564943796996698,1.66478693722976,0.0492706877534185,0,0,48.9999648427603,3.31550099649639e-18,2.44483119982876e-06,0,0.00325054493231563,0.0475052816403438,0.000600998284826351,0.000122232681521136,1.03490685377051,0.2,0.01,11.6820514235587,4.7585057614959e-05,0,1.0504780581442,6.40016803273511e-12,0.0194562382460754,0.00744333654561561,0.113586652073415,0.000249647927967217,0.109018355635974,0,0.458420840312289,0.243262578405605,0.125893867912926,0.000119605938631066,4.32991111696669e-07,0,0
1,0,0.683646716872188,2.27056137762798,0.795356169731801,0.984989496991039,0.0189531218390805,8.1841886625611e-08,0.000771756360153257,0.000121139731800766,0.000803557283471473,0.0916224135387707,8.23420513788197e-06,4.8588499696249e-06,0.000246210313937095,4.66899931066324e-09,0.0427061767891787,0,1951.23044444444,1.49781979602884e-10,0.000414520268199234,0.00270084447892849,0.00760596725645402,6.68976245210728e-05,5.51047289136111e-05,4.49313611719128e-07,117.085,1.52055539890834e-05,9.62731979629129e-06,0.00726852734322204,7.12637000359887e-05,0.0054899459770115,0,0.0840017194967238,0.000502734996408929,0,0,0,1.56245805287356,1.26912232704981,0.00101639668944495,0.000409322095118625,1.88901448888889,0.280839399101075,0.545076040300829,5.54685268974441,0.321996862633488,1.37484919991127,0.352294702342116,0.064546496036346,4.47031875084885e-09,0,0,0.227692284636015,0.000263162026399645,0.0864449741381881,0.000502501341177282,0,0.0310236293869732,0.232478788088978,0,0,0,0,0,0,0,0.00285856230119352,0,3.23726087142386e-05,0.000842482665659703,0.555767835249042,0.965102553970989,0.0247507278956203,0,1.33498195860065,0,0,0,0,0,0.376471868596781,6.76267594521073,0.44056259712405,0.213023236666163,0,0,0,0.000572612919268156,8.72855043358418e-08,0.957239096250765,0.00139262516974249,0.552991447149422,1.60028335842752,0.0482372732811468,0,0,47.8552860003922,3.42110528693271e-18,2.48505227957838e-06,0,0.0031119134059369,0.0476711322422801,0.000500597925224765,0.000156344899153615,1.013235200888,0.2,0.01,11.5598508742611,4.31153698280755e-05,0,1.09910873463152,6.46131390208611e-12,0.0193647413908638,0.00728882601198525,0.118124627586207,0.000217003078024374,0.10812152183908,0,0.403515611071178,0.212690308031513,0.110281428536857,0.00010184962228668,4.35571175527677e-07,0,0
1,0,0.692534050865862,2.22623329658603,0.833414811111111,0.988660575650964,0.0252824,8.22875437133764e-08,0.000755342260536399,0.000162006666666667,0.000788611933409665,0.0813244350114468,5.03821368005209e-06,4.43495788757673e-06,0.000246084138633465,4.58028687731828e-09,0.0426869509120649,0,1952.44877777778,1.11010115701377e-10,0.000418139348659004,0.00264423957877816,0.007445932785003,8.27077777777778e-05,3.88245391300297e-05,2.92653093040077e-07,118.024222222222,1.60275072708202e-05,8.51183105867114e-06,0.00640027251650098,6.62861876731568e-05,0.00577473333333333,0,0.0822707540762597,0.000499910804466633,0,0,0,1.68126515555556,1.26917616283525,0.000701129748501448,0.000354720673441017,1.91669542222222,0.277475383106786,0.533908872909622,5.42991802649818,0.315232440582953,1.34565137298779,0.344984927159935,0.062325530513078,4.78853731203247e-09,0,0,0.212315388773946,0.000275682186853769,0.0934861060217856,0.000496708748261492,0,0.0338218138314176,0.231867384245084,0,0,0,0,0,0,0,0.00216927861367305,0,2.74111621511069e-05,0.000734057704817382,0.492528922222222,0.93804111837777,0.024106076485574,0,1.30728446490423,0,0,0,0,0,0.424195755856734,6.85305112222222,0.449346830595963,0.217943717526651,0,0,0,0.000634218035313329,9.9156150049956e-08,1.00011285356515,0.00145967955471463,0.541235629440885,1.53936144062383,0.0472204018965177,0,0,46.7313409523115,3.24984483917918e-18,2.42333774243285e-06,0,0.00298024088293796,0.0477940212341959,0.000417187095360773,0.000147726498633727,0.991911358057335,0.2,0.01,11.4371028597588,4.77559428704767e-05,0,1.14178313331789,6.24423653721046e-12,0.0193011314502848,0.00713673635102675,0.119696511111111,0.000194572000439004,0.121805422222222,0,0.359415187928205,0.187529974504504,0.0980426092560297,8.65791254103262e-05,4.20038623436228e-07,0,0
1,0,0.699722736114412,2.18463442847855,0.892413494166675,0.996918553436935,0.0431196659586637,7.84943664621323e-08,0.00081718,0.000146943333333333,0.000775025673526926,0.0720076318104319,1.84222222222222e-06,4.68284586296621e-06,0.000237089835428502,3.455262103876e-09,0.0427088140708504,0,1954.18433333333,7.41380964425717e-11,0.000529703333333333,0.0025908303039733,0.00729565855830588,0.000101153333333333,2.7602777697488e-05,1.8120250299431e-07,120.038777777778,1.54678343128217e-05,7.37409292825532e-06,0.00551416625566765,5.44844484367632e-05,0.00665990304016814,0,0.0806452489734654,0.000492619695516546,0,0,0,1.99500772121412,1.27286096666667,0.000506082472669027,0.000307727550953627,1.88440145555556,0.274292845640033,0.523413503135577,5.32024296048719,0.308892800113876,1.31827245836074,0.338032325097773,0.0598414360055583,4.6352994299293e-09,0,0,0.205389407777778,0.000276121542883406,0.099494564452891,0.000490086101060904,0,0.03779739,0.231022833337265,0,0,0,0,0,0,0,0.00164792668287056,0,2.36176803382581e-05,0.000656163287028274,0.47086831733905,0.913916084723699,0.0235040071036791,0,1.2812979479393,0,0,0,0,0,0.459062506060464,7.07441240150328,0.460544311165079,0.222496228150188,0,0,0,0.000922028591073341,1.50896995870017e-07,1.217297727103,0.00178546440474425,0.530213139330703,1.48996921445603,0.0462666597822485,0,0,45.6614619220162,2.94883286710253e-18,2.30632898333722e-06,0,0.00285761220116871,0.0478954057725402,0.000336120309423548,0.000125228048679665,0.971910099161573,0.2,0.01,11.3226088786345,5.67186950463607e-05,0,1.1792050628958,5.84708498552975e-12,0.0193938418941247,0.00699407972073705,0.117883247347031,0.000180033020262263,0.13292977352883,0,0.332757375836799,0.172622592669648,0.0908546035682699,7.14048981165208e-05,3.95416381561114e-07,0,0
1,0,0.697725022789934,2.14168946867317,1.45370022643556,1.0362092486345,0.0731258693140422,6.06397027363737e-08,0.00083902,0.000168084444444444,0.000763464457399988,0.0767046385285253,4.60077777777778e-05,5.78696554105753e-06,0.000131417097946117,5.75755781501091e-10,0.0426935146313061,0,1966.59133333333,2.50036801179337e-11,0.00121741888888889,0.00253588046751082,0.00714175150390125,0.000349512222222222,2.1926132257953e-05,6.56534601878954e-08,142.636666666667,9.51589657213291e-06,5.61749833568793e-06,0.00381974254942455,2.09430213254988e-05,0.00913950070761107,0,0.0789713568207251,0.000500089490914184,0,0,0,4.31107574431011,1.41916097666667,0.000356934390035525,0.000266569117419669,2.11891161111111,0.270788025882432,0.5125116097667,5.20807025033283,0.302433234080686,1.29032754028294,0.330915937769003,0.0506967992092355,3.06078418601325e-09,0,0,0.179758891111111,0.000160708132447691,0.105116309965824,0.000482315171601865,0,0.0720100177777778,0.228334618118399,0,0,0,0,0,0,0,0.00125149918298987,0,1.92268925452362e-05,0.000411295254234672,0.380401129687991,0.897672094936791,0.0229089703502966,0,1.25459675230125,0,0,0,0,0,0.475683394049023,8.5789915179098,0.464301513419424,0.226362271678528,0,0,0,0.00667143081982123,9.53585153547255e-07,3.0989060569704,0.00500192178695721,0.518983777261352,1.49720822901205,0.0452911890855379,0,0,44.4605434384979,1.67638381618073e-18,1.73994815340887e-06,0,0.00273728578530315,0.0478667478193026,0.000183349371765644,4.81746325601034e-05,0.951428554876646,0.2,0.01,11.1834493113967,8.52947748990406e-05,0,1.19443333058434,4.36494872796148e-12,0.0207643611886411,0.00684778870142161,0.103085717329518,0.000216767222299652,0.307725018066206,0,0.395963020291076,0.209272298933349,0.10992799764431,4.14402522919008e-05,2.94442480832965e-07,0,0
1,0,0.695493250703711,2.09647307619754,1.74903624827586,1.08024008338558,0.0891266183908046,6.53039446389269e-08,0.000824597662835249,0.000190701685823755,0.000751147366967118,0.0831927495453778,5.70475478927203e-05,7.45267411575506e-06,0.000118912971858991,1.22611300199154e-09,0.0426166694813455,0,1977.929,1.82656376075729e-11,0.00109888513409962,0.00247839284726734,0.00698090725293499,0.000314772796934866,1.73402681504723e-05,4.97011838896402e-08,134.175111111111,1.2869429094053e-05,3.15148019232383e-06,0.00288894851166161,2.30779795860982e-05,0.00982803409961686,0,0.0772226044172726,0.000517635998219825,0,0,0,5.69981681111111,1.61372347455939,0.000272708389454179,0.000230726130854635,2.3292276,0.266813003531502,0.501166530779645,5.09087045685117,0.295681616679256,1.26112756352434,0.323412518236945,0.0443763308472835,3.14121604707998e-09,0,0,0.178820619885057,0.000142358489809822,0.110924726394448,0.000473457463595402,0,0.0895871205747126,0.225383240446271,0,0,0,0,0,0,0,0.000948879407121564,0,1.67787014240519e-05,0.000459695490886407,0.36491308697318,0.876349539988363,0.0222828543800415,0,1.22670843189094,0,0,0,0,0,0.495971738503963,9.75608125057471,0.466117217075368,0.229264569470912,0,0,0,0.00470123640291648,5.58931717348348e-07,2.91369847803345,0.00347435440235953,0.507244286584859,1.49801916795831,0.0442720019684376,0,0,43.2373228595994,2.01104598660088e-18,1.91146542145951e-06,0,0.00262070171358014,0.0476573079683915,0.000127623546394437,4.63954389362676e-05,0.930026554275512,0.2,0.01,11.0721905664227,7.70030174264432e-05,0,1.20951084733501,4.8248611872098e-12,0.0217265614018276,0.00669506079401497,0.151924831034483,0.000252138142529065,0.285429764750958,0,0.462633116164777,0.238601316946604,0.130995533689602,2.89808260416677e-05,3.20448771566001e-07,0,0
1,0,0.690799530221821,2.05321433973616,2.3703091,1.16030895695997,0.150226266666667,5.72938566973132e-08,0.000805793486590038,0.000233027892720307,0.000741648276591701,0.100275374990873,6.10851724137931e-05,1.05448084853557e-05,7.75985845100731e-05,7.83723036575193e-10,0.0425626324087252,0,2005.16344444444,8.51669166931246e-12,0.00159114639846743,0.00242352878705057,0.00682743474095123,0.000673956704980843,1.42233581823236e-05,2.52175608029631e-08,143.338333333333,1.32555047645135e-05,1.93641370584015e-06,0.00199316108493843,1.47463458048221e-05,0.0102207666666667,0,0.0755508301729104,0.000540752545661967,0,0,0,8.01158417777778,1.94601839394636,0.000207141304690151,0.000199806232990353,2.79745693333333,0.262930633028709,0.490287605767325,4.97905799409978,0.289266506476755,1.23328702475889,0.316252799444982,0.0337027679249889,2.56453296908581e-09,0,0,0.141536242068965,9.39038255117936e-05,0.118084345982222,0.000464700648481249,0,0.145110538429119,0.221910345838661,0,0,0,0,0,0,0,0.000720005587559418,0,1.44831003986826e-05,0.00033830950928792,0.291808755555556,0.856752161625128,0.0216926986718452,0,1.20006947349472,0,0,0,0,0,0.51259809257607,11.9448690333333,0.464554772052099,0.231779171689137,0,0,0,0.0113887793533475,1.08582135270122e-06,4.70927258574419,0.00497804562658184,0.496071202932608,1.5420049592214,0.0432996611755902,0,0,41.9658683644492,1.55574356737374e-18,1.68432517600919e-06,0,0.00251128107048786,0.0473934320941576,8.27842042720838e-05,2.69713419381018e-05,0.909603683934361,0.2,0.01,10.9849857935364,8.6008492660909e-05,0,1.2179896633713,4.25605493674735e-12,0.0232826100889876,0.00654929935171446,0.174766388888889,0.000322092687214951,0.445219833333333,0,0.597913523370122,0.29694423708784,0.173941142206238,1.79792794903526e-05,2.80291444218947e-07,0,0
1,0,0.687479790152241,2.01295861036246,2.92767436762056,1.25673642808792,0.225085437669693,4.87427133054644e-08,0.000792166551724138,0.000257958888888889,0.000733176544911247,0.123101503114776,6.7715938697318e-05,1.47782154478686e-05,6.58073972700137e-05,6.3307453756207e-10,0.0425537313312653,0,2028.91833333333,5.77666731108787e-12,0.00177118203065134,0.00237252561738116,0.00668469758143526,0.00101201084291188,1.1688674554189e-05,1.78493415312188e-08,154.775666666667,1.39139237324486e-05,1.2444225392575e-06,0.00130476582704642,1.26366117412926e-05,0.0119856961926164,0,0.0739933834116107,0.000559257917526745,0,0,0,9.96138230017458,2.14827806950192,0.000160385142943682,0.000173216636300645,3.05577438888889,0.2593085130505,0.480132669373754,4.87506265938113,0.283310321506815,1.20740524264578,0.309592965184718,0.0233295543687532,2.24594221310052e-09,0,0,0.131705761800766,7.53936696079263e-05,0.127842900541271,0.000456404403689545,0,0.174284199885058,0.218330867958166,0,0,0,0,0,0,0,0.000547062379800145,0,1.24655340571356e-05,0.000285713154971967,0.279719088656785,0.84049163682771,0.0211511011558794,0,1.17526983074769,0,0,0,0,0,0.534742842948051,13.4576670904088,0.462017612524269,0.234121560656145,0,0,0,0.0153169611633393,1.23307775401675e-06,5.53506717836669,0.0056944150944776,0.48570194899655,1.60629123559426,0.0423952977675647,0,0,40.7295579639647,1.20697554629902e-18,1.48366787516687e-06,0,0.00241000557193513,0.0470663030645775,5.87877465687338e-05,2.27926270059113e-05,0.890607606688136,0.2,0.01,10.9085747225323,8.09667420940741e-05,0,1.22824488082116,3.72109542163664e-12,0.0255643724836892,0.00641373654428041,0.176468361736907,0.000408678794741067,0.59718856266434,0,0.756684854098783,0.366556692084681,0.224287211311269,1.13555958658936e-05,2.4523715724603e-07,0,0
1,0,0.679979403277346,1.95451408741542,1.53274919666681,1.26363266325139,0.0559021366592505,5.90786697354898e-08,0.000679994827586207,0.00013605061302682,0.000714021773024283,0.125999385279548,0.000104066781609195,1.47218411014784e-05,6.90657206402152e-05,2.55524317762946e-09,0.0421357371097547,0,1969.839,9.83586279999041e-12,0.000678492183908046,0.00230038035679623,0.00648246591924012,0.000304334061302682,9.11411873450917e-06,2.1682156436048e-08,128.320888888889,1.40472060401425e-05,9.26552102340305e-07,0.00109001199696255,2.67996759148611e-05,0.0123185603200327,0,0.0717827346762808,0.000581222716530589,0,0,0,2.87470651408397,1.89313411716475,0.000158996790095828,0.000148919809795437,2.24687157777778,0.253084086271483,0.465814521424024,4.72768229299422,0.274784762021412,1.17075688410194,0.300125715392954,0.0210805449636029,2.1761697906617e-09,0,0,0.132878816398467,7.58997210461167e-05,0.138369793459206,0.000443800982627935,0,0.151083971072797,0.214085635282739,0,0,0,0,0,0,0,0.000411537241972337,0,1.21027894143129e-05,0.000709754334685798,0.426644199955019,0.813786249469234,0.0204106317455174,0,1.14007567435555,0,0,0,0,0,0.558047668827796,9.33183848963975,0.455238621641428,0.233298301136858,0,0,0,0.00246924259187726,1.26714724095687e-07,1.94770796728528,0.00177661999561132,0.47095878176932,1.55528714404823,0.0411136439886939,0,0,39.3580327589592,1.74592316381865e-18,1.81178265203495e-06,0,0.00229619015420788,0.046355786203494,6.07053763570637e-05,3.94283683925533e-05,0.863686259619952,0.2,0.01,10.7156853004988,4.32635988061571e-05,0,1.23017959912232,4.82340833360264e-12,0.0258708536138955,0.00622144775663168,0.166111067940454,0.000406631332183015,0.177095420826939,0,0.768813686481127,0.370793068815579,0.227654342455376,1.19046304698275e-05,2.95522192577642e-07,0,0
1,0,0.683503671371001,1.91917009215846,1.20280301111111,1.26337421769799,0.0352677,6.14611750825602e-08,0.000612937203065134,0.000106797662835249,0.000702090545273411,0.121058228588254,9.41236859308038e-05,1.39260721172819e-05,8.85285546775051e-05,3.19617053890037e-09,0.0421894945592962,0,1955.56211111111,1.30109922822776e-11,0.000362946896551724,0.00225569466235749,0.00635746830524466,0.000173793295019157,6.7895298445507e-06,2.47123193948188e-08,121.454777777778,1.3738183973676e-05,1.03883627141665e-06,0.000968401874132915,3.95921252568721e-05,0.00862184444444444,0,0.0704237396804901,0.00059385759568491,0,0,0,1.7493809,1.82972180980843,0.000147369203972593,0.000129523462838184,2.06358288888889,0.249756013034635,0.457033786997849,4.6366094812576,0.269512908032991,1.14806700607603,0.294246979689716,0.0201652430747457,2.30563626218432e-09,0,0,0.0997030125670498,9.05873043945732e-05,0.149486677467721,0.000436133029316645,0,0.154011884980843,0.212228685455089,0,0,0,0,0,0,0,0.000313115560578374,0,1.18796450098276e-05,0.000518744818885554,0.335741544444444,0.792582608332796,0.0199253071675666,0,1.11842940861592,0,0,0,0,0,0.594835853640295,9.21245415555556,0.455507767978297,0.234774589748289,0,0,0,0.00105234080697536,5.78665553148944e-08,1.161222117689,0.00133244489784091,0.461827069132807,1.49539097049197,0.0403216595112153,0,0,38.5074972968196,1.59799599324493e-18,1.7299155177268e-06,0,0.00221375707472974,0.0460965425056924,6.8447986441448e-05,6.97040779346853e-05,0.847053783789029,0.2,0.01,10.6146573905416,2.92129272727325e-05,0,1.2518142831011,4.52056998111261e-12,0.0258737115000296,0.00610314283951639,0.130767666666667,0.000387923876199639,0.127111811111111,0,0.738761612248463,0.354323854902214,0.218342136253443,1.41026213288883e-05,2.79348323581699e-07,0,0
