Time [sec]	Time (UTC)	P [mB]	T [°F]	Hu [%]	Ws [mi/h]	Wd [°]	Ws U [mi/h]	Ws V [mi/h]	Geopot [m]	Dew [°F]
48        	17:00:52  	852.7 	27.7  	29    	5.2      	310   	4.0        	-3.4       	1524      	8.2
50        	17:00:54  	852.0 	27.7  	29    	5.2      	313   	3.8        	-3.5       	1531      	8.2
52        	17:00:56  	851.4 	27.5  	30    	5.1      	312   	3.8        	-3.4       	1537      	8.2
54        	17:00:58  	850.8 	27.5  	30    	5.0      	310   	3.8        	-3.2       	1544      	8.3
56        	17:01:00  	850.1 	27.4  	30    	4.8      	308   	3.8        	-3.0       	1550      	8.3
58        	17:01:02  	849.5 	27.4  	30    	4.8      	307   	3.8        	-2.9       	1557      	8.3
60        	17:01:04  	848.8 	27.3  	30    	4.8      	306   	3.9        	-2.8       	1564      	8.3
62        	17:01:06  	848.2 	27.2  	30    	4.7      	305   	3.9        	-2.7       	1570      	8.3
64        	17:01:08  	847.5 	27.2  	30    	4.7      	304   	3.9        	-2.6       	1577      	8.3
66        	17:01:10  	846.9 	27.1  	31    	4.8      	304   	4.0        	-2.7       	1584      	8.3
68        	17:01:12  	846.2 	27.0  	31    	4.8      	304   	4.0        	-2.7       	1591      	8.3
70        	17:01:14  	845.4 	26.9  	31    	5.0      	304   	4.1        	-2.8       	1599      	8.3
72        	17:01:16  	844.7 	26.8  	31    	4.9      	305   	4.0        	-2.8       	1607      	8.2
74        	17:01:18  	844.0 	26.7  	31    	4.9      	305   	4.0        	-2.8       	1615      	8.2
76        	17:01:20  	843.2 	26.7  	31    	4.8      	306   	3.9        	-2.8       	1623      	8.2
78        	17:01:22  	842.5 	26.6  	31    	4.8      	306   	3.9        	-2.8       	1630      	8.2
80        	17:01:24  	841.7 	26.5  	31    	4.7      	305   	3.8        	-2.7       	1638      	8.2
82        	17:01:26  	841.0 	26.5  	31    	4.6      	306   	3.7        	-2.7       	1646      	8.2
84        	17:01:28  	840.2 	26.4  	32    	4.6      	308   	3.6        	-2.8       	1654      	8.2
86        	17:01:30  	839.5 	26.3  	32    	4.5      	310   	3.4        	-2.9       	1662      	8.2
88        	17:01:32  	838.7 	26.3  	32    	4.5      	312   	3.3        	-3.0       	1670      	8.2
90        	17:01:34  	837.9 	26.2  	32    	4.5      	314   	3.2        	-3.1       	1678      	8.2
92        	17:01:36  	837.2 	26.1  	32    	4.5      	317   	3.1        	-3.3       	1686      	8.1
94        	17:01:38  	836.5 	26.0  	32    	4.6      	318   	3.1        	-3.4       	1693      	8.1
96        	17:01:40  	835.7 	25.9  	32    	4.7      	320   	3.0        	-3.6       	1701      	8.1
98        	17:01:42  	835.0 	25.8  	32    	4.8      	323   	2.9        	-3.8       	1709      	8.0
100       	17:01:44  	834.2 	25.7  	32    	5.0      	325   	2.9        	-4.1       	1717      	8.0
102       	17:01:46  	833.5 	25.6  	33    	5.1      	327   	2.8        	-4.3       	1725      	8.0
104       	17:01:48  	832.7 	25.6  	33    	5.3      	328   	2.8        	-4.5       	1733      	8.0
106       	17:01:50  	832.0 	25.5  	33    	5.3      	328   	2.8        	-4.5       	1740      	7.9
108       	17:01:52  	831.3 	25.4  	33    	5.3      	330   	2.7        	-4.6       	1748      	7.9
110       	17:01:54  	830.6 	25.4  	33    	5.4      	330   	2.7        	-4.7       	1755      	7.9
112       	17:01:56  	829.8 	25.3  	33    	5.5      	332   	2.6        	-4.8       	1763      	7.9
114       	17:01:58  	829.1 	25.2  	33    	5.5      	333   	2.5        	-4.9       	1771      	7.8
116       	17:02:00  	828.3 	25.1  	33    	5.5      	334   	2.4        	-4.9       	1779      	7.7
118       	17:02:02  	827.5 	25.1  	33    	5.4      	335   	2.3        	-4.9       	1787      	7.7
120       	17:02:04  	826.7 	25.0  	33    	5.4      	336   	2.2        	-4.9       	1796      	7.7
122       	17:02:06  	825.9 	24.9  	33    	5.3      	338   	2.0        	-4.9       	1805      	7.7
124       	17:02:08  	825.1 	24.8  	34    	5.2      	340   	1.8        	-4.9       	1814      	7.7
126       	17:02:10  	824.2 	24.7  	34    	5.2      	342   	1.6        	-4.9       	1823      	7.7
128       	17:02:12  	823.4 	24.6  	34    	5.1      	345   	1.3        	-4.9       	1831      	7.7
130       	17:02:14  	822.6 	24.6  	34    	5.0      	346   	1.2        	-4.9       	1840      	7.8
132       	17:02:16  	821.8 	24.5  	34    	5.1      	349   	1.0        	-5.0       	1848      	7.8
134       	17:02:18  	821.1 	24.4  	35    	5.1      	350   	0.9        	-5.0       	1856      	7.9
136       	17:02:20  	820.3 	24.4  	35    	4.9      	353   	0.6        	-4.9       	1865      	8.1
138       	17:02:22  	819.5 	24.3  	36    	4.8      	358   	0.2        	-4.8       	1873      	8.1
140       	17:02:24  	818.7 	24.2  	36    	4.7      	001   	-0.1       	-4.7       	1881      	8.3
142       	17:02:26  	818.0 	24.2  	37    	4.6      	006   	-0.5       	-4.6       	1890      	8.4
144       	17:02:28  	817.2 	24.1  	37    	4.6      	009   	-0.7       	-4.5       	1898      	8.5
146       	17:02:30  	816.6 	24.1  	37    	4.5      	012   	-0.9       	-4.4       	1905      	8.7
148       	17:02:32  	815.9 	24.1  	38    	4.4      	014   	-1.1       	-4.3       	1912      	8.8
150       	17:02:34  	815.3 	24.0  	38    	4.6      	018   	-1.4       	-4.4       	1919      	8.9
152       	17:02:36  	814.6 	23.9  	38    	4.7      	021   	-1.7       	-4.4       	1925      	8.9
154       	17:02:38  	814.0 	23.8  	39    	4.8      	023   	-1.9       	-4.4       	1931      	9.0
156       	17:02:40  	813.4 	23.8  	39    	4.9      	024   	-2.0       	-4.5       	1939      	9.0
158       	17:02:42  	812.7 	23.7  	39    	5.1      	025   	-2.1       	-4.6       	1946      	9.0
160       	17:02:44  	812.0 	23.7  	39    	5.2      	024   	-2.1       	-4.8       	1954      	9.1
162       	17:02:46  	811.3 	23.6  	40    	5.5      	021   	-2.0       	-5.1       	1961      	9.1
164       	17:02:48  	810.6 	23.5  	40    	5.7      	019   	-1.9       	-5.4       	1969      	9.1
166       	17:02:50  	809.9 	23.4  	40    	6.0      	018   	-1.9       	-5.7       	1976      	9.0
168       	17:02:52  	809.2 	23.3  	40    	6.1      	016   	-1.7       	-5.9       	1984      	9.0
170       	17:02:54  	808.4 	23.3  	40    	6.3      	015   	-1.6       	-6.1       	1992      	9.1
172       	17:02:56  	807.7 	23.2  	40    	6.5      	013   	-1.4       	-6.3       	2000      	9.1
174       	17:02:58  	807.0 	23.2  	41    	6.2      	012   	-1.3       	-6.1       	2008      	9.1
176       	17:03:00  	806.2 	23.0  	41    	5.1      	017   	-1.5       	-4.9       	2016      	9.0
178       	17:03:02  	805.5 	22.9  	41    	4.1      	025   	-1.7       	-3.7       	2024      	9.0
180       	17:03:04  	804.8 	22.8  	41    	3.1      	038   	-1.9       	-2.4       	2031      	9.0
182       	17:03:06  	804.0 	22.7  	42    	2.4      	066   	-2.2       	-1.0       	2039      	9.1
184       	17:03:08  	803.3 	22.7  	42    	2.6      	099   	-2.6       	0.4        	2047      	9.2
186       	17:03:10  	802.5 	22.7  	42    	3.4      	122   	-2.9       	1.8        	2055      	9.3
188       	17:03:12  	802.0 	22.6  	43    	4.5      	135   	-3.2       	3.2        	2062      	9.4
190       	17:03:14  	801.4 	22.7  	43    	5.8      	142   	-3.6       	4.6        	2067      	9.5
192       	17:03:16  	800.9 	22.5  	43    	7.2      	147   	-3.9       	6.0        	2072      	9.4
194       	17:03:18  	800.4 	22.5  	43    	8.2      	149   	-4.2       	7.0        	2078      	9.2
196       	17:03:20  	799.9 	1.2   	42    	8.2      	149   	-4.2       	7.0        	2083      	-10.1
198       	17:03:22  	799.3 	-7.4  	42    	8.2      	149   	-4.2       	7.0        	2089      	-18.1
200       	17:03:24  	798.8 	-6.2  	41    	8.2      	149   	-4.2       	7.0        	2094      	-17.3
202       	17:03:26  	798.3 	7.1   	40    	8.2      	149   	-4.2       	7.0        	2100      	-5.7
204       	17:03:28  	797.8 	23.1  	39    	8.2      	149   	-4.2       	7.0        	2105      	8.3
206       	17:03:30  	797.3 	23.1  	38    	8.2      	149   	-4.2       	7.0        	2111      	7.9
208       	17:03:32  	796.8 	23.1  	37    	8.2      	149   	-4.2       	7.0        	2116      	7.5
210       	17:03:34  	796.3 	23.0  	36    	8.2      	149   	-4.2       	7.0        	2122      	7.1
212       	17:03:36  	795.8 	23.1  	35    	8.2      	149   	-4.2       	7.0        	2127      	7.0
214       	17:03:38  	795.3 	23.0  	35    	8.2      	149   	-4.2       	7.0        	2133      	6.7
216       	17:03:40  	794.8 	23.0  	34    	8.2      	149   	-4.2       	7.0        	2138      	6.5
218       	17:03:42  	794.3 	23.0  	34    	8.2      	149   	-4.2       	7.0        	2144      	6.3
220       	17:03:44  	793.8 	23.0  	34    	8.2      	149   	-4.2       	7.0        	2149      	6.3
222       	17:03:46  	793.3 	23.0  	34    	8.2      	149   	-4.2       	7.0        	2154      	6.2
224       	17:03:48  	792.8 	22.9  	34    	8.2      	149   	-4.2       	7.0        	2160      	6.1
226       	17:03:50  	792.3 	22.8  	34    	8.2      	149   	-4.2       	7.0        	2165      	6.0
228       	17:03:52  	791.8 	22.8  	34    	8.2      	149   	-4.2       	7.0        	2171      	6.0
230       	17:03:54  	791.3 	22.9  	34    	8.2      	149   	-4.2       	7.0        	2176      	6.0
232       	17:03:56  	790.8 	22.8  	34    	8.2      	149   	-4.2       	7.0        	2182      	6.0
234       	17:03:58  	790.3 	22.8  	34    	8.2      	149   	-4.2       	7.0        	2187      	6.0
236       	17:04:00  	789.8 	22.7  	34    	8.2      	149   	-4.2       	7.0        	2193      	5.8
238       	17:04:02  	789.3 	22.6  	34    	8.2      	149   	-4.2       	7.0        	2198      	5.8
240       	17:04:04  	788.8 	22.7  	33    	7.4      	147   	-4.0       	6.2        	2204      	5.8
242       	17:04:06  	788.3 	22.7  	33    	5.5      	139   	-3.6       	4.2        	2209      	5.7
244       	17:04:08  	787.8 	22.6  	33    	3.9      	125   	-3.2       	2.2        	2215      	5.6
246       	17:04:10  	787.3 	22.6  	33    	2.8      	094   	-2.8       	0.2        	2220      	5.4
248       	17:04:12  	786.8 	22.6  	32    	2.9      	052   	-2.3       	-1.8       	2225      	5.2
250       	17:04:14  	786.3 	22.6  	32    	4.2      	027   	-1.9       	-3.8       	2231      	5.1
252       	17:04:16  	785.8 	22.7  	31    	6.0      	015   	-1.5       	-5.8       	2236      	4.9
254       	17:04:18  	785.3 	22.7  	31    	7.9      	008   	-1.1       	-7.8       	2242      	4.7
256       	17:04:20  	784.8 	22.6  	31    	9.8      	004   	-0.7       	-9.8       	2247      	4.5
258       	17:04:22  	784.3 	22.6  	30    	11.9     	001   	-0.3       	-11.9      	2253      	4.3
260       	17:04:24  	783.8 	22.6  	30    	13.0     	360   	0.0        	-13.0      	2258      	4.2
262       	17:04:26  	783.3 	22.6  	30    	13.0     	360   	0.0        	-13.0      	2264      	4.1
264       	17:04:28  	782.9 	22.5  	30    	13.0     	360   	0.0        	-13.0      	2269      	4.0
266       	17:04:30  	782.4 	22.5  	30    	13.0     	360   	0.0        	-13.0      	2275      	4.0
268       	17:04:32  	781.9 	22.5  	30    	13.0     	360   	0.0        	-13.0      	2280      	4.0
270       	17:04:34  	781.4 	22.5  	30    	13.0     	360   	0.0        	-13.0      	2285      	4.0
272       	17:04:36  	781.0 	22.5  	30    	13.0     	360   	0.0        	-13.0      	2290      	3.9
274       	17:04:38  	780.6 	22.4  	30    	13.0     	360   	0.0        	-13.0      	2294      	3.8
276       	17:04:40  	780.2 	22.4  	29    	13.0     	360   	0.0        	-13.0      	2299      	3.7
278       	17:04:42  	779.8 	22.4  	29    	13.0     	360   	0.0        	-13.0      	2303      	3.7
280       	17:04:44  	779.3 	22.5  	29    	13.0     	360   	0.0        	-13.0      	2309      	3.7
282       	17:04:46  	778.9 	22.5  	29    	13.0     	360   	0.0        	-13.0      	2313      	3.6
284       	17:04:48  	778.5 	22.5  	29    	13.0     	360   	0.0        	-13.0      	2318      	3.5
286       	17:04:50  	778.1 	22.5  	29    	13.0     	360   	0.0        	-13.0      	2323      	3.4
288       	17:04:52  	777.6 	22.5  	28    	13.0     	360   	0.0        	-13.0      	2327      	3.4
290       	17:04:54  	777.2 	22.5  	28    	13.0     	360   	0.0        	-13.0      	2332      	3.3
292       	17:04:56  	776.8 	22.5  	28    	13.0     	360   	0.0        	-13.0      	2336      	3.2
294       	17:04:58  	776.4 	22.5  	28    	13.0     	360   	0.0        	-13.0      	2341      	3.1
296       	17:05:00  	776.0 	22.5  	28    	13.0     	360   	0.0        	-13.0      	2346      	3.1
298       	17:05:02  	775.6 	22.4  	28    	13.0     	360   	0.0        	-13.0      	2350      	3.0
300       	17:05:04  	775.2 	22.4  	28    	13.0     	360   	0.0        	-13.0      	2355      	2.9
302       	17:05:06  	774.7 	22.4  	28    	13.0     	360   	0.0        	-13.0      	2360      	2.8
304       	17:05:08  	774.3 	22.3  	28    	12.9     	360   	0.0        	-12.9      	2364      	2.8
306       	17:05:10  	773.9 	22.3  	28    	11.6     	001   	-0.2       	-11.6      	2369      	2.8
308       	17:05:12  	773.4 	22.3  	28    	10.4     	002   	-0.4       	-10.4      	2375      	2.7
310       	17:05:14  	772.9 	22.2  	28    	9.2      	004   	-0.6       	-9.2       	2380      	2.7
312       	17:05:16  	772.5 	22.1  	28    	8.0      	005   	-0.7       	-8.0       	2385      	2.6
314       	17:05:18  	772.0 	22.1  	28    	6.9      	008   	-0.9       	-6.8       	2390      	2.6
316       	17:05:20  	771.6 	22.0  	28    	5.7      	011   	-1.1       	-5.6       	2396      	2.5
318       	17:05:22  	771.1 	22.0  	28    	4.5      	017   	-1.3       	-4.3       	2400      	2.6
320       	17:05:24  	770.7 	22.0  	28    	3.4      	024   	-1.4       	-3.1       	2405      	2.6
322       	17:05:26  	770.3 	22.0  	28    	2.5      	040   	-1.6       	-1.9       	2410      	2.5
324       	17:05:28  	769.8 	21.9  	28    	2.0      	066   	-1.8       	-0.8       	2415      	2.5
326       	17:05:30  	769.4 	21.9  	28    	2.0      	066   	-1.8       	-0.8       	2419      	2.5
328       	17:05:32  	769.0 	21.8  	28    	2.1      	067   	-1.9       	-0.8       	2424      	2.5
330       	17:05:34  	768.6 	21.8  	28    	2.0      	070   	-1.9       	-0.7       	2429      	2.4
332       	17:05:36  	768.2 	21.8  	28    	2.1      	071   	-2.0       	-0.7       	2433      	2.4
334       	17:05:38  	767.7 	21.7  	28    	2.1      	071   	-2.0       	-0.7       	2438      	2.4
336       	17:05:40  	767.3 	21.7  	28    	2.2      	072   	-2.1       	-0.7       	2444      	2.4
338       	17:05:42  	766.8 	21.6  	28    	2.4      	073   	-2.3       	-0.7       	2449      	2.4
340       	17:05:44  	766.3 	21.6  	28    	2.5      	074   	-2.4       	-0.7       	2454      	2.5
342       	17:05:46  	765.9 	21.5  	28    	2.6      	074   	-2.5       	-0.7       	2460      	2.5
344       	17:05:48  	765.4 	21.5  	29    	2.7      	073   	-2.6       	-0.8       	2465      	2.6
346       	17:05:50  	764.9 	21.4  	29    	2.8      	073   	-2.7       	-0.8       	2470      	2.5
348       	17:05:52  	764.5 	21.3  	29    	2.9      	072   	-2.8       	-0.9       	2475      	2.5
350       	17:05:54  	764.0 	21.2  	29    	3.1      	071   	-2.9       	-1.0       	2480      	2.5
352       	17:05:56  	763.6 	21.2  	29    	3.2      	070   	-3.0       	-1.1       	2485      	2.5
354       	17:05:58  	763.1 	21.1  	29    	3.3      	069   	-3.1       	-1.2       	2490      	2.5
356       	17:06:00  	762.7 	21.1  	29    	3.4      	067   	-3.1       	-1.3       	2496      	2.5
358       	17:06:02  	762.2 	21.1  	29    	3.4      	066   	-3.1       	-1.4       	2501      	2.5
360       	17:06:04  	761.7 	21.1  	29    	3.4      	066   	-3.1       	-1.4       	2507      	2.5
362       	17:06:06  	761.2 	21.0  	29    	3.4      	064   	-3.1       	-1.5       	2512      	2.6
364       	17:06:08  	760.8 	20.9  	30    	3.6      	063   	-3.2       	-1.6       	2517      	2.5
366       	17:06:10  	760.3 	20.8  	30    	3.6      	062   	-3.2       	-1.7       	2523      	2.4
368       	17:06:12  	759.8 	20.8  	30    	3.6      	062   	-3.2       	-1.7       	2528      	2.4
370       	17:06:14  	759.4 	20.8  	30    	3.6      	062   	-3.2       	-1.7       	2533      	2.4
372       	17:06:16  	758.9 	20.8  	30    	3.8      	061   	-3.3       	-1.8       	2539      	2.4
374       	17:06:18  	758.4 	20.8  	30    	3.8      	061   	-3.3       	-1.8       	2544      	2.4
376       	17:06:20  	757.9 	20.8  	30    	3.7      	061   	-3.2       	-1.8       	2550      	2.4
378       	17:06:22  	757.5 	20.7  	29    	3.7      	061   	-3.2       	-1.8       	2555      	2.3
380       	17:06:24  	757.0 	20.7  	29    	3.7      	061   	-3.2       	-1.8       	2560      	2.3
382       	17:06:26  	756.5 	20.6  	29    	3.6      	060   	-3.1       	-1.8       	2566      	2.2
384       	17:06:28  	756.0 	20.6  	29    	3.6      	060   	-3.1       	-1.8       	2571      	2.2
386       	17:06:30  	755.5 	20.5  	29    	3.5      	059   	-3.0       	-1.8       	2577      	2.1
388       	17:06:32  	755.0 	20.4  	29    	3.6      	058   	-3.1       	-1.9       	2583      	2.1
390       	17:06:34  	754.5 	20.4  	30    	3.7      	057   	-3.1       	-2.0       	2589      	2.0
392       	17:06:36  	754.0 	20.3  	30    	3.7      	056   	-3.1       	-2.1       	2595      	2.0
394       	17:06:38  	753.5 	20.3  	30    	3.9      	055   	-3.2       	-2.2       	2601      	2.0
396       	17:06:40  	753.0 	20.2  	30    	4.0      	053   	-3.2       	-2.4       	2606      	2.0
398       	17:06:42  	752.4 	20.2  	30    	4.1      	053   	-3.3       	-2.5       	2613      	1.9
400       	17:06:44  	751.9 	20.1  	30    	4.3      	053   	-3.4       	-2.6       	2619      	1.9
402       	17:06:46  	751.3 	20.1  	30    	4.5      	051   	-3.5       	-2.8       	2625      	1.9
404       	17:06:48  	750.8 	20.0  	30    	4.6      	051   	-3.6       	-2.9       	2631      	1.8
406       	17:06:50  	750.3 	20.0  	30    	4.8      	050   	-3.7       	-3.1       	2637      	1.8
408       	17:06:52  	749.8 	19.9  	30    	4.9      	049   	-3.7       	-3.2       	2643      	1.7
410       	17:06:54  	749.3 	19.9  	30    	5.0      	048   	-3.7       	-3.3       	2648      	1.7
412       	17:06:56  	748.8 	19.9  	30    	5.0      	048   	-3.7       	-3.3       	2654      	1.8
414       	17:06:58  	748.3 	19.8  	30    	5.1      	048   	-3.8       	-3.4       	2660      	1.8
416       	17:07:00  	747.8 	19.8  	30    	5.2      	047   	-3.8       	-3.5       	2666      	1.8
418       	17:07:02  	747.3 	19.7  	30    	5.4      	047   	-3.9       	-3.7       	2672      	1.7
420       	17:07:04  	746.7 	19.7  	30    	5.5      	046   	-4.0       	-3.8       	2678      	1.7
422       	17:07:06  	746.2 	19.6  	30    	5.6      	047   	-4.1       	-3.8       	2684      	1.7
424       	17:07:08  	745.8 	19.6  	30    	5.7      	046   	-4.1       	-3.9       	2689      	1.7
426       	17:07:10  	745.3 	19.6  	30    	5.8      	046   	-4.2       	-4.0       	2695      	1.7
428       	17:07:12  	744.8 	19.5  	30    	5.9      	046   	-4.3       	-4.1       	2700      	1.6
430       	17:07:14  	744.3 	19.4  	30    	6.2      	047   	-4.5       	-4.2       	2706      	1.5
432       	17:07:16  	743.8 	19.4  	30    	6.3      	047   	-4.6       	-4.3       	2712      	1.5
434       	17:07:18  	743.3 	19.3  	30    	6.4      	046   	-4.6       	-4.4       	2718      	1.5
436       	17:07:20  	742.8 	19.3  	30    	6.5      	046   	-4.7       	-4.5       	2723      	1.4
438       	17:07:22  	742.3 	19.2  	30    	6.6      	046   	-4.7       	-4.6       	2729      	1.4
440       	17:07:24  	741.8 	19.1  	30    	6.7      	046   	-4.8       	-4.7       	2734      	1.3
442       	17:07:26  	741.4 	19.1  	30    	6.8      	045   	-4.8       	-4.8       	2739      	1.2
444       	17:07:28  	740.9 	19.0  	30    	6.9      	044   	-4.8       	-4.9       	2745      	1.2
446       	17:07:30  	740.4 	19.0  	30    	6.9      	044   	-4.8       	-5.0       	2751      	1.2
448       	17:07:32  	739.9 	18.9  	30    	7.0      	043   	-4.8       	-5.1       	2756      	1.2
450       	17:07:34  	739.4 	18.9  	30    	7.1      	043   	-4.8       	-5.2       	2762      	1.2
452       	17:07:36  	738.9 	18.9  	31    	7.0      	042   	-4.7       	-5.2       	2768      	1.2
454       	17:07:38  	738.4 	18.8  	31    	7.1      	042   	-4.7       	-5.3       	2774      	1.3
456       	17:07:40  	737.9 	18.8  	31    	7.1      	042   	-4.7       	-5.3       	2780      	1.3
458       	17:07:42  	737.4 	18.7  	31    	7.1      	042   	-4.7       	-5.3       	2785      	1.2
460       	17:07:44  	737.0 	18.6  	31    	7.1      	042   	-4.7       	-5.3       	2791      	1.2
462       	17:07:46  	736.5 	18.6  	31    	7.1      	042   	-4.7       	-5.3       	2797      	1.1
464       	17:07:48  	736.0 	18.5  	31    	7.0      	041   	-4.6       	-5.3       	2803      	1.1
466       	17:07:50  	735.5 	18.5  	31    	7.1      	042   	-4.7       	-5.3       	2808      	1.1
468       	17:07:52  	735.0 	18.4  	31    	7.1      	042   	-4.7       	-5.3       	2814      	1.0
470       	17:07:54  	734.5 	18.4  	31    	7.2      	041   	-4.7       	-5.4       	2819      	1.0
472       	17:07:56  	734.1 	18.3  	31    	7.2      	041   	-4.7       	-5.4       	2825      	0.9
474       	17:07:58  	733.6 	18.3  	31    	7.2      	041   	-4.7       	-5.5       	2830      	0.9
476       	17:08:00  	733.1 	18.3  	31    	7.4      	041   	-4.8       	-5.6       	2836      	0.9
478       	17:08:02  	732.6 	18.2  	31    	7.4      	041   	-4.8       	-5.6       	2841      	0.9
480       	17:08:04  	732.2 	18.1  	31    	7.5      	040   	-4.8       	-5.7       	2847      	0.9
482       	17:08:06  	731.7 	18.1  	31    	7.6      	040   	-4.9       	-5.8       	2852      	0.9
484       	17:08:08  	731.2 	18.1  	31    	7.7      	040   	-4.9       	-5.9       	2858      	0.9
486       	17:08:10  	730.8 	18.1  	31    	7.7      	039   	-4.9       	-6.0       	2863      	0.9
488       	17:08:12  	730.3 	18.1  	32    	7.7      	039   	-4.9       	-6.0       	2869      	1.0
490       	17:08:14  	729.8 	18.0  	32    	7.7      	039   	-4.9       	-6.0       	2874      	1.0
492       	17:08:16  	729.4 	18.0  	32    	7.8      	039   	-4.9       	-6.1       	2879      	1.0
494       	17:08:18  	728.9 	18.0  	32    	7.8      	039   	-4.9       	-6.1       	2885      	1.0
496       	17:08:20  	728.5 	17.9  	32    	7.9      	038   	-4.9       	-6.2       	2890      	1.0
498       	17:08:22  	728.1 	17.9  	32    	7.8      	038   	-4.8       	-6.2       	2895      	0.9
500       	17:08:24  	727.6 	17.7  	32    	7.8      	038   	-4.8       	-6.2       	2900      	0.9
502       	17:08:26  	727.2 	17.6  	32    	7.8      	038   	-4.8       	-6.2       	2905      	0.8
504       	17:08:28  	726.7 	17.6  	32    	7.8      	037   	-4.7       	-6.2       	2911      	0.8
506       	17:08:30  	726.3 	17.6  	32    	7.8      	037   	-4.7       	-6.2       	2916      	0.8
508       	17:08:32  	725.8 	17.6  	32    	7.7      	037   	-4.6       	-6.2       	2921      	0.8
510       	17:08:34  	725.3 	17.6  	32    	7.7      	037   	-4.6       	-6.2       	2927      	0.8
512       	17:08:36  	724.9 	17.6  	32    	7.7      	037   	-4.6       	-6.2       	2932      	0.8
514       	17:08:38  	724.5 	17.5  	32    	7.6      	036   	-4.5       	-6.1       	2937      	0.8
516       	17:08:40  	724.0 	17.4  	32    	7.6      	036   	-4.5       	-6.1       	2943      	0.7
518       	17:08:42  	723.6 	17.3  	33    	7.5      	036   	-4.4       	-6.1       	2948      	0.7
520       	17:08:44  	723.1 	17.2  	33    	7.5      	036   	-4.4       	-6.1       	2953      	0.7
522       	17:08:46  	722.7 	17.2  	33    	7.4      	036   	-4.3       	-6.0       	2958      	0.7
524       	17:08:48  	722.2 	17.2  	33    	7.4      	036   	-4.3       	-6.0       	2963      	0.8
526       	17:08:50  	721.8 	17.2  	33    	7.3      	036   	-4.3       	-5.9       	2969      	0.8
528       	17:08:52  	721.3 	17.1  	33    	7.2      	035   	-4.2       	-5.9       	2974      	0.7
530       	17:08:54  	720.9 	17.0  	33    	7.2      	035   	-4.2       	-5.9       	2980      	0.6
532       	17:08:56  	720.4 	16.9  	33    	7.2      	036   	-4.2       	-5.8       	2986      	0.6
534       	17:08:58  	719.9 	16.9  	33    	7.2      	036   	-4.2       	-5.8       	2991      	0.6
536       	17:09:00  	719.4 	16.8  	33    	7.1      	036   	-4.2       	-5.7       	2997      	0.6
538       	17:09:02  	718.9 	16.8  	33    	7.1      	036   	-4.2       	-5.7       	3003      	0.6
540       	17:09:04  	718.4 	16.7  	33    	7.0      	037   	-4.2       	-5.6       	3009      	0.6
542       	17:09:06  	717.9 	16.7  	33    	7.1      	038   	-4.3       	-5.6       	3015      	0.5
544       	17:09:08  	717.3 	16.6  	33    	7.1      	038   	-4.3       	-5.6       	3021      	0.5
